 Diffraction intensities for potential:ga5x5_04D10002.in                       
#    -28    13       3.5195335325E-006
#    -28    14       1.1637822025E-005
#    -28    15       4.1128963667E-007
#    -27     7       9.5409600353E-006
#    -27     8       1.9636306150E-005
#    -27     9       1.6329733698E-005
#    -27    10       9.1731465896E-007
#    -27    11       1.0857235326E-005
#    -27    12       3.8288275589E-006
#    -27    13       1.8177314631E-006
#    -27    14       5.6629706972E-006
#    -27    15       4.4400668813E-006
#    -27    16       2.2449741003E-006
#    -27    17       1.7421873061E-006
#    -27    18       8.5384292974E-006
#    -27    19       2.9738410885E-007
#    -27    20       8.6759509988E-006
#    -26     4       3.9469810726E-005
#    -26     5       3.4390285861E-005
#    -26     6       8.0914039894E-006
#    -26     7       1.1651355547E-005
#    -26     8       2.0581225255E-005
#    -26     9       6.8174486526E-006
#    -26    10       1.4051481586E-005
#    -26    11       8.5819708264E-006
#    -26    12       1.8011127469E-005
#    -26    13       2.5463255132E-005
#    -26    14       8.7827384947E-006
#    -26    15       1.4603350549E-005
#    -26    16       8.4508631015E-007
#    -26    17       3.9380939386E-006
#    -26    18       3.5630387606E-006
#    -26    19       3.4557546091E-006
#    -26    20       2.7719207355E-006
#    -26    21       1.2772375174E-006
#    -26    22       3.9464871278E-007
#    -25     2       1.6380320061E-006
#    -25     3       2.6560181813E-005
#    -25     4       9.9086953583E-006
#    -25     5       8.4871088990E-004
#    -25     6       2.3771353039E-007
#    -25     7       1.6892584658E-005
#    -25     8       3.0822803886E-005
#    -25     9       4.6670030284E-005
#    -25    10       6.4749168606E-004
#    -25    11       3.6422332863E-005
#    -25    12       3.2838700174E-005
#    -25    13       6.9547901713E-007
#    -25    14       6.1372645041E-006
#    -25    15       3.6188112430E-004
#    -25    16       1.8395286692E-005
#    -25    17       3.7842216024E-006
#    -25    18       4.8709233237E-006
#    -25    19       3.2297814528E-007
#    -25    20       2.4270862226E-004
#    -25    21       1.4258113685E-006
#    -25    22       3.7142191039E-006
#    -25    23       3.7821241357E-007
#    -24     0       1.3812456743E-005
#    -24     1       6.2892806442E-006
#    -24     2       1.5890785675E-005
#    -24     3       9.0893985309E-008
#    -24     4       3.5024324414E-005
#    -24     5       8.8715266963E-005
#    -24     6       4.5127555331E-005
#    -24     7       4.0551742264E-005
#    -24     8       1.1130968192E-004
#    -24     9       4.5248501808E-005
#    -24    10       1.4214049989E-005
#    -24    11       2.0965532514E-005
#    -24    12       1.6731275569E-007
#    -24    13       1.0439197485E-005
#    -24    14       5.6420902410E-006
#    -24    15       2.3448213178E-006
#    -24    16       2.0427811936E-006
#    -24    17       4.6144609499E-007
#    -24    18       1.0665075473E-007
#    -24    19       3.2726606671E-006
#    -24    20       2.8155160670E-006
#    -24    21       5.6738886848E-007
#    -24    22       3.9101136342E-006
#    -24    23       2.7210630386E-006
#    -24    24       2.7596427687E-007
