 Diffraction intensities for potential:_6x6_04D10001.in                        
#    -54    14       1.3396731419E-005
#    -54    15       4.2381162474E-007
#    -54    16       4.5707388127E-005
#    -54    17       3.6277528731E-007
#    -54    18       1.8846380640E-005
#    -54    19       1.7105896309E-008
#    -54    20       1.2473591936E-005
#    -53     9       7.0036425866E-007
#    -53    10       5.3429130383E-007
#    -53    11       1.0921070636E-006
#    -53    12       9.2329738149E-007
#    -53    13       2.3149090863E-006
#    -53    14       1.1207867455E-006
#    -53    15       2.3513974302E-006
#    -53    16       2.1001570380E-006
#    -53    17       2.7618018901E-006
#    -53    18       2.2739849891E-006
#    -53    19       4.5919266977E-006
#    -53    20       3.5579821522E-006
#    -53    21       4.4681454809E-006
#    -53    22       3.3736288290E-006
#    -53    23       4.3735658863E-006
#    -53    24       9.1076409593E-007
#    -52     6       2.1665488216E-007
#    -52     7       3.5493149863E-007
#    -52     8       3.7907396304E-008
#    -52     9       1.8063970491E-006
#    -52    10       4.4647259443E-007
#    -52    11       3.7711030964E-006
#    -52    12       1.4619678253E-006
#    -52    13       5.9381493664E-006
#    -52    14       1.9980621502E-006
#    -52    15       8.2417687682E-006
#    -52    16       2.2383953375E-006
#    -52    17       9.5784104325E-006
#    -52    18       3.1216113426E-006
#    -52    19       9.2805875687E-006
#    -52    20       4.1835091047E-006
#    -52    21       1.2971255944E-005
#    -52    22       3.8775174774E-006
#    -52    23       6.0604386846E-006
#    -52    24       1.9490362202E-006
#    -52    25       1.0965077282E-006
#    -52    26       1.0786992584E-006
#    -51     3       3.6287941983E-008
#    -51     4       6.7985463246E-007
#    -51     5       4.9742878779E-008
#    -51     6       5.6208264619E-007
#    -51     7       2.9422784923E-007
#    -51     8       5.0780373068E-007
#    -51     9       8.2154741664E-007
#    -51    10       1.3959297406E-006
#    -51    11       2.9874558943E-006
#    -51    12       4.4947322439E-006
#    -51    13       5.2354956950E-006
#    -51    14       9.6119976956E-006
#    -51    15       7.0999617081E-006
#    -51    16       8.0246012659E-006
#    -51    17       8.0991062177E-006
#    -51    18       6.5187665285E-006
#    -51    19       7.5013954295E-006
#    -51    20       7.5779522798E-006
#    -51    21       9.3215755888E-006
#    -51    22       5.5520219366E-006
#    -51    23       3.9651108263E-006
#    -51    24       2.1974880886E-006
#    -51    25       2.7354901348E-006
#    -51    26       8.4598444760E-007
#    -51    27       1.7795156959E-006
#    -50     1       3.5350336650E-006
#    -50     2       1.3433000632E-008
#    -50     3       2.0937159692E-007
#    -50     4       9.4453564663E-008
#    -50     5       1.8859369305E-006
#    -50     6       2.9114007598E-007
#    -50     7       1.7736010037E-006
#    -50     8       4.6117732591E-009
#    -50     9       8.8129236476E-007
#    -50    10       3.1371822637E-007
#    -50    11       1.0733257938E-005
#    -50    12       4.0630321666E-007
#    -50    13       1.3047767022E-005
#    -50    14       7.0958139534E-007
#    -50    15       1.6454402821E-005
#    -50    16       1.0481380125E-006
#    -50    17       2.4200605761E-005
#    -50    18       2.3193988909E-006
#    -50    19       2.2597941594E-005
#    -50    20       1.2549417981E-006
#    -50    21       1.5167094002E-005
#    -50    22       9.1338610754E-007
#    -50    23       9.7883934875E-006
#    -50    24       7.2982012157E-007
#    -50    25       1.2613253052E-005
#    -50    26       1.6358871585E-007
#    -50    27       8.9431953239E-006
#    -50    28       1.3625034510E-006
#    -49    -1       2.0370658333E-007
#    -49     0       8.8638866264E-008
#    -49     1       1.1358760929E-007
#    -49     2       1.0988003732E-007
#    -49     3       1.3128079274E-008
#    -49     4       2.8909577712E-007
#    -49     5       5.4727166305E-008
#    -49     6       3.1239935317E-007
#    -49     7       2.8870714777E-007
#    -49     8       1.6546840136E-007
#    -49     9       6.4752096357E-008
#    -49    10       8.6076704763E-007
#    -49    11       6.9950678114E-007
#    -49    12       1.0521263723E-006
#    -49    13       4.4358987960E-007
#    -49    14       1.1034486846E-006
#    -49    15       6.1613762040E-007
#    -49    16       5.0787115495E-007
#    -49    17       1.8962327454E-006
#    -49    18       2.1426021931E-006
#    -49    19       1.3187404596E-006
#    -49    20       1.1551328987E-006
#    -49    21       2.8678007518E-007
#    -49    22       3.7006230822E-007
#    -49    23       6.1030392846E-007
#    -49    24       5.0211442026E-007
#    -49    25       3.6485203603E-007
#    -49    26       1.3007403318E-007
#    -49    27       1.1142243577E-007
#    -49    28       7.4682753172E-007
#    -49    29       6.1168468287E-008
#    -48    -3       3.0418035645E-008
#    -48    -2       1.8430966213E-006
#    -48    -1       3.6662655289E-007
#    -48     0       3.3916319408E-006
#    -48     1       9.4312146207E-008
#    -48     2       8.3323381662E-007
#    -48     3       1.9270516283E-008
#    -48     4       3.9566414148E-006
#    -48     5       1.0435063727E-008
#    -48     6       5.3516359284E-006
#    -48     7       6.8985033953E-008
#    -48     8       8.6117403707E-006
#    -48     9       8.0556007938E-008
#    -48    10       2.0095216075E-005
#    -48    11       2.2183216363E-007
#    -48    12       3.7764891108E-005
#    -48    13       7.5148123024E-008
#    -48    14       7.0846667974E-005
#    -48    15       1.8355578895E-007
#    -48    16       7.6827688846E-005
#    -48    17       6.2511329059E-008
#    -48    18       4.4193547154E-005
#    -48    19       2.9543249715E-008
#    -48    20       7.9277721121E-005
#    -48    21       3.9447388133E-008
#    -48    22       7.5956288144E-005
#    -48    23       4.7833313566E-008
#    -48    24       3.0615273816E-005
#    -48    25       1.9610920188E-007
#    -48    26       2.7978028284E-005
#    -48    27       1.8017794970E-007
#    -48    28       1.3521419326E-005
#    -48    29       7.9631599394E-008
#    -48    30       1.3037337968E-006
#    -47    -4       5.4287847076E-008
#    -47    -3       6.1991468817E-008
#    -47    -2       8.9570771500E-008
#    -47    -1       2.1313883518E-007
#    -47     0       6.6479005932E-007
#    -47     1       3.2237740097E-007
#    -47     2       1.7301745726E-007
#    -47     3       4.9928606532E-007
#    -47     4       1.0377376034E-008
#    -47     5       9.4546760191E-008
#    -47     6       9.1594606937E-009
#    -47     7       4.7468352685E-007
#    -47     8       2.8519256745E-007
#    -47     9       8.7814620820E-007
#    -47    10       1.1059295420E-006
#    -47    11       2.5864968621E-006
#    -47    12       4.2357811944E-006
#    -47    13       5.2371446903E-006
#    -47    14       7.5844512996E-006
#    -47    15       1.0027020921E-005
#    -47    16       8.7376831095E-006
#    -47    17       1.3162865971E-005
#    -47    18       9.0954882009E-006
#    -47    19       1.1497869051E-005
#    -47    20       8.9645999224E-006
#    -47    21       9.9986846882E-006
#    -47    22       9.1669873573E-006
#    -47    23       5.1971926720E-006
#    -47    24       6.4146187013E-006
#    -47    25       2.7372365587E-006
#    -47    26       2.0649654560E-006
#    -47    27       2.1509817206E-006
#    -47    28       2.0800439173E-006
#    -47    29       1.3679451361E-006
#    -47    30       3.3762491945E-006
#    -47    31       3.3480473105E-007
#    -46    -6       1.9288477196E-007
#    -46    -5       5.3030216036E-008
#    -46    -4       1.7080774459E-007
#    -46    -3       4.9539338797E-007
#    -46    -2       3.0863703904E-007
#    -46    -1       2.8136677061E-007
#    -46     0       3.1159120402E-007
#    -46     1       1.1736343495E-006
#    -46     2       4.7226354876E-007
#    -46     3       3.9396498871E-007
#    -46     4       4.4024699892E-007
#    -46     5       5.2569446643E-007
#    -46     6       2.2709136387E-008
#    -46     7       2.3277170460E-006
#    -46     8       4.4697444269E-007
#    -46     9       8.5202016338E-006
#    -46    10       1.3160088509E-006
#    -46    11       1.5281598858E-005
#    -46    12       3.6457084586E-006
