 Diffraction intensities for potential:restest_18_5010001.in                   
#    -23    21       4.8765594475E-005
#    -23    22       5.4201272296E-005
#    -23    23       7.7402238608E-005
#    -23    24       6.9787920674E-005
#    -23    25       2.5389188714E-005
#    -23    26       3.0391139556E-005
#    -22   -21       8.3991902059E-006
#    -22   -20       2.2632506330E-005
#    -22   -19       3.2234741692E-005
#    -22   -18       4.5014325987E-005
#    -22   -17       4.3029963314E-005
#    -22   -16       3.6957395545E-005
#    -22   -15       3.9733021339E-005
#    -22   -14       2.9798007824E-005
#    -22   -13       2.1504881112E-005
#    -22   -12       1.4885749287E-005
#    -22   -11       1.0320385987E-005
#    -22   -10       6.5399628622E-006
#    -22    -9       3.0870159846E-006
#    -22    -8       6.0854334229E-006
#    -22    -7       1.2628171498E-005
#    -22    -6       2.1933823870E-005
#    -22    -5       2.7500020650E-005
#    -22    -4       2.1610100343E-005
#    -22    -3       8.4847104168E-006
#    -22    -2       1.1313931132E-005
#    -22    -1       3.2998844678E-005
#    -22     0       5.2634707353E-005
#    -22     1       5.2287216094E-005
#    -22     2       3.4203532040E-005
#    -22     3       1.7716092189E-005
#    -22     4       1.0624625826E-005
#    -22     5       1.8112894892E-005
#    -22     6       3.5622342885E-005
#    -22     7       4.9213719352E-005
#    -22     8       7.1128151221E-005
#    -22     9       8.3042631370E-005
#    -22    10       9.5860397748E-005
#    -22    11       1.0576695085E-004
#    -22    12       1.0803394322E-004
#    -22    13       1.0869911326E-004
#    -22    14       7.5894540767E-005
#    -22    15       5.4519465335E-005
#    -22    16       4.3359793744E-005
#    -22    17       2.7776336105E-005
#    -22    18       3.1561983831E-005
#    -22    19       3.7670963980E-005
#    -22    20       5.8615486976E-005
#    -22    21       4.8793745487E-005
#    -22    22       1.2893044229E-004
#    -22    23       3.7655775696E-005
#    -22    24       4.3546096482E-005
#    -22    25       5.3630064752E-006
#    -22    26       2.9120388945E-005
#    -21   -22       1.9048477437E-005
#    -21   -21       1.7675957477E-005
#    -21   -20       3.2014315160E-005
#    -21   -19       4.5467691802E-005
#    -21   -18       6.5642956246E-005
#    -21   -17       5.1278867891E-005
#    -21   -16       4.4993870015E-005
#    -21   -15       4.0375500983E-005
#    -21   -14       3.2444508341E-005
#    -21   -13       2.2097238407E-005
#    -21   -12       1.3368625736E-005
#    -21   -11       7.3526385508E-006
#    -21   -10       3.1243236434E-006
#    -21    -9       1.5028991958E-006
#    -21    -8       3.6958085934E-006
#    -21    -7       1.7861161690E-005
#    -21    -6       2.8318256969E-005
#    -21    -5       2.5446697192E-005
#    -21    -4       1.2473858930E-005
#    -21    -3       1.5564776970E-005
#    -21    -2       3.1102169380E-005
#    -21    -1       5.2276211370E-005
#    -21     0       5.7371087229E-005
#    -21     1       4.0803485553E-005
#    -21     2       2.0348457165E-005
#    -21     3       1.2131733753E-005
#    -21     4       1.7602129451E-005
#    -21     5       3.6795845990E-005
#    -21     6       5.7247850123E-005
#    -21     7       7.8112731023E-005
#    -21     8       7.6018463634E-005
#    -21     9       8.6963940004E-005
#    -21    10       9.4368885729E-005
#    -21    11       1.1778839166E-004
#    -21    12       1.3402859518E-004
#    -21    13       1.0112824050E-004
#    -21    14       1.0675635364E-004
#    -21    15       6.7477475903E-005
#    -21    16       2.8710034855E-005
#    -21    17       1.0646410355E-005
#    -21    18       2.7903564261E-005
#    -21    19       3.5193236324E-005
#    -21    20       2.0078417727E-005
#    -21    21       6.3099924864E-005
#    -21    22       1.5554162722E-004
#    -21    23       8.2530962059E-005
#    -21    24       8.8403927464E-005
#    -21    25       4.7356103112E-005
#    -20   -22       1.6281019148E-005
#    -20   -21       3.0336174958E-005
#    -20   -20       2.0313339226E-005
#    -20   -19       4.9003634570E-005
#    -20   -18       9.9283633067E-005
#    -20   -17       4.7712513922E-005
#    -20   -16       4.5410026524E-005
#    -20   -15       1.7171621185E-004
#    -20   -14       2.4156914605E-005
#    -20   -13       2.1282155098E-005
#    -20   -12       7.1604046444E-006
#    -20   -11       3.7549390861E-006
#    -20   -10       9.0337889052E-004
#    -20    -9       2.2772755961E-006
#    -20    -8       8.1933145429E-006
#    -20    -7       2.4969960751E-005
#    -20    -6       2.7124193493E-005
#    -20    -5       4.4793904056E-003
#    -20    -4       9.6304053567E-006
#    -20    -3       2.2110205417E-005
#    -20    -2       3.4187541908E-005
#    -20    -1       4.0793865686E-005
#    -20     0       1.3076618191E-002
#    -20     1       9.6249200031E-006
#    -20     2       3.1190962960E-006
#    -20     3       8.5576917201E-006
#    -20     4       1.9177653883E-005
#    -20     5       1.5298041059E-002
#    -20     6       4.3754035636E-005
#    -20     7       3.8603700993E-005
#    -20     8       2.9615572484E-005
#    -20     9       3.9951321055E-005
#    -20    10       1.1491489992E-002
#    -20    11       1.0069271499E-004
#    -20    12       8.2376374446E-005
#    -20    13       7.8889388107E-005
#    -20    14       8.5850846463E-005
#    -20    15       2.9594963155E-003
#    -20    16       1.0162203382E-005
#    -20    17       3.0492215840E-005
#    -20    18       2.6843473314E-005
#    -20    19       1.1526612939E-005
#    -20    20       2.3449415809E-003
#    -20    21       9.0892412584E-005
#    -20    22       5.0808859031E-005
#    -20    23       5.2052068075E-005
#    -20    24       7.4621659884E-005
#    -20    25       4.9780173428E-004
#    -19   -23       2.8899870043E-005
#    -19   -22       2.9337114235E-005
#    -19   -21       4.7275906651E-005
#    -19   -20       2.9608865802E-005
#    -19   -19       5.1322760891E-005
#    -19   -18       4.3562865553E-005
#    -19   -17       4.7180356927E-005
#    -19   -16       3.9124111739E-005
#    -19   -15       2.2904912276E-005
#    -19   -14       2.0888288283E-005
#    -19   -13       8.6136339978E-006
#    -19   -12       3.2903382113E-006
#    -19   -11       5.0629770329E-006
#    -19   -10       5.9552792788E-006
#    -19    -9       8.5672874000E-006
#    -19    -8       1.9376306847E-005
#    -19    -7       2.5148075384E-005
#    -19    -6       1.9163298096E-005
#    -19    -5       5.1013356084E-006
#    -19    -4       6.6360170747E-006
#    -19    -3       1.7707751587E-005
#    -19    -2       2.0339626642E-005
#    -19    -1       9.6217084788E-006
#    -19     0       4.1063788590E-007
#    -19     1       5.1928747143E-006
#    -19     2       1.4063360315E-005
#    -19     3       2.0580923041E-005
#    -19     4       2.3553509853E-005
#    -19     5       1.1946387172E-005
#    -19     6       3.1216934738E-006
#    -19     7       4.7187590807E-006
#    -19     8       2.0239271268E-005
#    -19     9       4.3796170867E-005
#    -19    10       4.6519285926E-005
#    -19    11       4.6478140602E-005
#    -19    12       5.1125995957E-005
#    -19    13       4.3592823430E-005
#    -19    14       5.0021911950E-005
#    -19    15       7.1687010917E-005
#    -19    16       4.0452107663E-005
#    -19    17       4.7931199060E-005
#    -19    18       4.0093666311E-005
#    -19    19       8.3937297666E-006
#    -19    20       1.6533493536E-006
#    -19    21       1.7829585142E-005
#    -19    22       1.1963007265E-004
#    -19    23       1.7653011735E-004
#    -19    24       1.9845275091E-005
#    -19    25       7.0478902840E-005
#    -18   -23       1.6210262447E-005
#    -18   -22       4.8892930937E-006
#    -18   -21       3.1116188630E-005
#    -18   -20       4.4906917028E-005
#    -18   -19       5.0534892585E-005
#    -18   -18       4.8949827522E-005
#    -18   -17       2.3799862277E-005
#    -18   -16       2.5658432340E-005
#    -18   -15       1.8184493730E-005
#    -18   -14       1.1339399992E-005
#    -18   -13       3.3558249542E-006
#    -18   -12       5.2706376056E-006
#    -18   -11       1.5887745411E-005
#    -18   -10       2.1281249378E-005
#    -18    -9       2.2818142517E-005
#    -18    -8       1.9970663777E-005
#    -18    -7       1.3454356284E-005
#    -18    -6       2.8569643938E-006
#    -18    -5       1.1722988171E-006
#    -18    -4       1.0635499776E-005
#    -18    -3       1.2132970884E-005
#    -18    -2       3.1188049574E-006
#    -18    -1       5.1928057174E-006
#    -18     0       3.1321715504E-005
#    -18     1       6.5226144237E-005
#    -18     2       7.4311131777E-005
#    -18     3       4.8299009010E-005
#    -18     4       2.3065161971E-005
#    -18     5       1.1353186623E-005
#    -18     6       2.5076629190E-005
#    -18     7       4.7021260400E-005
#    -18     8       6.5365436126E-005
#    -18     9       5.9127021940E-005
#    -18    10       4.2701734883E-005
#    -18    11       1.5114086246E-005
#    -18    12       1.4069635542E-005
#    -18    13       3.0642675923E-005
#    -18    14       4.0561856664E-005
#    -18    15       2.2215443337E-005
#    -18    16       3.2396881075E-005
#    -18    17       2.5830127359E-005
#    -18    18       4.8653203999E-006
#    -18    19       3.2595008159E-006
#    -18    20       3.3607724301E-006
#    -18    21       6.4175245604E-005
#    -18    22       1.1324722387E-004
#    -18    23       2.4603211825E-005
#    -18    24       3.6464198629E-005
#    -17   -24       1.5137536840E-005
#    -17   -23       1.2923544324E-005
#    -17   -22       2.6507763317E-005
#    -17   -21       4.0197727182E-005
#    -17   -20       4.4040000283E-005
#    -17   -19       4.7313748163E-005
#    -17   -18       2.9327505953E-005
#    -17   -17       3.3892608760E-005
#    -17   -16       2.4757747321E-005
#    -17   -15       1.1307582274E-005
#    -17   -14       1.6509245996E-006
#    -17   -13       7.6683119513E-006
#    -17   -12       1.7992467979E-005
#    -17   -11       3.6279499908E-005
#    -17   -10       3.9646202602E-005
#    -17    -9       2.7744622274E-005
#    -17    -8       1.4225475401E-005
#    -17    -7       2.2665894411E-006
#    -17    -6       6.6335410815E-006
#    -17    -5       1.8145313320E-005
#    -17    -4       1.7615681237E-005
#    -17    -3       8.5603894411E-006
#    -17    -2       1.4059129345E-005
#    -17    -1       6.5216397432E-005
#    -17     0       1.3515973105E-004
#    -17     1       1.7094458405E-004
#    -17     2       1.4662086384E-004
#    -17     3       1.0544288727E-004
#    -17     4       7.3702753101E-005
#    -17     5       8.2046241703E-005
#    -17     6       9.9310031292E-005
#    -17     7       1.0597613809E-004
#    -17     8       1.1520631878E-004
#    -17     9       6.5418091607E-005
#    -17    10       2.0886486836E-005
#    -17    11       2.6113436265E-006
#    -17    12       1.5430439636E-005
#    -17    13       2.1513957987E-005
#    -17    14       1.3468194613E-005
#    -17    15       8.9790832111E-006
#    -17    16       2.8509766381E-006
#    -17    17       8.5054055608E-007
#    -17    18       1.9842547047E-006
#    -17    19       2.2545090479E-005
#    -17    20       5.9342811755E-005
#    -17    21       3.4451656325E-005
#    -17    22       4.1291777770E-006
#    -17    23       4.0505045018E-005
#    -17    24       4.5458470013E-005
#    -16   -24       2.6907912141E-005
#    -16   -23       4.3126373342E-005
#    -16   -22       4.3749489291E-005
#    -16   -21       3.6617826389E-005
#    -16   -20       4.0926570627E-005
#    -16   -19       4.5659405227E-005
#    -16   -18       4.7738081712E-005
#    -16   -17       3.3299267835E-005
#    -16   -16       1.3074025726E-005
#    -16   -15       2.6169520691E-006
#    -16   -14       2.1391263790E-006
#    -16   -13       1.6460622498E-005
#    -16   -12       4.7159742702E-005
#    -16   -11       5.8359144489E-005
#    -16   -10       3.2840893632E-005
#    -16    -9       9.7783967409E-006
#    -16    -8       3.7153005097E-006
#    -16    -7       1.7228039431E-005
#    -16    -6       3.5673687288E-005
#    -16    -5       3.6824488157E-005
#    -16    -4       1.9183509999E-005
#    -16    -3       2.0572494256E-005
#    -16    -2       7.4285795463E-005
#    -16    -1       1.7091703081E-004
#    -16     0       2.5483145603E-004
#    -16     1       2.5693781469E-004
#    -16     2       2.1722030960E-004
#    -16     3       1.6030520692E-004
#    -16     4       1.2636557794E-004
#    -16     5       1.3445619193E-004
#    -16     6       1.3589832567E-004
#    -16     7       1.5159135335E-004
#    -16     8       7.6335120959E-005
#    -16     9       3.2300930519E-005
#    -16    10       2.0512721314E-006
#    -16    11       1.0873711918E-005
#    -16    12       4.0408836678E-005
#    -16    13       8.2578475063E-006
#    -16    14       6.2890589460E-006
#    -16    15       2.8719302252E-006
#    -16    16       2.8520152860E-006
#    -16    17       3.6145617626E-006
#    -16    18       5.4688540548E-005
#    -16    19       1.6264140421E-005
#    -16    20       1.0173456010E-004
#    -16    21       1.2108304515E-004
#    -16    22       1.7819981970E-004
#    -16    23       6.8712919113E-005
#    -15   -25       5.0534065907E-006
#    -15   -24       4.1612952289E-005
#    -15   -23       1.2091262918E-005
#    -15   -22       2.5616071453E-005
#    -15   -21       4.6019043833E-005
#    -15   -20       8.1454022654E-005
#    -15   -19       2.3155921008E-005
#    -15   -18       1.7587095433E-005
#    -15   -17       9.2945778417E-006
#    -15   -16       6.7931008499E-006
#    -15   -15       6.3479168403E-004
#    -15   -14       2.5758689068E-005
#    -15   -13       4.7001499577E-005
#    -15   -12       8.1421223509E-005
#    -15   -11       4.3340191448E-005
#    -15   -10       4.8670572056E-003
#    -15    -9       5.0332648015E-006
#    -15    -8       3.3925349892E-005
#    -15    -7       4.9271493579E-005
#    -15    -6       5.7293742541E-005
#    -15    -5       1.5297856495E-002
#    -15    -4       2.3545111956E-005
#    -15    -3       4.8269872320E-005
#    -15    -2       1.4657120083E-004
#    -15    -1       2.5689525324E-004
#    -15     0       3.4620071742E-002
#    -15     1       3.2137675570E-004
#    -15     2       2.1871457809E-004
#    -15     3       1.3390863765E-004
#    -15     4       9.9814347194E-005
#    -15     5       2.8149265023E-002
#    -15     6       9.7376862794E-005
#    -15     7       5.5863677817E-005
#    -15     8       2.0984902696E-005
#    -15     9       2.7862300565E-007
#    -15    10       1.4682592751E-002
#    -15    11       7.6948002828E-005
#    -15    12       3.4102437688E-005
#    -15    13       1.6962933305E-005
#    -15    14       2.8369473795E-005
#    -15    15       1.5305926881E-002
#    -15    16       2.3650406018E-007
#    -15    17       5.0256416556E-005
#    -15    18       5.8147087212E-005
#    -15    19       1.7035801382E-005
#    -15    20       1.7627690054E-003
#    -15    21       2.1301137852E-004
#    -15    22       6.7606481576E-005
#    -15    23       1.2150253532E-004
#    -14   -25       5.4713651465E-005
#    -14   -24       5.3262565186E-005
#    -14   -23       4.5599475090E-005
#    -14   -22       3.6893723908E-005
#    -14   -21       6.6095562684E-005
#    -14   -20       3.8350427887E-005
#    -14   -19       2.0935409597E-005
#    -14   -18       2.8337885084E-005
#    -14   -17       6.0455997498E-006
#    -14   -16       4.2955307536E-006
#    -14   -15       7.9414676453E-006
#    -14   -14       4.4646576549E-005
#    -14   -13       5.4704616774E-005
#    -14   -12       5.3445007719E-005
#    -14   -11       1.4684123213E-005
#    -14   -10       1.2432887331E-005
#    -14    -9       3.7851608956E-005
#    -14    -8       7.1191055696E-005
#    -14    -7       7.8169344387E-005
#    -14    -6       4.3779531629E-005
#    -14    -5       1.1946794513E-005
#    -14    -4       2.3038439688E-005
#    -14    -3       1.0538172447E-004
#    -14    -2       2.1714837450E-004
#    -14    -1       3.2132706418E-004
#    -14     0       2.8407613251E-004
#    -14     1       1.7624051585E-004
#    -14     2       1.1004296972E-004
#    -14     3       4.7722712989E-005
#    -14     4       3.5980022924E-005
#    -14     5       2.5098285142E-005
#    -14     6       2.4971252111E-005
#    -14     7       1.2663430536E-005
#    -14     8       1.1117521829E-005
#    -14     9       3.8963746985E-005
#    -14    10       7.9655811981E-005
#    -14    11       6.9221017733E-005
#    -14    12       6.5340404047E-005
#    -14    13       2.1239680863E-005
#    -14    14       2.7713562767E-005
#    -14    15       6.9396225652E-005
#    -14    16       4.5613538140E-005
#    -14    17       7.7547535626E-005
#    -14    18       6.3722674481E-005
#    -14    19       2.9191715885E-005
#    -14    20       7.5557029259E-006
#    -14    21       4.6784710898E-004
#    -14    22       3.9039927731E-004
#    -13   -26       1.2099437620E-005
#    -13   -25       1.5224948652E-005
#    -13   -24       3.0239537861E-005
#    -13   -23       3.4763426703E-005
#    -13   -22       3.2270211244E-005
#    -13   -21       2.7715331866E-005
#    -13   -20       1.5765028379E-005
#    -13   -19       9.4400628764E-006
#    -13   -18       3.6552219653E-006
#    -13   -17       3.8224041716E-006
#    -13   -16       4.2139568015E-006
#    -13   -15       2.5050413061E-005
#    -13   -14       5.0809347152E-005
#    -13   -13       5.0566731793E-005
#    -13   -12       3.3801924055E-005
#    -13   -11       2.3213621734E-005
#    -13   -10       4.9580153731E-005
#    -13    -9       8.3079677943E-005
#    -13    -8       7.6066435975E-005
#    -13    -7       3.8629105808E-005
#    -13    -6       3.1245969214E-006
#    -13    -5       1.1331044661E-005
#    -13    -4       7.3642550192E-005
#    -13    -3       1.6021882789E-004
#    -13    -2       2.1863820636E-004
#    -13    -1       1.7620646823E-004
#    -13     0       9.7267699012E-005
#    -13     1       3.1853616446E-005
#    -13     2       5.0243173568E-006
#    -13     3       3.0590137105E-007
#    -13     4       1.1223664933E-005
#    -13     5       5.4483249056E-005
#    -13     6       9.4990066492E-005
#    -13     7       8.7949680198E-005
#    -13     8       1.1702400950E-004
#    -13     9       1.1654836766E-004
#    -13    10       1.3575790474E-004
#    -13    11       1.1425178428E-004
#    -13    12       9.0757228722E-005
#    -13    13       2.8213794763E-005
#    -13    14       4.6559785769E-005
#    -13    15       2.9267630532E-005
#    -13    16       6.0699204410E-005
#    -13    17       7.0598186684E-006
#    -13    18       1.0156707682E-005
#    -13    19       4.7005399420E-006
#    -13    20       9.2623850029E-005
#    -13    21       1.1248504320E-004
#    -12   -26       1.9307714751E-005
#    -12   -25       1.5193755086E-005
#    -12   -24       4.5586387437E-005
#    -12   -23       5.9590433722E-005
#    -12   -22       4.1322191925E-005
#    -12   -21       2.8328672166E-005
#    -12   -20       1.1378118583E-005
#    -12   -19       5.9573363444E-006
#    -12   -18       5.1235892239E-006
#    -12   -17       2.9849145311E-006
#    -12   -16       1.4368074483E-005
#    -12   -15       2.9219356170E-005
#    -12   -14       2.8830258002E-005
#    -12   -13       2.7785077850E-005
#    -12   -12       3.8835777380E-005
#    -12   -11       6.0537205698E-005
#    -12   -10       9.5873768156E-005
#    -12    -9       8.7003341430E-005
#    -12    -8       2.9630304557E-005
#    -12    -7       4.7142776009E-006
#    -12    -6       2.5044590837E-005
#    -12    -5       8.1980146919E-005
#    -12    -4       1.2627783994E-004
#    -12    -3       1.3382582996E-004
#    -12    -2       1.0999343058E-004
#    -12    -1       3.1841801318E-005
#    -12     0       6.7573781685E-007
#    -12     1       1.5332864991E-005
#    -12     2       5.2794443471E-005
#    -12     3       8.8630334399E-005
#    -12     4       1.5995708765E-004
#    -12     5       2.3014565295E-004
#    -12     6       2.7165887077E-004
#    -12     7       2.3325191852E-004
#    -12     8       2.2690693206E-004
#    -12     9       1.8446980732E-004
#    -12    10       1.9705536416E-004
#    -12    11       1.2711347297E-004
#    -12    12       7.7622037931E-005
#    -12    13       3.5354670108E-005
#    -12    14       3.4186820444E-005
#    -12    15       3.5237911782E-005
#    -12    16       6.4278628708E-005
#    -12    17       5.6032780386E-005
#    -12    18       4.7697695712E-005
#    -12    19       2.7822099310E-005
#    -12    20       7.0927816219E-005
#    -12    21       2.1589310920E-004
#    -11   -26       1.2015727200E-005
#    -11   -25       1.7461569539E-005
#    -11   -24       4.9277431851E-005
#    -11   -23       6.0554651675E-005
#    -11   -22       4.6923890780E-005
#    -11   -21       1.5002188586E-005
#    -11   -20       4.9854614739E-006
#    -11   -19       1.7689338598E-007
#    -11   -18       1.9863376553E-006
#    -11   -17       5.4573094465E-006
#    -11   -16       1.6049493164E-005
#    -11   -15       2.0844119205E-005
#    -11   -14       1.9193815615E-005
#    -11   -13       4.5856019778E-005
#    -11   -12       7.3732643382E-005
#    -11   -11       1.0576971721E-004
#    -11   -10       9.4384554953E-005
#    -11    -9       3.9955016811E-005
#    -11    -8       2.0214726845E-005
#    -11    -7       4.6971688950E-005
#    -11    -6       9.9234071337E-005
#    -11    -5       1.3436280082E-004
#    -11    -4       9.9734511929E-005
#    -11    -3       4.7677093208E-005
#    -11    -2       5.0163643078E-006
#    -11    -1       1.5341571562E-005
#    -11     0       8.7029726644E-005
#    -11     1       1.5748136470E-004
#    -11     2       2.2224735007E-004
#    -11     3       2.8797829117E-004
#    -11     4       3.5620798870E-004
#    -11     5       3.6657763309E-004
#    -11     6       2.9281367637E-004
#    -11     7       2.7494499004E-004
#    -11     8       1.8233934986E-004
#    -11     9       1.7615196532E-004
#    -11    10       1.7104419187E-004
#    -11    11       1.0482733164E-004
#    -11    12       1.0420280117E-005
#    -11    13       7.0131433151E-005
#    -11    14       7.5657372535E-005
#    -11    15       6.2406504092E-005
#    -11    16       4.7589317854E-005
#    -11    17       8.0876175203E-006
#    -11    18       1.3578089619E-004
#    -11    19       1.3286913897E-004
#    -11    20       6.1058011978E-005
#    -10   -27       3.0432938216E-005
#    -10   -26       1.2141662061E-005
#    -10   -25       3.6473531990E-005
#    -10   -24       8.4761563832E-005
#    -10   -23       4.3024365602E-005
#    -10   -22       3.1559340467E-005
#    -10   -21       2.5932519518E-005
#    -10   -20       4.5342162492E-005
#    -10   -19       7.1771787863E-007
#    -10   -18       1.3842613328E-005
#    -10   -17       5.6907941045E-006
#    -10   -16       1.3504033841E-005
#    -10   -15       2.2838731818E-003
#    -10   -14       2.8854782984E-005
#    -10   -13       8.8299882488E-005
#    -10   -12       1.0804514069E-004
#    -10   -11       1.1780067941E-004
#    -10   -10       1.1491670965E-002
#    -10    -9       4.3771177536E-005
#    -10    -8       6.5309677101E-005
#    -10    -7       1.0589541682E-004
#    -10    -6       1.3580386153E-004
#    -10    -5       2.8150354815E-002
#    -10    -4       3.5933471318E-005
#    -10    -3       3.0925365484E-007
#    -10    -2       5.2822436075E-005
#    -10    -1       1.5749962819E-004
#    -10     0       4.5623282713E-002
#    -10     1       4.1755335301E-004
#    -10     2       3.6572426653E-004
#    -10     3       3.0238974859E-004
#    -10     4       3.0512963758E-004
#    -10     5       2.2824808541E-002
#    -10     6       3.0442478347E-004
#    -10     7       1.7588286986E-004
#    -10     8       1.5712627494E-004
#    -10     9       1.4192135320E-004
#    -10    10       1.8597103912E-002
#    -10    11       2.4718125263E-005
#    -10    12       4.1601593609E-005
#    -10    13       7.6223266284E-005
#    -10    14       1.6401902311E-004
#    -10    15       2.5558901191E-002
#    -10    16       8.2469621605E-005
#    -10    17       1.7915975012E-004
#    -10    18       1.1858456017E-004
#    -10    19       1.5457676331E-004
#     -9   -27       1.9019518148E-005
#     -9   -26       6.3244576159E-005
#     -9   -25       1.5502424658E-005
#     -9   -24       2.2512696002E-005
#     -9   -23       5.8664013282E-005
#     -9   -22       4.6793669023E-005
#     -9   -21       4.9579545072E-005
#     -9   -20       1.3071680339E-005
#     -9   -19       6.9684835022E-006
#     -9   -18       1.1857297064E-005
#     -9   -17       4.7248930820E-006
#     -9   -16       1.4513045555E-005
#     -9   -15       2.3048633906E-005
#     -9   -14       5.6558447696E-005
#     -9   -13       1.0872949433E-004
#     -9   -12       1.3405818951E-004
#     -9   -11       1.0070332422E-004
#     -9   -10       4.6512604496E-005
#     -9    -9       5.9087713341E-005
#     -9    -8       1.1513109120E-004
#     -9    -7       1.5149307240E-004
#     -9    -6       9.7297009127E-005
#     -9    -5       2.5068822744E-005
#     -9    -4       1.1245338059E-005
#     -9    -3       8.8672845610E-005
#     -9    -2       2.2228441247E-004
#     -9    -1       4.1757105380E-004
#     -9     0       3.8790486333E-004
#     -9     1       3.3779913000E-004
#     -9     2       2.7020365756E-004
#     -9     3       1.4482485900E-004
#     -9     4       1.6031581460E-004
#     -9     5       1.2986849769E-004
#     -9     6       4.5170251762E-005
#     -9     7       1.0618560671E-004
#     -9     8       1.1224880792E-004
#     -9     9       8.0038709450E-005
#     -9    10       4.3281281114E-005
#     -9    11       1.4753346749E-004
#     -9    12       1.6355611413E-005
#     -9    13       2.5046230184E-005
#     -9    14       6.0573949440E-005
#     -9    15       2.0831553351E-004
#     -9    16       1.0016314596E-004
#     -9    17       3.4257904171E-004
#     -9    18       2.3464283704E-004
#     -9    19       3.6349876255E-006
#     -8   -27       6.2275773126E-005
#     -8   -26       4.9477153582E-005
#     -8   -25       6.7086169142E-005
#     -8   -24       4.2842617450E-005
#     -8   -23       3.2927571029E-005
#     -8   -22       4.6385961238E-005
#     -8   -21       4.1530016555E-005
#     -8   -20       1.1902335073E-005
#     -8   -19       7.1193156059E-006
#     -8   -18       8.5373280049E-006
#     -8   -17       4.3092475266E-006
#     -8   -16       2.3242568747E-005
#     -8   -15       3.9076154471E-005
#     -8   -14       7.5944401160E-005
#     -8   -13       1.0118312921E-004
#     -8   -12       8.2417249480E-005
#     -8   -11       4.6497269692E-005
#     -8   -10       4.2690714414E-005
#     -8    -9       6.5376453231E-005
#     -8    -8       7.6280478216E-005
#     -8    -7       5.5819543981E-005
#     -8    -6       2.4981245975E-005
#     -8    -5       5.4530786862E-005
#     -8    -4       1.6002220357E-004
#     -8    -3       2.8802645344E-004
#     -8    -2       3.6574152085E-004
#     -8    -1       3.3780057294E-004
#     -8     0       2.5298913943E-004
#     -8     1       1.3556054693E-004
#     -8     2       6.7196435159E-005
#     -8     3       3.5318830506E-005
#     -8     4       1.5556271610E-005
#     -8     5       1.0984214053E-005
#     -8     6       2.6585026059E-005
#     -8     7       5.1179186910E-005
#     -8     8       3.0425833885E-005
#     -8     9       2.6216453570E-005
#     -8    10       5.4987766325E-005
#     -8    11       6.6381848662E-005
#     -8    12       1.5367913632E-004
#     -8    13       1.6367349921E-005
#     -8    14       3.5533221648E-005
#     -8    15       8.5892460360E-005
#     -8    16       2.7928523711E-004
#     -8    17       2.8872806275E-004
#     -8    18       1.0005883568E-004
#     -7   -27       1.4422106313E-005
#     -7   -26       3.8714102684E-005
#     -7   -25       5.0622072759E-005
#     -7   -24       4.7836963718E-005
#     -7   -23       1.1481546824E-004
#     -7   -22       3.9576131494E-005
#     -7   -21       2.6620678211E-005
#     -7   -20       1.3327825792E-005
#     -7   -19       2.5612560969E-005
#     -7   -18       1.0515332904E-005
#     -7   -17       6.2883845903E-006
#     -7   -16       2.7187321880E-005
#     -7   -15       5.4579657078E-005
#     -7   -14       1.0683454950E-004
#     -7   -13       7.8948457643E-005
#     -7   -12       5.1168602513E-005
#     -7   -11       1.5133524449E-005
#     -7   -10       2.0875131297E-005
#     -7    -9       3.2281790421E-005
#     -7    -8       2.0975685028E-005
#     -7    -7       1.2679353359E-005
#     -7    -6       9.5056158529E-005
#     -7    -5       2.3021999714E-004
#     -7    -4       3.5626138176E-004
#     -7    -3       3.0240704893E-004
#     -7    -2       2.7019867433E-004
#     -7    -1       1.3555895797E-004
#     -7     0       7.7328659425E-005
#     -7     1       2.3911823683E-005
#     -7     2       1.1831968058E-005
#     -7     3       2.4410543671E-006
#     -7     4       5.5345563070E-005
#     -7     5       9.3628131684E-005
#     -7     6       1.1565690204E-004
#     -7     7       8.1818141980E-005
#     -7     8       2.8439569012E-005
#     -7     9       1.6818538478E-005
#     -7    10       1.2661710010E-004
#     -7    11       2.3351466746E-004
#     -7    12       1.7396596692E-004
#     -7    13       2.4378036250E-006
#     -7    14       5.7467119243E-005
#     -7    15       1.5880714823E-004
#     -7    16       2.3792312719E-004
#     -7    17       3.8576107421E-005
#     -6   -27       2.3783260926E-005
#     -6   -26       4.5280107649E-005
#     -6   -25       4.3099049605E-005
#     -6   -24       8.6104583267E-005
#     -6   -23       6.9293266901E-005
#     -6   -22       6.2766037691E-005
#     -6   -21       3.4408267799E-005
#     -6   -20       2.4128727393E-005
#     -6   -19       2.4135794176E-005
#     -6   -18       1.2076349448E-005
#     -6   -17       1.7952977381E-005
#     -6   -16       4.3426561813E-005
#     -6   -15       6.7555557653E-005
#     -6   -14       8.5929095230E-005
#     -6   -13       4.3633174681E-005
#     -6   -12       1.4094678772E-005
#     -6   -11       2.6229365869E-006
#     -6   -10       2.0404727453E-006
#     -6    -9       2.8261193538E-007
#     -6    -8       1.1130395605E-005
#     -6    -7       8.7997013762E-005
#     -6    -6       2.7171757455E-004
#     -6    -5       3.6661815210E-004
#     -6    -4       3.0513995686E-004
#     -6    -3       1.4481956673E-004
#     -6    -2       6.7190237059E-005
#     -6    -1       2.3909198169E-005
#     -6     0       1.4825738982E-005
