 Diffraction intensities for potential:ga5x5_06D10003.in                       
#    -28    13       6.7716628719E-006
#    -28    14       9.8632025533E-006
#    -28    15       3.5610240916E-006
#    -27     7       2.5141315409E-005
#    -27     8       8.0239372785E-006
#    -27     9       5.2451098621E-005
#    -27    10       5.1914213002E-005
#    -27    11       1.6664421038E-005
#    -27    12       1.5281414386E-005
#    -27    13       1.2217093667E-006
#    -27    14       1.3889637625E-005
#    -27    15       2.8332294921E-005
#    -27    16       4.6468263133E-006
#    -27    17       1.1528041815E-005
#    -27    18       4.1073467917E-006
#    -27    19       1.9785294283E-005
#    -27    20       6.0021854433E-006
#    -26     4       1.0956086233E-005
#    -26     5       1.6079093277E-005
#    -26     6       1.2845636401E-004
#    -26     7       2.2508886265E-006
#    -26     8       3.3000094074E-005
#    -26     9       1.8956991826E-005
#    -26    10       5.8584652697E-005
#    -26    11       4.6799536082E-005
#    -26    12       1.2689203401E-006
#    -26    13       8.1872908687E-005
#    -26    14       4.1125537248E-006
#    -26    15       2.3645132912E-005
#    -26    16       3.8856736320E-005
#    -26    17       1.5916471718E-005
#    -26    18       2.3809823218E-005
#    -26    19       5.7220470353E-007
#    -26    20       6.4538158907E-007
#    -26    21       2.3830256419E-006
#    -26    22       1.7849850039E-006
#    -25     2       2.1135211667E-005
#    -25     3       2.2031918683E-005
#    -25     4       2.1303731134E-005
#    -25     5       9.0712815166E-004
#    -25     6       2.4186799618E-007
#    -25     7       1.1614045546E-004
#    -25     8       4.5752323716E-005
#    -25     9       3.9988145341E-006
#    -25    10       1.4181641948E-003
#    -25    11       1.0347835990E-005
#    -25    12       1.4941434396E-004
#    -25    13       4.4214071849E-005
#    -25    14       1.9398166089E-005
#    -25    15       2.6204673381E-004
#    -25    16       5.1518501671E-006
#    -25    17       1.1884560797E-005
#    -25    18       4.2680196316E-006
#    -25    19       1.0606315545E-006
#    -25    20       1.9007573240E-004
#    -25    21       3.7216583989E-006
#    -25    22       1.4111764907E-005
#    -25    23       3.7709859564E-006
#    -24     0       2.3017378109E-006
#    -24     1       1.9304601980E-005
#    -24     2       6.0167241075E-006
#    -24     3       8.0804931897E-005
#    -24     4       3.5188649038E-004
#    -24     5       2.4653784591E-005
#    -24     6       4.6127351047E-005
#    -24     7       3.4454013471E-005
#    -24     8       1.1416186864E-004
#    -24     9       2.3348529245E-004
#    -24    10       1.9226514227E-005
#    -24    11       1.2919536301E-004
#    -24    12       6.9887851324E-005
#    -24    13       3.0613704889E-005
#    -24    14       3.2943601258E-005
#    -24    15       5.8852879125E-006
#    -24    16       1.4956949112E-005
#    -24    17       2.0529156899E-005
#    -24    18       1.0732614038E-005
#    -24    19       4.1915520004E-006
#    -24    20       1.3853950668E-005
#    -24    21       4.0898936081E-006
