 Diffraction intensities for potential:ga5x5_01D10008.in                       
#    -28    13       2.3956658870E-005
#    -28    14       1.5059807831E-005
#    -28    15       1.1032896157E-006
#    -27     7       4.0885588139E-005
#    -27     8       3.5291809912E-005
#    -27     9       3.7754888049E-005
#    -27    10       4.1877306199E-005
#    -27    11       4.4272368832E-005
#    -27    12       6.9367060195E-006
#    -27    13       1.4596726043E-005
#    -27    14       2.8270407736E-005
#    -27    15       6.7268180710E-006
#    -27    16       2.0256220819E-005
#    -27    17       1.4081443331E-005
#    -27    18       3.4848200669E-006
#    -27    19       2.6564599728E-006
#    -27    20       4.7032495390E-006
#    -26     4       3.5290616950E-005
#    -26     5       2.1671275401E-005
#    -26     6       5.9644429283E-005
#    -26     7       5.5597832331E-005
#    -26     8       1.7754211043E-005
#    -26     9       2.9072194460E-005
#    -26    10       4.9942109019E-005
#    -26    11       2.7135071612E-005
#    -26    12       2.4636083798E-005
#    -26    13       2.3924165443E-005
#    -26    14       3.3544611851E-005
#    -26    15       1.2556819212E-005
#    -26    16       1.1824903062E-005
#    -26    17       1.3374223269E-005
#    -26    18       1.4625585733E-006
#    -26    19       1.3787701563E-005
#    -26    20       6.4605839282E-006
#    -26    21       8.9883806030E-006
#    -26    22       9.8617908598E-006
#    -25     2       4.5208755613E-005
#    -25     3       2.3872464619E-005
#    -25     4       5.1391622865E-005
#    -25     5       5.1977356589E-004
#    -25     6       4.6893069349E-005
#    -25     7       1.1644714450E-005
#    -25     8       2.8014067332E-005
#    -25     9       2.2566981753E-005
#    -25    10       6.3844633993E-004
#    -25    11       2.6237033970E-005
#    -25    12       9.4698408506E-006
#    -25    13       2.5328714655E-005
#    -25    14       9.6585397455E-006
#    -25    15       3.2620692984E-004
#    -25    16       2.2438587311E-005
#    -25    17       1.8507030532E-005
#    -25    18       1.7106975164E-005
#    -25    19       3.0665851484E-005
#    -25    20       4.4322288495E-004
#    -25    21       4.0893313570E-006
#    -25    22       1.9859717127E-007
#    -25    23       1.8327983685E-005
#    -24     0       2.0924201554E-005
#    -24     1       4.5741105095E-005
#    -24     2       4.1989185175E-005
#    -24     3       2.5858888869E-005
#    -24     4       6.4697684882E-005
#    -24     5       5.2551081726E-005
#    -24     6       5.8383574492E-005
#    -24     7       4.9818736437E-005
#    -24     8       8.8627193521E-005
#    -24     9       2.8095093475E-005
#    -24    10       2.7993363130E-005
#    -24    11       2.1864222656E-005
#    -24    12       2.0054318046E-005
#    -24    13       1.9938286487E-005
#    -24    14       1.0323659921E-005
#    -24    15       1.7024056897E-005
#    -24    16       4.8498291066E-006
#    -24    17       3.2304080900E-005
#    -24    18       1.2084264750E-005
#    -24    19       2.0617143050E-005
#    -24    20       1.2713112529E-005
#    -24    21       2.5184255546E-005
#    -24    22       6.2342817314E-006
#    -24    23       1.2069202964E-005
#    -24    24       8.9615912888E-006
#    -23    -2       1.0921589214E-005
#    -23    -1       2.5433029117E-005
#    -23     0       3.3148915226E-005
#    -23     1       5.4043239351E-005
#    -23     2       5.4141781374E-005
#    -23     3       4.8154217061E-005
#    -23     4       5.2968544936E-005
#    -23     5       3.7246199069E-005
#    -23     6       7.1710702336E-005
#    -23     7       6.6865355407E-005
#    -23     8       3.5645026649E-005
#    -23     9       4.3385101552E-005
#    -23    10       4.6630257633E-005
#    -23    11       2.9462199608E-005
#    -23    12       2.2986661403E-005
#    -23    13       1.0401472848E-005
#    -23    14       1.1328324308E-005
#    -23    15       3.4334844365E-005
#    -23    16       1.7835284198E-005
#    -23    17       2.2128990043E-005
#    -23    18       4.7806102751E-005
#    -23    19       2.4283762884E-005
#    -23    20       1.9262726653E-005
#    -23    21       1.5831727599E-005
#    -23    22       1.4279248990E-005
#    -23    23       1.4539553931E-005
#    -23    24       6.1792510844E-006
#    -23    25       1.9251220437E-006
#    -22    -4       1.3843536643E-005
#    -22    -3       3.7876223532E-006
#    -22    -2       2.0753388466E-005
#    -22    -1       1.2956838593E-005
#    -22     0       4.1721387083E-005
#    -22     1       3.8094032386E-005
#    -22     2       4.8886837023E-005
#    -22     3       5.9105242896E-005
#    -22     4       9.1630207509E-005
#    -22     5       6.8256697040E-005
#    -22     6       6.4153840340E-005
#    -22     7       7.2148131279E-005
#    -22     8       5.7661795252E-005
#    -22     9       2.4037310370E-005
#    -22    10       3.2985016624E-005
#    -22    11       2.0382576705E-005
#    -22    12       1.3637618274E-005
#    -22    13       1.1231319756E-005
#    -22    14       1.0575969659E-005
#    -22    15       1.9517228816E-005
#    -22    16       2.5617534438E-005
#    -22    17       2.6944340592E-005
#    -22    18       2.5248907614E-005
#    -22    19       2.4863239223E-005
#    -22    20       1.2787589865E-005
#    -22    21       1.5527661978E-005
#    -22    22       1.9994369391E-005
#    -22    23       8.0679805062E-006
#    -22    24       9.8230594467E-006
