 Diffraction intensities for potential:restest_32_15010001.in                  
#    -23    16       2.9494491683E-005
#    -23    17       1.7738964986E-005
#    -23    18       1.5538528118E-005
#    -23    19       2.7347949228E-005
#    -23    20       6.3060446721E-005
#    -23    21       4.3296622808E-005
#    -23    22       5.3652257939E-005
#    -23    23       7.4991718088E-005
#    -23    24       7.4993249592E-005
#    -23    25       1.0483315992E-005
#    -23    26       2.8912143572E-005
#    -22   -21       1.0363835787E-005
#    -22   -20       2.4912106712E-005
#    -22   -19       3.4763345930E-005
#    -22   -18       4.2791890044E-005
#    -22   -17       4.1972963284E-005
#    -22   -16       3.7636666300E-005
#    -22   -15       4.1126201851E-005
#    -22   -14       3.0949824789E-005
#    -22   -13       2.0301298348E-005
#    -22   -12       1.3113621137E-005
#    -22   -11       9.7812754205E-006
#    -22   -10       6.2132590727E-006
#    -22    -9       2.2074474946E-006
#    -22    -8       4.8890625909E-006
#    -22    -7       1.1756377390E-005
#    -22    -6       2.1446621088E-005
#    -22    -5       2.7169033729E-005
#    -22    -4       2.2728836481E-005
#    -22    -3       1.0016584885E-005
#    -22    -2       1.1434991190E-005
#    -22    -1       2.8538869729E-005
#    -22     0       4.3829527224E-005
#    -22     1       4.2690603316E-005
#    -22     2       2.6739887984E-005
#    -22     3       1.4191543464E-005
#    -22     4       9.3506918834E-006
#    -22     5       1.6069327341E-005
#    -22     6       3.2311212444E-005
#    -22     7       4.6635626108E-005
#    -22     8       7.2455220586E-005
#    -22     9       8.6766834625E-005
#    -22    10       9.7853736445E-005
#    -22    11       1.0507319883E-004
#    -22    12       1.0382107776E-004
#    -22    13       1.0137425286E-004
#    -22    14       7.4556206253E-005
#    -22    15       5.8263612787E-005
#    -22    16       4.2742552786E-005
#    -22    17       2.3336097823E-005
#    -22    18       2.9852805112E-005
#    -22    19       3.2667565266E-005
#    -22    20       4.6351802585E-005
#    -22    21       4.9311015656E-005
#    -22    22       1.2900819859E-004
#    -22    23       2.9929734681E-005
#    -22    24       4.9009575660E-005
#    -22    25       9.1098168651E-006
#    -22    26       2.1995725540E-005
#    -21   -22       1.8314476105E-005
#    -21   -21       1.8833882029E-005
#    -21   -20       3.2167776223E-005
#    -21   -19       4.4657955167E-005
#    -21   -18       6.3940094526E-005
#    -21   -17       5.2942055370E-005
#    -21   -16       4.8099542226E-005
#    -21   -15       4.1853287863E-005
#    -21   -14       3.2145913584E-005
#    -21   -13       1.9665263050E-005
#    -21   -12       1.2024867734E-005
#    -21   -11       7.1173517593E-006
#    -21   -10       3.2008420750E-006
#    -21    -9       1.2742059237E-006
#    -21    -8       3.6851921091E-006
#    -21    -7       1.8575023459E-005
#    -21    -6       2.9839282651E-005
#    -21    -5       2.7448597595E-005
#    -21    -4       1.4226169060E-005
#    -21    -3       1.6430200154E-005
#    -21    -2       2.7354178895E-005
#    -21    -1       4.2705857207E-005
#    -21     0       4.4595423048E-005
#    -21     1       3.0844145892E-005
#    -21     2       1.5564839278E-005
#    -21     3       1.1222665071E-005
#    -21     4       1.8321337853E-005
#    -21     5       3.6451003331E-005
#    -21     6       5.6853084838E-005
#    -21     7       7.8643898116E-005
#    -21     8       7.9599848143E-005
#    -21     9       9.2185422567E-005
#    -21    10       9.5449139986E-005
#    -21    11       1.1158405169E-004
#    -21    12       1.2226969892E-004
#    -21    13       9.7767572929E-005
#    -21    14       9.8679441838E-005
#    -21    15       6.7509690837E-005
#    -21    16       3.1413329790E-005
#    -21    17       7.4483001956E-006
#    -21    18       2.3085927424E-005
#    -21    19       3.8152259522E-005
#    -21    20       1.8552538471E-005
#    -21    21       5.1895434971E-005
#    -21    22       1.4933589307E-004
#    -21    23       8.8396933940E-005
#    -21    24       6.2107247911E-005
#    -21    25       4.4797053802E-005
#    -20   -22       1.6923380164E-005
#    -20   -21       2.9116071868E-005
#    -20   -20       1.7388432909E-005
#    -20   -19       4.8535947449E-005
#    -20   -18       9.5582630005E-005
#    -20   -17       4.9336058046E-005
#    -20   -16       4.9359479325E-005
#    -20   -15       1.7529980342E-004
#    -20   -14       2.2424650309E-005
#    -20   -13       1.7741420329E-005
#    -20   -12       6.6137703409E-006
#    -20   -11       4.8327342553E-006
#    -20   -10       9.0617806094E-004
#    -20    -9       2.3031854863E-006
#    -20    -8       9.8852318114E-006
#    -20    -7       2.8465820462E-005
#    -20    -6       3.0592160991E-005
#    -20    -5       4.3881939794E-003
#    -20    -4       1.1326105682E-005
#    -20    -3       1.9259724617E-005
#    -20    -2       2.6766235221E-005
#    -20    -1       3.0861237885E-005
#    -20     0       1.3127740616E-002
#    -20     1       6.1986162737E-006
#    -20     2       3.7318337193E-006
#    -20     3       1.1026963800E-005
#    -20     4       2.1770101069E-005
#    -20     5       1.5169437595E-002
#    -20     6       4.5371158520E-005
#    -20     7       4.0450462020E-005
#    -20     8       3.3022810535E-005
#    -20     9       4.2345125114E-005
#    -20    10       1.1463282687E-002
#    -20    11       9.2969703882E-005
#    -20    12       7.6619169886E-005
#    -20    13       7.6970020039E-005
#    -20    14       8.7980512259E-005
#    -20    15       2.9246209091E-003
#    -20    16       1.1421615972E-005
#    -20    17       2.8210280739E-005
#    -20    18       2.7793889254E-005
#    -20    19       1.3519739395E-005
#    -20    20       2.3361010647E-003
#    -20    21       7.8723214227E-005
#    -20    22       5.0508643229E-005
#    -20    23       4.3262292750E-005
#    -20    24       6.9048280826E-005
#    -20    25       5.1284961245E-004
#    -19   -23       3.6654166424E-005
#    -19   -22       2.9146300829E-005
#    -19   -21       5.2586135566E-005
#    -19   -20       3.0933842509E-005
#    -19   -19       5.6128242858E-005
#    -19   -18       5.1963894392E-005
#    -19   -17       5.1796755502E-005
#    -19   -16       4.4195442200E-005
#    -19   -15       2.3844961448E-005
#    -19   -14       1.9923424851E-005
#    -19   -13       8.6504482944E-006
#    -19   -12       3.8094246385E-006
#    -19   -11       5.3668450109E-006
#    -19   -10       5.0747680912E-006
#    -19    -9       9.1433983800E-006
#    -19    -8       2.2427305718E-005
#    -19    -7       2.9556119897E-005
#    -19    -6       2.3346815861E-005
#    -19    -5       7.0192118498E-006
#    -19    -4       5.8191451238E-006
#    -19    -3       1.4224480796E-005
#    -19    -2       1.5590389254E-005
#    -19    -1       6.2074906920E-006
#    -19     0       3.0296979367E-008
#    -19     1       7.3923479477E-006
#    -19     2       1.7523022825E-005
#    -19     3       2.3638756307E-005
#    -19     4       2.6040341704E-005
#    -19     5       1.3652203770E-005
#    -19     6       3.5614356371E-006
#    -19     7       5.8758075121E-006
#    -19     8       2.0439168583E-005
#    -19     9       4.0618789344E-005
#    -19    10       4.4000499410E-005
#    -19    11       4.4211348238E-005
#    -19    12       5.1069914859E-005
#    -19    13       4.4788770742E-005
#    -19    14       5.3192471647E-005
#    -19    15       7.2390764674E-005
#    -19    16       5.2292570168E-005
#    -19    17       3.3819437045E-005
#    -19    18       3.2840710287E-005
#    -19    19       7.3137983888E-006
#    -19    20       3.0820516195E-006
#    -19    21       3.6214803748E-005
#    -19    22       1.1198769249E-004
#    -19    23       2.2455085037E-004
#    -19    24       1.7302768180E-005
#    -19    25       6.0884294831E-005
#    -18   -23       1.5220605495E-005
#    -18   -22       9.1598304757E-006
#    -18   -21       3.1702070246E-005
#    -18   -20       4.3590261346E-005
#    -18   -19       5.3705404254E-005
#    -18   -18       5.2274020481E-005
#    -18   -17       2.6572511401E-005
#    -18   -16       2.6942988169E-005
#    -18   -15       1.8444059896E-005
#    -18   -14       1.1671757845E-005
#    -18   -13       3.4489073669E-006
#    -18   -12       5.8247475720E-006
#    -18   -11       1.5872534981E-005
#    -18   -10       2.1534551255E-005
#    -18    -9       2.4637824596E-005
#    -18    -8       2.4186841910E-005
#    -18    -7       1.8183160083E-005
#    -18    -6       4.9330606500E-006
#    -18    -5       6.5653923299E-007
#    -18    -4       9.3820315613E-006
#    -18    -3       1.1252569563E-005
#    -18    -2       3.7411529190E-006
#    -18    -1       7.3838134227E-006
#    -18     0       3.2775914454E-005
#    -18     1       6.2630255037E-005
#    -18     2       6.9332188001E-005
#    -18     3       4.4349180900E-005
#    -18     4       2.1316073647E-005
#    -18     5       1.1358140083E-005
#    -18     6       2.3462128176E-005
#    -18     7       4.4906460915E-005
#    -18     8       6.0006638503E-005
#    -18     9       5.3546330137E-005
#    -18    10       3.5631103376E-005
#    -18    11       1.3675234987E-005
#    -18    12       1.1490565719E-005
#    -18    13       3.0552340537E-005
#    -18    14       4.2599920080E-005
#    -18    15       2.8996980104E-005
#    -18    16       2.8654117137E-005
#    -18    17       2.5499527164E-005
#    -18    18       4.6889134522E-006
#    -18    19       3.2827333470E-006
#    -18    20       4.1424991750E-006
#    -18    21       5.4890047567E-005
#    -18    22       1.0861772093E-004
#    -18    23       2.8849446660E-005
#    -18    24       3.2208112065E-005
#    -17   -24       1.4715960826E-005
#    -17   -23       1.2843400677E-005
#    -17   -22       2.6586411472E-005
#    -17   -21       4.1578321983E-005
#    -17   -20       4.4140686877E-005
#    -17   -19       4.9660816541E-005
#    -17   -18       3.1864932317E-005
#    -17   -17       3.5826127226E-005
#    -17   -16       2.7818353991E-005
#    -17   -15       1.2701352437E-005
#    -17   -14       1.7083086273E-006
#    -17   -13       7.2431497158E-006
#    -17   -12       1.8428888973E-005
#    -17   -11       3.5667264872E-005
#    -17   -10       3.9768570559E-005
#    -17    -9       2.9969185470E-005
#    -17    -8       1.7656236993E-005
#    -17    -7       3.3886148366E-006
#    -17    -6       4.5591219606E-006
#    -17    -5       1.6095076204E-005
#    -17    -4       1.8354343048E-005
#    -17    -3       1.1035341108E-005
#    -17    -2       1.7504283933E-005
#    -17    -1       6.2601919181E-005
#    -17     0       1.2544089577E-004
#    -17     1       1.5325500263E-004
#    -17     2       1.3035373365E-004
#    -17     3       9.4575187086E-005
#    -17     4       7.2033735116E-005
#    -17     5       8.3881631341E-005
#    -17     6       9.9052793364E-005
#    -17     7       1.0119985560E-004
#    -17     8       1.0394665298E-004
#    -17     9       6.0821303501E-005
#    -17    10       1.9516079936E-005
#    -17    11       1.3246736915E-006
#    -17    12       1.1220225138E-005
#    -17    13       2.0405323503E-005
#    -17    14       1.4850389822E-005
#    -17    15       9.0013623779E-006
#    -17    16       1.3989496333E-006
#    -17    17       7.9694584043E-007
#    -17    18       2.3251522436E-006
#    -17    19       2.2786023571E-005
#    -17    20       4.9984838935E-005
#    -17    21       2.6344751636E-005
#    -17    22       6.3805499420E-006
#    -17    23       2.5114856672E-005
#    -17    24       1.9243996330E-005
#    -16   -24       2.7218953460E-005
#    -16   -23       3.6553811067E-005
#    -16   -22       4.2848270060E-005
#    -16   -21       3.6808864571E-005
#    -16   -20       3.7909859717E-005
#    -16   -19       4.2982483954E-005
#    -16   -18       4.8824596124E-005
#    -16   -17       3.7302251778E-005
#    -16   -16       1.5703479328E-005
#    -16   -15       3.1094245461E-006
#    -16   -14       2.5614234503E-006
#    -16   -13       1.6825448964E-005
#    -16   -12       4.6747017689E-005
#    -16   -11       5.7011928809E-005
#    -16   -10       3.2842638830E-005
#    -16    -9       1.1749619821E-005
#    -16    -8       4.7052056289E-006
#    -16    -7       1.4899349293E-005
#    -16    -6       3.2328700131E-005
#    -16    -5       3.6488223917E-005
#    -16    -4       2.1790293012E-005
#    -16    -3       2.3619930634E-005
#    -16    -2       6.9280663883E-005
#    -16    -1       1.5321148896E-004
#    -16     0       2.2635409745E-004
#    -16     1       2.2944698726E-004
#    -16     2       2.0069241373E-004
#    -16     3       1.5440127292E-004
#    -16     4       1.3135210526E-004
#    -16     5       1.4003658153E-004
#    -16     6       1.4088114491E-004
#    -16     7       1.4741215445E-004
#    -16     8       7.4315632141E-005
#    -16     9       3.3700685838E-005
#    -16    10       3.6116428567E-006
#    -16    11       1.1403986413E-005
#    -16    12       3.8572247937E-005
#    -16    13       5.8499773256E-006
#    -16    14       5.6385395605E-006
#    -16    15       1.9871114695E-006
#    -16    16       3.7825336276E-006
#    -16    17       2.7718332659E-006
#    -16    18       5.3225509741E-005
#    -16    19       1.4292258326E-005
#    -16    20       8.2175862843E-005
#    -16    21       1.0791997834E-004
#    -16    22       1.9311720554E-004
#    -16    23       8.3933527740E-005
#    -15   -25       8.5968110648E-006
#    -15   -24       3.3590611042E-005
#    -15   -23       6.8484626336E-006
#    -15   -22       2.6357362397E-005
#    -15   -21       4.5062428574E-005
#    -15   -20       7.4193768703E-005
#    -15   -19       2.1926407438E-005
#    -15   -18       1.5964418639E-005
#    -15   -17       1.2782179292E-005
#    -15   -16       8.5853604264E-006
#    -15   -15       6.1806237639E-004
#    -15   -14       2.6493117842E-005
#    -15   -13       5.0090861395E-005
#    -15   -12       7.9793677220E-005
#    -15   -11       3.9430705578E-005
#    -15   -10       4.8520315798E-003
#    -15    -9       6.0695787315E-006
#    -15    -8       3.3450451151E-005
#    -15    -7       4.6638869379E-005
#    -15    -6       5.6900521005E-005
#    -15    -5       1.5169263946E-002
#    -15    -4       2.6036864710E-005
#    -15    -3       4.4297785021E-005
#    -15    -2       1.3027771684E-004
#    -15    -1       2.2939738379E-004
#    -15     0       3.4946419072E-002
#    -15     1       2.9669093208E-004
#    -15     2       2.0731308473E-004
#    -15     3       1.3653386009E-004
#    -15     4       1.0884794115E-004
#    -15     5       2.7993866620E-002
#    -15     6       9.9287940588E-005
#    -15     7       5.5738492349E-005
#    -15     8       2.1268946888E-005
#    -15     9       6.8848361513E-008
#    -15    10       1.4467468147E-002
#    -15    11       7.5668960139E-005
#    -15    12       2.9448924132E-005
#    -15    13       1.6659678235E-005
#    -15    14       3.0956876451E-005
#    -15    15       1.5280575806E-002
#    -15    16       1.0838040413E-006
#    -15    17       5.0271018849E-005
#    -15    18       5.9281110285E-005
#    -15    19       1.2314280357E-005
#    -15    20       1.7099528811E-003
#    -15    21       2.1611038245E-004
#    -15    22       7.9084530050E-005
#    -15    23       1.3068409374E-004
#    -14   -25       5.3661600345E-005
#    -14   -24       4.3563435673E-005
#    -14   -23       5.1992026275E-005
#    -14   -22       3.6406104812E-005
#    -14   -21       6.0090736405E-005
#    -14   -20       3.0926762212E-005
#    -14   -19       1.6777457849E-005
#    -14   -18       3.2063290499E-005
#    -14   -17       8.2321320496E-006
#    -14   -16       3.9556562382E-006
#    -14   -15       1.1009676239E-005
#    -14   -14       4.7792902945E-005
#    -14   -13       5.3487576667E-005
#    -14   -12       4.7576564542E-005
#    -14   -11       1.1210948170E-005
#    -14   -10       1.4172601936E-005
#    -14    -9       4.0336254108E-005
#    -14    -8       7.2452209755E-005
#    -14    -7       7.8683015735E-005
#    -14    -6       4.5417866438E-005
#    -14    -5       1.3667633665E-005
#    -14    -4       2.1268253016E-005
#    -14    -3       9.4483644868E-005
#    -14    -2       2.0060962480E-004
#    -14    -1       2.9664336038E-004
#    -14     0       2.5908207350E-004
#    -14     1       1.5989753601E-004
#    -14     2       1.0882273453E-004
#    -14     3       5.5321151856E-005
#    -14     4       4.4349049475E-005
#    -14     5       2.9282135655E-005
#    -14     6       3.4724567432E-005
#    -14     7       1.1661621424E-005
#    -14     8       1.2465908715E-005
#    -14     9       3.5540115101E-005
#    -14    10       7.2775493536E-005
#    -14    11       6.9148956954E-005
#    -14    12       5.8622649953E-005
#    -14    13       1.2126900263E-005
#    -14    14       3.0906130615E-005
#    -14    15       7.0123970349E-005
#    -14    16       6.2281866868E-005
#    -14    17       6.7543948252E-005
#    -14    18       7.8631000901E-005
#    -14    19       2.0454319203E-005
#    -14    20       4.1299851580E-006
#    -14    21       5.6786165441E-004
#    -14    22       4.8908918972E-004
#    -13   -26       1.1413037403E-005
#    -13   -25       1.5196203279E-005
#    -13   -24       2.9439157874E-005
#    -13   -23       3.3516070083E-005
#    -13   -22       3.7139218423E-005
#    -13   -21       2.2634740756E-005
#    -13   -20       1.6760207515E-005
#    -13   -19       9.1323942828E-006
#    -13   -18       4.5986368119E-006
#    -13   -17       4.1180823947E-006
#    -13   -16       3.5402602072E-006
#    -13   -15       2.4064573457E-005
#    -13   -14       5.1539570456E-005
#    -13   -13       4.7801722737E-005
#    -13   -12       2.8964439206E-005
#    -13   -11       2.3003138481E-005
#    -13   -10       5.2260046192E-005
#    -13    -9       8.6737529506E-005
#    -13    -8       7.9621656522E-005
#    -13    -7       4.0487629464E-005
#    -13    -6       3.5761308721E-006
#    -13    -5       1.1310043537E-005
#    -13    -4       7.1931848923E-005
#    -13    -3       1.5429600101E-004
#    -13    -2       2.0724269531E-004
#    -13    -1       1.5987416603E-004
#    -13     0       9.0186204806E-005
#    -13     1       3.1365816780E-005
#    -13     2       6.5943152363E-006
#    -13     3       2.0014612509E-007
#    -13     4       1.0629632517E-005
#    -13     5       5.6921873487E-005
#    -13     6       1.0002376364E-004
#    -13     7       9.0133145766E-005
#    -13     8       1.1402833021E-004
#    -13     9       1.0805672972E-004
#    -13    10       1.2401785794E-004
#    -13    11       1.0394364681E-004
#    -13    12       8.0856551178E-005
#    -13    13       2.9335020518E-005
#    -13    14       5.4163714951E-005
#    -13    15       3.7936386648E-005
#    -13    16       6.1659264816E-005
#    -13    17       9.8494567693E-006
#    -13    18       9.1448812864E-006
#    -13    19       2.6292818219E-006
#    -13    20       6.1079554208E-005
#    -13    21       1.2800779427E-004
#    -12   -26       1.8295959271E-005
#    -12   -25       1.6725610873E-005
#    -12   -24       4.4949532810E-005
#    -12   -23       5.7328079904E-005
#    -12   -22       3.5772960551E-005
#    -12   -21       2.5364496469E-005
#    -12   -20       1.0384754559E-005
#    -12   -19       5.7685572547E-006
#    -12   -18       5.0072721548E-006
#    -12   -17       3.1841499950E-006
#    -12   -16       1.4707693360E-005
#    -12   -15       2.9048021287E-005
#    -12   -14       2.9636826098E-005
#    -12   -13       2.5083804985E-005
#    -12   -12       3.3039634544E-005
#    -12   -11       5.9718068473E-005
#    -12   -10       9.7818203879E-005
#    -12    -9       9.2192372358E-005
#    -12    -8       3.3037375326E-005
#    -12    -7       5.8676328271E-006
#    -12    -6       2.3392342639E-005
#    -12    -5       8.3765813787E-005
#    -12    -4       1.3124063923E-004
#    -12    -3       1.3646058314E-004
#    -12    -2       1.0879511575E-004
#    -12    -1       3.1361521967E-005
#    -12     0       6.7617121215E-007
#    -12     1       1.2892930583E-005
#    -12     2       4.5526621272E-005
#    -12     3       8.5008497101E-005
#    -12     4       1.5747515107E-004
#    -12     5       2.3817084553E-004
#    -12     6       2.7951813302E-004
#    -12     7       2.3438134117E-004
#    -12     8       2.1351044888E-004
#    -12     9       1.7405855562E-004
#    -12    10       1.7788047889E-004
#    -12    11       1.1493039376E-004
#    -12    12       7.3157399416E-005
#    -12    13       4.2742946723E-005
#    -12    14       4.5149131878E-005
#    -12    15       3.7109349373E-005
#    -12    16       4.5287313258E-005
#    -12    17       3.9749938363E-005
#    -12    18       4.6055851097E-005
#    -12    19       2.3482744252E-005
#    -12    20       7.6671377890E-005
#    -12    21       2.1693658355E-004
#    -11   -26       1.2907461085E-005
#    -11   -25       2.1735915849E-005
#    -11   -24       5.4199680240E-005
#    -11   -23       6.0926692443E-005
#    -11   -22       4.7218180512E-005
#    -11   -21       1.3793515730E-005
#    -11   -20       4.4526547724E-006
#    -11   -19       3.8100573254E-007
#    -11   -18       2.0573811444E-006
#    -11   -17       5.3500104438E-006
#    -11   -16       1.5741578952E-005
#    -11   -15       2.1043290716E-005
#    -11   -14       1.8010607332E-005
#    -11   -13       4.2519198219E-005
#    -11   -12       7.1865988681E-005
#    -11   -11       1.0505167138E-004
#    -11   -10       9.5438974959E-005
#    -11    -9       4.2340569651E-005
#    -11    -8       2.0397669379E-005
#    -11    -7       4.4821180136E-005
#    -11    -6       9.8933815830E-005
#    -11    -5       1.3992171447E-004
#    -11    -4       1.0877710010E-004
#    -11    -3       5.5294672241E-005
#    -11    -2       6.5913726257E-006
#    -11    -1       1.2894718810E-005
#    -11     0       7.9934077847E-005
#    -11     1       1.4734213922E-004
#    -11     2       2.1457672323E-004
#    -11     3       2.8232398060E-004
#    -11     4       3.6071688554E-004
#    -11     5       3.8197336399E-004
#    -11     6       3.1081509127E-004
#    -11     7       2.9540130159E-004
#    -11     8       1.8825261659E-004
#    -11     9       1.7360560175E-004
#    -11    10       1.5614375264E-004
#    -11    11       9.0234432378E-005
#    -11    12       7.5703456073E-006
#    -11    13       7.3284687752E-005
#    -11    14       6.5978997101E-005
#    -11    15       4.9631129103E-005
#    -11    16       3.8675657306E-005
#    -11    17       1.9706220229E-005
#    -11    18       1.4746806872E-004
#    -11    19       1.0460536341E-004
#    -11    20       5.5856255646E-005
#    -10   -27       3.1757634453E-005
#    -10   -26       1.1097194051E-005
#    -10   -25       3.8311225434E-005
#    -10   -24       8.2412466686E-005
#    -10   -23       4.1470473686E-005
#    -10   -22       3.3885040373E-005
#    -10   -21       2.4125779199E-005
#    -10   -20       4.8630921699E-005
#    -10   -19       6.0149887329E-007
#    -10   -18       1.3522284390E-005
#    -10   -17       4.6870928035E-006
#    -10   -16       1.4454080563E-005
#    -10   -15       2.2815812933E-003
#    -10   -14       2.9327693830E-005
#    -10   -13       8.4254634548E-005
#    -10   -12       1.0383598175E-004
#    -10   -11       1.1158761528E-004
#    -10   -10       1.1463596979E-002
#    -10    -9       4.0588805380E-005
#    -10    -8       5.9935802705E-005
#    -10    -7       1.0109843462E-004
#    -10    -6       1.4078608477E-004
#    -10    -5       2.7995228009E-002
#    -10    -4       4.4325862688E-005
#    -10    -3       2.0143381382E-007
#    -10    -2       4.5530214459E-005
#    -10    -1       1.4734094714E-004
#    -10     0       4.5614015673E-002
#    -10     1       4.1485221532E-004
#    -10     2       3.5705903628E-004
#    -10     3       3.0608418937E-004
#    -10     4       3.2580560858E-004
#    -10     5       2.2602588881E-002
#    -10     6       3.1859707498E-004
#    -10     7       1.8444896187E-004
#    -10     8       1.6710621870E-004
#    -10     9       1.3232715690E-004
#    -10    10       1.8376909607E-002
#    -10    11       2.2026902226E-005
#    -10    12       4.7386810406E-005
#    -10    13       8.2035449054E-005
#    -10    14       1.4280164884E-004
#    -10    15       2.6181795703E-002
#    -10    16       7.5627721547E-005
#    -10    17       1.7303494635E-004
#    -10    18       1.3573423768E-004
#    -10    19       1.3116941890E-004
#     -9   -27       1.9949948102E-005
#     -9   -26       6.4687835777E-005
#     -9   -25       2.0713298058E-005
#     -9   -24       3.1486782723E-005
#     -9   -23       5.4565668565E-005
#     -9   -22       4.9447326853E-005
#     -9   -21       4.9960822679E-005
#     -9   -20       8.2299613789E-006
#     -9   -19       5.1800504822E-006
#     -9   -18       1.2665700401E-005
#     -9   -17       6.2495814006E-006
#     -9   -16       1.7393114245E-005
#     -9   -15       2.4220550337E-005
#     -9   -14       5.4381013304E-005
#     -9   -13       1.0142996372E-004
#     -9   -12       1.2231482674E-004
#     -9   -11       9.2989192758E-005
#     -9   -10       4.4004055131E-005
#     -9    -9       5.3513597285E-005
#     -9    -8       1.0387775640E-004
#     -9    -7       1.4733537238E-004
#     -9    -6       9.9239679759E-005
#     -9    -5       2.9281469518E-005
#     -9    -4       1.0641283364E-005
#     -9    -3       8.5006766978E-005
#     -9    -2       2.1456592686E-004
#     -9    -1       4.1484868832E-004
#     -9     0       3.7834365728E-004
#     -9     1       3.2856413329E-004
#     -9     2       2.7533728721E-004
#     -9     3       1.5341249916E-004
#     -9     4       1.7549705620E-004
#     -9     5       1.3718707036E-004
#     -9     6       5.5441185927E-005
#     -9     7       1.0641441299E-004
#     -9     8       1.1214919892E-004
#     -9     9       7.8468817773E-005
#     -9    10       4.9589265222E-005
#     -9    11       2.1963954969E-004
#     -9    12       2.3151737320E-005
#     -9    13       1.3790066415E-005
#     -9    14       4.7273943535E-005
#     -9    15       1.5477404480E-004
#     -9    16       4.9326950827E-005
#     -9    17       3.0209189027E-004
#     -9    18       2.5473131174E-004
#     -9    19       1.6985220478E-006
#     -8   -27       6.0069902070E-005
#     -8   -26       5.5651388257E-005
#     -8   -25       6.2120038274E-005
#     -8   -24       4.8545257443E-005
#     -8   -23       3.7343506427E-005
#     -8   -22       5.2049593536E-005
#     -8   -21       5.0329907795E-005
#     -8   -20       1.4646904632E-005
#     -8   -19       5.2516111077E-006
#     -8   -18       7.4413849323E-006
#     -8   -17       4.9117634068E-006
#     -8   -16       2.5517421895E-005
#     -8   -15       4.1925005787E-005
#     -8   -14       7.4643127605E-005
#     -8   -13       9.7847471409E-005
#     -8   -12       7.6676108909E-005
#     -8   -11       4.4247331299E-005
#     -8   -10       3.5636330151E-005
#     -8    -9       6.0798920610E-005
#     -8    -8       7.4291740546E-005
#     -8    -7       5.5733180823E-005
#     -8    -6       3.4753506521E-005
#     -8    -5       5.6939593833E-005
#     -8    -4       1.5746720393E-004
#     -8    -3       2.8229573579E-004
#     -8    -2       3.5703555194E-004
#     -8    -1       3.2855960723E-004
#     -8     0       2.3851371448E-004
#     -8     1       1.3193499287E-004
#     -8     2       7.1113008016E-005
#     -8     3       3.9440146537E-005
#     -8     4       2.1810830958E-005
#     -8     5       2.3655429793E-005
#     -8     6       4.1637532009E-005
#     -8     7       5.9222721991E-005
#     -8     8       2.9867015461E-005
#     -8     9       2.7295473457E-005
#     -8    10       7.4655942271E-005
#     -8    11       8.6262481635E-005
#     -8    12       1.3747414297E-004
#     -8    13       1.4720444642E-005
#     -8    14       2.7179548229E-005
#     -8    15       7.6188868856E-005
#     -8    16       2.3729228214E-004
#     -8    17       3.3627210230E-004
#     -8    18       1.1745423378E-004
#     -7   -27       1.9149893679E-005
#     -7   -26       4.2447974677E-005
#     -7   -25       5.3041844396E-005
#     -7   -24       5.4275419553E-005
#     -7   -23       1.1511426152E-004
#     -7   -22       4.6623367899E-005
#     -7   -21       2.7596217337E-005
#     -7   -20       1.3919486813E-005
#     -7   -19       1.7904799610E-005
#     -7   -18       1.1273406712E-005
#     -7   -17       1.0648087606E-005
#     -7   -16       2.9572589655E-005
#     -7   -15       5.8360729940E-005
#     -7   -14       9.8789012697E-005
#     -7   -13       7.7041599431E-005
#     -7   -12       5.1120848717E-005
#     -7   -11       1.3702373566E-005
#     -7   -10       1.9520376208E-005
#     -7    -9       3.3704953687E-005
#     -7    -8       2.1283101936E-005
#     -7    -7       1.1680855523E-005
#     -7    -6       1.0003398843E-004
#     -7    -5       2.3814321800E-004
#     -7    -4       3.6066759114E-004
#     -7    -3       3.0604607730E-004
#     -7    -2       2.7532692766E-004
#     -7    -1       1.3193981272E-004
#     -7     0       7.0585918797E-005
#     -7     1       2.1309418441E-005
#     -7     2       1.2084918789E-005
#     -7     3       5.6392983446E-006
#     -7     4       6.6236839544E-005
#     -7     5       1.1630302048E-004
#     -7     6       1.4328670377E-004
#     -7     7       9.5424556451E-005
#     -7     8       2.5003225028E-005
#     -7     9       2.5332268505E-005
#     -7    10       1.3288976154E-004
#     -7    11       2.2468747028E-004
#     -7    12       1.6765646618E-004
#     -7    13       9.6105798591E-007
#     -7    14       5.3155339536E-005
#     -7    15       1.4235458052E-004
#     -7    16       2.5594173591E-004
#     -7    17       5.7865108100E-005
#     -6   -27       2.2665854116E-005
#     -6   -26       5.0144511490E-005
#     -6   -25       4.8209393904E-005
#     -6   -24       8.8066202568E-005
#     -6   -23       8.5514659502E-005
#     -6   -22       6.2392835836E-005
#     -6   -21       3.5269817893E-005
#     -6   -20       2.2175387776E-005
#     -6   -19       2.3295101946E-005
#     -6   -18       1.6087273478E-005
#     -6   -17       1.7800363165E-005
#     -6   -16       4.2839174501E-005
#     -6   -15       6.7608133076E-005
#     -6   -14       8.8071298027E-005
#     -6   -13       4.4818711611E-005
#     -6   -12       1.1508425554E-005
#     -6   -11       1.3343003015E-006
#     -6   -10       3.6007188753E-006
#     -6    -9       7.0889010250E-008
#     -6    -8       1.2457690261E-005
#     -6    -7       9.0119894052E-005
#     -6    -6       2.7946886372E-004
#     -6    -5       3.8189954677E-004
