 Diffraction intensities for potential:_6x6_05D10011.in                        
#    -54    14       6.5144017290E-007
#    -54    15       1.6038392005E-006
#    -54    16       2.9548874887E-006
#    -54    17       2.4293387750E-007
#    -54    18       5.8962215831E-005
#    -54    19       3.5717508225E-006
#    -54    20       8.1718503690E-007
#    -53     9       1.3630908542E-006
#    -53    10       6.3661543278E-007
#    -53    11       1.5399851452E-006
#    -53    12       1.9531507542E-007
#    -53    13       8.0839780732E-006
#    -53    14       2.1584701521E-005
#    -53    15       4.4374381033E-006
#    -53    16       3.9614726184E-006
#    -53    17       6.1800416461E-006
#    -53    18       8.5591567441E-007
#    -53    19       1.5003222694E-005
#    -53    20       2.0019156144E-005
#    -53    21       3.1805222751E-006
#    -53    22       8.0433879847E-007
#    -53    23       2.2418656115E-006
#    -53    24       7.3124134709E-007
#    -52     6       1.1043958996E-007
#    -52     7       3.0307907995E-006
#    -52     8       4.6310091968E-006
#    -52     9       3.3025486883E-006
#    -52    10       1.0331445552E-006
#    -52    11       7.5393264150E-006
#    -52    12       5.4435589047E-007
#    -52    13       1.1877671597E-005
#    -52    14       8.1078717881E-006
#    -52    15       1.4141072739E-005
#    -52    16       3.4773687327E-006
#    -52    17       1.6246791091E-005
#    -52    18       6.7448064533E-007
#    -52    19       1.2996796301E-005
#    -52    20       1.1558862897E-005
#    -52    21       8.5646264367E-006
#    -52    22       2.0461151168E-006
#    -52    23       6.3819154347E-006
#    -52    24       9.3663885878E-007
#    -52    25       2.8641854294E-006
#    -52    26       4.6181036415E-006
#    -51     3       8.7638277375E-007
#    -51     4       1.7323953875E-006
#    -51     5       2.4891395257E-006
#    -51     6       9.1534876184E-007
#    -51     7       2.3287372004E-006
#    -51     8       5.6216392235E-006
#    -51     9       7.8420322419E-006
#    -51    10       9.2307624666E-006
#    -51    11       3.6722221098E-006
#    -51    12       1.4734325083E-006
#    -51    13       7.0644553534E-006
#    -51    14       1.3905810950E-005
#    -51    15       2.5242539194E-005
#    -51    16       2.2153168630E-005
#    -51    17       5.8201745323E-006
#    -51    18       3.0549946580E-006
#    -51    19       6.5501023640E-006
#    -51    20       8.1570574970E-006
#    -51    21       1.8145790709E-005
#    -51    22       9.8001339883E-006
#    -51    23       2.3453272979E-006
#    -51    24       5.4094367627E-007
#    -51    25       1.7895928076E-006
#    -51    26       2.4843154194E-006
#    -51    27       1.8932085730E-006
#    -50     1       4.7927548204E-007
#    -50     2       7.2235840059E-008
#    -50     3       6.3948935722E-007
#    -50     4       1.9510265673E-006
#    -50     5       2.4631766230E-006
#    -50     6       1.8601556553E-006
#    -50     7       3.0065005059E-006
#    -50     8       2.6724082734E-007
#    -50     9       4.8327218963E-006
#    -50    10       1.0531896134E-005
#    -50    11       1.0359793534E-005
#    -50    12       5.2126225776E-006
#    -50    13       1.8201305111E-005
#    -50    14       2.0007469454E-006
#    -50    15       1.3329951228E-005
#    -50    16       1.8989646638E-005
#    -50    17       1.7302137564E-005
#    -50    18       7.0697931653E-006
#    -50    19       1.6588584895E-005
#    -50    20       9.1127518788E-007
#    -50    21       9.1903249889E-006
#    -50    22       8.5162022477E-006
#    -50    23       2.7522850738E-006
#    -50    24       1.9032606693E-006
#    -50    25       2.8640448226E-006
#    -50    26       2.8638624919E-007
#    -50    27       9.5805118796E-007
#    -50    28       5.0312374097E-006
#    -49    -1       5.3400531071E-007
#    -49     0       1.3030927535E-007
#    -49     1       1.5085631900E-007
#    -49     2       1.2485845483E-006
#    -49     3       7.6804405954E-008
#    -49     4       3.9598967843E-006
#    -49     5       4.2357674592E-006
#    -49     6       1.3602456078E-006
#    -49     7       1.7321576744E-006
#    -49     8       2.8662151238E-006
#    -49     9       3.5554893850E-006
#    -49    10       2.7823369809E-005
#    -49    11       2.8117740393E-005
#    -49    12       4.8602422327E-006
#    -49    13       6.0823271696E-006
#    -49    14       5.4063548963E-006
#    -49    15       1.2468445451E-005
#    -49    16       3.4806159593E-005
#    -49    17       4.3914889359E-005
#    -49    18       6.3364572002E-006
#    -49    19       7.0732130417E-006
#    -49    20       3.0205543368E-006
#    -49    21       6.5367373218E-006
#    -49    22       1.3393705819E-005
#    -49    23       1.3110237505E-005
#    -49    24       8.3480957314E-007
#    -49    25       1.9546164399E-006
#    -49    26       6.5101906860E-007
#    -49    27       1.1532423977E-006
#    -49    28       6.0813427605E-006
#    -49    29       9.1111563799E-007
#    -48    -3       8.0826069660E-008
#    -48    -2       6.7103304997E-008
#    -48    -1       1.9664323172E-007
#    -48     0       7.1592968508E-006
#    -48     1       6.6572494829E-008
#    -48     2       4.0926632786E-008
#    -48     3       7.2094392213E-008
#    -48     4       6.8440874969E-007
#    -48     5       1.1005226933E-007
#    -48     6       2.5320419870E-005
#    -48     7       1.6115512614E-006
#    -48     8       7.2569578485E-007
#    -48     9       1.7419473535E-007
#    -48    10       3.5121192890E-007
#    -48    11       1.5508723439E-006
#    -48    12       9.0566270356E-005
