 Diffraction intensities for potential:_6x6_07D10004.in                        
#    -54    14       4.9072304930E-005
#    -54    15       5.4407943693E-006
#    -54    16       5.6837867671E-005
#    -54    17       4.0511528109E-006
#    -54    18       4.1246962189E-004
#    -54    19       4.7211037542E-007
#    -54    20       1.0808361113E-004
#    -53     9       6.8352320506E-006
#    -53    10       2.9519954963E-006
#    -53    11       5.8698302514E-006
#    -53    12       6.1216815404E-006
#    -53    13       2.5558241486E-006
#    -53    14       3.3184654194E-006
#    -53    15       3.3390866153E-006
#    -53    16       4.9646914154E-006
#    -53    17       2.7499009300E-006
#    -53    18       3.1654119980E-006
#    -53    19       7.5837589877E-006
#    -53    20       5.2096764811E-006
#    -53    21       1.2822010683E-005
#    -53    22       1.0173629389E-005
#    -53    23       7.4961839108E-006
#    -53    24       7.5836423287E-006
#    -52     6       6.9591043170E-006
#    -52     7       1.1419020166E-004
#    -52     8       4.9201312561E-005
#    -52     9       1.0872649962E-004
#    -52    10       4.0749316026E-005
#    -52    11       4.9898650776E-006
#    -52    12       1.5530039289E-005
#    -52    13       2.2676961800E-004
#    -52    14       8.5143018642E-005
#    -52    15       1.7899503585E-004
#    -52    16       7.6377504861E-005
#    -52    17       1.1374857953E-005
#    -52    18       9.4974292100E-006
#    -52    19       3.0164947027E-004
#    -52    20       1.0104848559E-004
#    -52    21       2.0707730141E-004
#    -52    22       4.1221218871E-005
#    -52    23       1.4669439150E-005
#    -52    24       2.7469275837E-006
#    -52    25       3.0161417722E-005
#    -52    26       6.2511287894E-005
#    -51     3       2.7192061727E-006
#    -51     4       4.2999718590E-006
#    -51     5       5.3109046398E-006
#    -51     6       5.9161662910E-006
#    -51     7       2.7631818484E-006
#    -51     8       6.3183075827E-006
#    -51     9       5.9221506469E-006
#    -51    10       4.9203770084E-006
#    -51    11       8.9117799447E-006
#    -51    12       6.8211213831E-006
#    -51    13       6.8048961532E-006
#    -51    14       8.7434503276E-006
#    -51    15       9.7814325640E-006
#    -51    16       6.8934698682E-006
#    -51    17       7.7740746912E-006
#    -51    18       1.2277443271E-005
#    -51    19       1.3343302454E-005
#    -51    20       1.2956672678E-005
#    -51    21       7.2843401739E-006
#    -51    22       1.8575849908E-005
#    -51    23       1.0014094337E-005
#    -51    24       5.3664238434E-006
#    -51    25       6.7796278903E-006
#    -51    26       1.4458335858E-006
#    -51    27       3.3141449410E-006
#    -50     1       3.4956634109E-006
#    -50     2       2.6165432873E-005
#    -50     3       8.5714686570E-005
#    -50     4       2.2119542643E-005
#    -50     5       8.9430146508E-005
#    -50     6       7.3146320592E-006
#    -50     7       5.9652928629E-006
#    -50     8       5.6431368649E-005
#    -50     9       2.2004781624E-004
#    -50    10       9.3175656373E-005
#    -50    11       2.0389824802E-004
#    -50    12       1.5237673418E-005
#    -50    13       1.6683296142E-005
#    -50    14       9.3153328969E-005
#    -50    15       3.1041477817E-004
#    -50    16       1.3747495276E-004
#    -50    17       5.4555815875E-004
#    -50    18       9.6482937659E-006
#    -50    19       6.3562237004E-006
#    -50    20       9.8813342519E-005
#    -50    21       3.5730910755E-004
#    -50    22       1.8794518581E-004
#    -50    23       3.8992611360E-004
#    -50    24       1.0578154308E-005
#    -50    25       3.3093863763E-005
#    -50    26       4.2774000786E-005
#    -50    27       1.9811624979E-004
#    -50    28       1.2923513846E-004
#    -49    -1       2.7691141848E-007
#    -49     0       8.7763477132E-007
#    -49     1       3.3112811575E-007
#    -49     2       1.9838910467E-007
#    -49     3       5.8710067913E-006
#    -49     4       8.8285230080E-006
#    -49     5       4.6165332266E-006
#    -49     6       9.4649901500E-006
#    -49     7       7.7181979792E-006
#    -49     8       6.6448329470E-006
#    -49     9       1.3008723619E-005
#    -49    10       9.6758489858E-006
#    -49    11       9.6936739333E-006
#    -49    12       1.6533677164E-005
#    -49    13       6.8949879725E-006
#    -49    14       1.0862428124E-005
#    -49    15       8.8495010055E-006
#    -49    16       1.6033478627E-005
#    -49    17       1.0841700292E-005
#    -49    18       1.1402046274E-005
#    -49    19       3.0299313598E-005
#    -49    20       2.2156558792E-005
#    -49    21       3.1019346650E-005
#    -49    22       1.1201274135E-005
#    -49    23       1.2909849436E-005
#    -49    24       1.8496150398E-005
#    -49    25       1.2811263459E-005
#    -49    26       2.1022979404E-005
#    -49    27       9.9482262242E-006
#    -49    28       7.7556942512E-006
#    -49    29       6.8282298705E-006
#    -48    -3       3.1983919058E-006
#    -48    -2       2.7705451310E-005
#    -48    -1       6.1460671836E-006
#    -48     0       2.5210827747E-004
#    -48     1       1.0470005842E-005
#    -48     2       2.9173544867E-005
#    -48     3       5.0254201410E-006
#    -48     4       2.8116358357E-005
#    -48     5       1.0352911263E-006
#    -48     6       3.2759582881E-004
#    -48     7       2.1010593702E-005
#    -48     8       6.4332817969E-005
#    -48     9       1.5687974172E-005
#    -48    10       1.6768230592E-004
#    -48    11       8.2326257304E-006
#    -48    12       9.0093149103E-004
#    -48    13       7.5972317008E-006
#    -48    14       2.7405804729E-004
#    -48    15       1.1456801043E-005
#    -48    16       2.4785693064E-004
#    -48    17       1.6594084533E-005
#    -48    18       8.4858266601E-004
#    -48    19       2.5771400596E-006
#    -48    20       2.3600500377E-004
#    -48    21       1.0183506690E-005
#    -48    22       3.2237205551E-004
#    -48    23       5.4761530917E-006
#    -48    24       7.4388335907E-004
#    -48    25       1.4574218362E-005
#    -48    26       2.3829019064E-004
#    -48    27       2.1071283416E-005
#    -48    28       6.1734060088E-005
#    -48    29       1.6634332807E-006
#    -48    30       1.9011185293E-004
#    -47    -4       3.5801249555E-006
#    -47    -3       3.3489653814E-006
#    -47    -2       2.1743480516E-006
#    -47    -1       1.7491635017E-006
#    -47     0       1.5408711279E-006
#    -47     1       2.5327152948E-006
#    -47     2       3.3692566894E-006
#    -47     3       5.4925116355E-006
#    -47     4       5.1931043587E-006
#    -47     5       6.1292421806E-006
#    -47     6       1.1024637404E-005
#    -47     7       6.0841907659E-006
#    -47     8       6.3521914993E-006
#    -47     9       1.8408869389E-005
#    -47    10       1.1161181368E-005
#    -47    11       1.6456279407E-005
#    -47    12       1.3024128706E-005
#    -47    13       1.7009647512E-005
#    -47    14       1.4025724407E-005
#    -47    15       1.1529703873E-005
#    -47    16       1.8637149102E-005
#    -47    17       1.4286334817E-005
#    -47    18       2.7490038962E-005
#    -47    19       2.5541362713E-005
#    -47    20       2.2217236948E-005
#    -47    21       3.2058680228E-005
#    -47    22       2.5117807227E-005
#    -47    23       2.5630405907E-005
#    -47    24       1.9499764545E-005
#    -47    25       1.5569464827E-005
#    -47    26       2.2781826600E-005
#    -47    27       1.1889927790E-005
#    -47    28       2.9169257299E-005
#    -47    29       1.2531807639E-005
#    -47    30       8.7514215349E-006
#    -47    31       1.7649978056E-005
#    -46    -6       2.4408616402E-007
#    -46    -5       8.9636155052E-005
#    -46    -4       1.6308828021E-005
#    -46    -3       1.2802839225E-004
#    -46    -2       1.7107079455E-005
#    -46    -1       1.6167367963E-006
#    -46     0       7.5302345539E-006
#    -46     1       1.3282625274E-004
#    -46     2       4.3016804637E-005
#    -46     3       2.0702847315E-004
#    -46     4       4.9457679520E-005
#    -46     5       3.4551627772E-006
#    -46     6       1.4595678115E-005
#    -46     7       2.6676120390E-004
#    -46     8       1.7161309190E-004
#    -46     9       2.3723771042E-004
#    -46    10       1.0648205879E-004
#    -46    11       4.4812315903E-005
#    -46    12       3.3857111823E-005
#    -46    13       7.8490560335E-004
#    -46    14       2.2897819507E-004
#    -46    15       4.4629843586E-004
#    -46    16       1.6720750824E-004
#    -46    17       3.8225133713E-005
#    -46    18       1.3425158136E-005
#    -46    19       5.1122848484E-004
#    -46    20       3.1225298490E-004
#    -46    21       6.4553357628E-004
#    -46    22       6.8730324254E-005
#    -46    23       4.7185677805E-005
#    -46    24       4.8956335597E-005
#    -46    25       4.2967885364E-004
#    -46    26       3.0991042857E-004
#    -46    27       6.9024005687E-004
#    -46    28       2.1709804469E-004
#    -46    29       1.5413478178E-005
#    -46    30       2.3734926282E-005
#    -46    31       2.7724674971E-004
#    -45    -7       2.0555302701E-006
#    -45    -6       3.4780032462E-006
#    -45    -5       4.6937749886E-006
#    -45    -4       5.6551566574E-006
#    -45    -3       2.7691777833E-006
#    -45    -2       4.3762447852E-006
#    -45    -1       8.0252507656E-006
#    -45     0       5.8292465613E-006
#    -45     1       6.5555499456E-006
#    -45     2       7.4920955012E-006
#    -45     3       7.9493483328E-006
#    -45     4       1.0075005763E-005
#    -45     5       1.1394695183E-005
#    -45     6       1.0335257249E-005
#    -45     7       9.7563134763E-006
#    -45     8       4.1056687435E-006
#    -45     9       1.5858980773E-005
#    -45    10       7.4714789147E-006
#    -45    11       1.8508339044E-005
#    -45    12       1.9371515124E-005
#    -45    13       1.9853538232E-005
#    -45    14       2.0061273964E-005
