 Diffraction intensities for potential:_6x6_04D10007.in                        
#    -54    14       8.5554387881E-007
#    -54    15       3.7895403127E-010
#    -54    16       6.4177987661E-006
#    -54    17       1.1121135378E-005
#    -54    18       5.2774057379E-005
#    -54    19       1.3151233721E-005
#    -54    20       2.4330996357E-006
#    -53     9       1.0166561118E-005
#    -53    10       6.8236793984E-007
#    -53    11       1.3916374606E-007
#    -53    12       3.5919980171E-006
#    -53    13       3.1641718801E-006
#    -53    14       6.5145857683E-006
#    -53    15       2.2157053905E-005
#    -53    16       2.8312678963E-006
#    -53    17       1.8859734847E-007
#    -53    18       6.3006388486E-006
#    -53    19       8.3468326406E-006
#    -53    20       5.4419138618E-006
#    -53    21       2.1589629168E-005
#    -53    22       1.0361058001E-006
#    -53    23       2.4873064252E-007
#    -53    24       1.1917863775E-006
#    -52     6       7.5211017032E-007
#    -52     7       1.2853468420E-007
#    -52     8       9.5743440060E-007
#    -52     9       1.1932805188E-005
#    -52    10       3.3055134587E-006
#    -52    11       1.5312209803E-006
#    -52    12       5.0293750866E-006
#    -52    13       6.6360232262E-008
#    -52    14       1.0244222089E-006
#    -52    15       2.6458014267E-005
#    -52    16       1.1287869047E-005
#    -52    17       6.7588736514E-006
#    -52    18       1.0441600476E-005
#    -52    19       1.3262147611E-007
#    -52    20       1.1677037428E-006
#    -52    21       2.3975167941E-005
#    -52    22       9.4518366302E-006
#    -52    23       1.8705906222E-006
#    -52    24       4.8145371558E-006
#    -52    25       1.1798235075E-007
#    -52    26       5.2326169201E-007
#    -51     3       1.1779603954E-008
#    -51     4       1.0609539649E-007
#    -51     5       4.7781616513E-007
#    -51     6       5.5071308608E-006
#    -51     7       1.3686984918E-006
#    -51     8       5.8933091134E-007
#    -51     9       6.3498401053E-008
#    -51    10       8.0490704886E-007
#    -51    11       4.4978173520E-006
#    -51    12       3.4294058563E-005
#    -51    13       7.7847085414E-006
#    -51    14       3.4252094130E-006
#    -51    15       1.2587968904E-007
#    -51    16       3.2369960554E-006
#    -51    17       8.1991233373E-006
#    -51    18       4.7385836311E-005
#    -51    19       1.0214634864E-005
#    -51    20       3.0747168052E-006
#    -51    21       1.3026781101E-007
#    -51    22       2.4908235765E-006
#    -51    23       1.3923834079E-006
#    -51    24       1.1464668200E-005
#    -51    25       3.1216199693E-006
#    -51    26       1.2134462324E-006
#    -51    27       4.5254543225E-008
#    -50     1       5.3666038121E-008
#    -50     2       1.4759030171E-007
#    -50     3       6.1372032833E-008
#    -50     4       1.1100573130E-007
#    -50     5       2.2949935527E-007
#    -50     6       3.9205595750E-006
#    -50     7       5.5691292575E-007
#    -50     8       1.2753618521E-006
#    -50     9       6.6713889253E-006
#    -50    10       1.7046716952E-006
#    -50    11       1.5279465272E-007
#    -50    12       1.3591205224E-005
#    -50    13       9.3548536935E-006
#    -50    14       7.4721271717E-006
#    -50    15       2.8029248939E-005
#    -50    16       4.0914536250E-006
#    -50    17       5.4879661423E-007
#    -50    18       1.4098095916E-005
#    -50    19       1.0812937611E-005
#    -50    20       7.8472535761E-006
#    -50    21       2.0660258493E-005
#    -50    22       3.2943706259E-006
#    -50    23       2.3235805828E-007
#    -50    24       2.1947354182E-006
#    -50    25       1.1990686400E-006
#    -50    26       2.2786101431E-006
#    -50    27       3.7037196551E-006
#    -50    28       1.1727622559E-006
#    -49    -1       1.9555955339E-007
#    -49     0       1.0212920290E-006
#    -49     1       8.4911486094E-008
#    -49     2       2.9859733246E-008
#    -49     3       3.0587526416E-007
#    -49     4       1.2393129374E-006
#    -49     5       6.1993469398E-007
#    -49     6       5.3724211918E-006
#    -49     7       1.1432364392E-007
#    -49     8       4.3333003346E-007
#    -49     9       6.3077449888E-006
#    -49    10       1.0502442654E-005
#    -49    11       7.8239868866E-006
#    -49    12       1.7300336495E-005
#    -49    13       9.5551821241E-008
#    -49    14       1.6904659193E-006
#    -49    15       3.5245283909E-005
#    -49    16       1.5206247984E-005
#    -49    17       1.4905637869E-005
#    -49    18       2.5871931928E-005
#    -49    19       9.3114304493E-008
#    -49    20       7.6790524704E-007
#    -49    21       2.6077027876E-005
#    -49    22       4.6535316103E-006
#    -49    23       5.4530334888E-006
#    -49    24       5.4321033068E-006
#    -49    25       2.1758232473E-008
#    -49    26       2.2093548784E-009
#    -49    27       9.8681247812E-006
#    -49    28       5.2299954821E-006
#    -49    29       8.3341004479E-007
#    -48    -3       1.4442809979E-008
#    -48    -2       1.0334894649E-007
#    -48    -1       2.3364342131E-006
#    -48     0       4.1103268096E-006
#    -48     1       1.8204693444E-007
#    -48     2       2.8604362229E-007
#    -48     3       2.3625451416E-008
#    -48     4       1.0091350168E-006
#    -48     5       2.4530802705E-006
#    -48     6       1.4438146835E-005
#    -48     7       5.6647948809E-006
#    -48     8       1.6632592226E-006
#    -48     9       1.3174756167E-007
#    -48    10       1.2337168405E-006
#    -48    11       5.2866453696E-006
#    -48    12       5.4155754532E-005
#    -48    13       2.3260284631E-005
#    -48    14       4.4073212128E-006
#    -48    15       2.3604338436E-007
#    -48    16       3.8902722871E-006
#    -48    17       1.2500349166E-005
#    -48    18       6.2391388330E-005
#    -48    19       2.4697477880E-005
#    -48    20       3.0583187217E-006
#    -48    21       9.5368731542E-009
#    -48    22       2.8201897643E-006
#    -48    23       4.2825227584E-006
#    -48    24       2.9300497201E-005
#    -48    25       9.1833071134E-006
#    -48    26       2.0279133320E-006
#    -48    27       2.6750312276E-007
#    -48    28       3.6146067804E-007
#    -48    29       6.5841801158E-007
#    -48    30       8.7232433558E-007
#    -47    -4       3.3423324554E-008
#    -47    -3       1.0216520878E-006
#    -47    -2       9.7320541813E-008
#    -47    -1       2.4545884547E-008
#    -47     0       5.3075719026E-007
#    -47     1       1.2088578154E-008
#    -47     2       1.4699240390E-007
#    -47     3       6.8846055332E-007
#    -47     4       2.2878229163E-007
#    -47     5       4.9489168301E-008
#    -47     6       2.0806666826E-006
#    -47     7       4.3682876113E-006
#    -47     8       2.7275172493E-006
#    -47     9       2.0064076560E-005
#    -47    10       2.3854492478E-006
#    -47    11       2.1870360976E-008
#    -47    12       1.4369838713E-005
#    -47    13       1.8832898748E-005
#    -47    14       1.5129493334E-005
#    -47    15       7.8994160696E-005
#    -47    16       7.7797221471E-006
#    -47    17       9.4957980094E-008
#    -47    18       2.3545104363E-005
#    -47    19       1.8683472722E-005
#    -47    20       1.0543116798E-005
#    -47    21       3.7663464617E-005
#    -47    22       5.7807105742E-006
#    -47    23       8.5918279200E-008
#    -47    24       6.2024114088E-006
#    -47    25       3.4705740370E-006
#    -47    26       4.3064667696E-006
#    -47    27       7.0516359845E-006
#    -47    28       6.8361820909E-007
#    -47    29       1.5682735056E-007
#    -47    30       8.1690818690E-007
#    -47    31       3.3519123350E-007
#    -46    -6       9.4207035498E-008
#    -46    -5       3.8581473899E-008
#    -46    -4       1.2460574330E-007
#    -46    -3       9.6439364102E-007
#    -46    -2       1.3872809416E-007
#    -46    -1       1.8532104393E-007
#    -46     0       6.6801242461E-007
#    -46     1       3.3858723739E-008
#    -46     2       1.5176518408E-008
#    -46     3       3.0810981039E-007
#    -46     4       2.7210135566E-007
#    -46     5       1.4601078042E-006
#    -46     6       1.8711579155E-006
#    -46     7       6.9832708095E-008
#    -46     8       1.2108174390E-006
#    -46     9       2.4737922836E-005
#    -46    10       9.9149714774E-006
#    -46    11       8.1446063609E-006
#    -46    12       1.8862469000E-005
#    -46    13       1.1068657451E-007
#    -46    14       5.2988800848E-006
#    -46    15       9.0093849998E-005
#    -46    16       3.7718857419E-005
#    -46    17       2.0203971027E-005
#    -46    18       2.7194014524E-005
#    -46    19       6.7683012680E-008
#    -46    20       2.6254510714E-006
#    -46    21       3.6947080684E-005
#    -46    22       2.1415070179E-005
#    -46    23       7.0280544200E-006
