 Diffraction intensities for potential:ga5x5_08D10005.in                       
#    -28    13       7.9019215766E-007
#    -28    14       1.4395875398E-005
#    -28    15       1.7769209087E-006
#    -27     7       2.5236199057E-005
#    -27     8       6.1497840399E-005
#    -27     9       4.6927271485E-005
#    -27    10       4.6947620465E-006
#    -27    11       6.4755366159E-005
#    -27    12       2.3458507096E-005
#    -27    13       3.6004242317E-005
#    -27    14       1.1630732208E-005
#    -27    15       1.8896771887E-005
#    -27    16       2.2452919881E-005
#    -27    17       3.4072788953E-005
#    -27    18       1.3662541887E-005
#    -27    19       2.0091777184E-006
#    -27    20       1.3828082007E-005
#    -26     4       1.0358044367E-004
#    -26     5       8.0184566765E-006
#    -26     6       1.2637134675E-005
#    -26     7       1.9296707212E-004
#    -26     8       3.3718136219E-005
#    -26     9       3.6643521837E-005
#    -26    10       4.2125056790E-006
#    -26    11       4.2745859276E-005
#    -26    12       4.3834187181E-005
#    -26    13       6.5326585389E-005
#    -26    14       5.1811925892E-005
#    -26    15       1.2333292154E-005
#    -26    16       3.6381432001E-005
#    -26    17       7.8951521694E-005
#    -26    18       1.9937608484E-005
#    -26    19       2.8539506038E-005
#    -26    20       5.1252661727E-005
#    -26    21       4.0506393638E-005
#    -26    22       4.1105721222E-005
#    -25     2       1.3751193772E-004
#    -25     3       1.6916427939E-004
#    -25     4       1.1142787507E-004
#    -25     5       4.4493659512E-004
#    -25     6       6.2822234093E-006
#    -25     7       1.4436177190E-004
#    -25     8       1.2012356258E-004
#    -25     9       2.4292809362E-005
#    -25    10       1.0443803832E-003
#    -25    11       1.5998297476E-005
#    -25    12       5.2837831544E-005
#    -25    13       1.3143335819E-004
#    -25    14       4.9390137873E-005
#    -25    15       4.5232780741E-004
#    -25    16       2.6421305147E-005
#    -25    17       1.1860750987E-004
#    -25    18       6.1177500939E-005
#    -25    19       8.0530509657E-006
#    -25    20       1.7147021114E-004
#    -25    21       7.9436029519E-005
#    -25    22       4.0627917838E-005
#    -25    23       3.5356871622E-005
#    -24     0       1.3757744169E-004
#    -24     1       1.7780970521E-005
#    -24     2       2.2237770739E-005
#    -24     3       2.0352479831E-004
#    -24     4       1.0513839152E-004
#    -24     5       2.3844595511E-005
#    -24     6       3.0088215173E-005
#    -24     7       8.8248855527E-005
#    -24     8       3.4299401002E-005
#    -24     9       1.2553593574E-005
#    -24    10       1.1533153593E-005
#    -24    11       7.9495391998E-005
#    -24    12       7.7030680716E-005
#    -24    13       1.1253224829E-005
#    -24    14       2.9810400483E-005
#    -24    15       1.2134526683E-005
#    -24    16       8.1459740343E-005
#    -24    17       2.1387736267E-005
#    -24    18       5.4416398494E-005
#    -24    19       1.2742447295E-004
#    -24    20       7.2587549798E-005
#    -24    21       4.1811806174E-006
#    -24    22       7.1607885956E-005
#    -24    23       8.6863504377E-005
#    -24    24       4.4614940006E-005
#    -23    -2       1.7694629131E-004
#    -23    -1       9.0248995264E-005
#    -23     0       1.2013284383E-004
#    -23     1       6.4761935086E-007
#    -23     2       2.2008739278E-005
#    -23     3       2.0168600051E-004
#    -23     4       5.5728406956E-005
#    -23     5       9.2645062084E-005
#    -23     6       2.4281062584E-005
#    -23     7       7.4620348364E-005
#    -23     8       1.9210907901E-004
#    -23     9       1.7348694539E-005
#    -23    10       2.5697483764E-005
#    -23    11       2.1095879401E-004
#    -23    12       2.6662168804E-004
#    -23    13       7.5957493582E-005
#    -23    14       1.2725744934E-004
#    -23    15       2.4669193189E-004
#    -23    16       9.4052973875E-005
#    -23    17       2.6704993138E-005
#    -23    18       1.9741451629E-004
#    -23    19       8.6126822071E-005
#    -23    20       1.9551016566E-004
#    -23    21       7.0132150551E-006
#    -23    22       1.6100469940E-005
#    -23    23       1.1558431215E-004
#    -23    24       2.8321931128E-005
#    -23    25       3.7357952355E-007
#    -22    -4       1.0561203946E-004
#    -22    -3       3.0183219299E-006
#    -22    -2       5.2396166483E-005
#    -22    -1       1.8680379979E-004
#    -22     0       1.1723879097E-004
#    -22     1       9.4467170626E-005
#    -22     2       9.4327572800E-006
#    -22     3       1.3535335640E-004
#    -22     4       1.4434764405E-004
#    -22     5       1.0587234409E-004
#    -22     6       3.4379922470E-005
#    -22     7       2.5042639804E-005
#    -22     8       3.7035223499E-005
#    -22     9       1.1710618356E-004
#    -22    10       3.7517991656E-006
#    -22    11       1.1086491806E-004
#    -22    12       4.0637802218E-005
#    -22    13       7.7821788829E-005
#    -22    14       7.0558671838E-005
#    -22    15       2.0739213288E-005
#    -22    16       8.0564194751E-007
#    -22    17       1.1161268793E-004
#    -22    18       3.3160297790E-006
#    -22    19       1.9532056155E-006
#    -22    20       2.1800455836E-005
#    -22    21       2.7628699109E-005
#    -22    22       2.7626567217E-005
#    -22    23       1.6937974484E-005
#    -22    24       3.7813287831E-005
#    -22    25       1.2792676590E-005
#    -22    26       1.8390749255E-005
#    -21    -5       1.0608857148E-004
#    -21    -4       1.0973179212E-004
#    -21    -3       5.7309946145E-006
#    -21    -2       1.0936985276E-004
#    -21    -1       1.0728233560E-004
#    -21     0       4.1419516703E-004
#    -21     1       6.5269021132E-005
#    -21     2       2.4046561242E-005
#    -21     3       2.0941012816E-004
#    -21     4       7.6740812133E-005
#    -21     5       1.7261712518E-004
#    -21     6       9.7172276859E-005
#    -21     7       1.0561577665E-005
#    -21     8       9.4991731072E-005
#    -21     9       6.2424622346E-005
#    -21    10       5.2208003601E-006
#    -21    11       4.8383613706E-005
#    -21    12       6.1594854224E-005
#    -21    13       1.0768037829E-004
#    -21    14       2.0529543955E-005
#    -21    15       8.8630446204E-005
#    -21    16       1.1055329774E-004
#    -21    17       1.7704090429E-004
#    -21    18       4.2991407645E-006
#    -21    19       8.7678795455E-005
#    -21    20       2.0642016613E-004
#    -21    21       7.0218724787E-005
#    -21    22       4.9279575169E-007
#    -21    23       8.0230273641E-005
#    -21    24       3.6898642580E-005
#    -21    25       4.4877004713E-005
#    -21    26       5.3979510558E-006
#    -20    -7       3.1445090777E-005
#    -20    -6       4.9967546988E-006
#    -20    -5       1.3616172586E-004
#    -20    -4       2.9917522480E-005
#    -20    -3       7.0791293972E-005
#    -20    -2       2.1998171790E-004
#    -20    -1       8.6374474164E-005
#    -20     0       5.4241065407E-003
#    -20     1       1.3308269770E-004
#    -20     2       2.6676973700E-005
#    -20     3       2.4601493913E-004
#    -20     4       3.2919244514E-004
#    -20     5       9.2444658414E-003
#    -20     6       1.4478219191E-005
#    -20     7       3.0888786464E-004
#    -20     8       4.5696586323E-004
#    -20     9       1.4315470950E-004
#    -20    10       7.2773077156E-003
#    -20    11       2.4643307493E-004
#    -20    12       1.9441224721E-004
#    -20    13       6.0017427788E-005
#    -20    14       2.2838534712E-005
#    -20    15       8.3677492141E-003
#    -20    16       2.1863628413E-004
#    -20    17       1.4226331484E-004
#    -20    18       1.3234039070E-006
#    -20    19       5.4680395053E-005
#    -20    20       1.7024747753E-003
#    -20    21       1.8866815895E-004
#    -20    22       9.0992451714E-007
#    -20    23       9.7404138176E-006
#    -20    24       1.2761100139E-004
#    -20    25       1.9225331517E-004
#    -20    26       2.1490547643E-005
#    -20    27       7.6878911971E-006
#    -19    -8       4.0136226873E-006
#    -19    -7       1.2195209790E-004
#    -19    -6       7.4206002657E-005
#    -19    -5       5.6858401052E-005
#    -19    -4       2.3583684249E-004
#    -19    -3       2.1692269314E-005
#    -19    -2       6.1563416403E-005
#    -19    -1       1.6233507585E-004
#    -19     0       8.3850516855E-005
#    -19     1       8.5484390284E-007
#    -19     2       1.4069772117E-006
#    -19     3       3.4243075960E-004
#    -19     4       2.6074461334E-005
#    -19     5       5.5077923058E-005
#    -19     6       2.6154670339E-005
#    -19     7       3.0613306530E-005
#    -19     8       6.2512846492E-005
#    -19     9       3.1157265678E-005
#    -19    10       1.5463032451E-004
#    -19    11       1.1128415789E-005
#    -19    12       9.3591636075E-005
#    -19    13       2.0392940456E-004
#    -19    14       8.8130256461E-005
#    -19    15       6.3691458907E-005
#    -19    16       3.7338443836E-005
#    -19    17       1.4877905550E-004
#    -19    18       2.2041152204E-004
#    -19    19       1.0345157509E-004
#    -19    20       1.9894819863E-005
#    -19    21       4.2397651458E-005
#    -19    22       1.0368890177E-004
#    -19    23       2.9538315694E-006
#    -19    24       5.8610551309E-006
#    -19    25       6.0386388009E-005
#    -19    26       3.3641827776E-005
#    -19    27       2.1370997681E-005
#    -18    -9       2.8760634732E-005
#    -18    -8       7.8819352857E-006
#    -18    -7       2.4202644181E-006
#    -18    -6       3.6867766934E-005
#    -18    -5       3.8346884628E-005
#    -18    -4       3.3296757834E-005
#    -18    -3       1.1022407227E-004
#    -18    -2       1.9659457922E-004
#    -18    -1       7.2004717578E-006
#    -18     0       1.9537498977E-004
#    -18     1       5.1272642761E-005
#    -18     2       5.3218202627E-004
#    -18     3       2.0516998906E-004
#    -18     4       1.3765150079E-005
#    -18     5       2.0176502260E-004
#    -18     6       1.8248223518E-004
#    -18     7       1.0091252814E-004
#    -18     8       6.6043639241E-005
#    -18     9       2.5892375671E-004
#    -18    10       2.2205167350E-006
#    -18    11       7.0180918019E-005
#    -18    12       1.3520414036E-004
#    -18    13       1.2369177182E-004
#    -18    14       2.4665634960E-004
#    -18    15       1.7195695510E-004
#    -18    16       1.4261685738E-004
#    -18    17       1.6451962655E-004
#    -18    18       3.6188975317E-004
#    -18    19       5.8104127181E-005
#    -18    20       4.0717589189E-005
#    -18    21       4.9748904721E-005
#    -18    22       4.3556876449E-005
#    -18    23       8.9107836635E-005
#    -18    24       1.4072580342E-005
#    -18    25       1.8397386374E-005
#    -18    26       1.5631783447E-005
#    -18    27       2.0387065901E-005
#    -17   -10       2.5676344174E-005
#    -17    -9       1.8187288138E-005
#    -17    -8       5.3175804426E-005
#    -17    -7       1.0095348584E-004
#    -17    -6       5.6964821771E-005
#    -17    -5       1.6844768715E-005
#    -17    -4       2.7791980438E-005
#    -17    -3       1.9117438821E-004
#    -17    -2       9.5367213435E-005
#    -17    -1       1.4563356162E-004
#    -17     0       4.0308267772E-004
#    -17     1       1.8506301943E-004
#    -17     2       1.0513699757E-004
#    -17     3       4.9192931132E-005
#    -17     4       3.2069255412E-004
#    -17     5       1.7147005309E-004
#    -17     6       8.8305928070E-005
#    -17     7       3.0909124067E-004
#    -17     8       2.1929188021E-004
#    -17     9       3.6205648587E-004
#    -17    10       2.0790582696E-005
#    -17    11       3.0015492223E-004
#    -17    12       3.0739296674E-005
#    -17    13       1.7997804446E-004
#    -17    14       5.5217302103E-005
#    -17    15       4.4667484797E-005
#    -17    16       1.3339869864E-004
#    -17    17       1.0325337440E-004
#    -17    18       2.1019232199E-005
#    -17    19       7.8409139536E-005
#    -17    20       7.5250326577E-006
#    -17    21       4.0490606894E-005
#    -17    22       5.8803126011E-005
#    -17    23       3.3641464887E-006
