 Diffraction intensities for potential:gv5x5_06D10008.in                       
#    -28    13       2.6903254164E-005
#    -28    14       1.0051341796E-005
#    -28    15       1.1723423123E-005
#    -27     7       2.4055023891E-006
#    -27     8       4.8557449779E-006
#    -27     9       6.4573674854E-006
#    -27    10       1.1239358496E-005
#    -27    11       3.6434461667E-005
#    -27    12       2.9162046751E-005
#    -27    13       4.4102427124E-005
#    -27    14       1.2054341837E-004
#    -27    15       1.3584316102E-005
#    -27    16       3.8984543837E-005
#    -27    17       4.3128412533E-005
#    -27    18       7.0614725669E-006
#    -27    19       1.0068379940E-005
#    -27    20       5.1885481351E-006
#    -26     4       1.5227173051E-005
#    -26     5       2.8315723395E-006
#    -26     6       1.0763992771E-005
#    -26     7       1.9431977501E-005
#    -26     8       4.5728928769E-006
#    -26     9       1.8376637711E-005
#    -26    10       3.3035279518E-005
#    -26    11       5.5721949219E-005
#    -26    12       8.8306320462E-005
#    -26    13       5.6429262990E-005
#    -26    14       4.2805286664E-005
#    -26    15       9.2111178744E-005
#    -26    16       2.5288357592E-005
#    -26    17       1.9491899252E-005
#    -26    18       8.6814505093E-006
#    -26    19       2.0846072310E-005
#    -26    20       1.5761207648E-005
#    -26    21       7.5059506101E-006
#    -26    22       2.0381242807E-005
#    -25     2       2.6669653976E-005
#    -25     3       1.1904492826E-006
#    -25     4       9.5683987063E-006
#    -25     5       7.0436165210E-004
#    -25     6       1.7761311090E-006
#    -25     7       5.6769057036E-005
#    -25     8       5.9092777823E-006
#    -25     9       4.7349205848E-005
#    -25    10       5.8572678630E-004
#    -25    11       6.5435392543E-005
#    -25    12       6.3247373315E-005
#    -25    13       1.4137616153E-004
#    -25    14       7.3053422219E-005
#    -25    15       3.1424186491E-004
#    -25    16       5.5685323985E-005
#    -25    17       1.8631621017E-005
#    -25    18       5.0172033330E-005
#    -25    19       3.9199971534E-005
#    -25    20       2.2503587513E-004
#    -25    21       1.8732685025E-006
#    -25    22       4.3977299368E-005
#    -25    23       4.8735391751E-005
#    -24     0       6.6463330754E-006
#    -24     1       1.6278542287E-005
#    -24     2       3.6746605239E-005
#    -24     3       3.7390450460E-005
#    -24     4       4.4040539332E-005
#    -24     5       1.7990270662E-005
#    -24     6       4.7147975111E-008
#    -24     7       2.3521901529E-005
#    -24     8       5.1861972936E-005
#    -24     9       3.6717199168E-005
#    -24    10       2.7175687333E-005
#    -24    11       8.7706016407E-005
