 Diffraction intensities for potential:ga5x5_08D10006.in                       
#    -28    13       1.1728950452E-005
#    -28    14       2.1698146129E-006
#    -28    15       5.2805680724E-005
#    -27     7       2.9271295717E-005
#    -27     8       5.8335784698E-007
#    -27     9       1.3398813009E-006
#    -27    10       1.6524056528E-004
#    -27    11       1.1305041857E-004
#    -27    12       2.7439598891E-005
#    -27    13       1.8241687967E-005
#    -27    14       1.3221483002E-004
#    -27    15       1.0051416404E-004
#    -27    16       3.8558828874E-005
#    -27    17       9.7394965565E-006
#    -27    18       4.8944689759E-005
#    -27    19       3.8114311916E-005
#    -27    20       3.1867621016E-006
#    -26     4       9.9234769005E-006
#    -26     5       3.6310012900E-005
#    -26     6       8.5889633624E-006
#    -26     7       5.7896967855E-005
#    -26     8       3.0673572758E-005
#    -26     9       1.7107668182E-005
#    -26    10       7.3986990635E-005
#    -26    11       2.1511553665E-005
#    -26    12       1.0070249408E-005
#    -26    13       1.4718111857E-004
#    -26    14       1.1139203436E-004
#    -26    15       4.6409661411E-005
#    -26    16       1.8581106364E-005
#    -26    17       4.6512834163E-005
#    -26    18       8.1073373481E-005
#    -26    19       9.0212102227E-005
#    -26    20       4.2154482410E-006
#    -26    21       5.2083041118E-006
#    -26    22       1.5393397262E-005
#    -25     2       6.1338314589E-005
#    -25     3       1.6795410709E-004
#    -25     4       4.0602662713E-005
#    -25     5       8.9319415036E-004
#    -25     6       3.6727785719E-005
#    -25     7       3.5742361174E-005
#    -25     8       1.2573762686E-004
#    -25     9       4.7150467311E-005
#    -25    10       6.7253853151E-004
#    -25    11       6.0193673504E-005
#    -25    12       2.6127343489E-005
#    -25    13       1.1487436084E-004
#    -25    14       3.7379520136E-005
#    -25    15       4.0719068544E-004
#    -25    16       5.4780338436E-005
#    -25    17       2.9020255177E-004
#    -25    18       6.9665540069E-005
#    -25    19       6.9332503159E-006
#    -25    20       2.3659932827E-004
#    -25    21       2.3642054275E-004
#    -25    22       8.7570598409E-005
#    -25    23       3.1214673543E-005
#    -24     0       6.0334376811E-005
#    -24     1       3.5409033686E-005
#    -24     2       7.0844105867E-005
#    -24     3       1.7330201815E-004
#    -24     4       4.2758798622E-005
