 Diffraction intensities for potential:gv5x5_08D10008.in                       
#    -28    13       9.8068494459E-007
#    -28    14       9.5429431364E-007
#    -28    15       1.0355852835E-005
#    -27     7       5.4710848922E-006
#    -27     8       1.9153053397E-006
#    -27     9       4.8663618403E-006
#    -27    10       2.4263820561E-005
#    -27    11       4.7762052191E-006
#    -27    12       1.7029048303E-005
#    -27    13       2.7734342065E-005
#    -27    14       2.6288159533E-006
#    -27    15       3.0508272469E-005
#    -27    16       4.9862134796E-005
#    -27    17       6.4705775613E-005
#    -27    18       2.2088899608E-006
#    -27    19       4.0597631467E-005
#    -27    20       9.8789557173E-006
#    -26     4       2.1840240054E-007
#    -26     5       7.2116054124E-008
#    -26     6       2.0473370382E-005
#    -26     7       2.4175045184E-005
#    -26     8       1.9316377037E-006
#    -26     9       7.1383947894E-006
#    -26    10       1.1826182804E-005
#    -26    11       5.0532994127E-005
#    -26    12       4.1965569967E-006
#    -26    13       4.0419301957E-005
#    -26    14       2.0820656876E-005
#    -26    15       1.4466830194E-005
#    -26    16       2.1460685092E-005
#    -26    17       1.7234912896E-005
#    -26    18       7.9430350622E-005
#    -26    19       2.9383787170E-005
#    -26    20       8.0086656402E-005
#    -26    21       1.9978236832E-005
#    -26    22       3.0240777072E-005
#    -25     2       1.0312646831E-005
#    -25     3       1.8157934730E-005
#    -25     4       2.3830584430E-005
#    -25     5       8.2636406118E-004
#    -25     6       3.6325738742E-005
#    -25     7       4.4877666698E-006
#    -25     8       2.3903933410E-005
#    -25     9       8.8962893895E-006
#    -25    10       7.5928919042E-004
#    -25    11       1.2090461408E-005
#    -25    12       5.8779226132E-006
#    -25    13       2.9390034802E-005
#    -25    14       3.3781729563E-006
#    -25    15       3.4351855859E-004
#    -25    16       1.1574844633E-005
#    -25    17       1.1015419565E-005
#    -25    18       1.6436677933E-005
#    -25    19       3.6548140430E-006
#    -25    20       2.6950276516E-004
#    -25    21       1.5764153063E-005
#    -25    22       7.9881721643E-007
#    -25    23       1.9578953948E-005
#    -24     0       4.1932298417E-006
#    -24     1       5.9404275810E-006
#    -24     2       3.3917636961E-005
#    -24     3       1.3451867102E-005
