 Diffraction intensities for potential:gv5x5_03D10004.in                       
#    -28    13       1.9174467746E-005
#    -28    14       2.7043172826E-006
#    -28    15       1.9050461931E-005
#    -27     7       1.9279722409E-006
#    -27     8       1.5696726045E-005
#    -27     9       1.6271931330E-005
#    -27    10       4.8717581420E-005
#    -27    11       4.4363758553E-005
#    -27    12       1.5044416968E-005
#    -27    13       3.9314904659E-005
#    -27    14       5.3126440202E-006
#    -27    15       6.6064336374E-006
#    -27    16       2.6971892879E-005
#    -27    17       1.3838044175E-005
#    -27    18       3.4977510744E-007
#    -27    19       8.8681488993E-006
#    -27    20       9.3706274808E-006
#    -26     4       7.8886214684E-006
#    -26     5       7.3274385699E-006
#    -26     6       3.9538359303E-005
#    -26     7       5.4914298556E-005
#    -26     8       3.4167162242E-006
#    -26     9       1.7487973681E-005
#    -26    10       7.8269301790E-005
#    -26    11       6.3786971715E-005
#    -26    12       1.9893777020E-005
#    -26    13       1.0290819596E-005
#    -26    14       3.5382507639E-005
#    -26    15       1.7623765172E-005
#    -26    16       3.4257853983E-006
#    -26    17       2.0300404160E-005
#    -26    18       1.1984830870E-005
#    -26    19       1.6602169228E-005
#    -26    20       1.6880377814E-005
#    -26    21       1.3552703833E-005
#    -26    22       2.1834670222E-005
#    -25     2       3.3139295194E-006
#    -25     3       1.3973620250E-005
#    -25     4       2.6208304468E-005
#    -25     5       7.6925454467E-004
#    -25     6       5.5720374372E-006
#    -25     7       4.7800622693E-005
#    -25     8       2.5771855261E-005
#    -25     9       8.3206709093E-005
#    -25    10       6.4192062100E-004
#    -25    11       5.6630511940E-005
#    -25    12       6.5891201043E-005
#    -25    13       1.3281181643E-005
#    -25    14       1.0644814310E-005
#    -25    15       6.1205484444E-004
#    -25    16       3.8194269431E-005
#    -25    17       5.6423364618E-006
#    -25    18       1.9157931132E-005
#    -25    19       6.9449812811E-005
#    -25    20       4.1690243064E-004
#    -25    21       7.2680991652E-006
#    -25    22       1.1486159365E-005
#    -25    23       4.7889096149E-005
#    -24     0       1.2010238575E-005
#    -24     1       1.7757619303E-005
#    -24     2       7.6467692190E-006
#    -24     3       9.7629820216E-007
#    -24     4       1.4157548304E-005
#    -24     5       8.7293336380E-005
#    -24     6       1.1718254775E-004
#    -24     7       7.3283000492E-005
#    -24     8       8.4173952912E-006
#    -24     9       1.1386191876E-004
#    -24    10       1.1103480587E-004
#    -24    11       5.4834238267E-005
#    -24    12       3.4448952364E-005
#    -24    13       3.1996096564E-005
#    -24    14       2.4437592676E-005
#    -24    15       1.8106552524E-005
#    -24    16       1.7255662724E-005
#    -24    17       2.1390946089E-005
#    -24    18       1.0470593178E-005
#    -24    19       5.8192875297E-005
#    -24    20       7.6158122912E-005
#    -24    21       2.5269859382E-005
#    -24    22       4.7113621395E-006
#    -24    23       1.0557178142E-005
#    -24    24       9.4418336669E-006
#    -23    -2       1.1494710747E-006
#    -23    -1       1.7078537413E-006
#    -23     0       4.6767060897E-006
#    -23     1       6.1286787010E-006
#    -23     2       2.1768662964E-005
#    -23     3       3.2443726729E-005
#    -23     4       4.4260456567E-005
#    -23     5       1.5097051671E-005
#    -23     6       1.0280025354E-004
#    -23     7       2.0650173953E-004
#    -23     8       1.4537297155E-004
#    -23     9       7.2527650786E-005
#    -23    10       6.4419103600E-005
#    -23    11       8.3515532711E-005
#    -23    12       2.0257803753E-005
#    -23    13       8.0090101342E-006
#    -23    14       3.9531892986E-005
#    -23    15       1.8268130226E-005
#    -23    16       5.1342818459E-005
#    -23    17       8.5892910984E-005
#    -23    18       3.5739086964E-005
#    -23    19       7.4418994652E-006
#    -23    20       3.1314111766E-005
#    -23    21       4.1694237362E-005
#    -23    22       3.0475297689E-005
#    -23    23       2.3683007589E-005
#    -23    24       9.8323460645E-006
#    -23    25       8.1903313965E-006
#    -22    -4       2.1508780214E-006
#    -22    -3       5.0291346489E-006
#    -22    -2       7.4543512744E-007
#    -22    -1       5.9070709355E-006
#    -22     0       1.5321476547E-005
#    -22     1       2.3481990945E-005
#    -22     2       1.1589893020E-005
#    -22     3       8.7038328800E-006
#    -22     4       1.2475339586E-004
#    -22     5       2.0482118383E-004
#    -22     6       8.8532779998E-005
#    -22     7       4.4225763684E-005
#    -22     8       7.8950282322E-005
#    -22     9       1.4834033702E-004
#    -22    10       7.1168570821E-005
#    -22    11       7.0723906948E-005
#    -22    12       5.3764246231E-005
#    -22    13       2.1439109796E-005
#    -22    14       4.1451000603E-005
#    -22    15       5.2219549961E-005
#    -22    16       1.4700415600E-005
#    -22    17       4.9651044473E-005
#    -22    18       1.0866585289E-004
#    -22    19       9.2341376068E-005
#    -22    20       2.1676135665E-005
#    -22    21       1.8628904941E-005
#    -22    22       2.8224063911E-005
#    -22    23       1.4033518748E-005
#    -22    24       1.1929836825E-005
#    -22    25       1.1371220383E-005
#    -22    26       4.6800567041E-006
#    -21    -5       3.8705990079E-006
#    -21    -4       2.6758513211E-006
#    -21    -3       1.8849490377E-006
#    -21    -2       2.2560745653E-006
#    -21    -1       4.5689109270E-006
#    -21     0       6.5546984835E-006
#    -21     1       2.8107229362E-005
#    -21     2       8.8932901405E-005
#    -21     3       9.6428050856E-005
#    -21     4       1.1030382934E-005
#    -21     5       7.2855367732E-005
#    -21     6       2.4865747487E-004
#    -21     7       2.3764639473E-004
#    -21     8       1.4924756075E-004
#    -21     9       6.8989792845E-005
#    -21    10       3.9281479439E-005
#    -21    11       1.1933612817E-005
#    -21    12       2.6021313985E-005
#    -21    13       3.3796844402E-005
#    -21    14       3.8949327785E-005
#    -21    15       1.1179360221E-004
#    -21    16       1.2801452692E-004
#    -21    17       2.6173202749E-005
#    -21    18       3.2789509368E-006
#    -21    19       4.9385966305E-005
#    -21    20       5.5169098654E-005
#    -21    21       2.4690421820E-005
#    -21    22       8.6202845740E-006
#    -21    23       9.1402866848E-006
#    -21    24       1.1251706738E-005
#    -21    25       6.6917099244E-006
#    -21    26       2.8827962093E-008
#    -20    -7       1.4338777719E-006
#    -20    -6       3.0027720468E-006
#    -20    -5       7.1534108838E-004
#    -20    -4       7.7810603222E-006
#    -20    -3       1.2355245303E-006
#    -20    -2       1.5659051015E-006
#    -20    -1       2.2536405021E-006
#    -20     0       7.5421778712E-003
#    -20     1       3.3461947032E-005
#    -20     2       1.5340468396E-006
#    -20     3       1.2735471964E-004
#    -20     4       2.2341042590E-004
#    -20     5       9.9728935928E-003
#    -20     6       5.6187385996E-005
#    -20     7       5.8393281229E-005
#    -20     8       1.5415915199E-004
#    -20     9       1.3019647213E-004
#    -20    10       5.6584555920E-003
#    -20    11       3.9408208397E-005
#    -20    12       5.6224694143E-005
