 Diffraction intensities for potential:gv5x5_05D10008.in                       
#    -28    13       2.2288837822E-005
#    -28    14       1.0118268443E-005
#    -28    15       2.9915459127E-005
#    -27     7       1.2224901121E-005
#    -27     8       2.9108780516E-005
#    -27     9       1.2199615061E-005
#    -27    10       3.3016827782E-005
#    -27    11       4.5922613062E-005
#    -27    12       3.6395462119E-006
#    -27    13       3.6543936143E-005
#    -27    14       3.4250236061E-005
#    -27    15       2.9842924796E-005
#    -27    16       2.2923868355E-005
#    -27    17       4.7854252491E-006
#    -27    18       1.7993713601E-005
#    -27    19       2.6473056679E-005
#    -27    20       2.1968923421E-006
#    -26     4       2.1567620948E-005
#    -26     5       2.1263467522E-005
#    -26     6       3.3941657934E-005
#    -26     7       4.0599396845E-005
#    -26     8       3.5598677897E-005
#    -26     9       4.1020612800E-005
#    -26    10       5.2822508789E-005
#    -26    11       6.0411096421E-005
#    -26    12       6.3587106278E-006
#    -26    13       3.9318560360E-005
#    -26    14       9.1256602974E-006
#    -26    15       2.0079073379E-005
#    -26    16       1.2087336889E-005
#    -26    17       3.4480102225E-005
#    -26    18       3.1430094249E-006
#    -26    19       1.9388003924E-005
#    -26    20       7.2904021357E-005
#    -26    21       3.5399521478E-007
#    -26    22       3.5959283915E-005
#    -25     2       4.0647131630E-005
#    -25     3       9.3365683498E-006
#    -25     4       2.6365811316E-005
#    -25     5       5.4047116180E-004
#    -25     6       6.0413137048E-005
#    -25     7       3.5959121672E-005
#    -25     8       9.7771858873E-005
#    -25     9       1.8664745302E-005
#    -25    10       4.0814974964E-004
#    -25    11       6.8544643140E-005
#    -25    12       6.1713157674E-005
#    -25    13       4.4238856351E-005
#    -25    14       1.8563783060E-005
#    -25    15       5.5949044012E-004
#    -25    16       2.4380651523E-005
#    -25    17       2.6917698222E-005
#    -25    18       4.4736390409E-005
#    -25    19       6.0342794932E-006
#    -25    20       4.3791774938E-004
#    -25    21       2.9373078949E-005
#    -25    22       5.0610492553E-005
#    -25    23       2.0918745803E-005
#    -24     0       3.3160049659E-005
#    -24     1       4.6410092484E-005
#    -24     2       1.7264016667E-005
#    -24     3       3.6012446294E-005
#    -24     4       8.8267346029E-005
#    -24     5       4.2368119716E-005
#    -24     6       5.6542591000E-005
#    -24     7       1.2311129958E-004
#    -24     8       7.5476571975E-005
#    -24     9       5.9633962756E-005
#    -24    10       1.4792103971E-004
#    -24    11       1.4416921242E-005
