 Diffraction intensities for potential:ga5x5_05D10004.in                       
#    -28    13       4.2162202879E-005
#    -28    14       8.8541033585E-005
#    -28    15       8.5216161092E-007
#    -27     7       2.8927892176E-006
#    -27     8       2.1114062568E-004
#    -27     9       1.1127129978E-004
#    -27    10       3.5994968214E-005
#    -27    11       2.6116222626E-004
#    -27    12       1.2876458545E-005
#    -27    13       3.4601683944E-005
#    -27    14       6.0778670507E-005
#    -27    15       7.5461716239E-005
#    -27    16       2.9139689294E-005
#    -27    17       2.5324602523E-005
#    -27    18       5.1082958301E-005
#    -27    19       5.5831464209E-007
#    -27    20       5.6045695412E-005
#    -26     4       1.1128592164E-004
#    -26     5       6.2881583469E-005
#    -26     6       9.6977698848E-005
#    -26     7       1.4963890366E-004
#    -26     8       2.1165717229E-005
#    -26     9       6.1511606434E-005
#    -26    10       4.2148011454E-005
#    -26    11       1.2596946769E-004
#    -26    12       3.6121946198E-006
#    -26    13       1.9980956734E-005
#    -26    14       9.7260923142E-005
#    -26    15       9.2981588579E-005
#    -26    16       2.8731761724E-005
#    -26    17       4.7038845574E-005
#    -26    18       1.2971125045E-005
#    -26    19       1.0875022574E-004
#    -26    20       4.1088847488E-007
#    -26    21       3.1711199694E-005
#    -26    22       6.7435976032E-005
#    -25     2       1.5335205812E-004
#    -25     3       6.3461563297E-005
#    -25     4       2.5832542483E-005
#    -25     5       2.0389914772E-004
#    -25     6       3.4629826771E-005
#    -25     7       5.3883394328E-005
#    -25     8       8.4659748062E-005
#    -25     9       2.0008008234E-005
#    -25    10       3.9702943596E-004
#    -25    11       1.8992049839E-005
#    -25    12       3.8996188632E-005
#    -25    13       2.4952462841E-004
#    -25    14       1.3552791939E-004
#    -25    15       5.1797078909E-004
#    -25    16       1.1955198622E-005
#    -25    17       4.4423869106E-005
#    -25    18       4.3726246972E-005
#    -25    19       5.6454162669E-006
#    -25    20       2.7488387612E-004
#    -25    21       1.3916907788E-005
#    -25    22       8.2210589562E-007
#    -25    23       2.2998512533E-005
#    -24     0       1.4044987695E-004
#    -24     1       3.1752209296E-004
#    -24     2       1.0951454847E-004
#    -24     3       4.4563117447E-006
#    -24     4       5.0719399570E-004
#    -24     5       2.4402009982E-005
#    -24     6       3.3391619008E-005
#    -24     7       1.0131224882E-004
#    -24     8       3.1461994700E-005
#    -24     9       1.0336358710E-004
#    -24    10       2.6954772801E-005
#    -24    11       1.2674257064E-005
#    -24    12       6.0348363563E-005
#    -24    13       1.1311626274E-004
#    -24    14       1.0594228807E-004
#    -24    15       1.5581203929E-004
#    -24    16       7.5283853986E-005
#    -24    17       4.0300119775E-007
#    -24    18       3.4719912230E-004
#    -24    19       2.2695726027E-005
#    -24    20       8.1788962400E-005
#    -24    21       5.1701968045E-006
#    -24    22       9.5854902574E-005
#    -24    23       2.2777776890E-007
#    -24    24       5.7179361501E-006
#    -23    -2       1.1351781022E-005
#    -23    -1       6.4775850784E-006
#    -23     0       1.4185698624E-004
#    -23     1       5.1532385879E-005
#    -23     2       6.0568757090E-005
#    -23     3       1.2896403597E-004
#    -23     4       2.3915421051E-004
#    -23     5       4.3226939366E-005
#    -23     6       4.8573230270E-005
