 Diffraction intensities for potential:_6x6_07D10024.in                        
#    -54    14       4.9484384270E-007
#    -54    15       1.9700097229E-008
#    -54    16       2.2266566480E-007
#    -54    17       5.1087593898E-007
#    -54    18       2.2600154470E-005
#    -54    19       3.5449484831E-007
#    -54    20       4.7427822007E-008
#    -53     9       5.7300879556E-007
#    -53    10       1.2620710728E-006
#    -53    11       1.1430268187E-007
#    -53    12       1.1558738573E-006
#    -53    13       5.3561706980E-007
#    -53    14       8.8049802209E-006
#    -53    15       9.9520826396E-007
#    -53    16       3.0998508872E-006
#    -53    17       9.5940310498E-008
#    -53    18       2.4577185096E-006
#    -53    19       1.5984151877E-006
#    -53    20       9.2484073111E-006
#    -53    21       9.6294820682E-007
#    -53    22       1.1765491173E-006
#    -53    23       1.8467420581E-007
#    -53    24       1.9916645271E-007
#    -52     6       3.2051291059E-007
#    -52     7       1.4354483343E-006
#    -52     8       1.2146292127E-006
#    -52     9       4.8522931069E-007
#    -52    10       5.1998874922E-007
#    -52    11       2.9063108738E-007
#    -52    12       1.9454242934E-006
#    -52    13       1.9202797273E-006
#    -52    14       1.5377549184E-006
#    -52    15       2.6709937167E-006
#    -52    16       2.5929051920E-006
#    -52    17       5.7666687209E-007
#    -52    18       1.5606031310E-006
#    -52    19       2.8321735133E-006
#    -52    20       1.5969769788E-006
#    -52    21       1.1790806119E-006
#    -52    22       1.3381089632E-006
#    -52    23       9.5920041409E-008
#    -52    24       3.1660831180E-007
#    -52    25       6.1883642174E-007
#    -52    26       3.3264372932E-007
#    -51     3       8.2013431638E-007
#    -51     4       4.7608435371E-007
#    -51     5       5.3896764430E-007
#    -51     6       1.1861113476E-006
#    -51     7       2.3741810934E-006
#    -51     8       2.3156127445E-006
#    -51     9       5.1682499540E-006
#    -51    10       4.6980276587E-007
#    -51    11       1.0704922542E-006
#    -51    12       3.9636665994E-006
#    -51    13       5.1314625918E-006
#    -51    14       4.4448262367E-006
#    -51    15       1.5612509010E-005
#    -51    16       3.5627341799E-007
#    -51    17       2.8197438036E-006
#    -51    18       4.9688665119E-006
#    -51    19       6.1577004331E-006
#    -51    20       2.3319022527E-006
#    -51    21       1.0138928896E-005
#    -51    22       1.9611775555E-007
#    -51    23       8.4114377607E-007
#    -51    24       1.2410967089E-006
#    -51    25       5.9760304262E-007
#    -51    26       3.4665055259E-007
#    -51    27       1.4134575698E-006
#    -50     1       1.0272733815E-006
#    -50     2       4.0821024759E-008
#    -50     3       6.2032572192E-008
#    -50     4       1.6537758913E-006
#    -50     5       3.1304902645E-006
#    -50     6       1.6854344652E-007
#    -50     7       4.0584341446E-007
#    -50     8       1.3475938691E-006
#    -50     9       3.3484473779E-006
#    -50    10       6.2636357292E-006
#    -50    11       1.1331961972E-005
#    -50    12       5.4849708214E-007
#    -50    13       3.1924580892E-007
#    -50    14       5.8444014445E-006
#    -50    15       7.6734555354E-006
#    -50    16       8.1545970318E-006
#    -50    17       1.3869545424E-005
#    -50    18       1.2385693973E-006
#    -50    19       8.1722842679E-007
#    -50    20       2.6236772385E-006
#    -50    21       4.3227675873E-006
#    -50    22       2.6877220434E-006
#    -50    23       2.9868076872E-006
#    -50    24       1.9602607340E-007
#    -50    25       3.9134511316E-007
#    -50    26       8.4688716956E-007
#    -50    27       7.2776916724E-007
#    -50    28       1.0339246803E-006
#    -49    -1       2.9076554629E-007
#    -49     0       2.2102273395E-007
#    -49     1       1.1762385127E-007
#    -49     2       1.7711200499E-007
#    -49     3       5.8584134747E-007
#    -49     4       8.4258931000E-006
#    -49     5       6.6710019033E-007
#    -49     6       2.1537329866E-006
#    -49     7       7.4532456056E-007
#    -49     8       8.3971613593E-007
#    -49     9       1.5369966820E-007
#    -49    10       1.5843531891E-005
#    -49    11       2.4472346531E-006
#    -49    12       4.8586447397E-006
#    -49    13       3.0521729848E-006
#    -49    14       1.0329138541E-006
#    -49    15       7.0909267670E-008
#    -49    16       1.7176810953E-005
#    -49    17       1.4641670999E-006
#    -49    18       5.2408655539E-006
#    -49    19       1.4964999499E-006
#    -49    20       6.0042499987E-007
#    -49    21       1.0946574903E-007
#    -49    22       4.2276548187E-006
#    -49    23       6.1545996137E-007
#    -49    24       1.0362608205E-006
#    -49    25       2.6691658089E-007
#    -49    26       1.3567804184E-007
#    -49    27       1.1410267673E-007
#    -49    28       9.8058227435E-007
#    -49    29       2.2549266152E-007
#    -48    -3       7.4421205397E-009
#    -48    -2       4.7244507664E-008
#    -48    -1       1.7211829978E-007
#    -48     0       4.5857394968E-006
#    -48     1       6.1660554692E-008
#    -48     2       3.6295610377E-007
#    -48     3       6.9832433307E-008
#    -48     4       3.8593702350E-008
#    -48     5       2.8373842358E-008
#    -48     6       3.7546496982E-005
#    -48     7       7.4000123853E-007
#    -48     8       4.2028900740E-008
#    -48     9       2.1044132140E-007
#    -48    10       3.3177514236E-007
#    -48    11       1.3321981211E-007
#    -48    12       9.2360217210E-005
#    -48    13       1.5700974460E-006
#    -48    14       1.8812136089E-006
#    -48    15       1.8609035960E-006
#    -48    16       9.9453408977E-007
#    -48    17       1.2448869572E-006
#    -48    18       8.1608585023E-005
#    -48    19       2.6279831402E-006
#    -48    20       2.3777400526E-006
#    -48    21       1.2551066401E-006
#    -48    22       7.6001593227E-007
#    -48    23       8.0382036894E-007
#    -48    24       2.3497672766E-005
#    -48    25       2.8368884205E-007
#    -48    26       2.2503759888E-007
#    -48    27       2.7464311363E-007
#    -48    28       1.1463946322E-007
#    -48    29       5.6799226965E-008
#    -48    30       1.6272341893E-006
#    -47    -4       5.3476937882E-007
#    -47    -3       1.6603679664E-008
#    -47    -2       4.3472540017E-007
#    -47    -1       7.4708041693E-008
#    -47     0       6.7369634397E-007
#    -47     1       3.0970046041E-007
#    -47     2       1.8773155502E-006
#    -47     3       8.2518324622E-008
#    -47     4       1.2911534461E-006
#    -47     5       4.3281311290E-007
#    -47     6       2.9342537088E-006
#    -47     7       1.4899681432E-006
#    -47     8       1.5838653855E-005
#    -47     9       2.2134223348E-006
#    -47    10       3.6366203435E-006
#    -47    11       3.3435889006E-007
#    -47    12       9.7394541250E-006
#    -47    13       3.4165505886E-006
#    -47    14       4.9915804091E-005
#    -47    15       5.6710007440E-006
#    -47    16       1.0583293224E-005
#    -47    17       5.4098748539E-007
#    -47    18       1.1576012212E-005
#    -47    19       6.0116131494E-006
#    -47    20       3.6035481028E-005
#    -47    21       2.8864826433E-006
#    -47    22       6.1088243452E-006
#    -47    23       3.0299119138E-007
#    -47    24       1.8688485001E-006
#    -47    25       1.0669966984E-006
#    -47    26       6.4490607191E-006
#    -47    27       2.0208368522E-007
#    -47    28       2.6486845697E-007
#    -47    29       2.0366686994E-008
#    -47    30       5.2350119546E-007
#    -47    31       2.2969712358E-007
#    -46    -6       1.1591983603E-007
#    -46    -5       2.9636676346E-008
#    -46    -4       8.3891466710E-008
#    -46    -3       1.5971669145E-007
#    -46    -2       5.5152368889E-007
#    -46    -1       2.4005489371E-007
#    -46     0       3.7153954638E-007
#    -46     1       2.0586515697E-007
#    -46     2       2.6201169352E-007
#    -46     3       1.0122085271E-006
#    -46     4       2.1172114212E-006
#    -46     5       1.1657778958E-006
#    -46     6       2.3014587133E-006
#    -46     7       7.5772524062E-006
#    -46     8       4.0778451154E-006
#    -46     9       5.6116706227E-006
#    -46    10       7.9799318423E-006
#    -46    11       2.2497039822E-006
#    -46    12       5.7161571141E-006
#    -46    13       2.4530907108E-005
#    -46    14       1.4892533120E-005
#    -46    15       1.3829945757E-005
#    -46    16       1.5307219532E-005
#    -46    17       2.0327419185E-006
#    -46    18       3.3973074960E-006
#    -46    19       1.7453353464E-005
#    -46    20       8.7053311950E-006
#    -46    21       8.1247340165E-006
#    -46    22       4.6219364094E-006
#    -46    23       6.7459548387E-007
#    -46    24       1.1214835040E-006
#    -46    25       2.4760912843E-006
#    -46    26       9.2684419150E-007
#    -46    27       6.7502174077E-007
#    -46    28       7.0586436730E-007
#    -46    29       2.4427858115E-009
#    -46    30       1.1981490404E-007
#    -46    31       6.0495549165E-007
#    -45    -7       2.9494015976E-007
#    -45    -6       1.5933648044E-007
#    -45    -5       2.7047533909E-008
#    -45    -4       9.9826006851E-008
#    -45    -3       3.5794116084E-007
#    -45    -2       3.2191029658E-007
#    -45    -1       4.4196250569E-007
#    -45     0       1.3518453095E-006
#    -45     1       5.6886238522E-007
#    -45     2       8.2595039348E-007
#    -45     3       4.5302959713E-006
#    -45     4       5.8254063341E-007
#    -45     5       2.9544862959E-006
#    -45     6       7.3455855433E-006
#    -45     7       9.1927992848E-006
#    -45     8       1.0232112737E-005
#    -45     9       3.7065916050E-005
#    -45    10       2.6116286619E-006
#    -45    11       1.0217056617E-005
#    -45    12       1.8821740857E-005
#    -45    13       2.4998558863E-005
#    -45    14       1.6992681752E-005
#    -45    15       6.6851659690E-005
#    -45    16       3.3429158551E-006
#    -45    17       1.1313976160E-005
#    -45    18       1.6921412904E-005
#    -45    19       1.7351920372E-005
#    -45    20       9.5636284683E-006
#    -45    21       2.8533090917E-005
#    -45    22       2.5248045627E-007
#    -45    23       4.0707310984E-006
#    -45    24       7.5527300109E-006
#    -45    25       2.2418872464E-006
#    -45    26       4.5555207536E-007
#    -45    27       5.6440969881E-006
#    -45    28       1.8855911947E-007
#    -45    29       5.6497135478E-007
#    -45    30       2.8132286575E-007
#    -45    31       3.8161876761E-007
#    -45    32       7.0790485635E-007
#    -44    -9       3.4514309458E-007
#    -44    -8       2.1143602642E-007
