 Diffraction intensities for potential:ga5x5_07D10009.in                       
#    -28    13       9.9354829337E-006
#    -28    14       1.4388778914E-004
#    -28    15       5.8151162290E-005
#    -27     7       8.5336749112E-006
#    -27     8       1.1188116349E-005
#    -27     9       7.7419184962E-005
#    -27    10       6.7646930139E-005
#    -27    11       1.2257247274E-005
#    -27    12       6.4035514233E-005
#    -27    13       9.6215387804E-006
#    -27    14       5.8012501946E-005
#    -27    15       5.2720873285E-005
#    -27    16       1.3672023482E-005
#    -27    17       2.4535772141E-005
#    -27    18       8.2640279996E-006
#    -27    19       5.4243664755E-005
#    -27    20       6.3478047995E-005
#    -26     4       2.8049221602E-006
#    -26     5       1.0916759019E-005
#    -26     6       3.5350037133E-005
#    -26     7       3.4426959597E-005
#    -26     8       2.5486230403E-005
#    -26     9       5.2007959872E-005
#    -26    10       2.9219930347E-005
#    -26    11       1.2496553677E-005
#    -26    12       3.3940565921E-006
#    -26    13       1.3865648805E-004
#    -26    14       1.5475474530E-004
#    -26    15       6.9990248275E-006
#    -26    16       4.9618513428E-005
#    -26    17       1.2625038882E-004
#    -26    18       2.9597331430E-005
#    -26    19       2.8871996631E-005
#    -26    20       6.7427062768E-005
#    -26    21       2.0511007928E-005
#    -26    22       2.4686172245E-006
#    -25     2       9.2338132928E-006
#    -25     3       1.7507769946E-005
#    -25     4       8.0297111384E-005
#    -25     5       7.1576552966E-004
#    -25     6       3.4743582517E-005
#    -25     7       3.7867185030E-005
#    -25     8       9.6450777396E-006
#    -25     9       1.1209854769E-006
#    -25    10       5.7129213228E-004
#    -25    11       1.2309128496E-004
#    -25    12       1.4264246307E-004
#    -25    13       1.5847318362E-005
#    -25    14       2.2899260015E-004
#    -25    15       6.1600734259E-004
#    -25    16       7.3677861820E-006
#    -25    17       3.4293679289E-005
#    -25    18       4.3415015360E-005
#    -25    19       1.1548213302E-006
#    -25    20       1.0761195147E-004
#    -25    21       4.2735808587E-005
#    -25    22       2.9583077188E-005
#    -25    23       1.5865573444E-005
#    -24     0       7.5121354577E-006
#    -24     1       1.4498907708E-005
#    -24     2       8.2621700604E-006
#    -24     3       3.8540599947E-005
#    -24     4       9.8807424206E-006
#    -24     5       4.4679239542E-005
#    -24     6       3.5328591287E-005
#    -24     7       2.3168593040E-005
#    -24     8       8.8511742077E-005
#    -24     9       1.3951042066E-004
#    -24    10       6.6576751301E-005
#    -24    11       6.1120095291E-005
#    -24    12       3.5384379460E-004
#    -24    13       2.1982418130E-004
#    -24    14       6.1334468941E-005
#    -24    15       1.2087838892E-004
#    -24    16       9.5792558537E-005
#    -24    17       1.3040558825E-005
#    -24    18       8.7669299470E-007
#    -24    19       8.8410556663E-005
#    -24    20       1.3924383974E-004
