 Diffraction intensities for potential:x6x6_03D10002.in                        
#    -45     6       8.6209456252E-005
#    -45     7       2.3625116401E-014
#    -45     8       2.0562049605E-015
#    -45     9       9.6541914770E-005
#    -45    10       2.0933728993E-014
#    -45    11       4.7609886273E-015
#    -45    12       1.2128940076E-004
#    -45    13       1.3157188881E-014
#    -45    14       4.5626627763E-015
#    -45    15       1.6471375318E-004
#    -45    16       1.0665336755E-014
#    -45    17       4.6528483213E-015
#    -45    18       1.9429635082E-004
#    -45    19       8.8602879622E-015
#    -45    20       1.5074662280E-015
#    -45    21       1.9530896310E-004
#    -45    22       5.2648087646E-015
#    -45    23       2.7004792119E-015
#    -45    24       1.4759071455E-004
#    -45    25       4.4347782385E-015
#    -45    26       1.7702442651E-015
#    -45    27       1.6716785839E-004
#    -45    28       1.6367486286E-015
#    -45    29       1.4933505984E-015
#    -45    30       2.3942199001E-004
#    -45    31       4.6382882881E-016
#    -45    32       5.4965499131E-015
#    -44    -9       1.2096992962E-015
#    -44    -8       1.5345656241E-005
#    -44    -7       1.3637596256E-014
#    -44    -6       5.8780492952E-016
#    -44    -5       3.5992853102E-005
#    -44    -4       3.8694203466E-014
#    -44    -3       2.7986236171E-015
#    -44    -2       5.2989032970E-005
#    -44    -1       5.9372040602E-014
#    -44     0       1.2841818558E-014
#    -44     1       8.6639794847E-005
#    -44     2       5.0930620804E-014
#    -44     3       3.3158044220E-015
#    -44     4       1.0497452796E-004
#    -44     5       3.1943146790E-014
#    -44     6       6.2981142461E-015
#    -44     7       1.0295437382E-004
#    -44     8       2.6461752650E-014
#    -44     9       2.4382892889E-015
#    -44    10       9.1142720459E-005
#    -44    11       2.0669750297E-014
#    -44    12       5.0282890255E-015
#    -44    13       1.3166286314E-004
#    -44    14       1.3539147306E-014
#    -44    15       1.9121598390E-015
#    -44    16       1.8786767696E-004
#    -44    17       1.1187072526E-014
#    -44    18       3.4986916467E-015
#    -44    19       1.3796163602E-004
#    -44    20       1.0527174738E-014
#    -44    21       2.2622089118E-015
#    -44    22       1.6248013335E-004
#    -44    23       6.6845665277E-015
#    -44    24       3.9220932823E-015
#    -44    25       1.5119684680E-004
#    -44    26       4.4655127451E-015
#    -44    27       2.9121640019E-015
#    -44    28       2.1932554587E-004
#    -44    29       1.4914177658E-015
#    -44    30       4.7297776275E-016
#    -44    31       1.2078116010E-004
#    -44    32       2.1021400189E-016
#    -43   -10       2.1674482017E-005
#    -43    -9       4.1724357323E-015
#    -43    -8       1.5733301628E-015
#    -43    -7       6.3261145940E-005
#    -43    -6       3.0642654317E-014
#    -43    -5       6.2182675629E-015
#    -43    -4       2.5638393018E-005
#    -43    -3       6.4287692247E-014
#    -43    -2       7.2977301777E-015
#    -43    -1       8.6271276345E-005
#    -43     0       6.6608675386E-014
#    -43     1       2.1338098536E-015
#    -43     2       1.4024817587E-004
#    -43     3       4.8748682795E-014
#    -43     4       4.1360589766E-015
#    -43     5       1.1783091777E-004
#    -43     6       3.9927029103E-014
#    -43     7       5.2714914494E-015
#    -43     8       1.0049141657E-004
#    -43     9       2.9319701263E-014
#    -43    10       5.9425770376E-015
#    -43    11       6.1339115511E-005
#    -43    12       1.7602889916E-014
#    -43    13       8.3229153108E-015
#    -43    14       1.4534283070E-004
#    -43    15       1.4801854577E-014
#    -43    16       2.4990944819E-015
#    -43    17       1.5713831169E-004
#    -43    18       1.2538568387E-014
#    -43    19       3.0709514463E-015
#    -43    20       1.5136910295E-004
#    -43    21       9.8727727747E-015
#    -43    22       1.7134640325E-015
#    -43    23       1.3221046289E-004
#    -43    24       6.5059241325E-015
#    -43    25       1.5172432567E-015
#    -43    26       2.0535657176E-004
#    -43    27       3.3545835365E-015
#    -43    28       3.4496505741E-015
#    -43    29       2.3740305069E-004
#    -43    30       1.1584741286E-015
#    -43    31       2.3400833761E-015
#    -43    32       5.2439116460E-005
#    -42   -11       5.7883056239E-015
#    -42   -10       1.2268466361E-015
#    -42    -9       7.2238939912E-005
#    -42    -8       2.0775002726E-014
#    -42    -7       1.3716422782E-015
#    -42    -6       4.7419411096E-005
#    -42    -5       7.4037559781E-014
#    -42    -4       3.7327104753E-015
#    -42    -3       8.5538612721E-005
#    -42    -2       8.0700726667E-014
#    -42    -1       1.2308908091E-015
#    -42     0       2.1594056524E-004
#    -42     1       8.5205692697E-014
#    -42     2       5.5847769730E-015
#    -42     3       1.6346031306E-004
#    -42     4       5.1159830711E-014
#    -42     5       4.0207659841E-015
#    -42     6       3.1165398705E-005
#    -42     7       3.9435839610E-014
#    -42     8       5.2817168036E-015
#    -42     9       8.6928211195E-005
#    -42    10       2.4043197057E-014
#    -42    11       2.4372497529E-015
#    -42    12       2.6858768575E-004
#    -42    13       1.3937106203E-014
#    -42    14       5.6581794235E-015
#    -42    15       1.2264298448E-004
#    -42    16       1.4794035884E-014
#    -42    17       7.5654675989E-016
#    -42    18       3.2088237580E-004
#    -42    19       9.7967860655E-015
#    -42    20       1.5737021334E-015
#    -42    21       1.1866044635E-004
#    -42    22       9.7747820888E-015
#    -42    23       3.3997127464E-016
#    -42    24       1.8853649501E-004
#    -42    25       5.4712758396E-015
#    -42    26       6.6464870411E-016
#    -42    27       1.2713954257E-004
#    -42    28       2.2201891996E-015
#    -42    29       9.4114803638E-016
#    -42    30       2.5919628132E-004
#    -42    31       7.4713692668E-016
#    -42    32       4.2416268618E-016
#    -42    33       1.2773387207E-004
#    -41   -12       3.5668653077E-016
#    -41   -11       3.5250111812E-005
#    -41   -10       6.7453829815E-015
#    -41    -9       3.6560001167E-016
#    -41    -8       8.3504635061E-005
#    -41    -7       4.3073768197E-014
#    -41    -6       5.1640895783E-016
#    -41    -5       6.5480535985E-005
#    -41    -4       7.7514075757E-014
#    -41    -3       7.6934161607E-017
#    -41    -2       1.4030157981E-004
#    -41    -1       8.2320158680E-014
#    -41     0       3.2577417844E-016
#    -41     1       1.8830506435E-004
#    -41     2       6.6756263016E-014
#    -41     3       2.7840630765E-015
#    -41     4       1.4543635778E-004
#    -41     5       4.1581527849E-014
#    -41     6       1.2051168730E-015
#    -41     7       1.2668740355E-004
#    -41     8       4.1017217612E-014
#    -41     9       2.0389190716E-015
#    -41    10       3.2259255107E-005
#    -41    11       2.0083787451E-014
#    -41    12       2.6423869409E-015
#    -41    13       7.0921930156E-005
#    -41    14       2.0087217192E-014
#    -41    15       1.2619401048E-015
#    -41    16       1.2495226240E-004
#    -41    17       1.5192348026E-014
#    -41    18       1.4425682480E-016
#    -41    19       1.7241031141E-004
#    -41    20       1.2314724462E-014
#    -41    21       2.2784504217E-015
#    -41    22       4.4499623395E-005
#    -41    23       8.4478612367E-015
#    -41    24       1.6321848801E-015
#    -41    25       1.6386397108E-004
#    -41    26       3.8355218640E-015
#    -41    27       4.9349099000E-015
#    -41    28       3.2060997495E-004
#    -41    29       1.2232696158E-015
#    -41    30       2.1142575706E-015
#    -41    31       1.6266900977E-004
#    -41    32       1.7821570218E-016
#    -41    33       8.9641290014E-016
#    -40   -14       1.5018654474E-015
#    -40   -13       9.1163101965E-005
#    -40   -12       1.7707505267E-016
#    -40   -11       1.7807820592E-015
#    -40   -10       6.0421591285E-005
#    -40    -9       1.9880010524E-014
#    -40    -8       7.0311856065E-016
#    -40    -7       9.0286932904E-005
#    -40    -6       6.1826400907E-014
#    -40    -5       1.1329622452E-015
#    -40    -4       1.0521670388E-004
#    -40    -3       8.8300210027E-014
#    -40    -2       1.5539920451E-015
#    -40    -1       1.8795512133E-004
#    -40     0       7.9331647359E-014
#    -40     1       1.4485793221E-015
#    -40     2       1.6280880422E-004
#    -40     3       5.4249731406E-014
#    -40     4       1.9499764831E-015
#    -40     5       1.8591179698E-004
#    -40     6       4.4941285241E-014
#    -40     7       6.4003341991E-015
#    -40     8       5.5229238324E-005
#    -40     9       3.7982797499E-014
#    -40    10       2.1019738701E-015
#    -40    11       1.8140878365E-005
#    -40    12       2.2095368136E-014
#    -40    13       5.8666206059E-015
#    -40    14       6.6053648278E-005
#    -40    15       2.4459024089E-014
#    -40    16       7.1527954090E-016
#    -40    17       1.1220231163E-004
#    -40    18       1.9062098841E-014
#    -40    19       6.8529672886E-015
#    -40    20       1.4436466506E-004
#    -40    21       1.1091695531E-014
#    -40    22       4.1532671048E-015
#    -40    23       4.3531373654E-005
#    -40    24       7.8819932597E-015
#    -40    25       6.4559215012E-015
#    -40    26       1.6740898852E-004
#    -40    27       2.1418981320E-015
#    -40    28       4.3389956347E-015
#    -40    29       2.3200402711E-004
#    -40    30       1.3447494167E-016
#    -40    31       1.2119678506E-015
#    -40    32       1.5075554262E-004
#    -40    33       1.5778726724E-017
#    -39   -15       6.7688970205E-005
#    -39   -14       1.7014538055E-015
#    -39   -13       4.2527958614E-016
#    -39   -12       5.9814901001E-005
#    -39   -11       6.5766296906E-015
#    -39   -10       2.7065821987E-016
#    -39    -9       1.2268664038E-004
#    -39    -8       4.2803581049E-014
#    -39    -7       3.3980435928E-015
#    -39    -6       8.6828951147E-005
#    -39    -5       8.2560004451E-014
#    -39    -4       1.7513673761E-015
#    -39    -3       1.6458238672E-004
#    -39    -2       8.0699241982E-014
#    -39    -1       4.8745244368E-015
#    -39     0       1.5338204578E-004
#    -39     1       6.7107272755E-014
#    -39     2       6.6073143402E-015
#    -39     3       1.9088667386E-004
#    -39     4       4.2539121262E-014
#    -39     5       1.1852098155E-014
#    -39     6       1.1530059475E-004
#    -39     7       3.5484496789E-014
#    -39     8       4.0893795612E-015
#    -39     9       8.6078939228E-006
#    -39    10       2.6734314181E-014
#    -39    11       9.6712716931E-015
#    -39    12       2.8025641128E-005
#    -39    13       2.1221151028E-014
#    -39    14       8.1607793358E-015
#    -39    15       7.5566223649E-005
#    -39    16       2.3233752979E-014
#    -39    17       3.0723911059E-015
#    -39    18       1.2222008123E-004
#    -39    19       1.5220939836E-014
#    -39    20       9.7723179568E-015
#    -39    21       4.9488913491E-005
#    -39    22       8.8383465860E-015
#    -39    23       7.4884600253E-015
#    -39    24       1.3588920009E-004
#    -39    25       5.7380186001E-015
#    -39    26       3.3964141872E-015
#    -39    27       3.4284246763E-004
#    -39    28       1.3160072158E-015
#    -39    29       1.0326047999E-015
#    -39    30       1.1733167231E-004
#    -39    31       2.7496258361E-017
#    -39    32       7.6970867221E-016
#    -39    33       2.0508247690E-005
#    -38   -16       2.0956528112E-015
#    -38   -15       1.0546223484E-015
#    -38   -14       5.9169881855E-005
#    -38   -13       2.0189834923E-015
#    -38   -12       1.4016445329E-015
#    -38   -11       7.9882441586E-005
#    -38   -10       1.9627512673E-014
#    -38    -9       1.8777323631E-015
#    -38    -8       9.2170094347E-005
#    -38    -7       6.5832916310E-014
#    -38    -6       3.5544510659E-015
#    -38    -5       1.1964580524E-004
#    -38    -4       8.5961604717E-014
#    -38    -3       2.5782438794E-015
#    -38    -2       1.6398173546E-004
#    -38    -1       7.0910638139E-014
#    -38     0       3.7803697647E-015
#    -38     1       1.7344887116E-004
#    -38     2       5.4500811454E-014
#    -38     3       1.0989670287E-015
#    -38     4       1.4689235320E-004
#    -38     5       4.0003062491E-014
#    -38     6       1.4317378008E-014
#    -38     7       3.8647323343E-005
#    -38     8       2.1466095478E-014
#    -38     9       2.8688244465E-015
#    -38    10       1.9664821465E-005
#    -38    11       2.2507974880E-014
#    -38    12       1.2487434301E-014
#    -38    13       3.4702195494E-005
#    -38    14       1.8009122738E-014
#    -38    15       7.9437455511E-016
#    -38    16       4.4778052656E-005
#    -38    17       1.7804488390E-014
#    -38    18       2.2036897808E-015
#    -38    19       2.9825536785E-005
#    -38    20       1.1820130661E-014
#    -38    21       1.4344235205E-015
#    -38    22       1.3913974310E-005
#    -38    23       5.7814264165E-015
#    -38    24       2.6871745415E-015
#    -38    25       1.3821078675E-004
#    -38    26       2.6945703215E-015
#    -38    27       5.7145815550E-016
#    -38    28       4.0332599557E-004
#    -38    29       6.8669771315E-017
#    -38    30       8.0462498095E-016
#    -38    31       2.0087791555E-004
#    -38    32       7.3221135081E-017
#    -38    33       9.6522630100E-017
#    -37   -17       2.8198057403E-015
#    -37   -16       5.9096705962E-005
#    -37   -15       3.3661092206E-016
#    -37   -14       2.9960756672E-016
#    -37   -13       9.2987813659E-005
#    -37   -12       7.6524215902E-015
#    -37   -11       3.4498404574E-016
#    -37   -10       1.0817815640E-004
#    -37    -9       4.0320084127E-014
#    -37    -8       2.6684826274E-016
#    -37    -7       1.0581949503E-004
#    -37    -6       8.4445939319E-014
#    -37    -5       5.6402822678E-015
#    -37    -4       1.4813433549E-004
#    -37    -3       7.1412698043E-014
#    -37    -2       9.1997068361E-016
#    -37    -1       1.7432325175E-004
#    -37     0       6.0681483710E-014
#    -37     1       1.0361024327E-014
#    -37     2       1.6126459923E-004
#    -37     3       4.5336686367E-014
#    -37     4       2.9066285947E-015
#    -37     5       7.9228418097E-005
#    -37     6       2.9324298300E-014
#    -37     7       1.0471700404E-014
#    -37     8       2.0232913244E-005
#    -37     9       2.2362941989E-014
#    -37    10       4.7271105108E-015
#    -37    11       2.0692546196E-005
#    -37    12       1.9308356186E-014
#    -37    13       7.9823637188E-015
#    -37    14       1.7812283427E-005
#    -37    15       1.5236858915E-014
#    -37    16       2.2560821160E-015
#    -37    17       1.4019420567E-005
#    -37    18       1.3344106175E-014
#    -37    19       1.8772685447E-015
#    -37    20       1.2076458900E-006
#    -37    21       6.9285648157E-015
#    -37    22       3.0228509433E-016
#    -37    23       7.0387270064E-005
#    -37    24       3.6434129919E-015
#    -37    25       2.5645203460E-016
#    -37    26       1.8351834824E-004
#    -37    27       8.9849222958E-016
#    -37    28       1.1839979686E-015
#    -37    29       3.1724537441E-004
#    -37    30       7.7877151506E-017
#    -37    31       1.9966876097E-015
#    -37    32       2.2504558055E-004
#    -37    33       6.7282537949E-017
#    -36   -18       8.5874523682E-005
#    -36   -17       4.0640359485E-015
#    -36   -16       7.8130510894E-017
#    -36   -15       5.6074571173E-005
#    -36   -14       3.9093797966E-015
#    -36   -13       7.9107646901E-016
#    -36   -12       1.9331513460E-004
#    -36   -11       1.7095810028E-014
#    -36   -10       1.3562402579E-015
#    -36    -9       9.9249117832E-005
#    -36    -8       5.0946793389E-014
#    -36    -7       3.7957685725E-016
#    -36    -6       3.3517373173E-005
#    -36    -5       5.7167468011E-014
#    -36    -4       1.8260872315E-015
#    -36    -3       1.9352020675E-004
#    -36    -2       5.1162631812E-014
#    -36    -1       3.4888656652E-015
#    -36     0       7.4987060218E-004
#    -36     1       4.4792164926E-014
#    -36     2       7.1360169214E-015
#    -36     3       1.1936974976E-004
#    -36     4       3.7050523718E-014
#    -36     5       6.0849473029E-015
#    -36     6       8.1992835880E-004
#    -36     7       2.8505012517E-014
#    -36     8       4.9244959664E-015
#    -36     9       1.2208767355E-005
#    -36    10       2.3373200383E-014
#    -36    11       3.7605371893E-015
#    -36    12       1.0117606981E-003
#    -36    13       2.1521732039E-014
#    -36    14       5.7843949795E-015
#    -36    15       1.4753174627E-005
#    -36    16       1.1707948637E-014
#    -36    17       2.1761316622E-015
#    -36    18       6.3677487618E-004
#    -36    19       1.1586720733E-014
#    -36    20       5.3607108875E-015
#    -36    21       1.3247219214E-005
#    -36    22       4.3690011476E-015
#    -36    23       2.6701521687E-015
#    -36    24       2.3027391449E-005
#    -36    25       1.2543332410E-015
#    -36    26       5.4875474066E-015
#    -36    27       3.6883561478E-004
#    -36    28       7.8066634695E-016
#    -36    29       3.4827728388E-015
#    -36    30       1.7047838268E-004
#    -36    31       1.2136460727E-016
#    -36    32       4.2569320508E-015
#    -36    33       1.4767530676E-005
#    -35   -19       5.9440879036E-016
#    -35   -18       1.3926198888E-016
#    -35   -17       7.6245834059E-005
#    -35   -16       1.8387408454E-015
#    -35   -15       2.0613153308E-016
#    -35   -14       1.3048425107E-004
#    -35   -13       7.4371516844E-015
#    -35   -12       4.2239797054E-016
#    -35   -11       1.3208579414E-004
#    -35   -10       3.4711676827E-014
#    -35    -9       7.7168052091E-016
#    -35    -8       1.0520581171E-004
#    -35    -7       6.5151111504E-014
#    -35    -6       9.4393375557E-016
#    -35    -5       1.9091995940E-004
#    -35    -4       4.0608908313E-014
#    -35    -3       4.4885943205E-015
#    -35    -2       1.6216780680E-004
#    -35    -1       4.0659486344E-014
#    -35     0       1.9955949498E-015
#    -35     1       1.4280471950E-004
#    -35     2       3.1368976328E-014
#    -35     3       3.9562672230E-015
#    -35     4       1.0836374874E-004
#    -35     5       2.8652938735E-014
#    -35     6       2.9879219814E-015
#    -35     7       5.6662511369E-005
#    -35     8       2.9848299988E-014
#    -35     9       1.8928381281E-014
#    -35    10       3.2003645820E-006
#    -35    11       2.2252490928E-014
#    -35    12       9.2242454744E-016
#    -35    13       3.4308251693E-005
#    -35    14       2.2004661376E-014
#    -35    15       2.3408202383E-014
#    -35    16       1.0791450138E-004
#    -35    17       1.0880430842E-014
#    -35    18       3.5777733961E-015
#    -35    19       6.5280327420E-005
#    -35    20       6.8456925720E-015
#    -35    21       2.4410182807E-015
#    -35    22       4.0199031770E-005
#    -35    23       2.4959365172E-015
#    -35    24       2.1226254726E-015
#    -35    25       1.9114921452E-004
#    -35    26       4.8823296858E-016
#    -35    27       5.3706548043E-015
#    -35    28       1.4344663550E-004
#    -35    29       5.2675811326E-017
#    -35    30       1.7942015880E-015
#    -35    31       2.4610128222E-004
#    -35    32       1.5051940066E-017
#    -35    33       5.9613311749E-015
#    -34   -20       1.1878042315E-015
#    -34   -19       1.1893795953E-004
#    -34   -18       1.1257392713E-015
#    -34   -17       7.3823684477E-016
#    -34   -16       1.0988850899E-004
#    -34   -15       6.7088262144E-015
#    -34   -14       3.1634170586E-017
#    -34   -13       2.1205720275E-004
#    -34   -12       2.3762285365E-014
#    -34   -11       1.2541486402E-015
#    -34   -10       9.5878121169E-005
#    -34    -9       3.8845831691E-014
#    -34    -8       4.1405311241E-016
#    -34    -7       1.3161067233E-004
#    -34    -6       3.7375215243E-014
#    -34    -5       1.9664939081E-014
#    -34    -4       1.4931600105E-004
#    -34    -3       3.0191167824E-014
#    -34    -2       1.4490040334E-015
#    -34    -1       1.4161822772E-004
#    -34     0       2.9732391118E-014
#    -34     1       1.0518323995E-014
#    -34     2       1.7594974462E-004
#    -34     3       1.8346861837E-014
#    -34     4       6.5522809180E-015
#    -34     5       9.5695019292E-005
#    -34     6       2.0282431853E-014
#    -34     7       2.4946334227E-015
#    -34     8       3.8776387588E-005
#    -34     9       2.7059125758E-014
#    -34    10       1.1847445273E-014
#    -34    11       4.2440423394E-005
#    -34    12       1.3534835393E-014
#    -34    13       2.2302785069E-015
#    -34    14       1.1964323499E-004
#    -34    15       2.0042494000E-014
#    -34    16       1.1266107080E-014
#    -34    17       1.6060165489E-004
#    -34    18       5.8626187940E-015
#    -34    19       1.1795269314E-015
#    -34    20       7.1505208296E-005
#    -34    21       5.2420391437E-015
#    -34    22       4.1376039341E-015
#    -34    23       1.1161054494E-004
#    -34    24       2.2583691314E-015
#    -34    25       2.1767343046E-015
#    -34    26       3.2638297687E-004
#    -34    27       4.0424512793E-016
#    -34    28       4.6484506209E-015
#    -34    29       1.6020990068E-004
#    -34    30       2.3850716371E-017
#    -34    31       7.0942312668E-016
#    -34    32       3.6108609643E-005
#    -34    33       8.1582047876E-017
