 Diffraction intensities for potential:ga5x5_04D10006.in                       
#    -28    13       1.4213625712E-011
#    -28    14       8.7263304038E-011
#    -28    15       6.3164973943E-011
#    -27     7       1.0364877909E-012
#    -27     8       4.8777185377E-012
#    -27     9       1.2012138423E-012
#    -27    10       9.9750805138E-013
#    -27    11       2.6097063458E-011
#    -27    12       1.3237136347E-011
#    -27    13       2.9550292147E-011
#    -27    14       1.0091385938E-011
#    -27    15       1.9800080720E-011
#    -27    16       3.1315133659E-011
#    -27    17       5.3702517199E-011
#    -27    18       3.1445312501E-011
#    -27    19       2.9040758416E-011
#    -27    20       5.3732818977E-011
#    -26     4       2.5700924349E-012
#    -26     5       3.9729861596E-013
#    -26     6       1.8601941713E-012
#    -26     7       4.1592161171E-013
#    -26     8       1.4180897267E-012
#    -26     9       5.2997291099E-012
#    -26    10       6.1134547004E-013
#    -26    11       6.1535931291E-012
#    -26    12       4.8349634885E-012
#    -26    13       4.8327600076E-012
#    -26    14       1.5929527647E-011
#    -26    15       2.0799897537E-011
#    -26    16       9.9465498839E-012
#    -26    17       1.4649935175E-011
#    -26    18       8.7813510513E-012
#    -26    19       3.8573240482E-011
#    -26    20       6.3211204161E-011
#    -26    21       3.5212387137E-011
#    -26    22       3.0259728216E-011
#    -25     2       1.0790808862E-012
#    -25     3       1.8924918127E-013
#    -25     4       1.4135017247E-012
#    -25     5       3.2244383968E-013
#    -25     6       7.8233532787E-013
#    -25     7       1.1122359829E-011
#    -25     8       1.8382919992E-012
#    -25     9       1.2497546965E-011
#    -25    10       3.3215634459E-013
#    -25    11       1.7048038711E-012
#    -25    12       1.3533571901E-011
#    -25    13       1.2514845072E-012
#    -25    14       1.2476550038E-011
#    -25    15       2.2859242758E-012
#    -25    16       8.7535639265E-012
#    -25    17       1.0134158042E-011
#    -25    18       1.9928397196E-011
#    -25    19       4.1099028480E-012
#    -25    20       1.0056678898E-011
#    -25    21       4.7164933973E-012
#    -25    22       2.1633067682E-011
#    -25    23       3.1231597483E-011
#    -24     0       4.6010788124E-013
#    -24     1       2.5965775752E-013
#    -24     2       3.5414717594E-013
#    -24     3       6.1512628455E-013
#    -24     4       9.5778649563E-013
#    -24     5       6.1444587466E-012
#    -24     6       8.8438236371E-013
#    -24     7       6.8132213079E-012
#    -24     8       2.8662614966E-012
#    -24     9       9.0288356802E-013
#    -24    10       2.3993866595E-011
#    -24    11       2.6223636001E-011
#    -24    12       2.8243871118E-011
#    -24    13       9.2343523023E-013
#    -24    14       3.0226516704E-012
#    -24    15       1.8663130919E-011
#    -24    16       6.8261354380E-010
#    -24    17       2.0950971046E-011
#    -24    18       1.1324762939E-011
#    -24    19       1.2859473535E-011
#    -24    20       4.5891833436E-012
#    -24    21       6.2643174106E-010
#    -24    22       1.0289217152E-011
#    -24    23       1.1024345701E-011
#    -24    24       3.3226268540E-012
#    -23    -2       1.7389185726E-013
#    -23    -1       7.0823649201E-014
#    -23     0       3.6729814347E-013
#    -23     1       3.0169421817E-013
#    -23     2       8.3934647760E-014
#    -23     3       3.1622273321E-012
#    -23     4       9.5896500221E-013
#    -23     5       8.2673436599E-012
#    -23     6       1.7812268994E-012
#    -23     7       1.5356311245E-012
#    -23     8       3.5956601456E-011
#    -23     9       3.9528950732E-011
#    -23    10       5.0955376954E-011
#    -23    11       4.1261291097E-012
#    -23    12       6.3579017934E-012
#    -23    13       5.9449780302E-011
#    -23    14       7.5765947923E-011
#    -23    15       9.4700275388E-011
#    -23    16       2.3353637651E-011
#    -23    17       1.3148887882E-011
#    -23    18       2.4963224500E-011
#    -23    19       6.6905433021E-011
#    -23    20       2.0720458230E-011
#    -23    21       5.3827751698E-011
#    -23    22       7.6662553516E-012
#    -23    23       7.1783003054E-012
#    -23    24       1.4605904263E-011
#    -23    25       1.1965012637E-011
#    -22    -4       8.3925261077E-014
#    -22    -3       4.5143552171E-013
#    -22    -2       2.2392103503E-013
#    -22    -1       4.4735805210E-014
#    -22     0       3.1107142517E-013
#    -22     1       1.2446222441E-012
#    -22     2       1.1226874605E-012
#    -22     3       4.4700441407E-012
#    -22     4       1.2780551932E-012
#    -22     5       3.6997862693E-013
#    -22     6       1.7977120358E-011
#    -22     7       5.6800038122E-013
#    -22     8       2.7766759475E-011
#    -22     9       6.0725698619E-012
#    -22    10       7.9297858524E-012
#    -22    11       5.5545324352E-011
#    -22    12       1.8649823766E-011
#    -22    13       5.7889952123E-011
#    -22    14       1.5506461250E-011
#    -22    15       3.4294033362E-011
#    -22    16       4.8652159432E-011
#    -22    17       3.1499714216E-011
#    -22    18       2.7980279135E-011
#    -22    19       1.9272349936E-011
#    -22    20       1.5393118280E-011
#    -22    21       1.9538868435E-011
#    -22    22       9.4319472992E-012
#    -22    23       8.6292258274E-012
#    -22    24       1.3715223708E-011
#    -22    25       5.8689937504E-012
#    -22    26       7.7521083312E-012
#    -21    -5       1.1581877140E-012
#    -21    -4       7.8284521389E-014
#    -21    -3       1.7551616028E-013
#    -21    -2       1.1047151487E-012
#    -21    -1       4.4153011278E-012
#    -21     0       4.7740270084E-012
#    -21     1       2.4978080914E-012
#    -21     2       8.6079101146E-013
#    -21     3       6.6364664114E-013
#    -21     4       1.5302035685E-011
#    -21     5       5.4510971045E-012
#    -21     6       1.5005812776E-011
#    -21     7       3.8910963449E-012
#    -21     8       4.7787492224E-013
#    -21     9       2.9268766847E-011
#    -21    10       9.7671266256E-014
#    -21    11       2.5034239553E-011
#    -21    12       9.9033736523E-012
#    -21    13       6.1161076843E-012
#    -21    14       4.7155236007E-011
#    -21    15       2.5851465094E-011
#    -21    16       3.4961873936E-011
#    -21    17       1.4696824277E-011
#    -21    18       3.1010623539E-011
#    -21    19       4.9237917518E-011
#    -21    20       3.2926776042E-011
#    -21    21       3.1893021048E-011
#    -21    22       3.0211917801E-011
#    -21    23       1.3461297521E-011
#    -21    24       2.0475448391E-011
#    -21    25       2.7043851904E-012
#    -21    26       2.6258628154E-011
#    -20    -7       2.2827319641E-013
#    -20    -6       9.6205460116E-014
#    -20    -5       1.4873915665E-013
#    -20    -4       9.3141335076E-013
#    -20    -3       8.9456505053E-013
#    -20    -2       1.5144897490E-012
#    -20    -1       7.1475772390E-013
#    -20     0       6.3674493706E-013
#    -20     1       3.7913682582E-012
#    -20     2       1.1474260613E-011
#    -20     3       5.2989739071E-012
#    -20     4       1.2726952822E-011
#    -20     5       1.6276297488E-012
#    -20     6       3.2379685588E-012
#    -20     7       3.7305135081E-011
#    -20     8       5.6234012744E-012
#    -20     9       3.9103498155E-011
#    -20    10       1.9610917916E-012
#    -20    11       4.1728796288E-012
#    -20    12       3.4215126359E-011
#    -20    13       8.2916385117E-013
#    -20    14       2.7392935760E-011
#    -20    15       4.4222973861E-012
#    -20    16       3.7063707568E-012
#    -20    17       2.6919052925E-011
#    -20    18       1.4762480808E-011
#    -20    19       1.3161671008E-011
#    -20    20       9.3876904169E-012
#    -20    21       9.1383777271E-013
#    -20    22       4.3667160577E-011
#    -20    23       3.0132961886E-011
#    -20    24       3.4423514767E-011
#    -20    25       1.8657317205E-011
#    -20    26       5.9360770360E-012
#    -20    27       1.5775228057E-011
#    -19    -8       5.2435814508E-014
#    -19    -7       7.4552347256E-014
#    -19    -6       4.3695514508E-013
#    -19    -5       1.8033419919E-013
#    -19    -4       1.6247598852E-012
#    -19    -3       5.6952320349E-014
#    -19    -2       5.7779535578E-013
#    -19    -1       2.5555682008E-012
#    -19     0       4.3014745909E-012
#    -19     1       4.4596023473E-012
#    -19     2       4.6615794207E-012
#    -19     3       4.3592673339E-012
#    -19     4       4.3936330726E-012
#    -19     5       2.9693623034E-011
#    -19     6       2.5931710493E-012
#    -19     7       3.2387090432E-011
#    -19     8       3.5611342494E-012
#    -19     9       2.4710194067E-012
#    -19    10       5.8797713040E-011
#    -19    11       7.5722328594E-011
#    -19    12       6.4319725632E-011
#    -19    13       2.5461714379E-012
#    -19    14       3.5798211969E-012
#    -19    15       3.4106197118E-011
#    -19    16       1.7000790339E-010
#    -19    17       4.2621657692E-011
#    -19    18       7.7693430223E-012
#    -19    19       6.4911433899E-012
#    -19    20       4.9999632659E-012
#    -19    21       1.2506198035E-010
#    -19    22       1.4503772219E-011
#    -19    23       2.4121818986E-012
#    -19    24       3.4780536130E-012
#    -19    25       1.5537745074E-011
#    -19    26       8.5907336998E-011
#    -19    27       2.2086414632E-011
#    -18    -9       3.0423416535E-013
#    -18    -8       7.8740106171E-013
#    -18    -7       3.5346819663E-013
#    -18    -6       1.4913906425E-012
#    -18    -5       5.2734113001E-014
#    -18    -4       2.3272054659E-013
#    -18    -3       1.9768047258E-012
#    -18    -2       1.5938790359E-012
#    -18    -1       2.5036241997E-012
#    -18     0       1.4797472068E-012
#    -18     1       1.2831175877E-012
#    -18     2       1.2865679521E-012
#    -18     3       1.9352304917E-011
#    -18     4       4.6919668509E-012
#    -18     5       2.1022642038E-011
#    -18     6       3.5677834529E-012
#    -18     7       9.3485609925E-013
#    -18     8       6.7314594122E-011
#    -18     9       2.0336148316E-011
#    -18    10       8.1265537065E-011
#    -18    11       2.1450478494E-012
#    -18    12       2.2157643444E-012
#    -18    13       8.0866883354E-011
#    -18    14       4.7667721053E-011
#    -18    15       7.9339505279E-011
#    -18    16       1.5747400497E-011
#    -18    17       1.1643140876E-012
#    -18    18       3.2581075073E-011
#    -18    19       2.6683006628E-011
#    -18    20       4.1799723985E-011
#    -18    21       4.6879801994E-011
#    -18    22       9.1708709070E-012
#    -18    23       7.7967923014E-012
#    -18    24       1.4403171066E-011
#    -18    25       1.4610946970E-011
#    -18    26       2.2542613592E-010
#    -18    27       2.7739833732E-012
#    -17   -10       1.0499584401E-014
#    -17    -9       1.8461029999E-013
#    -17    -8       3.7198854136E-013
#    -17    -7       2.4581984839E-013
#    -17    -6       6.3632942130E-014
#    -17    -5       9.7624510673E-013
#    -17    -4       1.0113789153E-012
#    -17    -3       4.0425741877E-012
#    -17    -2       8.7656137833E-013
#    -17    -1       8.3665157460E-013
#    -17     0       4.0800396313E-012
#    -17     1       9.5704675820E-012
#    -17     2       1.1486760563E-011
#    -17     3       1.5882099945E-011
#    -17     4       5.4569692181E-012
#    -17     5       2.7042963550E-012
#    -17     6       3.5231213712E-011
#    -17     7       5.9275997002E-012
#    -17     8       4.5854053362E-011
#    -17     9       1.0004525894E-011
#    -17    10       6.0477303262E-012
#    -17    11       6.6284256244E-011
#    -17    12       3.2524001040E-012
#    -17    13       5.1731239839E-011
#    -17    14       1.4466189012E-011
#    -17    15       5.6915163052E-012
#    -17    16       7.7772335504E-011
#    -17    17       5.4462033015E-012
#    -17    18       5.4253781669E-011
#    -17    19       2.4763669346E-011
#    -17    20       1.7391994270E-012
#    -17    21       4.6134279123E-011
#    -17    22       4.8530217904E-012
#    -17    23       3.6449972984E-011
#    -17    24       1.1308052676E-011
#    -17    25       1.2297366653E-011
#    -17    26       1.2392010366E-011
#    -17    27       1.0958092067E-011
#    -16   -11       2.0672664394E-011
#    -16   -10       7.4541749378E-012
#    -16    -9       1.4808072296E-012
#    -16    -8       2.1007305263E-010
#    -16    -7       1.6279691435E-012
#    -16    -6       1.2318227935E-011
