 Diffraction intensities for potential:_6x6_03D10003.in                        
#    -54    14       1.3528166015E-005
#    -54    15       1.4778283677E-005
#    -54    16       1.7577401295E-005
#    -54    17       4.8853760430E-006
#    -54    18       7.8848648138E-005
#    -54    19       3.9751077010E-006
#    -54    20       2.0574343495E-005
#    -53     9       2.1929947090E-005
#    -53    10       2.3622717258E-006
#    -53    11       5.8793458458E-006
#    -53    12       1.2765013621E-005
#    -53    13       1.2248560021E-005
#    -53    14       3.3628689556E-005
#    -53    15       2.6105350259E-005
#    -53    16       8.1492213537E-006
#    -53    17       7.0883774165E-006
#    -53    18       2.1390045024E-005
#    -53    19       6.9415294279E-006
#    -53    20       4.1022935618E-005
#    -53    21       3.0204688036E-005
#    -53    22       6.0577977193E-006
#    -53    23       8.8661954581E-006
#    -53    24       6.8490356676E-006
#    -52     6       4.9045726481E-007
#    -52     7       1.7516898152E-006
#    -52     8       6.4575887754E-006
#    -52     9       2.0536057499E-005
#    -52    10       1.2398792814E-005
#    -52    11       3.8185695780E-005
#    -52    12       8.4199151855E-008
#    -52    13       1.1201405588E-005
#    -52    14       1.5536636388E-005
#    -52    15       2.0165538593E-005
#    -52    16       1.7501942290E-005
#    -52    17       6.2642358282E-005
#    -52    18       2.8578039994E-007
#    -52    19       1.2536839084E-005
#    -52    20       2.8293816476E-005
#    -52    21       3.9332106130E-005
#    -52    22       3.1462422563E-005
#    -52    23       4.4408631456E-005
#    -52    24       7.0293603949E-007
#    -52    25       4.1804128852E-006
#    -52    26       1.4195022623E-005
#    -51     3       1.9119739664E-006
#    -51     4       3.5358983540E-006
#    -51     5       2.5785155769E-005
#    -51     6       2.5610991198E-006
#    -51     7       2.9988948230E-005
#    -51     8       7.8625354237E-006
#    -51     9       4.2493098599E-006
#    -51    10       4.9600695688E-006
#    -51    11       4.9901522217E-005
#    -51    12       8.2362743780E-006
#    -51    13       5.9130322331E-005
#    -51    14       1.0324418264E-005
#    -51    15       7.2483148016E-006
#    -51    16       1.0158415748E-005
#    -51    17       7.0871123633E-005
#    -51    18       1.2513661375E-005
#    -51    19       6.2111039099E-005
#    -51    20       1.8463196199E-005
#    -51    21       1.0863355422E-005
#    -51    22       1.5630701563E-005
#    -51    23       6.0006466824E-005
#    -51    24       1.7674449642E-007
#    -51    25       8.0650568215E-005
#    -51    26       7.6159200107E-006
#    -51    27       3.4762704805E-006
#    -50     1       6.3477223737E-006
#    -50     2       9.1363580892E-006
#    -50     3       1.6362510835E-005
#    -50     4       3.3953970792E-006
#    -50     5       2.6761962110E-006
#    -50     6       1.9998752098E-006
#    -50     7       3.7745844982E-005
#    -50     8       2.0659090893E-005
#    -50     9       2.8842739272E-005
#    -50    10       1.9874486466E-005
#    -50    11       8.9280214119E-006
#    -50    12       1.7357920753E-007
#    -50    13       6.2479911489E-005
#    -50    14       3.3280858377E-005
#    -50    15       5.0261006547E-005
#    -50    16       2.7653426536E-005
#    -50    17       8.0015805898E-006
#    -50    18       6.2019424861E-007
#    -50    19       9.7195544004E-005
#    -50    20       2.6336763720E-005
#    -50    21       5.7033204201E-005
#    -50    22       5.0822257441E-005
#    -50    23       7.8580679520E-006
#    -50    24       2.3797068658E-007
#    -50    25       2.6392175160E-005
#    -50    26       3.8735257070E-005
#    -50    27       3.8725757808E-005
#    -50    28       3.5390097373E-005
#    -49    -1       3.7198495110E-006
#    -49     0       5.7248963720E-006
#    -49     1       1.1843609604E-006
#    -49     2       4.5155055984E-006
#    -49     3       2.4132643408E-005
#    -49     4       3.7360188049E-005
#    -49     5       4.2008903698E-006
#    -49     6       1.8274884612E-005
#    -49     7       8.4125890228E-006
#    -49     8       1.2862361934E-005
#    -49     9       3.6096230020E-005
#    -49    10       4.6299235328E-005
#    -49    11       8.5594955703E-006
#    -49    12       5.6001874595E-005
#    -49    13       9.0504653278E-006
#    -49    14       1.6818906254E-005
#    -49    15       5.9271633213E-005
#    -49    16       1.5314432699E-004
#    -49    17       1.1855696084E-005
#    -49    18       4.2596052952E-005
#    -49    19       1.4559607945E-005
#    -49    20       1.1880995615E-005
#    -49    21       5.0082343431E-005
#    -49    22       1.4376261732E-004
#    -49    23       1.7091941308E-005
#    -49    24       5.7935118641E-005
#    -49    25       1.9133088499E-005
#    -49    26       1.8490499153E-005
#    -49    27       8.4778527375E-005
#    -49    28       9.2778451968E-005
#    -49    29       1.0067371493E-005
#    -48    -3       6.2616069725E-006
#    -48    -2       9.6380200812E-006
#    -48    -1       5.3322854988E-006
#    -48     0       4.4471187335E-005
#    -48     1       3.8029772757E-006
#    -48     2       9.1758086239E-006
#    -48     3       2.4393925386E-006
#    -48     4       8.2909385845E-006
#    -48     5       4.8904657869E-006
#    -48     6       5.2144893371E-005
#    -48     7       5.4981314674E-006
#    -48     8       1.9735589932E-005
#    -48     9       1.4303922718E-005
#    -48    10       2.6189345590E-005
#    -48    11       3.2479843549E-006
#    -48    12       1.9391520107E-004
#    -48    13       1.1468289711E-005
#    -48    14       4.8133436923E-005
#    -48    15       1.7399031860E-005
#    -48    16       6.0039433817E-005
#    -48    17       1.7653472030E-005
#    -48    18       1.0868359414E-004
#    -48    19       1.7929666000E-005
#    -48    20       6.3566554845E-005
#    -48    21       1.5995892590E-005
#    -48    22       1.2502647864E-004
#    -48    23       1.7248275403E-005
#    -48    24       1.4763077151E-004
#    -48    25       5.0789838463E-005
#    -48    26       3.5481588377E-005
#    -48    27       1.5918374239E-005
#    -48    28       1.1990963310E-005
#    -48    29       1.0365482253E-005
#    -48    30       2.1119849963E-005
#    -47    -4       1.9716089493E-005
#    -47    -3       1.9102889380E-005
#    -47    -2       4.1698395775E-006
#    -47    -1       1.9797018161E-006
#    -47     0       1.9516992614E-005
#    -47     1       8.5219155897E-006
#    -47     2       1.8270838007E-005
#    -47     3       2.9292618898E-005
#    -47     4       4.3688615485E-006
#    -47     5       4.5212152277E-006
#    -47     6       3.6452785138E-005
#    -47     7       1.0797685077E-005
#    -47     8       4.8385752330E-005
#    -47     9       4.4315358548E-005
#    -47    10       1.3378880910E-005
#    -47    11       1.7463059560E-005
#    -47    12       6.3073273072E-005
#    -47    13       2.2077448112E-005
#    -47    14       1.2603324095E-004
#    -47    15       8.3718937028E-005
#    -47    16       1.6792772988E-005
#    -47    17       1.8421854444E-005
#    -47    18       5.6288895532E-005
#    -47    19       1.5583723099E-005
#    -47    20       1.3829603208E-004
#    -47    21       7.4761570451E-005
#    -47    22       2.5683800210E-005
#    -47    23       1.7562077331E-005
#    -47    24       9.4943130230E-005
#    -47    25       2.9279743889E-005
#    -47    26       6.9665892281E-005
#    -47    27       3.9609383783E-005
#    -47    28       1.2965839372E-005
#    -47    29       7.5876829283E-006
#    -47    30       2.1665562857E-005
#    -47    31       9.3342719650E-007
#    -46    -6       1.4268793670E-006
#    -46    -5       4.4781908933E-006
#    -46    -4       8.6442394996E-006
#    -46    -3       1.8468318069E-005
#    -46    -2       1.3233438201E-005
#    -46    -1       4.2216053343E-005
#    -46     0       3.7587978320E-007
#    -46     1       6.0332638991E-006
#    -46     2       1.1601585406E-005
#    -46     3       2.9741794600E-005
#    -46     4       2.1694670048E-005
#    -46     5       3.8920922000E-005
#    -46     6       6.8206393645E-007
#    -46     7       7.4231428873E-006
#    -46     8       2.1454087305E-005
#    -46     9       3.9869611992E-005
#    -46    10       2.9603657838E-005
#    -46    11       1.0026014244E-004
#    -46    12       2.4095791380E-007
#    -46    13       2.4394497586E-005
#    -46    14       4.6192267976E-005
#    -46    15       6.6772594963E-005
#    -46    16       5.7158874706E-005
#    -46    17       1.2879270518E-004
#    -46    18       5.2065926380E-007
#    -46    19       1.6384893883E-005
#    -46    20       6.1481309605E-005
#    -46    21       1.0430914686E-004
#    -46    22       5.3912681725E-005
#    -46    23       1.3485358847E-004
#    -46    24       5.9313114470E-007
#    -46    25       1.0332818065E-005
#    -46    26       6.8532495683E-005
#    -46    27       1.0275404390E-004
#    -46    28       5.8718447915E-005
#    -46    29       4.3283849418E-005
#    -46    30       2.0903185041E-007
#    -46    31       1.5283917037E-005
#    -45    -7       1.4897717528E-005
#    -45    -6       2.0831505053E-006
#    -45    -5       2.8034535287E-005
#    -45    -4       4.2251471610E-006
#    -45    -3       2.8105547840E-006
#    -45    -2       5.6350724953E-006
#    -45    -1       3.7731052773E-005
#    -45     0       5.3923018423E-006
#    -45     1       4.5424623827E-005
#    -45     2       9.3193877104E-006
#    -45     3       6.6516002715E-006
#    -45     4       9.0847426041E-006
#    -45     5       5.5102182435E-005
#    -45     6       9.5765437766E-006
#    -45     7       5.6047930806E-005
#    -45     8       5.7472972932E-006
#    -45     9       1.2909063859E-005
#    -45    10       7.1292391430E-006
#    -45    11       9.3000552362E-005
#    -45    12       1.3340496945E-005
#    -45    13       9.3229956738E-005
#    -45    14       1.9183035013E-005
#    -45    15       1.3985426521E-005
#    -45    16       2.4815823582E-005
#    -45    17       1.2841034885E-004
#    -45    18       1.8449497289E-005
#    -45    19       1.4831322301E-004
#    -45    20       1.8773862109E-005
#    -45    21       2.6893888095E-005
#    -45    22       1.8958167594E-005
#    -45    23       1.2305539406E-004
#    -45    24       7.1684192479E-006
#    -45    25       1.5947918474E-004
#    -45    26       2.6996230570E-005
#    -45    27       8.5740475334E-006
#    -45    28       1.5685680958E-005
#    -45    29       9.3996998996E-005
#    -45    30       3.4896423219E-005
#    -45    31       5.7030480811E-005
#    -45    32       1.6139432235E-006
#    -44    -9       1.5847084907E-005
#    -44    -8       3.3378603707E-006
#    -44    -7       2.3700677121E-006
#    -44    -6       4.6738123223E-006
#    -44    -5       2.4919505459E-005
#    -44    -4       7.8506119733E-006
#    -44    -3       2.9728075915E-005
#    -44    -2       1.1545188142E-005
#    -44    -1       5.5076657003E-006
#    -44     0       1.8179882809E-006
#    -44     1       4.6473193177E-005
#    -44     2       2.7477909261E-005
#    -44     3       3.8435976783E-005
#    -44     4       1.8068975460E-005
#    -44     5       8.7585321325E-006
#    -44     6       1.1901558544E-007
#    -44     7       5.4468741953E-005
#    -44     8       3.1621191755E-005
#    -44     9       4.3089912183E-005
#    -44    10       2.6693303941E-005
#    -44    11       1.0745999096E-005
#    -44    12       5.0634782242E-007
#    -44    13       9.8672940248E-005
#    -44    14       3.7101873886E-005
#    -44    15       6.5357375593E-005
#    -44    16       4.8459502575E-005
#    -44    17       1.1860533941E-005
#    -44    18       9.3223578945E-007
#    -44    19       8.0585488066E-005
#    -44    20       4.3269939819E-005
#    -44    21       6.1079617942E-005
#    -44    22       6.2500465009E-005
#    -44    23       1.6050298823E-005
#    -44    24       4.0427427755E-007
#    -44    25       1.5383359574E-004
#    -44    26       8.6654429069E-005
#    -44    27       1.1397077735E-004
#    -44    28       1.1617660668E-004
#    -44    29       1.3340778876E-005
#    -44    30       3.2629671065E-006
#    -44    31       1.0431855453E-004
#    -44    32       1.0680816972E-005
#    -43   -10       2.0882471786E-006
#    -43    -9       1.6291978201E-005
#    -43    -8       3.5195039276E-005
#    -43    -7       8.8661334075E-006
#    -43    -6       4.3217362502E-005
#    -43    -5       2.6547577047E-006
#    -43    -4       7.2149336212E-007
#    -43    -3       3.5545932782E-005
#    -43    -2       5.2530849169E-005
#    -43    -1       1.1144508419E-005
#    -43     0       2.4528087451E-005
#    -43     1       6.1457039968E-006
#    -43     2       9.8521572795E-006
#    -43     3       5.2864803742E-005
#    -43     4       7.1470600531E-005
#    -43     5       1.4924353281E-005
#    -43     6       2.8671324760E-005
#    -43     7       4.0354272843E-006
#    -43     8       1.4125604620E-005
#    -43     9       3.1628236287E-005
#    -43    10       6.6850409202E-005
#    -43    11       6.8260336230E-006
#    -43    12       4.0503206765E-005
#    -43    13       6.5131364870E-006
#    -43    14       1.1476998680E-005
#    -43    15       5.2370802523E-005
#    -43    16       1.1074608762E-004
#    -43    17       2.1174255447E-005
#    -43    18       5.1531950003E-005
#    -43    19       1.9691640984E-005
#    -43    20       1.2552319767E-005
#    -43    21       7.1878983308E-005
#    -43    22       1.1591283150E-004
#    -43    23       1.3491525926E-005
#    -43    24       7.1446985227E-005
#    -43    25       1.8973565066E-005
#    -43    26       2.3495537191E-005
#    -43    27       1.0777889752E-004
#    -43    28       2.0616256945E-004
#    -43    29       3.3368353182E-005
#    -43    30       8.6163551428E-005
#    -43    31       7.1585971478E-006
#    -43    32       9.3334645528E-006
#    -42   -11       2.9422905632E-006
#    -42   -10       6.7839250895E-006
#    -42    -9       8.1426382187E-006
#    -42    -8       1.3594424307E-005
#    -42    -7       2.6807718133E-006
#    -42    -6       4.8157033278E-005
#    -42    -5       4.7558288617E-006
#    -42    -4       1.6786799040E-005
#    -42    -3       7.9039334585E-006
#    -42    -2       2.0577314195E-005
#    -42    -1       1.0119933696E-005
#    -42     0       1.4777910809E-004
#    -42     1       1.2535947295E-005
#    -42     2       3.6251896059E-005
#    -42     3       1.0487239500E-005
#    -42     4       3.7102095150E-005
#    -42     5       1.1587846443E-005
#    -42     6       1.2946252089E-005
#    -42     7       1.3131047308E-005
#    -42     8       1.8870488213E-005
#    -42     9       5.6772030956E-006
#    -42    10       1.5900376333E-005
#    -42    11       3.6159021981E-006
#    -42    12       2.6159526922E-004
#    -42    13       1.4569108890E-005
#    -42    14       3.8019277305E-005
#    -42    15       6.5964067197E-006
#    -42    16       4.8620399676E-005
#    -42    17       1.9059736867E-005
#    -42    18       2.5595771084E-004
#    -42    19       8.7705894661E-006
#    -42    20       4.7854850847E-005
#    -42    21       1.9932284900E-005
#    -42    22       5.1626366119E-005
#    -42    23       1.4598263115E-005
#    -42    24       2.5775751297E-004
#    -42    25       5.1461930070E-005
#    -42    26       8.8641832041E-005
#    -42    27       1.3377967052E-005
#    -42    28       4.5611353670E-005
#    -42    29       2.0138280114E-005
#    -42    30       1.3921789226E-004
#    -42    31       1.2311501210E-005
#    -42    32       1.5110832952E-005
#    -42    33       1.7009476722E-005
#    -41   -12       1.5063120256E-005
#    -41   -11       3.4026034019E-006
#    -41   -10       3.3272670292E-005
#    -41    -9       3.2379761543E-005
#    -41    -8       5.3206309137E-006
#    -41    -7       1.1677105326E-005
#    -41    -6       3.5043787240E-005
#    -41    -5       1.8226365025E-006
#    -41    -4       5.6192541465E-005
#    -41    -3       2.6808331444E-005
#    -41    -2       1.7563714688E-005
#    -41    -1       1.1292179552E-005
#    -41     0       5.6947571165E-005
#    -41     1       1.5399401668E-005
#    -41     2       9.7133152178E-005
#    -41     3       5.5862193285E-005
#    -41     4       1.7308042866E-005
#    -41     5       4.8433600978E-006
#    -41     6       4.7144265768E-005
#    -41     7       1.8233569150E-005
#    -41     8       3.7730025784E-005
#    -41     9       2.1730109345E-005
#    -41    10       3.3885076825E-006
#    -41    11       3.6730071608E-006
#    -41    12       1.1880567984E-005
#    -41    13       1.1973958796E-005
#    -41    14       5.1929224403E-005
#    -41    15       4.8048033738E-005
#    -41    16       1.3084973676E-005
#    -41    17       9.9226562327E-006
#    -41    18       4.7288140695E-005
#    -41    19       7.1671493787E-006
#    -41    20       6.1641761118E-005
#    -41    21       3.1504799733E-005
#    -41    22       5.5601137704E-006
#    -41    23       2.0371738565E-005
#    -41    24       5.1077954377E-005
#    -41    25       1.7983817320E-005
#    -41    26       1.2275947098E-004
#    -41    27       8.1716397874E-005
#    -41    28       3.9827828064E-005
#    -41    29       1.5972322384E-005
#    -41    30       6.3551665128E-005
#    -41    31       1.3998747696E-005
#    -41    32       9.1925883956E-005
#    -41    33       5.6951882122E-005
#    -40   -14       7.1066360665E-006
#    -40   -13       5.0879513237E-005
#    -40   -12       5.7957108837E-007
#    -40   -11       6.2287703210E-006
#    -40   -10       1.7912536851E-005
#    -40    -9       3.6198667870E-005
#    -40    -8       9.0006426844E-006
#    -40    -7       5.6905609321E-005
#    -40    -6       1.1110999159E-006
#    -40    -5       1.1563062831E-005
#    -40    -4       2.3581290189E-005
#    -40    -3       3.2343378277E-005
#    -40    -2       4.1744073394E-005
#    -40    -1       1.0781996833E-004
#    -40     0       7.3942211672E-007
#    -40     1       1.8610324333E-005
#    -40     2       5.3174553236E-005
#    -40     3       7.3569202948E-005
#    -40     4       4.1372769668E-005
#    -40     5       7.3743445703E-005
#    -40     6       2.0982142974E-007
#    -40     7       6.4443425755E-006
#    -40     8       1.2209900146E-005
#    -40     9       1.0825882904E-005
#    -40    10       4.8415797494E-006
#    -40    11       1.5900168828E-005
#    -40    12       1.4939859224E-006
#    -40    13       1.3118429260E-006
#    -40    14       1.7251422095E-005
#    -40    15       4.3242196370E-005
#    -40    16       3.3559188814E-005
#    -40    17       5.1448999545E-005
#    -40    18       2.3327234132E-006
#    -40    19       1.3056664217E-005
#    -40    20       4.2566585393E-005
#    -40    21       6.8100527967E-005
#    -40    22       2.3932596610E-005
#    -40    23       7.7402176122E-005
#    -40    24       4.2034156549E-006
#    -40    25       1.4588586688E-005
#    -40    26       3.4733369451E-005
#    -40    27       5.6358836938E-005
#    -40    28       6.2851971760E-005
#    -40    29       1.0890581479E-004
#    -40    30       5.1710178990E-006
#    -40    31       1.5735370037E-005
#    -40    32       3.0462257644E-005
#    -40    33       2.3675780338E-005
#    -39   -15       3.2389509897E-006
#    -39   -14       9.1195670369E-006
#    -39   -13       5.2019771160E-005
#    -39   -12       5.4936957468E-006
#    -39   -11       5.0599219318E-005
#    -39   -10       7.3282521381E-006
#    -39    -9       1.1183194387E-005
#    -39    -8       1.2690835487E-005
#    -39    -7       4.6703573637E-005
#    -39    -6       7.0971361513E-006
#    -39    -5       6.7168920653E-005
#    -39    -4       7.3507814319E-006
#    -39    -3       1.2078899492E-005
#    -39    -2       1.6975097982E-005
#    -39    -1       9.8356052783E-005
#    -39     0       1.0556040832E-005
#    -39     1       1.2324660547E-004
#    -39     2       4.5228102918E-006
#    -39     3       2.8123888787E-005
#    -39     4       1.1166000176E-005
#    -39     5       7.6373570327E-005
#    -39     6       8.8706393689E-006
#    -39     7       2.1302705316E-005
#    -39     8       9.2927064935E-007
#    -39     9       2.9608047075E-006
#    -39    10       5.9723400929E-007
#    -39    11       1.2217007132E-005
#    -39    12       4.8121780615E-006
#    -39    13       1.8043904572E-005
#    -39    14       6.1864561275E-006
#    -39    15       2.3487937372E-006
#    -39    16       7.6501389426E-006
#    -39    17       2.7385935253E-005
#    -39    18       7.3321658792E-006
#    -39    19       5.6600923630E-005
#    -39    20       4.9488391087E-006
#    -39    21       6.4074858611E-006
#    -39    22       1.0070672867E-005
#    -39    23       5.9669224555E-005
#    -39    24       2.2662586905E-005
#    -39    25       1.1542461814E-004
#    -39    26       1.4581422735E-005
#    -39    27       3.2462342330E-005
#    -39    28       1.2299071363E-005
#    -39    29       1.9980741035E-004
#    -39    30       9.7830301726E-006
#    -39    31       6.2420909766E-005
#    -39    32       2.1909565870E-005
#    -39    33       1.0341022731E-006
#    -38   -16       1.9734672039E-005
#    -38   -15       2.0732427065E-005
