 Diffraction intensities for potential:ga5x5_20D10008.in                       
#    -28    13       1.2142363074E-004
#    -28    14       4.3579094970E-005
#    -28    15       8.3480056931E-005
#    -27     7       5.5828345912E-005
#    -27     8       8.2884842281E-006
#    -27     9       2.6267745844E-005
#    -27    10       9.7454182377E-006
#    -27    11       4.3360098324E-006
#    -27    12       7.7971657756E-005
#    -27    13       2.1855929170E-005
#    -27    14       3.4125392619E-005
#    -27    15       1.6242080053E-004
#    -27    16       1.8939950706E-004
#    -27    17       1.5341765033E-004
#    -27    18       1.6144112792E-004
#    -27    19       1.0049119475E-004
#    -27    20       7.0289479044E-006
#    -26     4       7.6762686921E-005
#    -26     5       1.4610860552E-006
#    -26     6       5.0836120648E-005
#    -26     7       2.1197178819E-004
#    -26     8       8.0120378193E-006
#    -26     9       9.8267028634E-005
#    -26    10       1.6212977376E-004
#    -26    11       9.6154567875E-005
#    -26    12       5.4423773031E-004
#    -26    13       6.2289156148E-005
#    -26    14       1.3224435842E-004
#    -26    15       3.5849659232E-004
#    -26    16       2.1318782524E-004
#    -26    17       1.3689974446E-004
#    -26    18       2.0899719297E-004
#    -26    19       1.2187965473E-004
#    -26    20       5.3898752939E-005
#    -26    21       2.8070484731E-004
#    -26    22       2.4360894409E-005
#    -25     2       1.2344932505E-004
#    -25     3       1.1841231771E-004
#    -25     4       5.9929579151E-005
#    -25     5       4.2362373711E-004
#    -25     6       8.9460726673E-005
#    -25     7       9.6754772066E-005
#    -25     8       2.1392435201E-005
#    -25     9       9.6387595704E-005
#    -25    10       9.5093889168E-004
#    -25    11       9.7217263037E-005
#    -25    12       4.9962527745E-005
#    -25    13       6.3728555860E-005
#    -25    14       4.3965503711E-005
#    -25    15       6.7175658116E-005
#    -25    16       5.5541432620E-005
#    -25    17       3.7918951404E-004
#    -25    18       2.0356491574E-004
#    -25    19       2.4626419049E-004
#    -25    20       7.7518068598E-005
#    -25    21       1.0715499566E-004
#    -25    22       9.1650412914E-005
#    -25    23       4.6281786905E-005
#    -24     0       7.6352805579E-004
#    -24     1       5.4194985794E-004
#    -24     2       2.7011968937E-004
#    -24     3       3.8860975779E-004
#    -24     4       5.9646930636E-004
#    -24     5       4.1125272726E-004
#    -24     6       5.4566545351E-004
#    -24     7       4.8745762369E-006
#    -24     8       3.4602943415E-004
#    -24     9       7.4382476397E-005
#    -24    10       3.9684376891E-004
#    -24    11       6.6852878893E-004
#    -24    12       1.0484512338E-005
#    -24    13       9.8410027517E-006
#    -24    14       3.1812087263E-004
#    -24    15       1.2664175802E-006
#    -24    16       1.2272571663E-005
#    -24    17       2.5026360386E-004
#    -24    18       3.0772134796E-005
#    -24    19       4.5254285446E-005
#    -24    20       4.8103001947E-005
#    -24    21       4.8908528478E-005
#    -24    22       1.8521011192E-004
#    -24    23       6.1913441156E-005
#    -24    24       1.5749887677E-004
#    -23    -2       4.1061722427E-005
#    -23    -1       1.5042043183E-004
#    -23     0       2.5775155391E-004
#    -23     1       7.1080543483E-005
#    -23     2       2.3162258706E-004
#    -23     3       1.1445846403E-004
#    -23     4       3.1626913147E-004
#    -23     5       1.2939247524E-004
#    -23     6       3.8619797288E-004
#    -23     7       2.2222234201E-004
#    -23     8       5.9461569602E-005
#    -23     9       1.6702178612E-004
#    -23    10       3.6008653495E-004
#    -23    11       8.5157743525E-005
#    -23    12       6.3022899861E-005
#    -23    13       2.8345820892E-004
#    -23    14       1.2502862741E-004
#    -23    15       6.4852271014E-006
#    -23    16       2.9779212489E-004
#    -23    17       3.1155789058E-004
#    -23    18       6.7432549324E-005
#    -23    19       1.3202840895E-004
#    -23    20       3.1933574034E-004
#    -23    21       1.0475467771E-004
#    -23    22       4.0217379795E-004
#    -23    23       8.0862829925E-005
#    -23    24       3.5603007884E-005
#    -23    25       1.4997923931E-004
#    -22    -4       6.8917706254E-005
#    -22    -3       8.4481091021E-005
#    -22    -2       9.6864946485E-005
#    -22    -1       3.2680740090E-005
#    -22     0       2.5048201270E-004
#    -22     1       3.1754949132E-004
#    -22     2       1.9264937692E-004
#    -22     3       5.1648421447E-004
#    -22     4       3.2365990132E-004
#    -22     5       8.8883702277E-005
#    -22     6       3.8360242432E-004
#    -22     7       6.0781607672E-005
#    -22     8       1.1369273211E-004
#    -22     9       1.8704533260E-004
#    -22    10       2.2937705522E-004
#    -22    11       9.1984699079E-005
#    -22    12       2.1931831650E-004
#    -22    13       2.4155757706E-004
#    -22    14       4.4830524616E-004
#    -22    15       2.3457712013E-004
#    -22    16       1.2437369262E-004
#    -22    17       2.0035416754E-004
#    -22    18       1.4284393801E-004
#    -22    19       9.7405161556E-005
#    -22    20       1.9393048250E-005
#    -22    21       7.2621833280E-005
#    -22    22       4.3644420969E-004
#    -22    23       1.1987141025E-004
#    -22    24       5.4822567632E-007
#    -22    25       3.8599706912E-005
#    -22    26       5.7595478876E-005
#    -21    -5       1.1393527020E-004
#    -21    -4       1.5054825264E-004
#    -21    -3       3.7296512727E-004
#    -21    -2       2.3621858884E-004
#    -21    -1       9.4795425541E-005
#    -21     0       1.5239306866E-003
#    -21     1       7.8319848047E-004
#    -21     2       2.7158836281E-004
#    -21     3       5.4650288807E-005
#    -21     4       2.3355103336E-005
#    -21     5       6.0096114873E-004
#    -21     6       1.7700626862E-004
#    -21     7       3.5473980081E-004
#    -21     8       6.8797851129E-005
#    -21     9       3.4001758728E-004
#    -21    10       7.6751505570E-004
#    -21    11       1.1496237585E-004
#    -21    12       4.4879882128E-006
#    -21    13       1.1653468883E-004
#    -21    14       2.1695230432E-004
#    -21    15       3.8567427611E-004
#    -21    16       4.2437843698E-005
#    -21    17       2.3216939688E-004
#    -21    18       6.3449916529E-005
#    -21    19       1.7137620484E-004
#    -21    20       2.3140567990E-004
#    -21    21       2.7855248819E-005
#    -21    22       7.8752899934E-006
#    -21    23       8.0089129162E-005
#    -21    24       1.2620588771E-004
#    -21    25       1.8855364278E-005
#    -21    26       1.0111337930E-004
#    -20    -7       5.8877481728E-005
#    -20    -6       1.2839229169E-006
#    -20    -5       3.3458905291E-004
#    -20    -4       4.8980737947E-005
#    -20    -3       3.6485921381E-005
#    -20    -2       9.2892434786E-004
#    -20    -1       8.7432201428E-005
#    -20     0       2.5976319536E-003
#    -20     1       1.6000153391E-004
#    -20     2       3.3673117517E-004
#    -20     3       4.0611035815E-004
#    -20     4       1.4048506105E-004
#    -20     5       7.7824826091E-003
#    -20     6       2.4998780366E-005
#    -20     7       2.2093602590E-005
#    -20     8       6.4177033734E-004
#    -20     9       2.8475916815E-004
#    -20    10       4.0682293096E-003
#    -20    11       1.1337881890E-004
#    -20    12       3.9316712023E-004
#    -20    13       1.2244478774E-005
#    -20    14       1.0946429559E-004
#    -20    15       2.3993314284E-003
#    -20    16       4.1506571765E-004
#    -20    17       1.4978402115E-004
#    -20    18       1.9930843809E-004
#    -20    19       1.2277955513E-004
#    -20    20       4.5975207987E-004
#    -20    21       3.8988002072E-005
#    -20    22       1.5488088214E-004
#    -20    23       6.4871876802E-005
#    -20    24       3.4805295575E-004
#    -20    25       1.0408449624E-004
#    -20    26       7.9256412696E-006
#    -20    27       3.6707135306E-005
#    -19    -8       6.2930860007E-005
#    -19    -7       7.0336909890E-005
#    -19    -6       1.2130965865E-005
#    -19    -5       1.0982838345E-003
#    -19    -4       2.2712884182E-005
#    -19    -3       2.9959517775E-004
#    -19    -2       4.6594214364E-004
#    -19    -1       2.8254107115E-004
#    -19     0       1.2607550135E-003
#    -19     1       2.4300178657E-004
#    -19     2       7.9893678673E-004
#    -19     3       2.7588373809E-004
#    -19     4       3.7406287370E-005
#    -19     5       2.5138938831E-005
#    -19     6       1.8968118570E-004
#    -19     7       3.3844818934E-005
#    -19     8       3.4050615841E-004
#    -19     9       6.4049728173E-005
#    -19    10       4.1825906112E-005
#    -19    11       6.4616486726E-005
#    -19    12       7.5154591054E-004
#    -19    13       5.9258206544E-004
#    -19    14       1.0056210193E-004
#    -19    15       7.0716090709E-005
#    -19    16       1.3200838574E-004
#    -19    17       1.1510182087E-004
#    -19    18       1.8097283775E-004
#    -19    19       1.0366682393E-004
#    -19    20       1.3463542487E-004
#    -19    21       1.5540981744E-004
#    -19    22       1.0782524613E-004
#    -19    23       1.3135895594E-004
#    -19    24       6.1941313425E-005
#    -19    25       9.5560398186E-005
#    -19    26       9.9918803501E-007
#    -19    27       1.4393841887E-004
#    -18    -9       5.4128788610E-005
#    -18    -8       3.7997941547E-004
#    -18    -7       2.5986818726E-005
#    -18    -6       8.8740450439E-005
