 Diffraction intensities for potential:_6x6_05D10027.in                        
#    -54    14       3.2665909678E-007
#    -54    15       3.5611253227E-007
#    -54    16       3.7482074957E-006
#    -54    17       1.6896458548E-006
#    -54    18       3.7468445234E-005
#    -54    19       1.0012056883E-005
#    -54    20       6.8938069556E-007
#    -53     9       1.1620084185E-006
#    -53    10       1.6881185899E-006
#    -53    11       1.0795238004E-007
#    -53    12       1.3005347151E-007
#    -53    13       5.8342510822E-006
#    -53    14       4.9741255090E-006
#    -53    15       2.1728648075E-006
#    -53    16       5.0637584088E-006
#    -53    17       1.4750902740E-006
#    -53    18       1.7248773570E-007
#    -53    19       6.9756198007E-006
#    -53    20       5.9707502161E-006
#    -53    21       3.2008360647E-006
#    -53    22       1.7278230797E-006
#    -53    23       1.1047092184E-007
#    -53    24       3.0488870226E-008
#    -52     6       2.4023086631E-007
#    -52     7       1.0403484682E-006
#    -52     8       3.1547923707E-006
#    -52     9       9.2694555710E-006
#    -52    10       2.9965932576E-006
#    -52    11       6.9147750470E-007
#    -52    12       1.3717842692E-006
#    -52    13       4.3432625731E-006
#    -52    14       7.0912710375E-006
#    -52    15       2.1727519523E-005
#    -52    16       3.1544887906E-006
#    -52    17       2.0073230528E-006
#    -52    18       2.3229893986E-006
#    -52    19       6.9508489235E-006
#    -52    20       7.0824137585E-006
#    -52    21       2.0314039290E-005
#    -52    22       3.3376312448E-006
#    -52    23       5.4067755110E-007
#    -52    24       1.2594068961E-006
#    -52    25       1.2451408073E-006
#    -52    26       3.0150175007E-006
#    -51     3       3.6336219867E-007
#    -51     4       7.8329733461E-007
#    -51     5       1.4801159782E-007
#    -51     6       3.6815942874E-006
#    -51     7       1.2521285346E-006
#    -51     8       1.2112670481E-006
#    -51     9       4.1785499638E-007
#    -51    10       3.2285716593E-006
#    -51    11       3.9019585950E-007
#    -51    12       1.2772073191E-005
#    -51    13       4.3117006610E-006
#    -51    14       3.6538811721E-006
#    -51    15       1.5377188190E-006
#    -51    16       7.5248416087E-006
#    -51    17       1.3466999246E-006
#    -51    18       1.5046861721E-005
#    -51    19       4.1541051035E-006
#    -51    20       2.8121378174E-006
#    -51    21       8.2800104700E-007
#    -51    22       3.6893012899E-006
#    -51    23       1.3162137381E-006
#    -51    24       3.0820054074E-006
#    -51    25       7.1691050471E-007
#    -51    26       1.6362991204E-006
#    -51    27       3.8151483720E-007
#    -50     1       5.5876229740E-007
#    -50     2       1.7750932550E-007
#    -50     3       4.9108538816E-007
#    -50     4       1.8910248586E-006
#    -50     5       1.7827176095E-006
#    -50     6       1.1887713036E-006
#    -50     7       8.0368084156E-007
#    -50     8       5.9304003131E-007
#    -50     9       5.3136921526E-006
#    -50    10       1.2977164685E-005
#    -50    11       7.2062540552E-006
#    -50    12       7.8106454652E-006
#    -50    13       3.8178657516E-006
#    -50    14       9.8752947622E-007
#    -50    15       2.4501451199E-005
#    -50    16       3.1946527934E-005
#    -50    17       1.5734315169E-005
#    -50    18       1.7621102696E-005
#    -50    19       3.6153673098E-006
#    -50    20       5.3868306769E-007
#    -50    21       1.4091335441E-005
#    -50    22       1.3543086202E-005
#    -50    23       2.2571746066E-006
#    -50    24       2.8615707831E-006
#    -50    25       9.4019152330E-007
#    -50    26       2.8788998310E-007
#    -50    27       5.6521166144E-006
#    -50    28       9.5176595793E-006
#    -49    -1       4.1328304961E-007
#    -49     0       1.4155353880E-008
#    -49     1       5.6690596730E-008
#    -49     2       5.2250330736E-007
#    -49     3       4.7609033521E-008
#    -49     4       1.2143736540E-006
#    -49     5       3.3785588554E-006
#    -49     6       7.5322304711E-008
#    -49     7       1.1397864371E-007
#    -49     8       2.5091784241E-006
#    -49     9       3.5717386740E-006
#    -49    10       2.7831490702E-006
#    -49    11       1.5149879685E-005
#    -49    12       1.9405049374E-007
#    -49    13       1.6485171796E-006
#    -49    14       5.4605219655E-006
#    -49    15       1.3951137593E-005
#    -49    16       2.5096756062E-006
#    -49    17       2.7981444688E-005
#    -49    18       5.7809447475E-007
#    -49    19       2.1302955908E-006
#    -49    20       1.1975831458E-006
#    -49    21       7.0352785308E-006
#    -49    22       6.9599596571E-007
#    -49    23       9.2601864554E-006
#    -49    24       2.1140049870E-007
#    -49    25       4.6265038910E-007
#    -49    26       4.2905934749E-007
#    -49    27       9.7250110245E-007
#    -49    28       4.9676933665E-007
#    -49    29       1.4064333180E-006
#    -48    -3       1.1160440181E-008
#    -48    -2       1.1697282494E-007
#    -48    -1       1.0722262751E-006
#    -48     0       4.6969052787E-006
#    -48     1       3.9923140470E-007
#    -48     2       8.9784651459E-009
#    -48     3       1.9283959902E-008
#    -48     4       4.8845849225E-007
#    -48     5       1.8334430661E-006
#    -48     6       2.6601464400E-005
#    -48     7       7.7343912157E-006
#    -48     8       8.0725261651E-009
#    -48     9       1.2167898380E-007
#    -48    10       2.1991969573E-006
#    -48    11       4.7603428951E-006
#    -48    12       8.3761233127E-005
#    -48    13       3.1117328900E-005
#    -48    14       6.1264373940E-007
#    -48    15       2.4884991052E-006
#    -48    16       7.9228669201E-006
#    -48    17       1.3965394615E-005
#    -48    18       8.5998116554E-005
#    -48    19       3.8269223143E-005
#    -48    20       1.9448449421E-006
#    -48    21       4.2081434441E-006
#    -48    22       1.0126237181E-005
#    -48    23       5.0428877331E-006
#    -48    24       2.8725637943E-005
#    -48    25       8.9537575030E-006
#    -48    26       5.5842238902E-007
#    -48    27       1.2132705305E-006
#    -48    28       3.0273148195E-006
#    -48    29       9.2049837370E-007
#    -48    30       8.4233146662E-007
#    -47    -4       4.3720243280E-008
#    -47    -3       1.8229340063E-008
#    -47    -2       1.6622276101E-007
#    -47    -1       1.2832736396E-007
#    -47     0       1.4477554579E-007
#    -47     1       7.7776146373E-008
#    -47     2       1.2447126627E-007
#    -47     3       4.9920159306E-007
#    -47     4       1.3543993062E-006
#    -47     5       6.7543829097E-007
#    -47     6       2.1538986446E-007
#    -47     7       8.9424007257E-006
#    -47     8       3.6100722319E-006
#    -47     9       5.0125291045E-006
#    -47    10       5.1982827782E-006
#    -47    11       1.2817166010E-006
#    -47    12       3.1556063802E-007
#    -47    13       2.6320939879E-005
#    -47    14       1.6458595577E-005
#    -47    15       1.5990419486E-005
#    -47    16       1.8719743375E-005
#    -47    17       4.8937344992E-006
#    -47    18       6.2020813061E-007
#    -47    19       2.1471151334E-005
#    -47    20       1.8443897726E-005
#    -47    21       4.0264722165E-006
#    -47    22       7.4249442821E-006
#    -47    23       1.0323034271E-006
#    -47    24       1.4891659174E-007
#    -47    25       4.9787219615E-006
#    -47    26       2.0122356011E-006
#    -47    27       2.7560528771E-006
#    -47    28       1.4501494542E-006
#    -47    29       1.1417470458E-007
#    -47    30       9.7577576117E-008
#    -47    31       2.1901934176E-007
#    -46    -6       3.6930098111E-007
#    -46    -5       1.4366618570E-007
#    -46    -4       4.2277066728E-009
#    -46    -3       6.1264148368E-007
#    -46    -2       2.0706018981E-007
#    -46    -1       8.8549127638E-009
#    -46     0       5.9382464772E-007
#    -46     1       6.1503942462E-007
#    -46     2       1.7256246659E-008
#    -46     3       4.8324654136E-007
#    -46     4       8.4150587768E-008
#    -46     5       9.4438161858E-007
#    -46     6       1.4132216311E-006
#    -46     7       4.9344703659E-006
#    -46     8       1.2024885424E-005
#    -46     9       2.9740697964E-005
#    -46    10       4.6018604243E-006
#    -46    11       2.7435223627E-006
#    -46    12       9.2387850126E-006
#    -46    13       3.0210041919E-005
#    -46    14       5.4967298138E-005
#    -46    15       1.0137315251E-004
#    -46    16       1.2745021368E-005
#    -46    17       4.0767126053E-006
#    -46    18       1.2597862633E-005
#    -46    19       2.6471625676E-005
#    -46    20       4.7014346736E-005
#    -46    21       6.2359808934E-005
#    -46    22       1.2161394290E-005
#    -46    23       4.1299956870E-007
#    -46    24       6.4989969935E-006
#    -46    25       9.7956902793E-006
#    -46    26       1.2392396110E-005
#    -46    27       5.8486050594E-006
#    -46    28       1.2887037965E-007
#    -46    29       4.0215435012E-008
#    -46    30       1.2488917002E-006
#    -46    31       1.6852404397E-006
#    -45    -7       1.7502909057E-008
#    -45    -6       1.6201474987E-007
#    -45    -5       4.0441406640E-008
#    -45    -4       3.8432706439E-008
#    -45    -3       7.1495486421E-008
#    -45    -2       2.5857460241E-007
#    -45    -1       1.3173754886E-007
#    -45     0       7.8568867026E-007
#    -45     1       3.2465238176E-007
#    -45     2       2.3824047164E-007
#    -45     3       2.6760455912E-007
#    -45     4       1.3420505694E-006
#    -45     5       8.9750485336E-007
#    -45     6       1.1101986938E-005
#    -45     7       2.6128453185E-006
#    -45     8       5.8665302355E-006
#    -45     9       2.9096877444E-006
#    -45    10       1.3825509874E-005
#    -45    11       2.9978124490E-006
#    -45    12       4.9607168935E-005
