 Diffraction intensities for potential:_6x6_04D10027.in                        
#    -54    14       2.8785941762E-006
#    -54    15       4.8387505435E-008
#    -54    16       5.9671752977E-006
#    -54    17       5.9146441409E-006
#    -54    18       4.7378449924E-005
#    -54    19       1.5508260261E-005
#    -54    20       1.8136532670E-007
#    -53     9       3.6555013717E-006
#    -53    10       3.3028168197E-006
#    -53    11       9.8749245754E-007
#    -53    12       1.0611454579E-006
#    -53    13       1.0032491723E-006
#    -53    14       1.4322831348E-006
#    -53    15       1.9891562907E-005
#    -53    16       1.5255577917E-005
#    -53    17       1.4749304334E-006
#    -53    18       2.5856924440E-006
#    -53    19       2.0286825438E-006
#    -53    20       9.0176753248E-007
#    -53    21       2.6242016203E-005
#    -53    22       9.3960347072E-006
#    -53    23       2.1891431824E-006
#    -53    24       1.4360254499E-006
#    -52     6       2.2812894684E-006
#    -52     7       2.8772214575E-006
#    -52     8       1.7856776981E-007
#    -52     9       9.0360052395E-007
#    -52    10       7.4883361447E-007
#    -52    11       1.8344204887E-006
#    -52    12       6.3577283867E-006
#    -52    13       1.2001104734E-005
#    -52    14       1.0125480390E-006
#    -52    15       7.4462236232E-006
#    -52    16       2.2664593961E-006
#    -52    17       6.9055019992E-006
#    -52    18       1.2173114198E-005
#    -52    19       2.3159817806E-005
#    -52    20       1.2974712313E-006
#    -52    21       8.4684150959E-006
#    -52    22       9.8985795279E-007
#    -52    23       4.0224097464E-006
#    -52    24       5.3512781191E-006
#    -52    25       4.9279885232E-006
#    -52    26       5.4036654546E-007
#    -51     3       3.1239997768E-007
#    -51     4       6.3056344839E-007
#    -51     5       1.8254158433E-007
#    -51     6       8.1975709867E-007
#    -51     7       7.6492224136E-007
#    -51     8       2.9994786399E-006
#    -51     9       3.0221271897E-006
#    -51    10       7.1833876866E-006
#    -51    11       2.3399402620E-006
#    -51    12       7.6344654730E-006
#    -51    13       2.9708248957E-006
#    -51    14       1.9144500241E-005
#    -51    15       8.1230769676E-006
#    -51    16       2.0133582582E-005
#    -51    17       3.1602198429E-006
#    -51    18       1.0971734412E-005
#    -51    19       2.9007544330E-006
#    -51    20       1.3326332580E-005
#    -51    21       8.9032576952E-006
#    -51    22       1.3237821254E-005
#    -51    23       2.0164064394E-006
#    -51    24       2.2376141164E-006
#    -51    25       1.0423960150E-006
#    -51    26       7.3735347995E-007
#    -51    27       1.6821858318E-006
#    -50     1       7.8205030568E-007
#    -50     2       1.6194618285E-007
#    -50     3       2.3530396756E-008
#    -50     4       3.7346124048E-008
#    -50     5       2.1467170331E-006
#    -50     6       7.6597338435E-006
#    -50     7       1.7464304301E-006
#    -50     8       1.7421671749E-007
#    -50     9       1.3620029357E-006
#    -50    10       9.3869357723E-007
#    -50    11       1.3023541715E-005
#    -50    12       2.3024875520E-005
#    -50    13       7.1334210160E-006
#    -50    14       2.1485287707E-006
#    -50    15       8.4619134135E-006
#    -50    16       1.4202592082E-006
#    -50    17       3.0753291016E-005
#    -50    18       3.1005335582E-005
#    -50    19       9.9975353880E-006
#    -50    20       3.5275557564E-006
#    -50    21       3.5707659084E-006
#    -50    22       6.2908090878E-007
#    -50    23       8.0716903248E-006
#    -50    24       6.7259675797E-006
#    -50    25       3.0023702781E-006
#    -50    26       1.1384819938E-006
#    -50    27       1.5647256365E-006
#    -50    28       1.5700940012E-006
#    -49    -1       3.1557293723E-007
#    -49     0       1.4615381910E-007
#    -49     1       1.1284679756E-008
#    -49     2       3.5527120968E-006
#    -49     3       1.0673596191E-007
#    -49     4       2.8988752566E-008
#    -49     5       1.8193035590E-007
#    -49     6       1.1182662335E-006
#    -49     7       2.4272720408E-007
#    -49     8       4.4611246555E-006
#    -49     9       7.3705399331E-006
#    -49    10       4.1041806546E-006
#    -49    11       2.7451996847E-006
#    -49    12       3.8588547135E-006
#    -49    13       4.0509239884E-006
#    -49    14       2.2742529362E-005
#    -49    15       4.2403306664E-005
#    -49    16       3.9530795766E-006
#    -49    17       5.4353937895E-006
#    -49    18       5.1530433393E-006
#    -49    19       6.2085622237E-006
#    -49    20       9.4887164973E-006
#    -49    21       3.4564108195E-005
#    -49    22       1.6416696100E-006
#    -49    23       3.1551359235E-006
#    -49    24       7.8603064230E-007
#    -49    25       1.5720108641E-006
#    -49    26       3.0913665188E-006
