 Diffraction intensities for potential:gv5x5_01D10009.in                       
#    -28    13       3.7479916409E-006
#    -28    14       7.3688651467E-006
#    -28    15       1.0217251099E-006
#    -27     7       8.4841105873E-006
#    -27     8       9.4778186141E-006
#    -27     9       7.4947785493E-006
#    -27    10       1.0808265968E-005
#    -27    11       8.0331212275E-006
#    -27    12       1.3235021514E-006
#    -27    13       2.7747754342E-006
#    -27    14       3.6841996522E-006
#    -27    15       1.8306383877E-006
#    -27    16       4.5265471085E-006
#    -27    17       2.8248714206E-006
#    -27    18       1.0398983991E-006
#    -27    19       6.5891100346E-007
#    -27    20       2.0518707346E-007
#    -26     4       9.8587307512E-006
#    -26     5       2.7793576644E-006
#    -26     6       1.4716361999E-005
#    -26     7       1.6037466475E-005
#    -26     8       7.8040766230E-006
#    -26     9       6.4418836452E-006
#    -26    10       1.2725892412E-005
#    -26    11       5.1657676245E-006
#    -26    12       5.3360514554E-006
#    -26    13       1.9125218988E-007
#    -26    14       3.8672384155E-006
#    -26    15       2.2103260699E-006
#    -26    16       1.7022385515E-006
#    -26    17       1.7617600124E-006
#    -26    18       4.5412632828E-006
#    -26    19       1.1513296663E-006
#    -26    20       7.0418855040E-007
#    -26    21       6.2362507393E-008
#    -26    22       1.0897376712E-007
#    -25     2       1.0788998421E-005
#    -25     3       9.1805622906E-006
#    -25     4       1.6149094409E-005
#    -25     5       1.0141367469E-003
#    -25     6       1.4329732982E-005
#    -25     7       6.4182846000E-006
#    -25     8       2.8398639863E-006
#    -25     9       4.0626370766E-006
#    -25    10       1.1213018289E-003
#    -25    11       4.2945688772E-006
#    -25    12       4.8322607954E-006
#    -25    13       5.9732462172E-006
#    -25    14       3.7117029327E-006
#    -25    15       4.0242045520E-004
#    -25    16       6.4708628472E-007
#    -25    17       1.0949985263E-006
#    -25    18       1.7629083811E-006
#    -25    19       1.1183396961E-006
#    -25    20       3.0958305684E-004
#    -25    21       1.5199630829E-006
#    -25    22       2.5432757303E-007
#    -25    23       3.0976099840E-006
#    -24     0       1.5094576158E-005
#    -24     1       1.9470566249E-005
#    -24     2       1.5516279374E-005
#    -24     3       1.6074256389E-005
#    -24     4       2.7200431403E-005
#    -24     5       1.5145055110E-005
#    -24     6       4.8105256424E-006
#    -24     7       1.3827568651E-005
#    -24     8       1.1021650472E-005
#    -24     9       1.1740980598E-005
#    -24    10       1.3091342561E-005
#    -24    11       6.1258504076E-006
#    -24    12       9.4024760495E-006
#    -24    13       6.2838986503E-006
#    -24    14       1.8820253435E-006
#    -24    15       9.3965268313E-007
#    -24    16       5.6924094363E-006
#    -24    17       3.6882119467E-006
#    -24    18       1.5700203783E-006
#    -24    19       1.9024342873E-006
#    -24    20       1.4586955801E-006
#    -24    21       4.0508760265E-006
#    -24    22       7.5305578336E-007
#    -24    23       2.4263222384E-007
#    -24    24       2.4803431870E-007
#    -23    -2       4.2398733701E-005
#    -23    -1       2.1809335101E-005
#    -23     0       2.4674896827E-005
#    -23     1       1.2732960205E-005
#    -23     2       2.0670718446E-005
#    -23     3       9.4491150933E-006
#    -23     4       8.2490094407E-006
#    -23     5       1.7318316588E-005
#    -23     6       1.5728900713E-005
#    -23     7       1.1126268785E-005
#    -23     8       1.3224397718E-005
#    -23     9       1.4741683915E-005
#    -23    10       1.1448878389E-005
#    -23    11       8.8299240776E-006
#    -23    12       1.0945956195E-005
#    -23    13       6.6952732262E-006
#    -23    14       3.2267386285E-006
#    -23    15       4.9781369686E-006
#    -23    16       4.0100533943E-006
#    -23    17       2.1974534380E-006
#    -23    18       6.9284756353E-007
#    -23    19       2.5055603175E-006
#    -23    20       3.6555661986E-007
#    -23    21       1.0189474846E-007
#    -23    22       3.6805017118E-007
#    -23    23       5.6142629765E-007
#    -23    24       4.9195528591E-007
#    -23    25       1.8054063934E-006
