 Diffraction intensities for potential:_5x5_03D10009.in                        
#    -45    11       4.0422349486E-006
#    -45    12       1.5484917364E-005
#    -45    13       9.3187341398E-006
#    -45    14       2.9196522906E-005
#    -45    15       1.2080809816E-004
#    -45    16       3.7741973515E-005
#    -44     7       4.8146544258E-005
#    -44     8       4.2060323951E-005
#    -44     9       5.9988895169E-006
#    -44    10       1.4701410157E-005
#    -44    11       1.9960943910E-006
#    -44    12       1.2080395732E-004
#    -44    13       9.5688798369E-005
#    -44    14       1.0050172623E-005
#    -44    15       2.8225394401E-005
#    -44    16       4.8093217135E-006
#    -44    17       7.0246769221E-005
#    -44    18       8.1849066502E-005
#    -44    19       5.5941205179E-006
#    -44    20       2.2310382034E-006
#    -43     4       1.2481099196E-005
#    -43     5       3.3431945495E-005
#    -43     6       7.5469694831E-006
#    -43     7       3.1179681625E-005
#    -43     8       3.7883020137E-005
#    -43     9       1.2244088774E-005
#    -43    10       6.2308833184E-005
#    -43    11       4.9808743693E-005
#    -43    12       6.4586581069E-005
#    -43    13       4.9137301299E-005
#    -43    14       3.9048577839E-005
#    -43    15       1.4432337714E-004
#    -43    16       3.6993733573E-005
#    -43    17       6.5456133139E-005
#    -43    18       8.5022507109E-005
#    -43    19       4.4786706644E-005
#    -43    20       1.2127221254E-004
#    -43    21       2.1841795033E-005
#    -43    22       3.9387601512E-005
#    -42     2       1.8447653915E-005
#    -42     3       1.5658931150E-005
#    -42     4       1.6921602390E-005
#    -42     5       3.6765763794E-005
#    -42     6       6.8987273532E-006
#    -42     7       1.1472412772E-005
#    -42     8       2.9323036483E-005
#    -42     9       1.9078011459E-005
#    -42    10       9.8236015743E-005
#    -42    11       2.6379317623E-005
#    -42    12       6.9176728336E-005
#    -42    13       1.0801117956E-004
#    -42    14       5.9452994567E-005
#    -42    15       1.8448617307E-004
#    -42    16       5.5648373361E-005
#    -42    17       6.9173541998E-005
#    -42    18       9.1380985969E-005
#    -42    19       5.2622893713E-005
#    -42    20       1.2211721630E-004
#    -42    21       1.8091573182E-005
#    -42    22       4.1614428885E-005
#    -42    23       2.3903274619E-005
#    -41     0       1.2027864129E-005
#    -41     1       3.5714364929E-006
#    -41     2       1.9567452472E-005
#    -41     3       7.4139168316E-005
#    -41     4       1.5595450876E-006
#    -41     5       1.6289987409E-005
#    -41     6       6.3505289452E-007
#    -41     7       7.5876055101E-005
#    -41     8       1.0713187346E-004
#    -41     9       1.4100564390E-005
#    -41    10       4.0759007409E-005
#    -41    11       1.2093507515E-005
#    -41    12       1.5170821137E-004
#    -41    13       1.9157164629E-004
#    -41    14       1.2980479458E-005
#    -41    15       4.5668552201E-005
#    -41    16       2.0279666929E-005
#    -41    17       2.2423925047E-004
#    -41    18       2.5474840896E-004
#    -41    19       1.6930514989E-005
#    -41    20       7.7414630763E-005
#    -41    21       8.7735761793E-006
#    -41    22       1.6752399677E-004
#    -41    23       7.9958261457E-005
#    -41    24       1.8586408178E-006
#    -40    -2       1.4183900098E-006
#    -40    -1       7.8809358031E-006
