 Diffraction intensities for potential:_6x6_03D10009.in                        
#    -54    14       1.8255205141E-006
#    -54    15       7.0921512279E-005
#    -54    16       2.2526317570E-007
#    -54    17       3.3903434546E-007
#    -54    18       7.8644666076E-005
#    -54    19       3.9506467228E-008
#    -54    20       4.7933788321E-007
#    -53     9       5.7470492298E-006
#    -53    10       1.1071718855E-005
#    -53    11       8.0742369535E-006
#    -53    12       5.1392477107E-006
#    -53    13       6.0026813526E-005
#    -53    14       5.4776439453E-006
#    -53    15       6.3485020296E-006
#    -53    16       5.0433743696E-005
#    -53    17       6.9719970919E-006
#    -53    18       5.0166253212E-006
#    -53    19       8.4569324561E-005
#    -53    20       8.6108566551E-006
#    -53    21       6.9389324834E-006
#    -53    22       3.5982524247E-005
#    -53    23       4.1456770205E-006
#    -53    24       1.6133731772E-006
#    -52     6       2.3392729054E-006
#    -52     7       8.1083444396E-006
#    -52     8       3.0603749586E-006
#    -52     9       1.4948039121E-005
#    -52    10       3.7218011434E-006
#    -52    11       6.5407351253E-006
#    -52    12       1.8873738017E-005
#    -52    13       2.2337454966E-005
#    -52    14       1.8486183612E-005
#    -52    15       1.6722535605E-005
#    -52    16       1.3052858827E-005
#    -52    17       3.0802644562E-005
#    -52    18       2.3082336467E-005
#    -52    19       2.6759922651E-005
#    -52    20       1.8169582578E-005
#    -52    21       2.8888647086E-005
#    -52    22       3.5964042570E-005
#    -52    23       4.1905177320E-006
#    -52    24       1.6985085136E-005
#    -52    25       5.4411859999E-006
#    -52    26       2.3382359124E-005
#    -51     3       5.3982599905E-006
#    -51     4       1.2764741576E-005
#    -51     5       2.0778749612E-005
#    -51     6       1.8442641047E-006
#    -51     7       1.9349030620E-005
#    -51     8       2.1179093366E-005
#    -51     9       5.7620901867E-006
#    -51    10       2.2645035858E-005
#    -51    11       3.2404969298E-005
#    -51    12       7.9630034387E-006
#    -51    13       2.9875617252E-005
#    -51    14       3.1397260637E-005
#    -51    15       9.2104574911E-006
#    -51    16       3.6394738280E-005
#    -51    17       4.2721471253E-005
#    -51    18       1.0884424865E-005
#    -51    19       3.1848881261E-005
#    -51    20       4.0495206279E-005
#    -51    21       6.1728752176E-006
#    -51    22       3.3236985400E-005
#    -51    23       2.9235527917E-005
#    -51    24       1.1428888805E-005
#    -51    25       3.9316539263E-005
#    -51    26       2.3176302150E-005
#    -51    27       1.0702120416E-005
#    -50     1       5.5410140185E-006
#    -50     2       1.0567451669E-005
#    -50     3       1.4446909047E-005
#    -50     4       7.6907481335E-006
#    -50     5       1.4469264559E-005
#    -50     6       1.2950060909E-005
#    -50     7       1.9276924632E-005
#    -50     8       1.7544392378E-005
#    -50     9       2.1871732879E-005
#    -50    10       2.1508588323E-005
#    -50    11       1.8112077377E-005
#    -50    12       2.3374019002E-005
#    -50    13       3.7960069457E-005
#    -50    14       3.4482105552E-005
#    -50    15       2.6228872340E-005
#    -50    16       4.2140609135E-005
#    -50    17       5.3137787242E-005
#    -50    18       3.1328551204E-005
#    -50    19       3.0572625288E-005
#    -50    20       2.9437743424E-005
#    -50    21       4.6221301137E-005
#    -50    22       3.9340074399E-005
#    -50    23       3.1921814163E-005
#    -50    24       2.8199668649E-005
#    -50    25       2.5623819468E-005
#    -50    26       3.2009353760E-005
#    -50    27       3.1174473909E-005
#    -50    28       2.7263506575E-005
#    -49    -1       1.0634504233E-005
#    -49     0       1.2636198264E-006
#    -49     1       2.9859371596E-007
#    -49     2       2.6151437938E-005
#    -49     3       5.7224119279E-006
#    -49     4       6.3650912428E-006
#    -49     5       2.5702642643E-005
#    -49     6       6.8065375671E-006
#    -49     7       6.8723915990E-006
#    -49     8       5.6913183886E-005
#    -49     9       7.2852871321E-006
#    -49    10       3.4080617043E-006
#    -49    11       5.8245719683E-005
#    -49    12       1.2009480072E-005
#    -49    13       6.6763512971E-006
#    -49    14       1.0262535899E-004
#    -49    15       1.5288821897E-005
#    -49    16       2.3144035456E-005
#    -49    17       8.1053222733E-005
#    -49    18       1.5556024664E-005
#    -49    19       1.9889414153E-005
#    -49    20       1.3512189465E-004
#    -49    21       9.2015865697E-006
#    -49    22       2.9398240534E-005
#    -49    23       9.8457932740E-005
#    -49    24       1.1109543140E-005
#    -49    25       1.2695249125E-005
#    -49    26       1.1063143309E-004
#    -49    27       2.0534742128E-005
#    -49    28       1.5016141559E-005
#    -49    29       4.0829033043E-005
#    -48    -3       2.8671490179E-005
#    -48    -2       1.0686169008E-007
#    -48    -1       7.0383594791E-008
#    -48     0       4.6777432317E-005
#    -48     1       8.7919360927E-007
#    -48     2       4.2107837409E-007
#    -48     3       3.6448383863E-005
#    -48     4       1.7741310479E-007
#    -48     5       7.9061135128E-007
#    -48     6       4.8142412429E-005
#    -48     7       2.9559014225E-007
#    -48     8       3.6033801259E-007
#    -48     9       1.1361401341E-004
#    -48    10       4.4617632211E-007
#    -48    11       2.9614023526E-007
#    -48    12       1.6777729288E-004
#    -48    13       1.2200530981E-006
#    -48    14       9.9291485713E-007
#    -48    15       1.5885291923E-004
#    -48    16       1.2021407141E-006
#    -48    17       8.8645443714E-007
#    -48    18       1.2824131385E-004
#    -48    19       1.4199632445E-006
#    -48    20       3.8787572634E-007
#    -48    21       1.4562969332E-004
#    -48    22       3.5743098022E-007
#    -48    23       2.4380924671E-007
#    -48    24       1.1951081864E-004
#    -48    25       1.9191071479E-006
#    -48    26       2.4535322809E-007
#    -48    27       1.2652890785E-004
#    -48    28       2.0257997315E-006
#    -48    29       4.1753217129E-007
#    -48    30       3.4070166539E-005
#    -47    -4       2.7275543341E-006
#    -47    -3       3.9791643393E-006
#    -47    -2       3.0027659196E-005
#    -47    -1       1.0651383648E-005
#    -47     0       7.2557924441E-006
#    -47     1       5.5213202527E-005
#    -47     2       4.6475467503E-006
#    -47     3       7.6420199542E-006
#    -47     4       1.9598608379E-005
#    -47     5       7.7238007249E-006
#    -47     6       6.0252651159E-006
#    -47     7       6.3812378048E-005
#    -47     8       9.4640137328E-006
#    -47     9       1.2283045411E-005
#    -47    10       6.5087333284E-005
#    -47    11       2.0387438729E-005
#    -47    12       1.4407362716E-005
#    -47    13       1.4349581075E-004
#    -47    14       2.2117151656E-005
#    -47    15       1.9372922716E-005
#    -47    16       1.3792020951E-004
#    -47    17       1.4895940575E-005
#    -47    18       2.3511871400E-005
#    -47    19       1.7355870928E-004
#    -47    20       1.6829226821E-005
#    -47    21       3.0957678901E-005
#    -47    22       1.2931473337E-004
#    -47    23       1.8089214852E-005
#    -47    24       1.3053936115E-005
#    -47    25       7.1766847979E-005
#    -47    26       5.9462832017E-006
#    -47    27       9.8883301740E-006
#    -47    28       1.0851989539E-004
#    -47    29       1.0939103733E-005
#    -47    30       1.0773736917E-005
#    -47    31       9.6358088666E-005
#    -46    -6       4.8245910584E-006
#    -46    -5       1.0651244310E-005
#    -46    -4       6.9066527658E-006
#    -46    -3       1.9263484207E-005
#    -46    -2       1.0903748248E-005
#    -46    -1       1.9232280462E-005
#    -46     0       1.4309457229E-005
#    -46     1       2.6382036910E-005
#    -46     2       1.3224493436E-005
#    -46     3       2.0192709478E-005
#    -46     4       1.5072652344E-005
#    -46     5       2.3058574860E-005
#    -46     6       2.1756738799E-005
#    -46     7       2.4833632281E-005
#    -46     8       2.3418765422E-005
#    -46     9       3.2391814608E-005
#    -46    10       2.5173616659E-005
#    -46    11       3.4494305192E-005
#    -46    12       4.9603425314E-005
#    -46    13       5.1880845675E-005
#    -46    14       3.7076135975E-005
#    -46    15       5.0568224646E-005
#    -46    16       5.5201196255E-005
#    -46    17       5.7323182000E-005
#    -46    18       5.4636613334E-005
#    -46    19       5.9694160073E-005
#    -46    20       7.8718470776E-005
#    -46    21       6.6716508810E-005
#    -46    22       4.4074020531E-005
#    -46    23       4.0418981639E-005
#    -46    24       4.2051071149E-005
#    -46    25       3.9306184014E-005
#    -46    26       6.9294910271E-005
#    -46    27       8.1996378980E-005
#    -46    28       1.2506881077E-004
#    -46    29       2.6303745093E-005
#    -46    30       3.5298755594E-005
#    -46    31       6.0359794966E-005
#    -45    -7       7.6958269253E-006
#    -45    -6       2.2540312402E-006
#    -45    -5       1.4300173014E-005
#    -45    -4       2.6331989491E-005
#    -45    -3       3.2689467847E-006
#    -45    -2       1.1641433318E-005
#    -45    -1       3.3573981388E-005
#    -45     0       3.5822430560E-006
#    -45     1       2.4697456246E-005
#    -45     2       3.4818016397E-005
#    -45     3       9.8852043904E-006
#    -45     4       3.1576127811E-005
#    -45     5       3.9136128025E-005
#    -45     6       1.4226965540E-005
#    -45     7       3.2870491526E-005
#    -45     8       3.8785598492E-005
#    -45     9       1.0055824222E-005
#    -45    10       4.3265415639E-005
#    -45    11       5.4418864654E-005
#    -45    12       1.4283051775E-005
#    -45    13       5.4419229438E-005
#    -45    14       5.3337036559E-005
#    -45    15       1.8291923374E-005
#    -45    16       6.9770258633E-005
#    -45    17       8.0935373625E-005
#    -45    18       2.9715775553E-005
#    -45    19       7.0282212797E-005
#    -45    20       9.6222955876E-005
#    -45    21       2.4994033664E-005
#    -45    22       6.0818932452E-005
#    -45    23       5.0105073597E-005
#    -45    24       1.2442558517E-005
#    -45    25       7.5980530468E-005
#    -45    26       5.6486466391E-005
#    -45    27       1.7296393792E-005
#    -45    28       8.8838163196E-005
#    -45    29       7.6958954370E-005
#    -45    30       3.5019255516E-005
#    -45    31       4.6181422976E-005
#    -45    32       4.5426182344E-005
#    -44    -9       1.0825847646E-005
#    -44    -8       6.9453033454E-006
#    -44    -7       1.4504851233E-005
#    -44    -6       1.3798692055E-005
#    -44    -5       1.1992926080E-005
#    -44    -4       1.3070002692E-005
#    -44    -3       2.1720077181E-005
#    -44    -2       1.4738868536E-005
#    -44    -1       2.3641617337E-005
#    -44     0       1.1505713860E-005
#    -44     1       1.5270217229E-005
#    -44     2       3.5035933612E-005
#    -44     3       2.9760583038E-005
#    -44     4       3.2467087323E-005
#    -44     5       2.0784263362E-005
#    -44     6       2.3080678343E-005
#    -44     7       3.5986356581E-005
#    -44     8       2.7487642897E-005
#    -44     9       3.0230594099E-005
#    -44    10       3.5559029229E-005
#    -44    11       3.6448221863E-005
#    -44    12       2.5302078708E-005
