 Diffraction intensities for potential:_6x6_07D10019.in                        
#    -54    14       3.3792252789E-007
#    -54    15       5.5654687016E-006
#    -54    16       1.9836820883E-006
#    -54    17       5.5295464903E-007
#    -54    18       1.1263840456E-005
#    -54    19       1.7109283378E-006
#    -54    20       9.0745717650E-007
#    -53     9       2.9200464266E-007
#    -53    10       2.8302584129E-007
#    -53    11       4.1996759253E-007
#    -53    12       2.9876222276E-007
#    -53    13       2.5577768629E-009
#    -53    14       1.3284268309E-006
#    -53    15       1.3085344377E-006
#    -53    16       6.5217531470E-007
#    -53    17       2.8843461110E-006
#    -53    18       9.1698971262E-007
#    -53    19       2.3025987126E-007
#    -53    20       1.7093781924E-006
#    -53    21       2.0739267581E-006
#    -53    22       3.3449799712E-007
#    -53    23       1.5660188804E-006
#    -53    24       5.5818340165E-007
#    -52     6       9.8661891641E-008
#    -52     7       7.6584331307E-008
#    -52     8       4.1336887250E-007
#    -52     9       5.3418491866E-007
#    -52    10       2.1703993151E-008
#    -52    11       3.2672018190E-008
#    -52    12       1.4640186022E-007
#    -52    13       1.0130038640E-006
#    -52    14       5.4305591797E-007
#    -52    15       8.6272245055E-007
#    -52    16       9.1682710469E-008
#    -52    17       5.0305007006E-008
#    -52    18       3.6829662216E-007
#    -52    19       6.8312152634E-007
#    -52    20       1.1889735030E-006
#    -52    21       5.7708481225E-007
#    -52    22       1.3076017402E-007
#    -52    23       3.3954458544E-008
#    -52    24       7.2558570102E-008
#    -52    25       6.9663634886E-008
#    -52    26       4.2694491064E-007
#    -51     3       7.7114176670E-008
#    -51     4       6.0852247928E-007
#    -51     5       2.6888478798E-007
#    -51     6       1.4355281669E-006
#    -51     7       2.0830828552E-006
#    -51     8       1.8190328251E-006
#    -51     9       1.6959880834E-006
#    -51    10       1.9870573835E-006
#    -51    11       1.9394703630E-007
#    -51    12       5.9511914704E-006
#    -51    13       5.4551823813E-006
#    -51    14       5.7762092071E-006
#    -51    15       6.7298476510E-006
#    -51    16       9.6826087049E-006
#    -51    17       1.1005851480E-006
#    -51    18       1.0012245817E-005
#    -51    19       8.2008917549E-006
#    -51    20       4.5809128071E-006
#    -51    21       4.5668744534E-006
#    -51    22       5.0145969394E-006
#    -51    23       2.3054854710E-007
#    -51    24       3.1971841953E-006
#    -51    25       2.4016886218E-006
#    -51    26       1.9354403236E-006
#    -51    27       1.1614811880E-006
#    -50     1       6.0517422872E-008
#    -50     2       1.8990010671E-008
#    -50     3       3.6450224521E-007
#    -50     4       1.1561830657E-006
#    -50     5       5.6933106615E-007
#    -50     6       2.2024867785E-007
#    -50     7       3.8582655116E-007
#    -50     8       1.0693037803E-007
#    -50     9       1.7320281533E-006
#    -50    10       4.4827714975E-006
#    -50    11       2.3076443692E-006
#    -50    12       6.1376313376E-007
#    -50    13       1.2312352780E-006
#    -50    14       4.9829846851E-007
#    -50    15       5.4109359446E-006
#    -50    16       7.4852487164E-006
#    -50    17       2.1729538240E-006
#    -50    18       7.8920220423E-007
#    -50    19       1.3080845769E-006
#    -50    20       1.8419803048E-007
#    -50    21       2.5014634097E-006
#    -50    22       3.0815049331E-006
#    -50    23       2.6196147187E-007
#    -50    24       3.9809190234E-007
#    -50    25       6.7101030713E-007
#    -50    26       3.8035075907E-007
#    -50    27       7.6929435237E-007
#    -50    28       1.4784526403E-006
#    -49    -1       1.8042343771E-007
#    -49     0       4.4764589150E-008
#    -49     1       1.6213547293E-008
#    -49     2       1.1296267470E-008
#    -49     3       2.7043723610E-007
#    -49     4       1.1801593714E-006
#    -49     5       1.5429347124E-006
#    -49     6       4.4812299119E-007
#    -49     7       1.6222034616E-007
#    -49     8       5.4949456569E-008
#    -49     9       1.7570556248E-007
#    -49    10       2.7799282303E-006
#    -49    11       2.9667132869E-006
#    -49    12       2.3099678872E-006
#    -49    13       8.6586092308E-007
#    -49    14       1.8375648851E-007
#    -49    15       1.0192698783E-006
#    -49    16       2.5417816753E-006
#    -49    17       3.4124074369E-006
#    -49    18       1.9338995571E-006
#    -49    19       4.9583970221E-007
#    -49    20       1.6331136821E-007
#    -49    21       5.0595055988E-007
#    -49    22       5.5977828003E-007
#    -49    23       8.8059669547E-007
#    -49    24       3.3032041220E-007
#    -49    25       2.2117400758E-007
#    -49    26       3.3674485261E-007
#    -49    27       2.9254049715E-007
#    -49    28       4.1233193341E-008
#    -49    29       2.2991595240E-007
#    -48    -3       4.0037688966E-007
#    -48    -2       1.1555249161E-007
#    -48    -1       1.5795977610E-007
#    -48     0       4.8911094780E-006
#    -48     1       4.4408253116E-007
#    -48     2       5.5950876180E-008
#    -48     3       1.7661770757E-007
#    -48     4       2.3368855996E-007
#    -48     5       1.5237544790E-009
#    -48     6       2.5660670851E-005
#    -48     7       2.6473705531E-006
#    -48     8       1.7854476033E-006
#    -48     9       9.8958770859E-007
#    -48    10       2.6295827419E-007
