 Diffraction intensities for potential:gv5x5_20D10001.in                       
#    -28    13       1.0578350608E-004
#    -28    14       2.1078676264E-006
#    -28    15       7.7782604097E-006
#    -27     7       3.8353220021E-005
#    -27     8       2.7740835356E-005
#    -27     9       1.0925671362E-004
#    -27    10       1.2504663643E-005
#    -27    11       1.3962798316E-005
#    -27    12       1.2566325134E-004
#    -27    13       6.8497267636E-006
#    -27    14       2.2614828036E-005
#    -27    15       7.4327404609E-005
#    -27    16       1.6645818640E-005
#    -27    17       6.7758395029E-006
#    -27    18       6.6998585292E-007
#    -27    19       3.1019528041E-007
#    -27    20       8.4028933189E-006
#    -26     4       1.9524714301E-005
#    -26     5       3.9696541635E-006
#    -26     6       9.3441205514E-005
#    -26     7       1.6084806968E-004
#    -26     8       2.2664612417E-004
#    -26     9       8.7543448650E-005
#    -26    10       1.2013394390E-004
#    -26    11       5.1568402517E-005
#    -26    12       6.2214488303E-006
#    -26    13       5.9845585869E-006
#    -26    14       5.9373190600E-005
#    -26    15       3.8630965874E-005
#    -26    16       1.2597571750E-004
#    -26    17       1.1319289886E-004
#    -26    18       2.1775910139E-006
#    -26    19       4.1639528567E-006
#    -26    20       4.8020884043E-006
#    -26    21       5.4920001437E-006
#    -26    22       4.7555377859E-007
#    -25     2       4.2543353796E-005
#    -25     3       9.4830808499E-005
#    -25     4       1.7230608304E-004
#    -25     5       5.4182467232E-004
#    -25     6       2.5603612501E-005
#    -25     7       7.2956733351E-007
#    -25     8       4.2223178302E-005
#    -25     9       3.0557906751E-005
#    -25    10       3.2896091287E-004
#    -25    11       6.0196412060E-006
#    -25    12       1.8304010168E-004
#    -25    13       1.8828807520E-004
#    -25    14       3.5801129477E-005
#    -25    15       4.0355286454E-004
#    -25    16       6.5866770135E-005
#    -25    17       4.9878718897E-005
#    -25    18       3.8092298631E-005
#    -25    19       4.1895418945E-005
#    -25    20       1.4627095867E-004
#    -25    21       6.5756774045E-006
#    -25    22       9.4271702982E-006
#    -25    23       1.3829191317E-005
#    -24     0       4.5424223712E-005
#    -24     1       1.9169836597E-005
#    -24     2       8.5564998404E-005
#    -24     3       3.9469751961E-005
#    -24     4       8.4786849985E-006
#    -24     5       2.3320956824E-004
#    -24     6       7.8173107267E-005
#    -24     7       6.3544745457E-005
#    -24     8       2.8260598000E-005
#    -24     9       1.6168115087E-004
#    -24    10       5.0196445141E-005
#    -24    11       7.2564284192E-005
#    -24    12       7.3703765988E-005
#    -24    13       1.5026813149E-004
#    -24    14       2.6923424785E-004
#    -24    15       1.6104320220E-004
#    -24    16       5.5417603546E-005
#    -24    17       1.8299942308E-005
#    -24    18       4.1401210904E-005
#    -24    19       6.8788494600E-005
#    -24    20       6.7920834365E-005
#    -24    21       1.4565301396E-004
#    -24    22       1.1078234434E-005
#    -24    23       5.5193617935E-005
#    -24    24       4.3395314286E-005
#    -23    -2       7.2201005349E-005
#    -23    -1       5.0679879311E-005
#    -23     0       3.1695089099E-005
#    -23     1       2.3294640423E-004
#    -23     2       1.4016556306E-004
#    -23     3       6.1222719786E-004
#    -23     4       2.2441096450E-004
#    -23     5       4.7424251705E-005
#    -23     6       1.2481834518E-004
#    -23     7       3.1122794078E-005
#    -23     8       8.6431084604E-008
#    -23     9       8.2619169058E-005
#    -23    10       5.0812731895E-004
#    -23    11       1.3001925571E-004
#    -23    12       2.8091025273E-005
#    -23    13       5.0143336997E-005
#    -23    14       2.4427915603E-005
#    -23    15       8.6163119741E-005
#    -23    16       2.6730104020E-004
#    -23    17       9.2209783906E-005
#    -23    18       9.4975276955E-006
#    -23    19       1.2680462929E-004
#    -23    20       1.1169089259E-004
#    -23    21       8.1096163959E-005
#    -23    22       2.5012791849E-005
#    -23    23       8.7979376687E-006
#    -23    24       5.1793445097E-006
#    -23    25       2.7772322954E-005
#    -22    -4       6.4461781540E-005
#    -22    -3       1.3943780445E-004
#    -22    -2       5.4790000438E-005
#    -22    -1       2.9212342514E-004
#    -22     0       2.0589703271E-005
#    -22     1       4.4373343203E-005
#    -22     2       1.4286707003E-004
#    -22     3       4.3480512390E-004
#    -22     4       3.6917675134E-004
#    -22     5       8.8720018749E-005
#    -22     6       7.4348745516E-005
#    -22     7       4.9218424802E-004
#    -22     8       2.2576704850E-004
#    -22     9       3.6135864175E-005
#    -22    10       2.3618366012E-006
#    -22    11       4.8852803595E-004
#    -22    12       4.1266412832E-004
#    -22    13       1.2518716393E-004
#    -22    14       4.0746649052E-004
#    -22    15       4.2134613723E-006
#    -22    16       1.3054193539E-004
#    -22    17       2.3687049505E-005
#    -22    18       6.6009559999E-005
#    -22    19       1.1985907348E-005
#    -22    20       7.1617177312E-005
#    -22    21       1.8802145065E-005
#    -22    22       8.4514273038E-008
#    -22    23       1.4603987295E-005
#    -22    24       1.7789901814E-005
#    -22    25       7.4345413402E-006
#    -22    26       2.9218097064E-005
#    -21    -5       5.9370239156E-005
#    -21    -4       1.7264996693E-004
#    -21    -3       2.1499416872E-004
#    -21    -2       1.1279422838E-004
#    -21    -1       1.5390993030E-005
#    -21     0       3.9129750962E-004
#    -21     1       2.6571502690E-004
#    -21     2       2.5030369924E-004
#    -21     3       2.7461650651E-005
#    -21     4       1.4861972706E-004
#    -21     5       3.4433399787E-004
#    -21     6       4.7804021333E-005
#    -21     7       1.5909287237E-004
#    -21     8       2.6425135405E-004
#    -21     9       2.2348162088E-004
#    -21    10       1.2932945200E-004
#    -21    11       6.3850763738E-004
#    -21    12       3.0816701203E-004
#    -21    13       3.2586630824E-004
#    -21    14       2.6153359283E-004
#    -21    15       3.0115571156E-004
#    -21    16       2.9620560986E-005
#    -21    17       2.5333173638E-004
#    -21    18       7.3026861944E-005
#    -21    19       1.2325712037E-004
#    -21    20       2.1689553991E-004
#    -21    21       2.2474840616E-005
#    -21    22       4.0927873437E-005
#    -21    23       2.9897552572E-004
#    -21    24       3.9642500493E-006
#    -21    25       9.9459676657E-006
#    -21    26       3.1362072366E-006
#    -20    -7       1.3114927626E-004
#    -20    -6       2.4061263528E-004
#    -20    -5       1.3276397502E-003
#    -20    -4       1.4722077275E-004
#    -20    -3       6.5904487202E-005
#    -20    -2       3.4059894619E-004
#    -20    -1       4.8888225505E-004
#    -20     0       3.8440510001E-003
#    -20     1       4.5018608168E-004
#    -20     2       3.4062606718E-004
#    -20     3       6.3145566882E-005
#    -20     4       1.7436204840E-003
#    -20     5       3.4918192183E-003
#    -20     6       1.0134703401E-004
#    -20     7       2.7895746405E-004
#    -20     8       7.3852986878E-005
#    -20     9       1.8625264862E-004
#    -20    10       3.0564623331E-003
#    -20    11       5.4453907683E-004
#    -20    12       1.8005059507E-004
#    -20    13       1.3022394910E-004
#    -20    14       6.9560218552E-005
#    -20    15       3.3273577742E-003
#    -20    16       1.4921931786E-004
#    -20    17       7.0059184663E-005
#    -20    18       1.0966671215E-004
#    -20    19       1.3439039726E-004
#    -20    20       8.5118336727E-004
#    -20    21       1.7968472097E-004
#    -20    22       1.8453257992E-004
#    -20    23       8.4618169700E-005
#    -20    24       1.7128427920E-004
#    -20    25       5.3366759284E-005
#    -20    26       3.3987227280E-005
#    -20    27       5.9006622337E-007
#    -19    -8       1.7235005229E-004
#    -19    -7       1.5605403572E-004
#    -19    -6       6.3766003297E-005
#    -19    -5       2.8555516981E-004
#    -19    -4       1.2698619292E-004
#    -19    -3       3.3123593352E-005
#    -19    -2       2.0656050850E-004
#    -19    -1       3.5018753553E-005
#    -19     0       6.6428367737E-004
#    -19     1       2.0355161864E-004
#    -19     2       7.6608165826E-004
#    -19     3       1.3765917457E-004
#    -19     4       3.1986640744E-004
#    -19     5       7.9532927885E-005
#    -19     6       4.8243154370E-004
#    -19     7       1.2949311565E-003
#    -19     8       2.9868794169E-004
#    -19     9       2.5203186252E-004
#    -19    10       4.8959405553E-004
#    -19    11       3.3821876811E-004
#    -19    12       6.8778972187E-004
#    -19    13       8.4198829900E-004
#    -19    14       1.0435283961E-004
#    -19    15       2.0185827207E-005
#    -19    16       9.5431468506E-005
#    -19    17       1.9210767418E-004
#    -19    18       8.3608093958E-005
#    -19    19       1.7610647648E-005
#    -19    20       8.9334503782E-005
#    -19    21       2.3709611514E-005
#    -19    22       1.3036550943E-004
#    -19    23       3.0602572495E-005
#    -19    24       4.4808862216E-006
#    -19    25       5.9929914753E-005
#    -19    26       9.8132165815E-005
#    -19    27       1.5115038159E-005
#    -18    -9       1.3862720428E-004
#    -18    -8       1.8983562783E-004
#    -18    -7       2.9366130596E-004
#    -18    -6       4.2649421854E-005
#    -18    -5       7.6258932536E-005
#    -18    -4       1.7759614154E-005
#    -18    -3       6.1256189694E-005
#    -18    -2       2.1638745942E-004
#    -18    -1       2.0587029532E-004
#    -18     0       8.7373106830E-005
#    -18     1       1.6564043667E-003
#    -18     2       2.6674199437E-004
#    -18     3       1.4660027808E-004
#    -18     4       7.1919049779E-005
#    -18     5       1.6391172913E-004
#    -18     6       9.1692762613E-004
#    -18     7       1.6605751732E-005
#    -18     8       2.1667072941E-004
#    -18     9       7.2649023776E-005
#    -18    10       1.5296895065E-004
#    -18    11       3.1050141374E-004
#    -18    12       1.5942057881E-004
#    -18    13       7.1588590858E-005
#    -18    14       2.8901210860E-004
#    -18    15       2.9611022777E-004
#    -18    16       3.5831072337E-004
#    -18    17       4.0667117628E-005
#    -18    18       2.1637710845E-004
#    -18    19       4.9763365736E-004
#    -18    20       1.1293882909E-006
#    -18    21       1.5890825225E-004
#    -18    22       1.2489765186E-004
#    -18    23       9.7124301761E-006
#    -18    24       6.6554407267E-008
#    -18    25       3.2455931441E-005
#    -18    26       4.8543388329E-005
#    -18    27       3.9907187539E-006
#    -17   -10       3.3254231630E-005
#    -17    -9       7.2093836940E-005
#    -17    -8       4.5335949686E-005
#    -17    -7       1.1050238070E-004
#    -17    -6       3.2360445980E-004
#    -17    -5       5.2166897781E-005
#    -17    -4       4.3534212917E-004
#    -17    -3       1.4717790115E-004
#    -17    -2       5.2228904271E-004
#    -17    -1       1.8439833315E-003
#    -17     0       9.5893098378E-005
#    -17     1       3.1016498140E-004
#    -17     2       7.7814681980E-005
#    -17     3       1.7080769759E-004
#    -17     4       1.6500373623E-004
#    -17     5       4.5184261259E-004
#    -17     6       1.6226531042E-005
#    -17     7       2.2326870794E-005
#    -17     8       5.5567154758E-005
#    -17     9       9.6780020475E-004
#    -17    10       1.9200076484E-004
#    -17    11       3.8848618426E-005
#    -17    12       2.4858100543E-004
#    -17    13       3.2457681415E-005
#    -17    14       2.8447627938E-004
#    -17    15       1.0704072167E-004
#    -17    16       2.2038602541E-004
#    -17    17       4.1773829594E-004
#    -17    18       1.2088391201E-004
#    -17    19       2.9738543011E-005
#    -17    20       1.7293281160E-004
#    -17    21       2.5178336598E-004
#    -17    22       7.5407334051E-005
#    -17    23       1.4477779203E-004
#    -17    24       2.9873386905E-005
#    -17    25       4.1538918286E-006
#    -17    26       3.2850329010E-005
#    -17    27       3.1595950224E-005
#    -16   -11       1.5555051451E-004
#    -16   -10       7.7951825415E-005
#    -16    -9       6.4417891389E-006
#    -16    -8       2.0880108123E-004
#    -16    -7       5.0321723555E-005
#    -16    -6       1.7363409689E-004
#    -16    -5       3.1795644091E-005
#    -16    -4       8.8068590490E-005
#    -16    -3       2.9288048198E-004
#    -16    -2       1.4082982392E-003
#    -16    -1       2.2314066841E-004
#    -16     0       2.3041576401E-004
#    -16     1       7.6350041174E-005
#    -16     2       1.3125614493E-003
#    -16     3       2.4926006409E-004
#    -16     4       1.7600595406E-004
#    -16     5       1.1285153286E-004
#    -16     6       4.9830785254E-004
#    -16     7       2.0099574544E-004
#    -16     8       5.1759391261E-004
#    -16     9       6.4422583758E-004
#    -16    10       8.2746745983E-004
#    -16    11       3.7358191337E-005
#    -16    12       1.8483789832E-004
#    -16    13       1.1010617459E-003
#    -16    14       8.5601411517E-005
#    -16    15       3.2551433379E-005
#    -16    16       3.4324650284E-004
#    -16    17       3.0064884706E-005
#    -16    18       4.2667200088E-004
#    -16    19       5.1635176164E-004
#    -16    20       3.4393086188E-004
#    -16    21       4.0811363312E-005
#    -16    22       1.6415597445E-004
#    -16    23       1.4428772903E-004
#    -16    24       5.2813594478E-005
#    -16    25       3.3544764963E-005
#    -16    26       1.0219350957E-004
#    -16    27       5.9054660677E-005
#    -15   -13       6.2248902187E-005
#    -15   -12       7.0887847779E-005
#    -15   -11       3.2095307563E-004
#    -15   -10       2.8925424242E-004
#    -15    -9       2.0008689796E-004
#    -15    -8       2.2584874541E-004
#    -15    -7       3.1588220702E-005
#    -15    -6       3.1694798755E-004
#    -15    -5       5.1408386580E-003
#    -15    -4       4.5179156985E-004
#    -15    -3       1.1814798624E-004
#    -15    -2       2.0729435959E-004
#    -15    -1       9.2067649527E-004
#    -15     0       1.7748813673E-002
#    -15     1       8.3502858514E-004
#    -15     2       2.8825044154E-004
#    -15     3       1.4921793138E-004
#    -15     4       6.4540360183E-004
#    -15     5       6.5943168217E-003
#    -15     6       5.2835607600E-004
#    -15     7       2.1846473992E-004
#    -15     8       5.9396433308E-005
#    -15     9       4.2874936719E-005
#    -15    10       8.3702381080E-003
#    -15    11       6.2037634464E-004
#    -15    12       5.1208314211E-004
#    -15    13       1.5948348597E-005
#    -15    14       3.1385286940E-004
#    -15    15       1.7709996895E-002
#    -15    16       2.7656977613E-004
#    -15    17       1.6167600046E-004
#    -15    18       1.2849673605E-004
#    -15    19       1.1472159001E-004
#    -15    20       4.5508351144E-003
#    -15    21       1.3793480856E-004
#    -15    22       1.5796193529E-004
#    -15    23       9.6437046966E-005
#    -15    24       9.0457891167E-005
#    -15    25       2.7058852406E-004
#    -15    26       3.4790571949E-005
#    -15    27       5.7419044569E-006
#    -15    28       1.9277607825E-006
#    -14   -14       1.5763615057E-004
#    -14   -13       8.7644523300E-005
#    -14   -12       3.2480962340E-005
#    -14   -11       1.1331840715E-004
#    -14   -10       1.2499545952E-004
#    -14    -9       2.0660056176E-004
#    -14    -8       5.8778828743E-005
#    -14    -7       5.3564895182E-004
#    -14    -6       1.2486132910E-004
#    -14    -5       1.4602492805E-004
#    -14    -4       1.2871971300E-004
