 Diffraction intensities for potential:gv5x5_05D10005.in                       
#    -28    13       8.9494841446E-007
#    -28    14       6.0175559076E-006
#    -28    15       9.3684910469E-006
#    -27     7       6.5639578859E-006
#    -27     8       1.2952028920E-005
#    -27     9       8.5217395687E-007
#    -27    10       1.5359724152E-005
#    -27    11       2.3980966161E-005
#    -27    12       2.4901510611E-006
#    -27    13       1.4598131478E-006
#    -27    14       3.1401323887E-005
#    -27    15       7.2677826855E-007
#    -27    16       1.7839976890E-005
#    -27    17       7.5306699426E-006
#    -27    18       3.9044714714E-006
#    -27    19       4.0131696499E-006
#    -27    20       5.7860058098E-006
#    -26     4       1.6563495320E-005
#    -26     5       1.2383696823E-007
#    -26     6       2.9758819864E-005
#    -26     7       6.6433522822E-006
#    -26     8       2.0295243966E-005
#    -26     9       6.5769488261E-006
#    -26    10       2.6409038766E-005
#    -26    11       1.0239179028E-005
#    -26    12       2.0668365721E-006
#    -26    13       1.4863005922E-005
#    -26    14       2.5300381048E-005
#    -26    15       2.7627221015E-006
#    -26    16       3.6403614459E-006
#    -26    17       1.0055415828E-005
#    -26    18       3.6783659635E-006
#    -26    19       1.3622988208E-005
#    -26    20       3.2880509352E-006
#    -26    21       2.9435812131E-006
#    -26    22       4.3459095884E-006
#    -25     2       4.9170830682E-005
#    -25     3       6.3848817797E-005
#    -25     4       2.9087506350E-005
#    -25     5       7.7544846407E-004
#    -25     6       4.5864645405E-005
#    -25     7       2.8724196387E-005
#    -25     8       5.6104970034E-006
#    -25     9       2.7047693034E-005
#    -25    10       9.6952461513E-004
#    -25    11       1.6476773010E-006
#    -25    12       7.9567662258E-006
#    -25    13       1.8370154606E-005
#    -25    14       2.1442184232E-005
#    -25    15       4.8112779970E-004
#    -25    16       1.5273491448E-005
#    -25    17       1.8285971615E-005
#    -25    18       5.5639178032E-006
#    -25    19       1.7573669308E-005
#    -25    20       2.6565025195E-004
#    -25    21       2.4564485428E-006
#    -25    22       4.5955663069E-006
#    -25    23       2.6695624992E-006
#    -24     0       9.2463671760E-006
#    -24     1       6.7228228144E-005
#    -24     2       7.5268775178E-005
#    -24     3       3.5626283039E-005
#    -24     4       4.5505285379E-005
#    -24     5       1.0220257464E-005
#    -24     6       4.9369485208E-005
#    -24     7       5.4407624552E-005
#    -24     8       1.8578943443E-006
#    -24     9       4.5273814771E-005
#    -24    10       6.6150045938E-006
#    -24    11       1.2568745011E-005
#    -24    12       9.0051438164E-006
#    -24    13       5.4046181428E-005
#    -24    14       2.2037755641E-006
#    -24    15       2.0151651518E-006
#    -24    16       5.1566195272E-006
#    -24    17       5.2989101965E-006
#    -24    18       3.0564527497E-006
#    -24    19       7.1809849429E-006
#    -24    20       7.8852297487E-006
#    -24    21       2.1801789561E-006
#    -24    22       5.7112970804E-006
#    -24    23       1.7620520938E-005
#    -24    24       1.3296589680E-005
#    -23    -2       2.2339470672E-005
#    -23    -1       1.7278716772E-006
#    -23     0       3.7769339846E-005
#    -23     1       5.2803968557E-005
#    -23     2       1.2776940887E-004
#    -23     3       8.9700244092E-007
#    -23     4       6.6599245683E-005
#    -23     5       6.9137965390E-005
#    -23     6       1.0893174311E-005
#    -23     7       1.6335159116E-004
#    -23     8       6.6625073414E-006
#    -23     9       9.2580295430E-005
#    -23    10       7.4686524079E-005
#    -23    11       7.5616989742E-006
#    -23    12       7.4533426547E-005
#    -23    13       2.1018886881E-005
#    -23    14       1.9109644363E-005
#    -23    15       3.9798394135E-006
#    -23    16       1.6567277180E-005
#    -23    17       3.3084770031E-006
#    -23    18       1.5568754248E-005
#    -23    19       1.8756408480E-005
#    -23    20       5.3397326627E-005
#    -23    21       1.7270346571E-005
#    -23    22       3.5963220881E-005
#    -23    23       1.5142127301E-005
#    -23    24       8.8771433401E-006
#    -23    25       2.1522253365E-005
#    -22    -4       3.3938985139E-005
#    -22    -3       5.5087256738E-005
#    -22    -2       4.6518429565E-005
#    -22    -1       1.3188593291E-005
#    -22     0       2.8554034416E-004
#    -22     1       2.0972546406E-005
#    -22     2       1.1133435228E-004
#    -22     3       5.5445328093E-005
#    -22     4       2.2499431639E-005
#    -22     5       1.0655117885E-004
#    -22     6       2.7882877213E-005
#    -22     7       7.0139568586E-005
#    -22     8       3.1739560104E-005
#    -22     9       5.8635023856E-006
#    -22    10       4.7610346804E-005
#    -22    11       9.4478697846E-006
#    -22    12       3.5286157786E-005
#    -22    13       1.7198257983E-006
#    -22    14       1.8138853776E-005
#    -22    15       1.1039840881E-005
#    -22    16       5.5752117437E-005
#    -22    17       9.2017629530E-006
#    -22    18       1.8616210515E-005
#    -22    19       3.7853445895E-005
#    -22    20       4.8145116400E-006
#    -22    21       3.6708328072E-005
#    -22    22       1.1453415505E-005
