 Diffraction intensities for potential:gv5x5_09D10001.in                       
#    -28    13       8.5658293746E-007
#    -28    14       2.6245429978E-005
#    -28    15       2.6052976027E-006
#    -27     7       2.8377947312E-005
#    -27     8       3.3084641920E-005
#    -27     9       1.3881066412E-005
#    -27    10       1.4087015341E-005
#    -27    11       1.3834716450E-005
#    -27    12       1.7876856833E-005
#    -27    13       3.4831800243E-006
#    -27    14       6.7131571622E-006
#    -27    15       6.7935367140E-006
#    -27    16       6.9522565562E-006
#    -27    17       2.2616797180E-006
#    -27    18       1.2006545076E-005
#    -27    19       4.5830591056E-007
#    -27    20       7.3009399527E-006
#    -26     4       2.2418084924E-005
#    -26     5       1.2383033574E-005
#    -26     6       6.6902969426E-006
#    -26     7       2.8081964781E-005
#    -26     8       6.3044442486E-006
#    -26     9       1.1831628299E-005
#    -26    10       2.9703145953E-005
#    -26    11       1.0949557658E-005
#    -26    12       1.0707709757E-006
#    -26    13       1.2939655248E-005
#    -26    14       6.1719924647E-006
#    -26    15       4.0632520319E-006
#    -26    16       2.0894312389E-006
#    -26    17       3.4578884255E-007
#    -26    18       1.7694383522E-006
#    -26    19       2.5831344803E-005
#    -26    20       1.6200065670E-005
#    -26    21       9.5627683784E-006
#    -26    22       7.3469136332E-006
#    -25     2       3.8072038930E-005
#    -25     3       1.9262992261E-005
#    -25     4       3.7950151700E-005
#    -25     5       3.7362822540E-004
#    -25     6       1.0640239289E-005
#    -25     7       5.3132062548E-005
#    -25     8       5.4174064429E-006
#    -25     9       1.5726965868E-005
#    -25    10       5.3606566672E-004
#    -25    11       7.5745622111E-006
#    -25    12       1.1537743728E-005
#    -25    13       6.3028052892E-006
#    -25    14       4.2235956299E-005
#    -25    15       2.4322830341E-004
#    -25    16       3.1993012384E-005
#    -25    17       2.0546000145E-005
#    -25    18       7.0003452170E-007
#    -25    19       1.0535873003E-005
#    -25    20       4.6940662040E-004
#    -25    21       1.9076281928E-005
#    -25    22       2.8102654380E-006
#    -25    23       5.6721438990E-006
#    -24     0       1.5239410614E-005
#    -24     1       5.0267873044E-005
#    -24     2       2.3870096747E-005
#    -24     3       5.9785734675E-005
#    -24     4       3.9068414670E-005
#    -24     5       8.2423870205E-005
#    -24     6       2.7383815974E-005
#    -24     7       5.3370635453E-006
#    -24     8       4.5451471288E-005
#    -24     9       1.9833758528E-005
#    -24    10       2.8682304532E-005
#    -24    11       8.8387492732E-006
#    -24    12       1.4323126257E-005
#    -24    13       1.2801694301E-006
#    -24    14       6.9971937901E-006
#    -24    15       1.7432573191E-005
#    -24    16       7.6726622371E-006
#    -24    17       4.9429028244E-006
#    -24    18       2.8705358153E-006
#    -24    19       8.0140200992E-006
#    -24    20       3.4100538157E-005
#    -24    21       2.2777263918E-005
#    -24    22       1.9605449438E-005
#    -24    23       1.4360976914E-005
#    -24    24       1.0778102900E-005
#    -23    -2       5.8964687155E-005
#    -23    -1       5.5657392861E-005
#    -23     0       1.0921924057E-004
#    -23     1       6.2413544652E-005
#    -23     2       9.9516984700E-005
#    -23     3       3.1499244877E-005
#    -23     4       4.2459849827E-006
#    -23     5       8.9132626114E-005
#    -23     6       1.0318495533E-004
#    -23     7       2.2333455544E-005
#    -23     8       5.5599478143E-006
#    -23     9       1.3755921961E-005
