 Diffraction intensities for potential:_6x6_07D10023.in                        
#    -54    14       1.9374320414E-006
#    -54    15       5.7594123249E-007
#    -54    16       3.0016476288E-006
#    -54    17       9.9212436272E-007
#    -54    18       6.7072801537E-005
#    -54    19       1.4283266029E-006
#    -54    20       6.6689234422E-007
#    -53     9       3.8821873630E-007
#    -53    10       1.2989641591E-006
#    -53    11       1.5650071613E-007
#    -53    12       3.6008587058E-006
#    -53    13       8.4087824606E-007
#    -53    14       1.4906844043E-005
#    -53    15       6.7619965018E-007
#    -53    16       2.2042337895E-006
#    -53    17       5.8311866937E-007
#    -53    18       5.2180499638E-006
#    -53    19       1.4122326551E-006
#    -53    20       1.6179443074E-005
#    -53    21       4.0565221506E-007
#    -53    22       4.8718019783E-007
#    -53    23       2.0044540382E-007
#    -53    24       6.8508192788E-007
#    -52     6       8.3013433913E-007
#    -52     7       1.7600593300E-006
#    -52     8       8.4603916415E-006
#    -52     9       4.6610650099E-006
#    -52    10       2.1415291007E-007
#    -52    11       3.5431071083E-006
#    -52    12       8.0622831846E-007
#    -52    13       3.1248697450E-006
#    -52    14       1.5865722034E-005
#    -52    15       9.3024672639E-006
#    -52    16       3.1014776432E-007
#    -52    17       9.2614584452E-006
#    -52    18       4.6275510574E-007
#    -52    19       4.3986339689E-006
#    -52    20       1.7345562989E-005
#    -52    21       8.5619498065E-006
#    -52    22       5.7483564173E-007
#    -52    23       1.9630984046E-006
#    -52    24       3.6846644530E-007
#    -52    25       1.3186644204E-006
#    -52    26       2.9392495987E-006
#    -51     3       2.1618632267E-007
#    -51     4       3.0838864271E-006
#    -51     5       6.6856580085E-007
#    -51     6       5.5834102899E-007
#    -51     7       8.0320736913E-007
#    -51     8       5.7881947270E-006
#    -51     9       1.2233419428E-006
#    -51    10       9.5254777800E-006
#    -51    11       8.4350422429E-007
#    -51    12       9.9787907290E-007
#    -51    13       1.8416597122E-006
#    -51    14       2.0042937060E-005
#    -51    15       1.0886239927E-006
#    -51    16       1.9125946289E-005
