 Diffraction intensities for potential:gv5x5_25D10001.in                       
#    -45    11       2.0609357743E-006
#    -45    12       1.2912557024E-006
#    -45    13       6.2661978421E-006
#    -45    14       1.2825491845E-005
#    -45    15       1.5844381370E-005
#    -45    16       2.0462178977E-006
#    -44     7       1.0715556227E-006
#    -44     8       1.2096363673E-006
#    -44     9       2.5278129963E-006
#    -44    10       1.5095763606E-005
#    -44    11       1.8252537185E-006
#    -44    12       6.2842122704E-006
#    -44    13       9.5713669728E-006
#    -44    14       8.4733353810E-006
#    -44    15       2.9006496977E-006
#    -44    16       2.7826053838E-006
#    -44    17       8.6250989340E-006
#    -44    18       5.4762286088E-005
#    -44    19       9.7475140117E-006
#    -44    20       1.3764247132E-005
#    -43     4       1.8598205302E-006
#    -43     5       5.1566529426E-006
#    -43     6       2.2252677699E-006
#    -43     7       9.4184592989E-006
#    -43     8       1.3979401715E-006
#    -43     9       7.0769885959E-006
#    -43    10       1.8044386730E-006
#    -43    11       9.3193703661E-006
#    -43    12       1.5998636686E-005
#    -43    13       1.7194270732E-005
#    -43    14       1.7109804815E-005
#    -43    15       1.1906455590E-005
#    -43    16       2.2163858021E-006
#    -43    17       2.6285332792E-006
#    -43    18       5.6180387812E-005
#    -43    19       1.1829499542E-005
#    -43    20       1.4055968422E-005
#    -43    21       2.6845945886E-006
#    -43    22       7.7877534249E-006
#    -42     2       1.0513372652E-005
#    -42     3       4.2546622561E-006
#    -42     4       8.9955985534E-006
#    -42     5       1.1511497092E-006
#    -42     6       1.4119294826E-005
#    -42     7       4.9320887273E-006
#    -42     8       2.3817620105E-005
#    -42     9       1.8540652221E-005
#    -42    10       7.7152070157E-007
#    -42    11       7.1696109812E-005
#    -42    12       2.7357132107E-005
#    -42    13       3.8904945993E-005
#    -42    14       2.9495571804E-005
#    -42    15       7.9225095304E-006
#    -42    16       6.2455644711E-005
#    -42    17       5.6852641234E-006
#    -42    18       3.6894113420E-005
#    -42    19       6.5502793093E-006
#    -42    20       1.2897144004E-005
#    -42    21       2.1587873298E-005
#    -42    22       7.5740034659E-006
#    -42    23       1.0485816197E-005
#    -41     0       5.6429777296E-006
#    -41     1       4.6185009967E-007
#    -41     2       1.5697929609E-005
#    -41     3       1.7627628006E-006
#    -41     4       2.6928370475E-005
#    -41     5       2.2186852367E-007
#    -41     6       7.7024301891E-005
