 Diffraction intensities for potential:_5x5_04D10010.in                        
#    -45    11       2.6579659479E-006
#    -45    12       5.3060805459E-005
#    -45    13       8.7909660810E-005
#    -45    14       8.0850181902E-007
#    -45    15       2.5257262230E-004
#    -45    16       7.8574129462E-006
#    -44     7       3.7031278192E-005
#    -44     8       5.9376283163E-006
#    -44     9       4.1013918143E-006
#    -44    10       4.2835882101E-006
#    -44    11       2.1076095263E-005
#    -44    12       1.0889590567E-004
#    -44    13       2.2943406871E-005
#    -44    14       1.1496206024E-005
#    -44    15       1.8322404068E-005
#    -44    16       2.2928043879E-005
#    -44    17       7.2029086493E-005
#    -44    18       8.5443836603E-006
#    -44    19       2.6272693151E-005
#    -44    20       2.3945634424E-005
#    -43     4       1.5728529537E-006
#    -43     5       4.3615695343E-005
#    -43     6       1.7108544857E-006
#    -43     7       8.1591478353E-006
#    -43     8       1.4939616363E-004
#    -43     9       7.7627468655E-007
#    -43    10       1.6960482189E-004
#    -43    11       1.5854034723E-005
#    -43    12       2.5502305774E-005
#    -43    13       2.0531182769E-004
#    -43    14       1.9340913049E-006
#    -43    15       1.9194714282E-004
#    -43    16       2.1270917251E-005
#    -43    17       2.4435796938E-005
#    -43    18       2.2801851604E-004
#    -43    19       5.0118436889E-006
#    -43    20       2.2339960107E-004
#    -43    21       1.1211854796E-006
#    -43    22       2.5333442027E-005
#    -42     2       8.4703333066E-005
#    -42     3       1.6104380136E-005
#    -42     4       7.1852971658E-006
#    -42     5       3.9770425405E-005
#    -42     6       1.3861666610E-006
#    -42     7       6.0390514657E-005
#    -42     8       3.1778675801E-005
#    -42     9       2.2337379101E-005
#    -42    10       1.9968202950E-004
#    -42    11       2.0430077759E-006
#    -42    12       2.8977074451E-004
#    -42    13       2.2473621701E-005
#    -42    14       1.8674300937E-005
#    -42    15       2.0089684495E-004
#    -42    16       3.7555416324E-006
#    -42    17       2.1482531332E-004
#    -42    18       2.2826530845E-005
#    -42    19       5.2849442426E-005
#    -42    20       2.3998707998E-004
#    -42    21       1.6993129812E-006
#    -42    22       1.8466721260E-004
#    -42    23       1.7063481736E-005
#    -41     0       8.0537668466E-006
#    -41     1       9.1096929803E-006
#    -41     2       1.1642944233E-006
#    -41     3       6.9157429577E-005
#    -41     4       3.6984724984E-006
#    -41     5       4.2447710733E-006
#    -41     6       1.2189457645E-005
#    -41     7       1.0104614500E-005
#    -41     8       9.8070030392E-005
#    -41     9       1.5111907996E-005
#    -41    10       4.1755162472E-005
#    -41    11       5.5084776949E-005
#    -41    12       2.7724131300E-005
#    -41    13       2.8325581150E-004
#    -41    14       2.4023721770E-005
