 Diffraction intensities for potential:ga5x5_03D10009.in                       
#    -28    13       1.2656311807E-005
#    -28    14       2.7645882205E-006
#    -28    15       1.6180700363E-005
#    -27     7       1.6310360798E-006
#    -27     8       2.4204124347E-005
#    -27     9       1.0095546691E-005
#    -27    10       7.5415235859E-006
#    -27    11       8.6350983849E-006
#    -27    12       1.4217772665E-005
#    -27    13       6.4657411725E-006
#    -27    14       8.2153751659E-006
#    -27    15       6.9921517467E-006
#    -27    16       2.4732126240E-005
#    -27    17       6.0910140744E-006
#    -27    18       9.9504226924E-007
#    -27    19       1.6731707912E-005
#    -27    20       5.1117710803E-006
#    -26     4       5.3095554437E-005
#    -26     5       7.8295375930E-006
#    -26     6       2.3632371134E-005
#    -26     7       4.9282426389E-005
#    -26     8       6.9126562760E-006
#    -26     9       1.2292070091E-005
#    -26    10       6.4882075822E-006
#    -26    11       1.8984776697E-005
#    -26    12       8.1939251379E-006
#    -26    13       6.4194858110E-007
#    -26    14       2.3544808424E-006
#    -26    15       2.6450153285E-005
#    -26    16       6.2460558358E-006
#    -26    17       6.6709244373E-006
#    -26    18       1.2929542424E-006
#    -26    19       3.3742153668E-005
#    -26    20       2.1238564822E-005
#    -26    21       4.1625895716E-006
#    -26    22       2.6582907099E-005
#    -25     2       4.2375655901E-005
#    -25     3       7.8865640323E-006
#    -25     4       1.5703631457E-005
#    -25     5       5.3684515833E-004
#    -25     6       1.3714433615E-005
#    -25     7       1.7445883917E-005
#    -25     8       2.5372224882E-005
#    -25     9       4.3380102276E-006
#    -25    10       9.0046996458E-004
#    -25    11       3.1394087799E-006
#    -25    12       6.5518838543E-006
#    -25    13       4.3896164770E-006
#    -25    14       4.7783458887E-006
#    -25    15       3.2460879662E-004
#    -25    16       1.7158126169E-005
#    -25    17       3.3232230895E-005
#    -25    18       8.3685675463E-006
#    -25    19       4.1527098151E-005
#    -25    20       1.4070908597E-004
#    -25    21       3.7598861741E-005
#    -25    22       8.7860901180E-006
#    -25    23       5.1116278350E-005
#    -24     0       5.7814664652E-005
#    -24     1       4.6644675881E-005
#    -24     2       5.1721331710E-005
#    -24     3       7.9655176837E-005
#    -24     4       6.5577146976E-005
#    -24     5       5.6007044162E-005
#    -24     6       7.3565511895E-005
#    -24     7       3.1509022677E-005
#    -24     8       8.5957527616E-007
#    -24     9       3.1117099719E-005
#    -24    10       1.5125875474E-006
#    -24    11       8.9976043183E-006
#    -24    12       6.4925643769E-006
#    -24    13       3.6395224577E-006
#    -24    14       4.3221115542E-006
#    -24    15       1.3510357096E-005
#    -24    16       8.9400500816E-006
#    -24    17       6.9787935836E-006
#    -24    18       1.2965697371E-005
#    -24    19       1.1355176718E-005
#    -24    20       2.3091319200E-005
#    -24    21       2.8672197679E-005
#    -24    22       3.4964313821E-005
#    -24    23       3.3857643947E-005
#    -24    24       3.2488099689E-005
#    -23    -2       4.7121908461E-005
#    -23    -1       7.7228786807E-005
#    -23     0       9.5136484463E-005
#    -23     1       1.8133974275E-005
#    -23     2       2.0955567703E-005
#    -23     3       3.7383610646E-006
#    -23     4       1.4244640777E-005
#    -23     5       3.1098028440E-005
#    -23     6       4.3492855615E-005
#    -23     7       6.1508970930E-005
#    -23     8       2.1893776705E-005
#    -23     9       4.0062240796E-005
#    -23    10       1.9025909028E-005
#    -23    11       4.2450312988E-005
#    -23    12       2.0465070982E-006
#    -23    13       6.1902021625E-005
#    -23    14       2.1428883541E-005
#    -23    15       4.3394927986E-005
#    -23    16       3.3136243516E-005
#    -23    17       3.5817920302E-005
#    -23    18       1.3210924439E-005
#    -23    19       1.3247299309E-005
#    -23    20       6.4468140809E-005
#    -23    21       4.7338801394E-005
#    -23    22       2.3703133364E-005
#    -23    23       5.0751587806E-005
#    -23    24       6.1762612939E-005
#    -23    25       5.2346134106E-005
#    -22    -4       1.8759978828E-005
#    -22    -3       3.4718488222E-005
#    -22    -2       1.2773775252E-005
#    -22    -1       1.5124435002E-004
#    -22     0       8.4649875688E-005
#    -22     1       1.5719032620E-004
#    -22     2       1.1592855108E-004
#    -22     3       8.6626828607E-005
#    -22     4       3.5165774487E-005
#    -22     5       7.7337567250E-006
#    -22     6       2.2633221757E-007
#    -22     7       1.7668283404E-005
#    -22     8       1.8846066909E-006
#    -22     9       1.6849159057E-005
#    -22    10       3.5331900897E-006
#    -22    11       4.4183399900E-005
#    -22    12       2.4996187483E-006
