 Diffraction intensities for potential:ga5x5_09D10002.in                       
#    -28    13       2.9275333357E-006
#    -28    14       1.0159252207E-006
#    -28    15       5.9762154510E-006
#    -27     7       2.2450866725E-007
#    -27     8       6.7966403974E-005
#    -27     9       1.0959158056E-005
#    -27    10       1.0249739888E-005
#    -27    11       8.4173675181E-005
#    -27    12       3.5851571249E-005
#    -27    13       3.2514130044E-005
#    -27    14       1.9880585117E-005
#    -27    15       4.3388332353E-006
#    -27    16       1.1694231477E-004
#    -27    17       1.4522861452E-005
#    -27    18       5.1628112041E-005
#    -27    19       4.1552234660E-005
#    -27    20       6.2238334414E-006
#    -26     4       3.4395438675E-006
#    -26     5       1.1263296962E-005
#    -26     6       8.1754687026E-005
#    -26     7       2.4994237295E-005
#    -26     8       4.1311580651E-005
#    -26     9       2.6940682376E-006
#    -26    10       1.0446022038E-005
#    -26    11       4.2454602547E-005
#    -26    12       2.0831171456E-005
#    -26    13       4.5475783000E-006
#    -26    14       8.1128288112E-005
#    -26    15       7.2526148733E-006
#    -26    16       1.9773324021E-005
#    -26    17       9.5486255989E-006
#    -26    18       5.5410336397E-005
#    -26    19       1.0639647840E-004
#    -26    20       7.3075993844E-006
#    -26    21       1.9351459942E-006
#    -26    22       3.8700569458E-005
#    -25     2       1.3981159485E-004
#    -25     3       5.9570880537E-005
#    -25     4       3.2559393494E-005
#    -25     5       3.7848810205E-004
#    -25     6       7.5967131334E-005
#    -25     7       4.8720728477E-005
#    -25     8       2.2241752021E-005
#    -25     9       7.6286481205E-006
#    -25    10       7.6246976055E-004
#    -25    11       9.1746632519E-005
#    -25    12       3.8618520640E-006
#    -25    13       1.2069724885E-005
#    -25    14       1.5440658137E-005
#    -25    15       1.9885047132E-004
#    -25    16       2.0325236070E-005
#    -25    17       6.5743223065E-006
#    -25    18       1.3515529529E-004
#    -25    19       4.5818265183E-005
#    -25    20       2.0329728105E-004
#    -25    21       9.7078883757E-005
#    -25    22       3.4936630438E-006
#    -25    23       7.2099069126E-005
#    -24     0       6.6269363511E-005
#    -24     1       7.7864392770E-005
#    -24     2       1.1192647474E-004
#    -24     3       1.0292498968E-004
#    -24     4       5.3781912405E-005
#    -24     5       4.1019287466E-006
#    -24     6       3.9140292157E-006
#    -24     7       7.2481832577E-005
#    -24     8       5.1943005376E-005
#    -24     9       3.3488245901E-005
#    -24    10       3.4347518726E-005
#    -24    11       4.8268867640E-005
#    -24    12       2.2585016278E-005
#    -24    13       2.0170118360E-005
#    -24    14       3.4591796213E-005
#    -24    15       6.9966155310E-005
#    -24    16       9.5253671833E-006
#    -24    17       1.9268585870E-005
#    -24    18       9.1100808338E-005
#    -24    19       1.2837123380E-005
#    -24    20       1.3317745752E-004
#    -24    21       1.0216331156E-005
#    -24    22       2.0194154594E-005
#    -24    23       8.4105988616E-005
#    -24    24       1.2350531786E-005
#    -23    -2       7.2225153915E-005
#    -23    -1       1.6130539838E-004
#    -23     0       1.3972501205E-004
#    -23     1       1.1552838127E-004
#    -23     2       1.2043229029E-004
#    -23     3       2.3271275859E-007
#    -23     4       8.2726887431E-005
#    -23     5       1.0222248042E-004
#    -23     6       1.5119896672E-004
#    -23     7       8.5860328816E-005
#    -23     8       4.4388335762E-005
#    -23     9       5.8225339167E-005
#    -23    10       1.5973926873E-005
#    -23    11       4.6309105950E-005
#    -23    12       3.3118051033E-005
#    -23    13       7.7616371318E-005
#    -23    14       6.3397598123E-005
#    -23    15       3.5171513480E-005
#    -23    16       1.2523635011E-004
#    -23    17       1.7287917013E-005
#    -23    18       5.3079139496E-006
#    -23    19       2.3895412704E-005
#    -23    20       1.0582896516E-004
#    -23    21       3.5149965598E-005
#    -23    22       4.5450151228E-005
#    -23    23       1.4929792853E-005
#    -23    24       2.9215319368E-005
#    -23    25       4.3462662931E-005
#    -22    -4       9.5698243669E-005
#    -22    -3       7.3936679336E-005
#    -22    -2       1.4308597402E-004
#    -22    -1       4.8958019530E-005
#    -22     0       4.3060518644E-005
#    -22     1       5.7578970470E-005
#    -22     2       3.5497571339E-004
#    -22     3       2.9387544067E-005
#    -22     4       2.8363544628E-006
#    -22     5       2.6030345147E-004
#    -22     6       1.9655493564E-005
#    -22     7       1.2788139509E-005
#    -22     8       4.7635152311E-005
#    -22     9       4.1990984350E-005
#    -22    10       1.6604901227E-004
#    -22    11       1.1447425444E-004
#    -22    12       1.4781750544E-005
#    -22    13       4.7692012245E-005
#    -22    14       2.8886031882E-005
#    -22    15       5.2166035552E-005
#    -22    16       1.5186549970E-005
#    -22    17       6.8722016729E-005
#    -22    18       5.4781163140E-005
#    -22    19       1.9683828866E-005
#    -22    20       4.8094330487E-005
#    -22    21       5.1665612500E-005
#    -22    22       1.1186917928E-004
#    -22    23       5.0739132544E-006
#    -22    24       5.7928574832E-005
#    -22    25       4.9482072207E-005
#    -22    26       8.6520645223E-006
#    -21    -5       4.4197703370E-005
#    -21    -4       6.0047796280E-005
#    -21    -3       1.0213566861E-004
#    -21    -2       2.8465891465E-005
#    -21    -1       1.2003929897E-004
#    -21     0       7.8073033842E-005
#    -21     1       1.0978033604E-004
#    -21     2       3.2154989246E-004
#    -21     3       1.0699462247E-004
#    -21     4       4.3590908094E-005
#    -21     5       1.1779238061E-005
#    -21     6       6.7897599287E-005
#    -21     7       7.9861630300E-005
#    -21     8       2.5369630999E-005
#    -21     9       5.8316334924E-006
#    -21    10       3.1264388358E-005
#    -21    11       1.1550736769E-005
#    -21    12       1.6545915343E-006
#    -21    13       7.0536665521E-005
#    -21    14       1.9650821563E-004
#    -21    15       9.4555863391E-005
#    -21    16       8.6042507530E-005
#    -21    17       5.3514476104E-005
#    -21    18       7.6046160162E-005
#    -21    19       4.7230993641E-005
#    -21    20       6.0119545826E-005
#    -21    21       7.1232401493E-006
#    -21    22       3.8687717204E-005
#    -21    23       3.6841353189E-005
#    -21    24       7.0016746405E-005
#    -21    25       1.1114870609E-005
#    -21    26       1.9915101921E-006
#    -20    -7       1.0786371477E-005
#    -20    -6       5.5726369498E-005
#    -20    -5       2.8837579736E-004
#    -20    -4       8.6934357719E-005
#    -20    -3       3.9826127293E-005
#    -20    -2       8.7277974631E-005
#    -20    -1       4.2557299360E-004
#    -20     0       6.4797642105E-003
#    -20     1       2.5924085251E-005
#    -20     2       4.8494603164E-005
#    -20     3       8.5064493720E-006
#    -20     4       2.5300614444E-004
#    -20     5       1.0232930895E-002
#    -20     6       6.9451917779E-005
#    -20     7       1.3693898370E-004
#    -20     8       2.6319250717E-006
#    -20     9       3.5750753842E-005
#    -20    10       4.6178687408E-003
#    -20    11       2.3781194149E-005
#    -20    12       3.1690799742E-005
#    -20    13       2.5129153442E-005
#    -20    14       1.4654309822E-004
#    -20    15       7.1192639455E-003
#    -20    16       1.3799968416E-004
#    -20    17       8.3007374686E-005
#    -20    18       1.3488030977E-005
#    -20    19       1.7027515645E-004
#    -20    20       2.2543855856E-003
#    -20    21       2.4638411030E-005
#    -20    22       6.7610275795E-005
#    -20    23       1.8949487449E-005
#    -20    24       8.5975596749E-005
#    -20    25       2.4102568052E-004
#    -20    26       9.2365774235E-006
#    -20    27       2.3223977263E-006
#    -19    -8       3.0303297571E-005
#    -19    -7       3.4827915301E-005
#    -19    -6       1.2094297671E-005
#    -19    -5       3.0682472583E-005
#    -19    -4       1.0990078468E-004
#    -19    -3       7.8122458322E-005
#    -19    -2       1.6509721196E-004
#    -19    -1       3.6571693353E-004
#    -19     0       2.6924030109E-004
#    -19     1       3.7365572326E-004
#    -19     2       1.7252440842E-004
#    -19     3       4.5747834730E-005
#    -19     4       5.9276438201E-004
#    -19     5       2.2215679606E-004
#    -19     6       6.4600775567E-005
#    -19     7       1.5548925060E-004
#    -19     8       2.8420274135E-005
#    -19     9       1.1329220629E-004
#    -19    10       8.2008911122E-005
#    -19    11       1.0218603093E-004
#    -19    12       9.5967842614E-005
#    -19    13       3.5188531100E-005
#    -19    14       9.7027441652E-005
#    -19    15       4.2529641172E-005
#    -19    16       1.6869058753E-004
#    -19    17       1.9688122337E-004
#    -19    18       8.8370309014E-006
#    -19    19       1.6348158515E-004
#    -19    20       1.6839847955E-004
#    -19    21       1.6356325794E-004
#    -19    22       2.9597631393E-005
#    -19    23       5.8609802717E-005
#    -19    24       7.6561104113E-005
#    -19    25       1.3518561344E-006
#    -19    26       1.2145924472E-004
#    -19    27       2.1051767074E-005
#    -18    -9       1.4673861744E-005
#    -18    -8       4.1549876077E-005
#    -18    -7       6.8247652129E-005
#    -18    -6       8.3114579799E-005
#    -18    -5       1.9283694395E-004
#    -18    -4       2.2888514763E-004
#    -18    -3       6.4002665288E-006
#    -18    -2       2.0015053644E-004
#    -18    -1       6.9998261612E-005
#    -18     0       6.4576225418E-005
#    -18     1       8.1814573344E-004
#    -18     2       1.6749387362E-004
#    -18     3       5.0848479600E-005
#    -18     4       3.0834709414E-004
#    -18     5       2.4529973402E-005
#    -18     6       1.8652801610E-004
#    -18     7       1.6786741255E-004
#    -18     8       1.0995744726E-005
#    -18     9       1.4871035473E-004
#    -18    10       3.5057679170E-005
#    -18    11       1.1106731750E-004
#    -18    12       1.0981239861E-004
#    -18    13       2.0918662177E-005
#    -18    14       1.1341919862E-004
#    -18    15       2.1158025949E-005
#    -18    16       1.0992406103E-004
#    -18    17       2.1026502511E-005
#    -18    18       3.0059971165E-005
#    -18    19       3.3054285411E-005
#    -18    20       8.5113515365E-005
#    -18    21       3.2987672185E-005
#    -18    22       4.7218867460E-006
#    -18    23       7.4620275060E-005
#    -18    24       2.1947135437E-005
#    -18    25       6.9094663234E-005
#    -18    26       1.7727776116E-005
#    -18    27       1.9002746329E-005
#    -17   -10       1.2952122913E-005
#    -17    -9       1.5075440110E-005
#    -17    -8       1.1664674457E-004
#    -17    -7       1.3401916226E-004
#    -17    -6       3.0979846634E-005
#    -17    -5       1.0295516949E-004
#    -17    -4       2.4477274225E-004
#    -17    -3       1.0995445511E-005
#    -17    -2       1.1374290504E-003
#    -17    -1       1.3863810239E-005
#    -17     0       1.9514823079E-004
#    -17     1       2.1563928564E-004
#    -17     2       1.8518008418E-004
#    -17     3       2.5994303069E-004
#    -17     4       1.2169357475E-004
#    -17     5       4.5511166827E-004
#    -17     6       4.4701628577E-004
#    -17     7       5.7262432844E-006
#    -17     8       1.9111148460E-005
#    -17     9       2.6546706223E-005
#    -17    10       1.0724170621E-004
#    -17    11       3.9306617938E-004
#    -17    12       1.2381321820E-004
#    -17    13       2.9183044491E-005
#    -17    14       3.8650464094E-004
#    -17    15       5.7665802213E-005
#    -17    16       1.0037037150E-004
#    -17    17       2.5770624364E-005
#    -17    18       3.4011137162E-005
#    -17    19       9.8658421763E-005
#    -17    20       2.4434969774E-005
#    -17    21       2.1828940857E-005
#    -17    22       1.4398505004E-004
#    -17    23       1.2475789820E-004
#    -17    24       1.1182989377E-004
#    -17    25       1.2877062265E-004
