 Diffraction intensities for potential:_5x5_04D10003.in                        
#    -45    11       2.5042034524E-006
#    -45    12       5.0883970164E-005
#    -45    13       1.0817700398E-004
#    -45    14       9.2675127580E-006
#    -45    15       2.1309079823E-004
#    -45    16       8.2873822022E-006
#    -44     7       1.5903403426E-005
#    -44     8       4.3780967417E-005
#    -44     9       1.7160490543E-005
#    -44    10       9.4389993961E-006
#    -44    11       8.9010765756E-006
#    -44    12       3.8725782517E-005
#    -44    13       4.1991836226E-005
#    -44    14       4.4242649417E-005
#    -44    15       6.0200493642E-006
#    -44    16       2.2556748913E-005
#    -44    17       3.2659792384E-005
#    -44    18       7.3421895372E-005
#    -44    19       1.8762837488E-005
#    -44    20       3.8512438105E-005
#    -43     4       2.3011697002E-005
#    -43     5       1.1526232142E-006
#    -43     6       5.6025505604E-005
#    -43     7       9.3686929813E-006
#    -43     8       5.0808252814E-005
#    -43     9       5.9540778926E-005
#    -43    10       2.4304775787E-005
#    -43    11       2.1683183539E-004
#    -43    12       3.5088067114E-005
#    -43    13       9.5659886359E-005
#    -43    14       8.3084131912E-005
#    -43    15       2.4496644713E-005
#    -43    16       2.1306582588E-004
#    -43    17       2.7598445474E-005
#    -43    18       6.7805249399E-005
#    -43    19       1.2823008174E-004
#    -43    20       1.5151833183E-005
#    -43    21       7.2745058564E-005
#    -43    22       3.7206350587E-005
#    -42     2       1.4583313452E-005
#    -42     3       2.7334169837E-005
#    -42     4       7.8739091451E-005
#    -42     5       2.2898094598E-006
#    -42     6       9.8533226481E-006
#    -42     7       5.7859151794E-005
#    -42     8       8.7412961358E-006
#    -42     9       1.9364186372E-004
#    -42    10       2.2319270101E-005
#    -42    11       9.1210315550E-005
#    -42    12       1.1655632377E-004
#    -42    13       7.2729588686E-006
#    -42    14       3.0714653754E-004
#    -42    15       1.6162008245E-005
#    -42    16       1.2161348565E-004
#    -42    17       9.6982047077E-005
#    -42    18       4.5109699733E-005
#    -42    19       3.5405666359E-004
#    -42    20       1.6753950783E-005
#    -42    21       7.9888192005E-005
#    -42    22       5.5951770193E-005
#    -42    23       2.5012910415E-006
#    -41     0       1.1898797020E-005
#    -41     1       1.4325337790E-006
#    -41     2       2.0311870143E-005
#    -41     3       3.3662375297E-005
#    -41     4       2.9435331286E-006
#    -41     5       2.0459241634E-005
#    -41     6       1.8427604775E-005
#    -41     7       7.0720755554E-005
#    -41     8       1.7684012060E-005
#    -41     9       1.9416642822E-005
#    -41    10       2.3244267364E-005
#    -41    11       7.0860750720E-005
#    -41    12       2.4163863392E-004
#    -41    13       8.7023276505E-005
#    -41    14       2.4278933381E-005
#    -41    15       3.5514348740E-005
#    -41    16       9.9547042540E-005
#    -41    17       1.8507186663E-004
#    -41    18       8.9507303400E-005
#    -41    19       3.7330553039E-005
#    -41    20       6.1699926665E-005
#    -41    21       4.3533119331E-005
#    -41    22       1.6250677360E-004
#    -41    23       4.7844111726E-005
#    -41    24       3.3423081151E-005
#    -40    -2       3.8336104017E-005
#    -40    -1       3.5308077973E-006
#    -40     0       2.6646517969E-004
#    -40     1       9.6510180776E-007
#    -40     2       9.2065991856E-005
