 Diffraction intensities for potential:gv5x5_20D10005.in                       
#    -28    13       7.7631811677E-005
#    -28    14       3.4153770743E-005
#    -28    15       2.2081667408E-005
#    -27     7       3.6000226387E-005
#    -27     8       2.2165781006E-004
#    -27     9       1.3769774236E-005
#    -27    10       4.2819119809E-005
#    -27    11       7.0540691834E-005
#    -27    12       2.7015640493E-004
#    -27    13       2.2361816907E-004
#    -27    14       4.1465874374E-005
#    -27    15       3.1066796936E-005
#    -27    16       9.4818451202E-005
#    -27    17       8.7817886319E-005
#    -27    18       3.1433385569E-005
#    -27    19       1.1273297408E-004
#    -27    20       3.0790935031E-005
#    -26     4       1.5823313462E-004
#    -26     5       1.9570042925E-004
#    -26     6       3.5143854816E-006
#    -26     7       2.8325280914E-004
#    -26     8       1.2604715631E-004
#    -26     9       2.4930310740E-004
#    -26    10       1.5275701026E-004
#    -26    11       1.7489631835E-004
#    -26    12       1.0212650237E-004
#    -26    13       1.0167916227E-004
#    -26    14       7.2777497100E-007
#    -26    15       1.9287995670E-004
#    -26    16       1.0980779100E-004
#    -26    17       5.0061436363E-005
#    -26    18       1.1246759448E-004
#    -26    19       6.1820997281E-005
#    -26    20       6.6259068002E-005
#    -26    21       1.1183129322E-004
#    -26    22       2.2605656417E-005
#    -25     2       3.8801986236E-005
#    -25     3       1.2830572280E-004
#    -25     4       2.1230398688E-004
#    -25     5       5.1668112665E-006
#    -25     6       3.6488191651E-004
#    -25     7       1.3214352130E-004
#    -25     8       1.6763674906E-004
#    -25     9       1.4447049874E-004
#    -25    10       1.4642739974E-004
#    -25    11       2.8685763689E-004
#    -25    12       1.2575786838E-004
#    -25    13       8.9323177513E-005
#    -25    14       3.2958625876E-006
#    -25    15       3.4541876773E-005
#    -25    16       2.9146717258E-004
#    -25    17       9.8080687059E-005
#    -25    18       1.3220699058E-005
#    -25    19       1.8573222737E-004
#    -25    20       2.8623625352E-004
#    -25    21       9.5741954969E-005
#    -25    22       2.7303549779E-005
#    -25    23       1.1776735095E-004
#    -24     0       6.3757939170E-005
#    -24     1       3.7286063022E-004
#    -24     2       4.1891576880E-004
#    -24     3       1.5764726533E-004
#    -24     4       6.3035538858E-005
#    -24     5       1.3695010133E-004
#    -24     6       4.8007075544E-004
#    -24     7       7.2328892685E-004
#    -24     8       5.7850476379E-005
#    -24     9       9.6318522213E-005
#    -24    10       4.4599463379E-004
#    -24    11       3.6658186101E-004
#    -24    12       5.6391266327E-004
#    -24    13       3.9163784074E-005
#    -24    14       1.0370680221E-004
#    -24    15       2.7091856330E-005
#    -24    16       3.3249294567E-004
#    -24    17       1.7272694897E-004
#    -24    18       1.4435590026E-004
#    -24    19       1.0988640082E-004
#    -24    20       1.6837363375E-004
#    -24    21       1.3312872953E-005
#    -24    22       2.5270377271E-005
#    -24    23       4.1727637579E-005
#    -24    24       2.2874255803E-005
#    -23    -2       1.1238694434E-004
#    -23    -1       3.6796053178E-004
#    -23     0       3.4799361591E-005
#    -23     1       1.5055427233E-004
#    -23     2       1.9268540938E-004
#    -23     3       1.7118716918E-004
#    -23     4       2.3353302360E-004
#    -23     5       4.5618353354E-005
#    -23     6       2.4611573584E-004
#    -23     7       6.8806657037E-004
#    -23     8       4.8923499379E-005
#    -23     9       8.2047365107E-005
#    -23    10       3.5251279287E-004
#    -23    11       4.3525416173E-004
#    -23    12       2.9632998352E-004
#    -23    13       1.6279741777E-004
#    -23    14       1.9499436136E-004
#    -23    15       3.2872135520E-004
#    -23    16       1.7571784534E-004
#    -23    17       1.7435070073E-004
#    -23    18       1.1064919665E-005
#    -23    19       1.0561481957E-004
#    -23    20       6.1877531352E-005
#    -23    21       2.8232342915E-005
#    -23    22       6.2919735990E-005
#    -23    23       3.5120793719E-005
#    -23    24       3.4290440765E-006
#    -23    25       3.8288257056E-005
#    -22    -4       9.1867814398E-005
#    -22    -3       2.0260628438E-004
#    -22    -2       2.2390171184E-004
#    -22    -1       4.3323416327E-004
#    -22     0       6.1296163485E-005
#    -22     1       2.8835073585E-005
#    -22     2       1.0963582690E-004
#    -22     3       2.2662219382E-004
#    -22     4       1.4038572047E-004
#    -22     5       3.2028717825E-005
#    -22     6       9.9567496618E-005
#    -22     7       2.0264170194E-004
#    -22     8       1.2082469364E-004
#    -22     9       1.5360553619E-006
#    -22    10       2.1217696758E-004
#    -22    11       2.8695328101E-004
#    -22    12       2.3506899812E-005
#    -22    13       2.2982910973E-004
#    -22    14       1.6643989804E-004
#    -22    15       7.6561592978E-004
#    -22    16       5.3699581864E-005
#    -22    17       1.9024143068E-004
#    -22    18       3.9320195840E-005
#    -22    19       9.8569013330E-005
#    -22    20       5.2767187192E-007
#    -22    21       4.6824225582E-005
#    -22    22       5.6999838344E-005
#    -22    23       6.2099397605E-005
#    -22    24       1.8422077563E-005
#    -22    25       7.3065115087E-005
#    -22    26       5.7285526184E-006
#    -21    -5       1.0296429097E-004
#    -21    -4       1.7629011359E-004
#    -21    -3       3.3921005933E-004
#    -21    -2       3.4685166956E-004
#    -21    -1       7.3384554714E-005
#    -21     0       1.5944969009E-004
#    -21     1       2.4372232129E-004
#    -21     2       3.4638613176E-005
#    -21     3       4.2060411276E-005
#    -21     4       5.8973505564E-004
#    -21     5       3.2650181383E-004
#    -21     6       2.8623681400E-004
#    -21     7       5.5237409044E-004
#    -21     8       5.1943141447E-005
#    -21     9       2.6075653506E-004
#    -21    10       5.9920723245E-004
#    -21    11       3.3410682869E-004
#    -21    12       2.1804521248E-004
#    -21    13       2.6060150330E-004
#    -21    14       1.2445256609E-004
#    -21    15       3.6583250111E-004
#    -21    16       1.9252261194E-004
#    -21    17       2.4372490561E-004
#    -21    18       1.2576067115E-004
#    -21    19       1.2290821835E-004
#    -21    20       1.0758127466E-004
#    -21    21       8.1892396090E-005
#    -21    22       2.1526946502E-004
#    -21    23       7.0712001280E-005
#    -21    24       8.9004722962E-005
#    -21    25       4.3629104795E-005
#    -21    26       3.4315022503E-005
#    -20    -7       1.6737753018E-004
