 Diffraction intensities for potential:ga5x5_20D10001.in                       
#    -28    13       6.8343053911E-006
#    -28    14       4.6933529656E-005
#    -28    15       3.0039802075E-005
#    -27     7       1.8318933881E-004
#    -27     8       4.7863215916E-005
#    -27     9       2.2709696006E-005
#    -27    10       1.1335505796E-004
#    -27    11       5.7028388065E-006
#    -27    12       4.1034407724E-007
#    -27    13       2.5624002264E-004
#    -27    14       2.1046589241E-004
#    -27    15       3.8917148516E-005
#    -27    16       1.6291796980E-004
#    -27    17       1.2550955049E-004
#    -27    18       6.1842707535E-005
#    -27    19       1.4963197498E-005
#    -27    20       2.2494409392E-005
#    -26     4       2.0316153633E-006
#    -26     5       3.7569659285E-005
#    -26     6       2.9874772829E-004
#    -26     7       2.7176742376E-004
#    -26     8       8.6354873521E-005
#    -26     9       2.4454225050E-004
#    -26    10       2.3503780534E-004
#    -26    11       2.4017426568E-005
#    -26    12       4.1497001880E-004
#    -26    13       1.5175237175E-004
#    -26    14       2.1069788210E-004
#    -26    15       1.1973410108E-004
#    -26    16       2.8320962075E-006
#    -26    17       3.2258045550E-004
#    -26    18       2.0448064940E-004
#    -26    19       7.5054009018E-005
#    -26    20       5.7809172147E-005
#    -26    21       5.4175888242E-005
#    -26    22       1.1040859693E-004
#    -25     2       7.5718352828E-005
#    -25     3       3.8746132704E-005
#    -25     4       1.5306037287E-004
#    -25     5       1.0633812820E-003
#    -25     6       7.6080274575E-005
#    -25     7       1.4953372505E-004
#    -25     8       1.1360478361E-004
#    -25     9       5.3707115970E-005
#    -25    10       2.3293325818E-004
#    -25    11       5.3613598807E-005
#    -25    12       2.7162118987E-004
#    -25    13       9.1976583476E-005
#    -25    14       7.2343076703E-005
#    -25    15       4.7669934754E-004
#    -25    16       1.7188027282E-004
#    -25    17       5.4598639606E-005
#    -25    18       4.0419368448E-005
#    -25    19       1.7828496006E-004
#    -25    20       4.6092238633E-004
#    -25    21       1.5187066010E-004
#    -25    22       9.7227999761E-006
#    -25    23       1.2038716296E-004
#    -24     0       1.0351240841E-004
#    -24     1       2.3854217725E-004
#    -24     2       5.6894118295E-005
#    -24     3       2.7887448838E-005
#    -24     4       1.5686892953E-004
#    -24     5       5.0420839963E-005
#    -24     6       1.8290859244E-005
#    -24     7       2.5583383724E-005
#    -24     8       1.5145311731E-005
#    -24     9       9.3298945853E-005
#    -24    10       1.2492722223E-004
#    -24    11       4.3380103009E-004
#    -24    12       2.8200827078E-004
#    -24    13       2.5373550395E-004
#    -24    14       6.1387762409E-006
#    -24    15       3.8309493070E-004
#    -24    16       1.6069533059E-004
#    -24    17       1.2406215839E-004
#    -24    18       1.7662511734E-004
#    -24    19       1.9083504757E-005
#    -24    20       1.4409943792E-004
#    -24    21       4.2469901362E-004
#    -24    22       2.0506821878E-005
#    -24    23       4.8687245006E-005
#    -24    24       1.3639268088E-005
#    -23    -2       3.7040505953E-004
#    -23    -1       5.4055018131E-004
#    -23     0       4.5455785448E-006
#    -23     1       6.1406334379E-005
#    -23     2       1.2015358518E-004
#    -23     3       3.7366533195E-004
#    -23     4       5.8695622051E-004
#    -23     5       2.1795145498E-004
#    -23     6       2.8441697326E-004
#    -23     7       1.7505578703E-004
#    -23     8       5.3005870777E-004
#    -23     9       5.5989926373E-005
#    -23    10       1.4982802824E-004
#    -23    11       2.6627683896E-004
#    -23    12       1.2040040452E-004
#    -23    13       1.4601303395E-004
#    -23    14       1.1159754878E-004
#    -23    15       5.4244754339E-006
#    -23    16       5.8255161687E-005
#    -23    17       1.2157439773E-004
#    -23    18       1.2754549895E-004
#    -23    19       5.4714310568E-005
#    -23    20       9.0917739522E-005
#    -23    21       2.7711936482E-004
#    -23    22       6.7074162331E-005
#    -23    23       2.4977722434E-004
#    -23    24       2.2329198406E-004
#    -23    25       1.8433269522E-005
#    -22    -4       2.8040680578E-004
#    -22    -3       1.5839221826E-004
#    -22    -2       1.2886431512E-004
#    -22    -1       5.9606373266E-006
#    -22     0       5.6533771265E-005
#    -22     1       1.7313304911E-004
#    -22     2       7.0076972664E-004
#    -22     3       3.1470995935E-005
#    -22     4       3.8734512014E-004
#    -22     5       1.2682642165E-004
#    -22     6       1.5222120079E-004
#    -22     7       7.9010510593E-004
#    -22     8       1.8261279704E-004
#    -22     9       1.9796676431E-004
#    -22    10       4.3302079857E-006
#    -22    11       3.4446823961E-005
#    -22    12       2.1918497585E-004
#    -22    13       4.7169775121E-004
#    -22    14       3.8985239058E-004
#    -22    15       1.1322499111E-004
#    -22    16       4.1385826774E-005
#    -22    17       8.4431626465E-005
#    -22    18       1.6366844218E-004
#    -22    19       1.4787656284E-004
#    -22    20       7.6553261587E-005
#    -22    21       2.8399722674E-004
#    -22    22       8.2496725973E-005
#    -22    23       9.4590163246E-006
#    -22    24       7.5901718621E-005
#    -22    25       3.3835539029E-005
#    -22    26       2.2902131961E-004
#    -21    -5       2.2256914871E-004
#    -21    -4       1.5204961678E-004
#    -21    -3       6.2136677670E-005
#    -21    -2       1.6239265134E-004
#    -21    -1       7.0424311956E-005
#    -21     0       1.0557496274E-004
#    -21     1       1.1591716582E-005
#    -21     2       1.1446334319E-003
#    -21     3       2.1787309440E-004
#    -21     4       4.5426606377E-004
#    -21     5       2.8728674720E-005
#    -21     6       3.6970707884E-004
#    -21     7       1.4825091292E-004
#    -21     8       7.6559001578E-005
#    -21     9       7.3627493841E-004
#    -21    10       2.0662226197E-004
#    -21    11       2.2292389276E-004
#    -21    12       3.1042655326E-004
#    -21    13       4.6552181222E-004
#    -21    14       4.9338259879E-004
#    -21    15       9.3553315472E-005
#    -21    16       4.1404321648E-007
#    -21    17       3.1302726559E-004
#    -21    18       1.7147331190E-004
#    -21    19       1.1790326152E-004
#    -21    20       1.2798649045E-004
#    -21    21       2.4847183208E-004
#    -21    22       8.6048428221E-005
#    -21    23       1.8917452759E-005
#    -21    24       3.2979853261E-004
#    -21    25       4.7534699027E-005
#    -21    26       1.5674671597E-004
#    -20    -7       7.5904670330E-005
#    -20    -6       1.0234367627E-004
#    -20    -5       8.2224062141E-004
#    -20    -4       1.5696127910E-004
#    -20    -3       4.4857095948E-006
#    -20    -2       9.2811005336E-005
#    -20    -1       1.0507499798E-003
#    -20     0       5.0139002232E-003
#    -20     1       2.2629829905E-005
#    -20     2       3.5192630464E-004
#    -20     3       2.4513734370E-004
#    -20     4       9.8733105889E-004
#    -20     5       7.1932460388E-003
#    -20     6       1.3920359871E-004
#    -20     7       1.8767461067E-004
#    -20     8       3.4514571779E-004
#    -20     9       1.0038984405E-004
#    -20    10       2.0468582496E-003
#    -20    11       4.7301674259E-005
#    -20    12       3.6623187214E-005
#    -20    13       4.6546010551E-004
#    -20    14       5.9323857004E-006
#    -20    15       4.1296389032E-003
#    -20    16       1.6475090310E-004
#    -20    17       1.9396206284E-004
#    -20    18       4.7761849065E-004
#    -20    19       9.8758765243E-005
#    -20    20       1.4490963100E-003
#    -20    21       3.9512609170E-004
#    -20    22       6.9627194471E-005
#    -20    23       1.3928588161E-004
#    -20    24       1.6641982219E-005
#    -20    25       1.7667495531E-004
#    -20    26       2.0306558310E-004
#    -20    27       2.3706446776E-005
#    -19    -8       9.7416755244E-005
#    -19    -7       4.4373394248E-004
#    -19    -6       7.1715120706E-004
#    -19    -5       1.0553702583E-004
#    -19    -4       1.2245545949E-004
#    -19    -3       5.7592567100E-004
#    -19    -2       2.1104369122E-004
#    -19    -1       4.0737726989E-004
#    -19     0       3.3460620237E-004
#    -19     1       1.4086152949E-005
#    -19     2       6.4438844350E-005
#    -19     3       3.2413338252E-004
#    -19     4       6.4158318653E-005
#    -19     5       5.2450150558E-004
#    -19     6       5.8492111956E-007
#    -19     7       3.3139230033E-004
#    -19     8       5.1397829342E-005
#    -19     9       2.3724219778E-004
#    -19    10       1.0880540831E-004
#    -19    11       4.8440786402E-004
#    -19    12       2.7888740549E-004
#    -19    13       2.4162832988E-005
#    -19    14       1.2375846289E-004
#    -19    15       3.8890581313E-004
#    -19    16       2.2631788693E-004
#    -19    17       2.7606533503E-004
#    -19    18       6.1107544153E-005
#    -19    19       1.3180326814E-004
#    -19    20       5.5168976374E-005
#    -19    21       1.8099365650E-004
#    -19    22       8.6295471267E-006
#    -19    23       8.4753624038E-005
#    -19    24       1.9908259694E-004
#    -19    25       1.1219882365E-004
#    -19    26       5.0958986410E-004
#    -19    27       6.0068802088E-005
#    -18    -9       9.8211947545E-005
#    -18    -8       7.3946286330E-005
#    -18    -7       1.9563467024E-004
#    -18    -6       2.5047281249E-004
#    -18    -5       2.9629352310E-004
#    -18    -4       1.2674782511E-005
#    -18    -3       3.2690809459E-006
#    -18    -2       2.9758335238E-004
#    -18    -1       6.4363700717E-004
#    -18     0       4.9464419027E-004
#    -18     1       2.0198232435E-004
#    -18     2       1.2186081272E-004
#    -18     3       2.9199054853E-004
#    -18     4       1.7436308255E-004
#    -18     5       4.0200299759E-005
#    -18     6       2.7853153442E-004
#    -18     7       1.4716745035E-004
