 Diffraction intensities for potential:ensembletest210005.in                   
#    -40    -2       1.3604216632E-005
#    -40    -1       3.6398760288E-006
#    -40     0       6.7258918157E-005
#    -40     1       9.6573873575E-006
#    -40     2       4.7318709460E-005
#    -40     3       1.8747022250E-005
#    -40     4       5.9226455256E-006
#    -40     5       5.8034392851E-005
#    -40     6       8.9743029890E-006
#    -40     7       9.1028733824E-005
#    -40     8       6.7437579175E-005
#    -40     9       3.5463521543E-006
#    -40    10       1.3086653615E-004
#    -40    11       1.1908006281E-005
#    -40    12       9.3533164404E-005
#    -40    13       1.1169683800E-004
#    -40    14       2.5445819570E-005
#    -40    15       1.4183597260E-004
#    -40    16       1.8931173373E-005
#    -40    17       1.1505376191E-004
#    -40    18       1.2081728580E-004
#    -40    19       1.4916637288E-005
#    -40    20       1.0543472469E-004
#    -40    21       1.5214623710E-005
#    -40    22       1.0982295936E-005
#    -40    23       4.0355263834E-005
#    -40    24       2.2275738684E-005
#    -40    25       4.4456727036E-005
#    -39    -4       1.9460937773E-006
#    -39    -3       3.3864246000E-005
#    -39    -2       1.7374960319E-006
#    -39    -1       3.6897822973E-005
#    -39     0       1.3501185046E-005
#    -39     1       2.7456900601E-006
#    -39     2       4.2063670632E-005
#    -39     3       4.4352184227E-006
#    -39     4       4.6043189307E-005
#    -39     5       3.9939329918E-005
#    -39     6       5.6083343762E-006
#    -39     7       8.8189444330E-005
#    -39     8       7.9879686728E-006
#    -39     9       6.9036690798E-005
#    -39    10       6.1579602272E-005
#    -39    11       1.8115833042E-005
#    -39    12       1.7223979380E-004
#    -39    13       1.1980131516E-005
#    -39    14       1.2506927651E-004
#    -39    15       1.1012611974E-004
#    -39    16       1.2449730625E-005
#    -39    17       1.7485507763E-004
#    -39    18       2.9438809415E-005
#    -39    19       9.2445197166E-005
#    -39    20       9.1244496694E-005
#    -39    21       1.7426531548E-005
#    -39    22       1.1550208144E-004
#    -39    23       1.6887659658E-005
#    -39    24       1.0374761930E-004
#    -39    25       1.5864902768E-004
#    -39    26       4.8484584184E-006
#    -38    -5       3.5484185669E-006
#    -38    -4       1.5407151708E-005
#    -38    -3       3.2273707337E-005
#    -38    -2       6.9072987204E-006
#    -38    -1       4.5100807247E-005
#    -38     0       6.0792544713E-006
#    -38     1       1.6787273028E-005
#    -38     2       4.3909765985E-005
#    -38     3       4.0988792583E-006
#    -38     4       8.1251426114E-005
#    -38     5       1.0215710238E-005
#    -38     6       4.2572287102E-005
#    -38     7       5.6780737513E-005
#    -38     8       5.8739707453E-006
#    -38     9       1.0778433163E-004
#    -38    10       8.8445969382E-006
#    -38    11       1.0030829181E-004
#    -38    12       1.0876321269E-004
#    -38    13       2.5531360599E-005
#    -38    14       2.0171292871E-004
#    -38    15       2.2479129776E-005
#    -38    16       8.6350547447E-005
#    -38    17       1.4245825522E-004
#    -38    18       2.4729563970E-005
#    -38    19       1.6972142803E-004
#    -38    20       1.2775891239E-005
#    -38    21       1.0432641208E-004
#    -38    22       1.0136198241E-004
#    -38    23       5.7975013878E-006
#    -38    24       1.9596093163E-004
#    -38    25       8.5672920458E-006
#    -38    26       6.1005761003E-005
#    -37    -7       2.1519772184E-005
#    -37    -6       1.5019361170E-005
#    -37    -5       1.3874208076E-006
#    -37    -4       2.8938831301E-005
#    -37    -3       3.9340209976E-006
#    -37    -2       3.1013697712E-005
#    -37    -1       2.3581477777E-005
#    -37     0       2.8780538030E-006
#    -37     1       4.1543359556E-005
#    -37     2       1.1063180431E-005
#    -37     3       5.0685698611E-005
#    -37     4       6.2983239368E-005
#    -37     5       7.9106380818E-006
#    -37     6       6.5759699370E-005
#    -37     7       7.6688138687E-006
#    -37     8       7.2702279754E-005
#    -37     9       6.4334249601E-005
#    -37    10       1.1381873015E-005
#    -37    11       1.2490919212E-004
#    -37    12       7.2200047408E-006
#    -37    13       1.0424188655E-004
#    -37    14       1.0144453873E-004
#    -37    15       1.2635969020E-005
#    -37    16       1.8351127233E-004
#    -37    17       3.0076946577E-005
#    -37    18       1.0006920606E-004
#    -37    19       1.0444064966E-004
#    -37    20       1.9383218029E-005
#    -37    21       1.4190998441E-004
#    -37    22       1.7767266019E-005
#    -37    23       1.1431270990E-004
#    -37    24       9.6568076811E-005
#    -37    25       6.8104282085E-006
#    -37    26       6.5738646428E-005
#    -37    27       5.7337706499E-006
#    -36    -8       5.6347181046E-006
#    -36    -7       4.1225201758E-005
#    -36    -6       2.9971999223E-006
#    -36    -5       2.0841533302E-005
#    -36    -4       5.8201668934E-005
#    -36    -3       3.2596636866E-006
#    -36    -2       6.8298676678E-005
#    -36    -1       5.4082246805E-006
#    -36     0       3.1259931228E-005
#    -36     1       3.9123139289E-005
#    -36     2       4.0819555529E-006
#    -36     3       1.0675586840E-004
#    -36     4       9.9889304298E-006
#    -36     5       6.1081523072E-005
#    -36     6       5.5691998010E-005
#    -36     7       8.7236957875E-006
#    -36     8       8.1932454554E-005
#    -36     9       1.2581341283E-005
#    -36    10       5.3426520781E-005
#    -36    11       6.0021243652E-005
#    -36    12       1.1887508456E-005
#    -36    13       1.1653077009E-004
#    -36    14       1.2399825670E-005
#    -36    15       1.0742240179E-004
#    -36    16       1.5353304961E-004
#    -36    17       1.1626888441E-005
#    -36    18       1.6444643513E-004
#    -36    19       1.1355847194E-005
#    -36    20       1.0203922975E-004
#    -36    21       1.1843385527E-004
#    -36    22       2.7588000208E-005
#    -36    23       1.7609720723E-004
#    -36    24       1.6863547745E-005
#    -36    25       6.9243809333E-005
#    -36    26       3.6195248227E-005
#    -36    27       3.2522395292E-006
#    -35    -9       4.9907471731E-006
#    -35    -8       3.5881212804E-005
#    -35    -7       1.9640699921E-005
#    -35    -6       8.3137693067E-007
#    -35    -5       5.9209704836E-005
#    -35    -4       1.0457927385E-005
#    -35    -3       6.3945368910E-005
#    -35    -2       4.5347190397E-005
#    -35    -1       6.8362083929E-006
#    -35     0       1.3463742628E-004
#    -35     1       1.5863231532E-005
#    -35     2       8.3797319627E-005
#    -35     3       7.1048245485E-005
#    -35     4       1.0586791972E-005
#    -35     5       1.2705810897E-005
#    -35     6       1.5426004233E-005
#    -35     7       5.2398738449E-005
#    -35     8       6.7223447540E-005
#    -35     9       4.9465398214E-006
#    -35    10       2.6986483161E-004
#    -35    11       3.1267804324E-006
#    -35    12       6.9573798850E-005
#    -35    13       5.6518604680E-005
#    -35    14       1.2627424453E-005
#    -35    15       3.2950788792E-004
#    -35    16       2.5990000560E-005
#    -35    17       5.2731229146E-005
#    -35    18       6.5360404975E-005
#    -35    19       2.0909992755E-005
#    -35    20       2.1519805879E-004
#    -35    21       1.2039809657E-005
#    -35    22       1.0252826884E-004
#    -35    23       1.7259778932E-004
#    -35    24       1.9487200836E-005
#    -35    25       1.5383902139E-004
#    -35    26       3.4914355935E-005
#    -35    27       1.6113226316E-004
#    -34   -11       3.6080602264E-006
#    -34   -10       2.4560867857E-005
#    -34    -9       4.4744446148E-006
#    -34    -8       5.9647800405E-005
#    -34    -7       9.4958241137E-006
#    -34    -6       3.6890914963E-005
#    -34    -5       4.0724276856E-005
#    -34    -4       9.7395221470E-006
#    -34    -3       8.6336716322E-005
#    -34    -2       7.5488921023E-006
#    -34    -1       5.9745107825E-005
#    -34     0       6.0663153753E-005
#    -34     1       4.6657274357E-006
#    -34     2       1.1695092208E-004
#    -34     3       1.2592105380E-005
#    -34     4       7.3484117259E-005
#    -34     5       5.8741254131E-005
#    -34     6       3.7981527703E-006
#    -34     7       6.1133772600E-005
#    -34     8       5.8125947635E-006
#    -34     9       3.1112012689E-005
#    -34    10       2.3118752029E-005
#    -34    11       7.1384919220E-006
#    -34    12       6.3922225666E-005
#    -34    13       1.0715547155E-005
#    -34    14       6.3274557480E-005
#    -34    15       8.5526793413E-005
#    -34    16       7.2682467138E-006
#    -34    17       1.1758276675E-004
#    -34    18       1.2477052788E-005
#    -34    19       5.7761994904E-005
#    -34    20       7.9540496033E-005
#    -34    21       1.4324583273E-005
#    -34    22       2.3909953159E-004
#    -34    23       2.9519234727E-005
#    -34    24       1.8509777339E-004
#    -34    25       1.1162562250E-004
#    -34    26       1.5051840170E-005
#    -34    27       2.5158426705E-005
#    -33   -12       6.7427879818E-007
#    -33   -11       3.5419758529E-005
#    -33   -10       5.9589210742E-006
#    -33    -9       3.6650259389E-005
#    -33    -8       3.9021463389E-005
#    -33    -7       6.9287679162E-006
#    -33    -6       6.3862628386E-005
#    -33    -5       1.0156285035E-005
#    -33    -4       6.6265023444E-005
#    -33    -3       7.9513098981E-005
#    -33    -2       1.1251900264E-005
#    -33    -1       1.0879385844E-004
#    -33     0       1.9658819209E-005
#    -33     1       6.4754138525E-005
#    -33     2       9.7662667923E-005
#    -33     3       1.2149383045E-005
#    -33     4       9.4776241877E-005
#    -33     5       9.1666456016E-006
#    -33     6       2.6093935316E-005
#    -33     7       2.8018808681E-005
#    -33     8       3.5684479638E-006
#    -33     9       3.7213253690E-005
#    -33    10       4.5665899474E-006
#    -33    11       2.7277074920E-005
#    -33    12       3.7805441453E-005
#    -33    13       7.1762384970E-006
#    -33    14       8.5904368580E-005
#    -33    15       1.3775472917E-005
#    -33    16       5.4444492148E-005
#    -33    17       7.2993595231E-005
#    -33    18       5.7924126763E-006
#    -33    19       6.5468417669E-005
#    -33    20       6.5062761348E-006
#    -33    21       1.0068848437E-004
#    -33    22       2.0875623179E-004
#    -33    23       1.4637829703E-005
#    -33    24       1.5261088810E-004
#    -33    25       2.9505245432E-005
#    -33    26       8.4910271281E-005
#    -33    27       2.8055080930E-005
#    -32   -13       3.2407896179E-006
#    -32   -12       5.8234531319E-005
#    -32   -11       4.6470791504E-005
#    -32   -10       7.2607792963E-006
#    -32    -9       7.4983457238E-005
#    -32    -8       7.2289133616E-006
#    -32    -7       5.2033454001E-005
#    -32    -6       5.6631551340E-005
#    -32    -5       6.0260804383E-006
#    -32    -4       1.1317896040E-004
#    -32    -3       1.3053389846E-005
#    -32    -2       7.5488076072E-005
#    -32    -1       8.8197045311E-005
#    -32     0       6.6333561690E-006
#    -32     1       1.2695107097E-004
#    -32     2       1.0803892068E-005
#    -32     3       6.3187758964E-005
#    -32     4       3.6934625217E-005
#    -32     5       4.0501121390E-006
#    -32     6       2.8053814349E-005
#    -32     7       2.1027076858E-006
#    -32     8       2.1652807692E-005
#    -32     9       2.0172654553E-005
#    -32    10       2.3232024930E-006
#    -32    11       3.7432215601E-005
#    -32    12       5.4270530301E-006
#    -32    13       2.7507880280E-005
#    -32    14       2.9001152983E-005
#    -32    15       4.3283148674E-006
#    -32    16       4.0537659113E-005
#    -32    17       3.8628138476E-006
#    -32    18       4.8495938740E-005
#    -32    19       2.2018437839E-005
#    -32    20       5.4689947587E-006
#    -32    21       9.6753923670E-005
#    -32    22       2.8113614466E-005
#    -32    23       1.6708163550E-004
#    -32    24       1.3689283015E-004
#    -32    25       1.6550192713E-005
#    -32    26       1.6617882689E-004
#    -32    27       2.4368547427E-005
#    -32    28       5.8367215262E-005
#    -31   -14       3.6078276934E-005
#    -31   -13       6.0889969606E-006
#    -31   -12       9.2468184826E-005
#    -31   -11       6.1321662911E-006
#    -31   -10       5.6392761527E-005
#    -31    -9       4.6111133413E-005
#    -31    -8       6.9458281113E-006
#    -31    -7       9.9519645900E-005
#    -31    -6       1.5422658778E-005
#    -31    -5       6.7135143349E-005
#    -31    -4       8.6698698947E-005
#    -31    -3       1.0880601870E-005
#    -31    -2       1.5290113516E-004
#    -31    -1       2.1499955515E-005
#    -31     0       7.1046410737E-005
#    -31     1       6.6667578890E-005
#    -31     2       1.0522761854E-005
#    -31     3       6.4023015303E-005
#    -31     4       6.4272357712E-006
#    -31     5       1.8755884390E-005
#    -31     6       2.0952156441E-005
#    -31     7       2.8607818471E-006
#    -31     8       2.1760489942E-005
#    -31     9       2.3721212232E-006
#    -31    10       1.3023940503E-005
#    -31    11       1.1024292039E-005
#    -31    12       1.0720761838E-005
#    -31    13       1.2980254441E-005
#    -31    14       3.2410241830E-006
#    -31    15       2.1649103623E-006
#    -31    16       1.2002553735E-005
#    -31    17       2.4475049883E-006
#    -31    18       1.2996226625E-005
#    -31    19       1.0032092961E-006
#    -31    20       2.1680422194E-005
#    -31    21       9.9845138385E-005
#    -31    22       9.0843627398E-006
#    -31    23       1.4217561703E-004
#    -31    24       2.6756333062E-005
#    -31    25       1.0093192276E-004
#    -31    26       7.8781075024E-005
#    -31    27       5.4230727989E-006
#    -31    28       2.1378217809E-004
#    -30   -15       3.9303873296E-005
#    -30   -14       6.4060639978E-006
#    -30   -13       4.9324652625E-005
#    -30   -12       6.7649993703E-005
#    -30   -11       1.3630511102E-005
#    -30   -10       1.3067950183E-004
#    -30    -9       1.7212553003E-005
#    -30    -8       4.8615413314E-005
#    -30    -7       8.0245959785E-005
#    -30    -6       8.9856370561E-006
#    -30    -5       1.9561848084E-005
#    -30    -4       1.4774879096E-005
#    -30    -3       9.4406258235E-005
#    -30    -2       8.8712449474E-005
#    -30    -1       3.5474868041E-006
#    -30     0       5.6444560363E-004
#    -30     1       1.0226216340E-005
#    -30     2       4.7197389288E-005
#    -30     3       3.8344237108E-005
#    -30     4       3.9029750916E-006
#    -30     5       8.6209613147E-004
#    -30     6       4.7036600833E-006
#    -30     7       3.2743073854E-005
#    -30     8       1.0531164086E-005
#    -30     9       8.1750830271E-007
#    -30    10       9.7085126523E-004
#    -30    11       2.1803255396E-007
#    -30    12       3.2220995328E-005
#    -30    13       1.5832551453E-005
#    -30    14       9.5850288513E-006
#    -30    15       6.2107554520E-004
#    -30    16       2.3499665413E-006
#    -30    17       4.7293632735E-006
#    -30    18       5.6566976010E-006
#    -30    19       3.3388038891E-006
#    -30    20       2.4659515542E-005
#    -30    21       3.0931750425E-005
#    -30    22       1.1938496850E-004
#    -30    23       2.9048190616E-004
#    -30    24       2.8965649206E-005
#    -30    25       1.2991313231E-004
#    -30    26       9.4288275417E-006
#    -30    27       6.9917762369E-005
#    -30    28       6.7408002001E-006
#    -29   -16       5.5747113174E-005
#    -29   -15       1.9643390516E-005
#    -29   -14       1.2600187533E-005
#    -29   -13       1.4405410187E-004
#    -29   -12       7.6894567228E-006
#    -29   -11       7.5138595997E-005
#    -29   -10       6.9846021320E-005
#    -29    -9       7.6318726722E-006
#    -29    -8       1.2542228143E-004
#    -29    -7       1.2596942953E-005
#    -29    -6       6.8007977498E-005
#    -29    -5       6.2661355674E-005
#    -29    -4       9.9600925185E-006
#    -29    -3       1.0039831147E-004
#    -29    -2       2.1493372738E-005
#    -29    -1       3.7622697653E-005
#    -29     0       5.1680683078E-005
#    -29     1       3.1026994418E-006
#    -29     2       5.9018391317E-005
#    -29     3       1.5649214601E-005
#    -29     4       2.8596871036E-005
#    -29     5       4.0301793018E-005
#    -29     6       1.1859963033E-005
#    -29     7       4.1098032883E-005
#    -29     8       1.7269105245E-007
#    -29     9       5.2116561507E-006
#    -29    10       1.9414209816E-005
#    -29    11       1.7732984472E-005
#    -29    12       9.2588860513E-005
#    -29    13       2.2449328413E-006
#    -29    14       8.6145485925E-005
#    -29    15       1.7855611516E-005
#    -29    16       1.5609363957E-006
#    -29    17       1.0042565371E-005
#    -29    18       2.7434603878E-006
#    -29    19       6.6821953005E-006
#    -29    20       3.6636951535E-005
#    -29    21       2.6712125716E-005
#    -29    22       1.2664457334E-004
#    -29    23       2.0149200284E-005
#    -29    24       1.4697545080E-004
#    -29    25       8.8068567714E-005
#    -29    26       9.2032175870E-007
#    -29    27       1.2160147779E-004
#    -28   -16       8.2521527229E-005
#    -28   -15       8.9781330812E-006
#    -28   -14       4.8233150520E-005
#    -28   -13       8.9422640916E-005
#    -28   -12       1.4774528465E-005
#    -28   -11       1.6173913572E-004
#    -28   -10       1.4792405984E-005
#    -28    -9       6.3706470481E-005
#    -28    -8       7.3471681536E-005
#    -28    -7       9.5414973058E-006
#    -28    -6       9.5793116098E-005
#    -28    -5       1.1033123084E-005
#    -28    -4       4.7986376699E-005
#    -28    -3       6.7495150431E-005
#    -28    -2       1.0428283763E-006
#    -28    -1       5.9999667718E-005
#    -28     0       1.0808376281E-005
#    -28     1       3.8220764611E-005
#    -28     2       6.4372687066E-005
#    -28     3       1.7340271091E-006
#    -28     4       6.7586636716E-005
#    -28     5       5.3794777648E-006
#    -28     6       6.5862191342E-005
#    -28     7       2.6860729622E-005
#    -28     8       8.3225156166E-006
#    -28     9       4.2874263842E-005
#    -28    10       6.7744194167E-006
#    -28    11       1.3782341633E-004
#    -28    12       1.1118791596E-004
#    -28    13       4.1452489901E-005
#    -28    14       1.8634314061E-004
#    -28    15       2.8717843165E-006
#    -28    16       3.6087660005E-005
#    -28    17       1.6787674065E-005
#    -28    18       3.3612785292E-006
#    -28    19       1.7941786667E-005
#    -28    20       1.1682042366E-005
#    -28    21       6.4319647396E-005
#    -28    22       1.1331876610E-004
#    -28    23       1.7930958843E-005
#    -28    24       2.0095228327E-004
#    -28    25       6.6220738878E-006
#    -28    26       8.0536586976E-005
#    -28    27       1.0591036317E-004
#    -27   -17       3.0862852574E-005
#    -27   -16       3.5048139403E-005
#    -27   -15       5.5633066712E-006
#    -27   -14       1.0772300340E-004
#    -27   -13       1.0528175009E-005
#    -27   -12       1.2678609429E-004
#    -27   -11       9.1996948669E-005
#    -27   -10       9.7188187315E-006
#    -27    -9       9.9158273327E-005
#    -27    -8       8.7267668949E-006
#    -27    -7       5.5631047054E-005
#    -27    -6       5.1092539280E-005
#    -27    -5       3.0656751950E-006
#    -27    -4       6.5869003658E-005
#    -27    -3       1.3492033363E-005
#    -27    -2       3.3134801604E-005
#    -27    -1       4.9348935439E-005
#    -27     0       5.0129308491E-006
#    -27     1       7.3915634767E-005
#    -27     2       1.3044568740E-005
#    -27     3       3.8515903338E-005
#    -27     4       4.2160308486E-005
#    -27     5       2.2114836506E-005
#    -27     6       9.5757061883E-005
#    -27     7       1.2040526986E-006
#    -27     8       6.8382668542E-005
#    -27     9       7.3790428376E-005
#    -27    10       3.3388476969E-005
#    -27    11       2.7018486752E-004
#    -27    12       1.4445526597E-005
#    -27    13       2.0077564787E-004
#    -27    14       1.0953397857E-004
#    -27    15       1.7184787391E-005
#    -27    16       6.6043631040E-005
#    -27    17       5.3079438447E-007
#    -27    18       1.7579699465E-005
#    -27    19       2.6603324564E-005
#    -27    20       6.2304473795E-006
#    -27    21       1.1355989793E-004
#    -27    22       2.7263343692E-005
#    -27    23       1.3112928629E-004
#    -27    24       9.4510271412E-005
#    -27    25       2.4124949214E-005
#    -27    26       1.4381385857E-004
#    -27    27       1.7732638290E-005
#    -26   -18       1.9228841839E-006
#    -26   -17       6.7394032426E-005
#    -26   -16       8.6555270243E-006
#    -26   -15       6.6764669042E-005
#    -26   -14       1.2158403778E-004
#    -26   -13       1.2712077718E-005
#    -26   -12       1.5282020374E-004
#    -26   -11       1.3112060431E-005
#    -26   -10       5.5124170779E-005
#    -26    -9       6.4040562628E-005
#    -26    -8       3.7461464074E-006
#    -26    -7       5.7515198576E-005
#    -26    -6       8.6608855667E-006
#    -26    -5       2.6894585965E-005
#    -26    -4       3.3529200674E-005
#    -26    -3       5.3600845619E-006
#    -26    -2       7.9578030332E-005
#    -26    -1       9.2376825563E-006
#    -26     0       4.0851751378E-005
#    -26     1       3.9909059551E-005
#    -26     2       4.2832009395E-006
#    -26     3       4.5271176317E-005
#    -26     4       1.6446292375E-006
#    -26     5       7.4750475860E-005
#    -26     6       4.1801362816E-005
#    -26     7       1.8774508827E-005
#    -26     8       1.0919832199E-004
#    -26     9       8.9166657682E-006
#    -26    10       1.3817804035E-004
#    -26    11       1.0679551392E-004
#    -26    12       4.1714724027E-005
#    -26    13       2.0644038386E-004
#    -26    14       3.2620343912E-006
#    -26    15       6.9458357956E-005
#    -26    16       3.9378821047E-005
#    -26    17       2.7453166846E-006
#    -26    18       3.3825246628E-005
#    -26    19       2.4005024296E-005
#    -26    20       3.7645505920E-005
#    -26    21       3.9449933219E-005
#    -26    22       1.6818667821E-005
#    -26    23       1.5528043778E-004
#    -26    24       3.6645463509E-005
#    -26    25       1.3988497258E-004
#    -26    26       3.3124993788E-004
#    -26    27       3.7668473907E-006
#    -25   -19       1.5269188285E-006
#    -25   -18       9.0102838604E-005
#    -25   -17       4.1795322683E-005
#    -25   -16       1.2798533840E-005
#    -25   -15       1.0766087104E-004
#    -25   -14       7.8515370317E-006
#    -25   -13       1.4464534902E-004
#    -25   -12       8.3746086491E-005
#    -25   -11       7.6208055442E-006
#    -25   -10       2.9294367478E-004
#    -25    -9       7.2306017298E-006
#    -25    -8       3.1188838895E-005
#    -25    -7       2.9139221815E-005
#    -25    -6       3.0319095136E-006
#    -25    -5       9.4632620303E-004
#    -25    -4       7.7654531732E-006
#    -25    -3       4.5778415154E-005
#    -25    -2       5.2907287260E-005
#    -25    -1       3.3487909618E-006
#    -25     0       2.0595425642E-003
#    -25     1       3.1272446428E-006
#    -25     2       1.3779334531E-005
#    -25     3       9.4297861937E-006
#    -25     4       1.4379535214E-005
#    -25     5       4.1850930485E-003
#    -25     6       4.5858701046E-006
#    -25     7       4.7297432967E-005
#    -25     8       4.6704549577E-005
#    -25     9       1.5869862106E-005
#    -25    10       5.1903861249E-003
#    -25    11       1.5923447564E-007
#    -25    12       1.2515953524E-004
#    -25    13       5.6519321885E-005
#    -25    14       1.3771682004E-005
#    -25    15       2.6586962205E-003
#    -25    16       8.2770273705E-006
#    -25    17       1.1194878706E-005
#    -25    18       3.7667572273E-005
#    -25    19       6.1500053170E-006
#    -25    20       9.6387101433E-004
#    -25    21       1.2273518103E-005
#    -25    22       1.1963448165E-004
#    -25    23       8.9601028257E-005
#    -25    24       3.4235261550E-005
#    -25    25       2.6404048238E-004
#    -25    26       5.4631167781E-005
#    -25    27       5.3463845354E-005
#    -24   -20       2.0923827959E-005
#    -24   -19       8.2932072149E-006
#    -24   -18       7.4784307087E-005
#    -24   -17       1.0853452680E-005
#    -24   -16       1.0809775191E-004
#    -24   -15       9.2567048284E-005
#    -24   -14       2.3063187923E-005
#    -24   -13       1.4779935524E-004
#    -24   -12       1.4021585297E-005
#    -24   -11       4.2992692095E-005
#    -24   -10       4.3492453954E-005
#    -24    -9       4.0742914212E-006
#    -24    -8       4.4600065616E-005
#    -24    -7       4.3669670202E-006
#    -24    -6       3.3904575780E-005
#    -24    -5       4.4813238855E-005
#    -24    -4       6.1682489927E-006
#    -24    -3       9.0256872377E-005
#    -24    -2       1.1495954416E-005
#    -24    -1       1.2557871630E-005
#    -24     0       2.6988298460E-006
#    -24     1       3.5859364990E-006
#    -24     2       2.5135473920E-005
#    -24     3       7.1324552060E-006
#    -24     4       1.9365287673E-005
#    -24     5       1.8125352035E-005
#    -24     6       4.2017461420E-006
#    -24     7       6.2298481169E-006
#    -24     8       6.2894608591E-007
#    -24     9       1.8123712049E-005
#    -24    10       4.2804173864E-005
#    -24    11       2.9346503800E-005
#    -24    12       1.9858189998E-004
#    -24    13       6.5531428230E-006
#    -24    14       1.0106400236E-004
#    -24    15       5.8647801629E-005
#    -24    16       9.4301524390E-006
#    -24    17       2.0400292273E-005
#    -24    18       1.0227834715E-005
#    -24    19       4.7374524890E-005
#    -24    20       7.7399354099E-005
#    -24    21       1.4545205119E-005
#    -24    22       2.2006620318E-004
#    -24    23       3.7533089560E-006
#    -24    24       2.6742237771E-004
#    -24    25       2.4613799285E-004
#    -24    26       1.0468189253E-004
#    -23   -20       7.2161267676E-006
#    -23   -19       6.3879963726E-005
#    -23   -18       9.6431209438E-005
#    -23   -17       1.7098391658E-005
#    -23   -16       1.7951000816E-004
#    -23   -15       1.8266167908E-005
#    -23   -14       9.0065126450E-005
#    -23   -13       7.5218364969E-005
#    -23   -12       5.7340791013E-006
#    -23   -11       6.3494073687E-005
#    -23   -10       1.1325623076E-005
#    -23    -9       1.9658189653E-005
#    -23    -8       2.2422714972E-005
#    -23    -7       3.6052076149E-006
#    -23    -6       7.3832137186E-005
#    -23    -5       1.5996211698E-005
#    -23    -4       5.7135792022E-005
#    -23    -3       6.0987814976E-005
#    -23    -2       3.4323168554E-006
#    -23    -1       2.1309790245E-005
#    -23     0       4.7844687675E-006
#    -23     1       5.2502425065E-005
#    -23     2       6.2545835469E-005
#    -23     3       1.7792752317E-006
#    -23     4       2.3001692036E-005
#    -23     5       1.1959962496E-005
#    -23     6       8.6109073125E-006
#    -23     7       1.7617104955E-005
#    -23     8       4.7036414259E-006
#    -23     9       1.3995206354E-004
#    -23    10       2.9876137359E-005
#    -23    11       2.6070431251E-004
#    -23    12       2.2221737904E-004
#    -23    13       6.5154523825E-005
#    -23    14       2.1747375407E-004
#    -23    15       1.2571114128E-005
#    -23    16       5.4948027753E-005
#    -23    17       3.1889264343E-005
#    -23    18       5.6078409157E-006
#    -23    19       1.1327615583E-004
#    -23    20       1.7600030973E-005
