 Diffraction intensities for potential:gv5x5_07D10010.in                       
#    -28    13       1.0041859468E-005
#    -28    14       2.0749878100E-005
#    -28    15       1.4508424979E-005
#    -27     7       1.3256379264E-006
#    -27     8       2.0670591235E-006
#    -27     9       5.3208068130E-006
#    -27    10       2.6161141186E-006
#    -27    11       1.2611101270E-006
#    -27    12       5.8125320494E-006
#    -27    13       2.4434551584E-006
#    -27    14       1.0618792614E-005
#    -27    15       1.0660185276E-006
#    -27    16       2.9989279325E-005
#    -27    17       1.8433413990E-005
#    -27    18       2.1227961262E-006
#    -27    19       3.3590684885E-005
#    -27    20       1.1239794243E-006
#    -26     4       4.4944024511E-006
#    -26     5       1.2486302767E-006
#    -26     6       2.9159568697E-006
#    -26     7       4.3457519982E-006
#    -26     8       1.6122360335E-005
#    -26     9       1.7800429613E-005
#    -26    10       8.1825373233E-006
#    -26    11       2.8557336520E-007
#    -26    12       3.6227703991E-005
#    -26    13       2.0315333745E-005
#    -26    14       1.3112479267E-005
#    -26    15       4.5516897800E-006
#    -26    16       6.2255486400E-006
#    -26    17       2.1012593658E-005
#    -26    18       3.2403062872E-006
#    -26    19       6.0927876507E-005
#    -26    20       1.3698995506E-005
#    -26    21       2.9729488403E-006
#    -26    22       6.6395146644E-005
#    -25     2       1.9622540236E-006
#    -25     3       4.7764276641E-006
#    -25     4       1.7601789091E-006
#    -25     5       6.2239871309E-004
#    -25     6       3.6169753516E-006
#    -25     7       4.3160373998E-006
#    -25     8       1.2824763498E-006
#    -25     9       5.0628846963E-006
#    -25    10       4.9446807752E-004
#    -25    11       2.0431720403E-007
#    -25    12       2.5303408165E-005
#    -25    13       3.7008663163E-005
#    -25    14       1.6494588611E-005
#    -25    15       2.5112010968E-004
#    -25    16       1.1687166627E-005
#    -25    17       6.3284028616E-006
#    -25    18       2.8955296378E-005
#    -25    19       8.4657341111E-005
#    -25    20       4.7800307211E-004
#    -25    21       7.4720510870E-006
#    -25    22       5.3292992736E-005
#    -25    23       2.5988203508E-006
#    -24     0       1.6070492201E-006
#    -24     1       4.1415836731E-006
#    -24     2       9.7194688412E-006
#    -24     3       9.4398404254E-007
#    -24     4       1.6186639994E-005
#    -24     5       7.1772759170E-007
#    -24     6       4.1025903372E-006
#    -24     7       1.9007728602E-005
#    -24     8       7.5558338810E-006
#    -24     9       4.8114174727E-006
#    -24    10       3.4671525988E-005
#    -24    11       2.1881759999E-005
#    -24    12       5.0164741144E-005
#    -24    13       1.0117986028E-005
#    -24    14       1.3150015197E-004
#    -24    15       1.9606578874E-006
#    -24    16       1.0482625996E-005
#    -24    17       1.8101012080E-004
#    -24    18       4.3106178585E-005
#    -24    19       1.7511960295E-004
#    -24    20       2.6783929534E-005
#    -24    21       2.8185569467E-005
#    -24    22       1.4269349362E-004
#    -24    23       1.3790886106E-005
#    -24    24       8.5639580070E-006
#    -23    -2       9.0250572265E-007
#    -23    -1       1.5247654909E-005
#    -23     0       1.1772423971E-005
#    -23     1       8.6528434133E-006
#    -23     2       1.3370649499E-005
#    -23     3       1.5477071310E-006
#    -23     4       1.0072718895E-005
#    -23     5       9.0037128615E-005
#    -23     6       2.0835713047E-005
#    -23     7       5.8634600997E-005
#    -23     8       5.2856181769E-005
#    -23     9       9.4372554456E-005
#    -23    10       1.0063259250E-004
#    -23    11       1.6531306113E-005
#    -23    12       7.2847280366E-005
#    -23    13       7.2984905560E-006
#    -23    14       4.1035695265E-006
#    -23    15       1.6964772662E-005
#    -23    16       1.5450518975E-006
#    -23    17       8.6846093899E-005
#    -23    18       2.2591739009E-005
#    -23    19       9.6598365593E-005
#    -23    20       2.2033563274E-005
#    -23    21       3.7062086107E-006
#    -23    22       8.2009373689E-005
#    -23    23       5.7893532040E-006
#    -23    24       2.8766168942E-005
#    -23    25       5.6120782459E-005
#    -22    -4       4.6676985401E-006
#    -22    -3       2.1625512604E-006
#    -22    -2       3.2545990109E-006
#    -22    -1       9.3166761381E-006
#    -22     0       4.2734987620E-005
