 Diffraction intensities for potential:ga5x5_30D10003.in                       
#    -28    13       4.7686087389E-005
#    -28    14       1.0711359078E-004
#    -28    15       6.5251504159E-005
#    -27     7       5.5323974982E-005
#    -27     8       9.0998602745E-005
#    -27     9       1.7216507580E-005
#    -27    10       9.1459490756E-005
#    -27    11       3.8612216844E-005
#    -27    12       5.8145690767E-004
#    -27    13       6.9857906724E-005
#    -27    14       2.1904872276E-005
#    -27    15       6.8200477634E-005
#    -27    16       1.5262645829E-004
#    -27    17       8.6917860311E-005
#    -27    18       1.2053508979E-004
#    -27    19       7.2692811798E-005
#    -27    20       1.2047702151E-004
#    -26     4       8.7837848385E-005
#    -26     5       1.1808140454E-004
#    -26     6       2.4965463823E-006
#    -26     7       1.2066351845E-004
#    -26     8       1.1648674020E-004
#    -26     9       3.7193327840E-005
#    -26    10       3.0644414254E-004
#    -26    11       4.5396909510E-004
#    -26    12       8.7660635694E-006
#    -26    13       1.2314418732E-005
#    -26    14       5.9291133624E-004
#    -26    15       7.7422206055E-005
#    -26    16       7.8821602127E-005
#    -26    17       3.0948794533E-004
#    -26    18       7.0335886285E-005
#    -26    19       6.0133109468E-004
#    -26    20       3.6963957055E-005
#    -26    21       1.0553268801E-004
#    -26    22       2.0116356917E-004
#    -25     2       1.0430935805E-003
#    -25     3       1.7850771660E-005
#    -25     4       5.9806432733E-004
#    -25     5       1.8846364857E-004
#    -25     6       1.5937061787E-003
#    -25     7       2.2094020975E-004
#    -25     8       3.1899540465E-005
#    -25     9       1.0193163136E-004
#    -25    10       3.9452193826E-004
#    -25    11       3.7016696110E-005
#    -25    12       2.0906637929E-004
#    -25    13       4.0119738766E-005
#    -25    14       1.6270354766E-004
#    -25    15       4.8224515180E-004
#    -25    16       9.2345031457E-005
#    -25    17       1.3223001917E-004
#    -25    18       3.0355568925E-004
#    -25    19       2.4904880091E-004
#    -25    20       7.3065567175E-004
#    -25    21       4.5055344937E-005
#    -25    22       7.0392150991E-005
#    -25    23       4.0728637641E-004
#    -24     0       2.1162126332E-004
#    -24     1       3.4461286306E-004
#    -24     2       1.6163350884E-005
#    -24     3       7.5990751604E-005
#    -24     4       7.3693885442E-004
#    -24     5       6.3833566696E-005
#    -24     6       5.3627467847E-004
#    -24     7       4.0216397336E-004
#    -24     8       1.8638202438E-004
#    -24     9       1.6030398278E-004
#    -24    10       1.0392384820E-004
#    -24    11       1.5114967863E-005
#    -24    12       1.9051383898E-004
#    -24    13       9.0807167573E-005
#    -24    14       2.7045019890E-004
#    -24    15       3.4300101091E-004
#    -24    16       3.5137675034E-005
#    -24    17       6.0907306002E-005
#    -24    18       1.6834637659E-004
#    -24    19       1.6305315550E-004
#    -24    20       3.1904431380E-005
#    -24    21       2.2143624703E-005
#    -24    22       3.4475607015E-004
#    -24    23       1.1207067390E-005
