 Diffraction intensities for potential:gv5x5_15D10001.in                       
#    -28    13       9.4067214760E-005
#    -28    14       1.3292532342E-005
#    -28    15       5.9786114953E-005
#    -27     7       6.7839530460E-005
#    -27     8       4.0720980283E-005
#    -27     9       3.9502013801E-006
#    -27    10       8.2966351153E-005
#    -27    11       9.8265467775E-005
#    -27    12       4.6981380461E-005
#    -27    13       2.3554112526E-005
#    -27    14       3.9521103055E-005
#    -27    15       6.3425876899E-005
#    -27    16       1.0198012851E-005
#    -27    17       1.2894599159E-005
#    -27    18       5.6308618372E-005
#    -27    19       3.8594972140E-005
#    -27    20       5.5960925396E-006
#    -26     4       1.8901751593E-006
#    -26     5       2.4859799442E-005
#    -26     6       2.7144999907E-004
#    -26     7       7.1428456401E-005
#    -26     8       1.5018020017E-004
#    -26     9       7.4803130675E-005
#    -26    10       2.0362277981E-005
#    -26    11       4.1819053526E-004
#    -26    12       1.3392319418E-004
#    -26    13       1.3690875906E-004
#    -26    14       1.2525553895E-005
#    -26    15       6.9382924690E-005
#    -26    16       1.2531019716E-005
#    -26    17       9.4924591651E-005
#    -26    18       8.6297587781E-006
#    -26    19       1.9555170363E-005
#    -26    20       1.7405709990E-004
#    -26    21       5.2987659185E-006
#    -26    22       4.3083467373E-005
#    -25     2       3.5676363238E-005
#    -25     3       4.0698917502E-005
#    -25     4       6.9569418048E-005
#    -25     5       2.4005259668E-004
#    -25     6       3.1086744138E-005
#    -25     7       2.5342177995E-004
#    -25     8       2.0985816620E-005
#    -25     9       9.5390365827E-005
#    -25    10       1.3637508227E-004
#    -25    11       1.4232527997E-005
#    -25    12       1.1588491468E-004
#    -25    13       2.3557287981E-004
#    -25    14       9.5814970905E-005
#    -25    15       2.0480162376E-004
#    -25    16       1.4392667408E-004
#    -25    17       2.6671157095E-005
#    -25    18       1.9292322435E-004
#    -25    19       1.3862071444E-005
#    -25    20       1.7474973655E-004
#    -25    21       1.5808028314E-004
#    -25    22       3.0198087657E-005
#    -25    23       7.3460795567E-005
#    -24     0       1.1601183365E-005
#    -24     1       1.5888870935E-004
#    -24     2       7.0210532950E-005
#    -24     3       5.3722550774E-004
#    -24     4       1.1521003836E-004
#    -24     5       1.0742443721E-005
#    -24     6       4.8016345492E-004
#    -24     7       4.2500252263E-005
#    -24     8       6.5036848405E-004
#    -24     9       9.0966462408E-005
#    -24    10       2.3694634443E-005
#    -24    11       6.5457579716E-004
#    -24    12       3.1757273564E-006
#    -24    13       1.8788925256E-004
#    -24    14       1.1833224072E-004
#    -24    15       7.9061755341E-005
#    -24    16       6.0396738901E-007
#    -24    17       8.4997281231E-005
#    -24    18       2.9994426720E-005
#    -24    19       2.6426209988E-004
#    -24    20       5.1678161564E-005
#    -24    21       4.6100952466E-005
#    -24    22       5.5497084645E-006
#    -24    23       9.5779375017E-005
#    -24    24       6.4014377120E-005
#    -23    -2       5.1558338867E-005
#    -23    -1       1.6973587330E-005
#    -23     0       9.3803594135E-005
#    -23     1       1.1007829250E-004
#    -23     2       1.0051275970E-004
#    -23     3       1.8754008257E-004
#    -23     4       5.3899875014E-004
#    -23     5       1.3077280843E-004
#    -23     6       5.4807171653E-004
#    -23     7       1.1263375104E-003
#    -23     8       1.5977130744E-004
#    -23     9       6.5790995319E-004
#    -23    10       1.1755243508E-004
#    -23    11       1.0730181094E-004
#    -23    12       1.5217044951E-004
#    -23    13       1.2235664621E-004
#    -23    14       1.9289265901E-005
#    -23    15       7.5951943159E-005
#    -23    16       6.9195506552E-005
#    -23    17       1.7960764170E-004
#    -23    18       1.8648577992E-005
#    -23    19       2.1464125524E-004
#    -23    20       3.7406245433E-005
#    -23    21       2.9708463729E-005
#    -23    22       2.5935649205E-004
#    -23    23       7.4135039313E-005
#    -23    24       1.1125152852E-004
#    -23    25       1.1297604794E-006
#    -22    -4       1.5610060379E-005
#    -22    -3       1.3389585999E-005
#    -22    -2       3.1510035496E-005
#    -22    -1       7.8498069353E-006
#    -22     0       4.6076222501E-005
#    -22     1       6.4828958484E-005
#    -22     2       1.2552208613E-005
#    -22     3       2.6142002771E-004
#    -22     4       6.4420939051E-005
#    -22     5       7.0168739559E-005
#    -22     6       3.8974605812E-004
#    -22     7       5.7210901348E-005
#    -22     8       1.1189397378E-004
#    -22     9       2.1127551775E-004
#    -22    10       1.7582890606E-004
#    -22    11       5.2468125374E-004
#    -22    12       2.2460235845E-004
#    -22    13       1.1809060678E-004
#    -22    14       7.6263391125E-005
#    -22    15       2.8324881039E-004
#    -22    16       3.4522055237E-004
#    -22    17       4.6209756351E-004
#    -22    18       5.9779936145E-004
#    -22    19       6.3671192174E-005
#    -22    20       1.1148341880E-005
#    -22    21       7.4709746561E-006
#    -22    22       8.6743787657E-005
#    -22    23       1.8971132229E-004
#    -22    24       7.2716217894E-005
#    -22    25       7.5333739378E-006
#    -22    26       9.3385950206E-005
#    -21    -5       3.2811899363E-005
#    -21    -4       3.0006945992E-005
#    -21    -3       5.2291492918E-006
#    -21    -2       1.8806622875E-004
#    -21    -1       6.1085464621E-005
#    -21     0       6.8877544147E-005
#    -21     1       6.8362074968E-005
#    -21     2       1.0755869883E-004
#    -21     3       1.0562988574E-003
