 Diffraction intensities for potential:ga5x5_07D10005.in                       
#    -28    13       1.8867058693E-005
#    -28    14       2.0971866388E-005
#    -28    15       3.2046444435E-006
#    -27     7       1.9961717815E-005
#    -27     8       9.4676721045E-005
#    -27     9       4.1780772730E-006
#    -27    10       2.0996832628E-005
#    -27    11       1.5309764359E-005
#    -27    12       9.1664925174E-005
#    -27    13       4.2322056994E-005
#    -27    14       2.8302643209E-005
#    -27    15       4.5136334974E-006
#    -27    16       1.2487941207E-004
#    -27    17       1.0537408978E-004
#    -27    18       1.1465332753E-005
#    -27    19       6.9439584219E-005
#    -27    20       5.4482697373E-005
#    -26     4       3.0807290295E-005
#    -26     5       2.2168142642E-005
#    -26     6       1.0507912548E-005
#    -26     7       1.4227493021E-004
#    -26     8       7.4826014714E-006
#    -26     9       1.1755559517E-004
#    -26    10       9.1771487783E-005
#    -26    11       4.1454409330E-005
#    -26    12       1.1818059190E-004
#    -26    13       9.0152433412E-006
#    -26    14       1.1875245782E-004
#    -26    15       2.0249981690E-005
#    -26    16       1.0232067828E-004
#    -26    17       2.7066535552E-005
#    -26    18       2.5098218221E-005
#    -26    19       1.5093605981E-005
#    -26    20       4.9545002018E-005
#    -26    21       7.1732037425E-005
#    -26    22       5.7221693110E-006
#    -25     2       5.9290821492E-005
#    -25     3       6.7733888969E-005
#    -25     4       3.0724253153E-004
#    -25     5       1.5342247470E-003
#    -25     6       1.1853505637E-004
#    -25     7       2.6996813537E-005
#    -25     8       2.6314226714E-004
#    -25     9       1.0862259303E-004
#    -25    10       6.3669945857E-004
#    -25    11       4.4559358217E-005
#    -25    12       4.3587039032E-005
#    -25    13       8.8037827723E-005
#    -25    14       5.3185608705E-007
#    -25    15       1.7199388433E-004
#    -25    16       7.7538279100E-006
#    -25    17       2.7827047274E-005
#    -25    18       5.4395079101E-006
#    -25    19       3.8628031988E-005
#    -25    20       1.3535020590E-004
#    -25    21       3.9821046786E-005
#    -25    22       1.6205423553E-005
#    -25    23       6.8823534767E-006
#    -24     0       7.8116314746E-005
#    -24     1       3.2238404507E-004
#    -24     2       6.8201716133E-005
#    -24     3       4.0483236563E-005
#    -24     4       8.3157038810E-005
#    -24     5       1.5616166879E-004
#    -24     6       1.0795560414E-004
#    -24     7       1.5094291827E-005
#    -24     8       7.2058801420E-005
#    -24     9       5.6021674246E-005
#    -24    10       9.7479977771E-005
#    -24    11       1.8435274197E-005
#    -24    12       5.8216886922E-005
#    -24    13       1.0768128832E-005
#    -24    14       4.4541393453E-005
#    -24    15       2.1225901737E-005
#    -24    16       3.3830759531E-005
#    -24    17       7.5042335352E-006
#    -24    18       4.0520563389E-007
#    -24    19       2.9789114684E-005
#    -24    20       8.9123523655E-005
#    -24    21       6.9049318006E-005
#    -24    22       4.0579389578E-005
#    -24    23       7.9905211224E-005
#    -24    24       4.2065839786E-005
#    -23    -2       5.9436899131E-005
#    -23    -1       4.0552418062E-007
#    -23     0       2.1798120228E-004
#    -23     1       1.6573131318E-004
#    -23     2       1.2810564353E-004
#    -23     3       1.5537398446E-005
#    -23     4       6.7594029484E-005
#    -23     5       3.6186458156E-005
#    -23     6       2.7396384817E-005
#    -23     7       1.9127396320E-004
#    -23     8       1.6456605834E-004
#    -23     9       6.5220424458E-005
#    -23    10       3.1397125506E-005
#    -23    11       1.7522712799E-005
#    -23    12       3.6074672031E-005
#    -23    13       9.0201607142E-005
#    -23    14       7.0101177803E-006
#    -23    15       9.0127893480E-005
#    -23    16       1.2873847048E-005
#    -23    17       5.7153893564E-005
#    -23    18       9.9861359904E-005
#    -23    19       4.9796478389E-005
#    -23    20       1.7569454760E-004
#    -23    21       3.6079481175E-005
#    -23    22       8.0729597334E-005
#    -23    23       2.3354936963E-005
#    -23    24       1.2442828530E-004
#    -23    25       2.2259529500E-005
#    -22    -4       2.2416336795E-005
#    -22    -3       4.4410816089E-005
#    -22    -2       9.9880310252E-005
#    -22    -1       1.5962077706E-005
#    -22     0       1.0355663196E-007
#    -22     1       2.9896869289E-005
#    -22     2       2.5850325909E-004
#    -22     3       6.1723218495E-007
#    -22     4       3.1926145525E-005
#    -22     5       2.9275821647E-004
#    -22     6       6.2661152867E-005
#    -22     7       1.7846902790E-004
#    -22     8       2.6771652593E-005
#    -22     9       1.0442734809E-004
#    -22    10       1.6246502483E-004
#    -22    11       3.6159756530E-005
#    -22    12       1.2756945142E-004
#    -22    13       2.2095881488E-006
#    -22    14       5.8306080831E-005
#    -22    15       8.4138087695E-005
#    -22    16       4.7874185236E-005
#    -22    17       2.0716608944E-004
#    -22    18       3.7376799200E-006
#    -22    19       1.3921851614E-004
#    -22    20       4.3841341347E-005
#    -22    21       1.9998996122E-004
#    -22    22       3.6176170748E-005
#    -22    23       4.2357896382E-005
#    -22    24       1.4961970373E-005
#    -22    25       1.1247783934E-005
#    -22    26       4.9925286710E-006
#    -21    -5       6.5240121081E-006
#    -21    -4       1.1523462368E-005
#    -21    -3       4.7422219711E-006
#    -21    -2       1.6122729386E-005
#    -21    -1       1.3017403281E-004
#    -21     0       1.8713250377E-004
#    -21     1       7.1574058477E-006
#    -21     2       3.4903388940E-005
#    -21     3       2.3058854286E-006
#    -21     4       3.7424693662E-004
#    -21     5       4.0980629989E-005
#    -21     6       2.8481769829E-004
#    -21     7       6.8634010896E-005
#    -21     8       1.8862959858E-004
#    -21     9       1.9642727100E-004
#    -21    10       1.5607142342E-005
#    -21    11       1.0865234786E-004
#    -21    12       5.1597635786E-006
#    -21    13       2.6099791284E-004
#    -21    14       9.8491136869E-005
#    -21    15       6.0249980296E-007
#    -21    16       1.8337354562E-004
#    -21    17       3.4740277457E-006
#    -21    18       2.7358680886E-004
#    -21    19       1.7054819125E-006
#    -21    20       7.2641875061E-005
#    -21    21       4.1620987742E-005
#    -21    22       4.3005945365E-005
#    -21    23       1.7078413634E-005
#    -21    24       1.0249100768E-004
#    -21    25       3.2271614546E-005
#    -21    26       4.7072145236E-006
#    -20    -7       1.3976844820E-005
#    -20    -6       5.6130701818E-005
#    -20    -5       9.3071816029E-004
#    -20    -4       4.2014722063E-005
#    -20    -3       8.1442147808E-005
#    -20    -2       2.5090140272E-006
#    -20    -1       2.4958380449E-004
#    -20     0       5.8626911468E-003
#    -20     1       9.3851448759E-005
#    -20     2       4.5124342029E-005
#    -20     3       6.6939976127E-005
#    -20     4       2.5967284733E-004
#    -20     5       7.1491534980E-003
#    -20     6       1.2120212555E-005
#    -20     7       2.2921190981E-005
#    -20     8       8.5556805285E-005
#    -20     9       1.9626659954E-005
#    -20    10       4.3625631751E-003
#    -20    11       1.0477732595E-005
#    -20    12       5.9698634996E-006
#    -20    13       1.0192727322E-004
#    -20    14       1.5655577793E-004
#    -20    15       6.0709470067E-003
#    -20    16       3.9276585096E-005
#    -20    17       8.4949805033E-005
#    -20    18       6.6855695781E-005
#    -20    19       4.6660037495E-005
#    -20    20       1.9952147586E-003
#    -20    21       8.2777929666E-005
#    -20    22       2.0839489593E-005
#    -20    23       5.5163812176E-005
#    -20    24       2.4465288449E-005
#    -20    25       1.1250593117E-004
#    -20    26       1.6307271692E-005
#    -20    27       8.8319062033E-006
#    -19    -8       1.5703702137E-005
#    -19    -7       3.2492890948E-007
#    -19    -6       3.9804945778E-005
#    -19    -5       5.9526690385E-005
#    -19    -4       2.7332854314E-004
#    -19    -3       7.8623204872E-005
#    -19    -2       1.4639883363E-004
#    -19    -1       7.1020233452E-005
#    -19     0       2.6647679188E-004
#    -19     1       8.6679660080E-005
#    -19     2       4.3628167656E-005
#    -19     3       1.6306322537E-004
#    -19     4       3.0492124320E-004
#    -19     5       1.4667125519E-004
#    -19     6       7.9813499760E-005
#    -19     7       2.0335522249E-005
#    -19     8       2.7894477725E-005
#    -19     9       1.8841508403E-004
#    -19    10       6.6405403660E-005
#    -19    11       8.7531135708E-005
#    -19    12       2.0876844079E-005
#    -19    13       9.3739135462E-006
#    -19    14       1.0675739317E-004
#    -19    15       1.4895483539E-004
#    -19    16       1.3775200499E-004
#    -19    17       7.2732996109E-006
#    -19    18       4.6161999698E-005
#    -19    19       5.6772758648E-005
#    -19    20       2.1709424352E-005
#    -19    21       6.2912120927E-005
#    -19    22       8.1003641033E-005
#    -19    23       1.8482368331E-005
#    -19    24       4.0090759368E-005
#    -19    25       8.8337097229E-005
#    -19    26       1.8585142663E-006
#    -19    27       2.4093530611E-005
#    -18    -9       7.5972799430E-005
#    -18    -8       6.1281094679E-005
#    -18    -7       8.0661346759E-005
#    -18    -6       1.6022351373E-005
#    -18    -5       5.7450494410E-005
#    -18    -4       1.7258054513E-004
#    -18    -3       4.2666179784E-004
#    -18    -2       1.5817102660E-006
#    -18    -1       1.1692469202E-004
#    -18     0       1.9611655220E-005
#    -18     1       6.0066220627E-006
#    -18     2       5.7018970035E-004
#    -18     3       2.1739760293E-004
#    -18     4       7.3258738641E-005
#    -18     5       1.8398469993E-004
#    -18     6       9.4741678808E-006
#    -18     7       2.6982137696E-004
#    -18     8       1.4308533856E-004
#    -18     9       1.6954420923E-005
#    -18    10       6.2425990812E-005
#    -18    11       3.0925559289E-005
#    -18    12       1.1304762491E-004
#    -18    13       1.6727890008E-004
#    -18    14       4.6328743861E-005
#    -18    15       1.4042456076E-004
#    -18    16       1.4610737318E-005
#    -18    17       2.9909100188E-005
#    -18    18       2.8209638313E-004
#    -18    19       7.8090902243E-005
#    -18    20       5.8147605183E-005
#    -18    21       8.6606242475E-005
#    -18    22       5.6022049610E-006
#    -18    23       1.2889651526E-005
#    -18    24       4.7165384497E-005
#    -18    25       2.4875484523E-007
#    -18    26       8.5507878136E-006
#    -18    27       4.1246078013E-005
#    -17   -10       2.9346123601E-006
#    -17    -9       8.4191878568E-006
#    -17    -8       5.0205773096E-005
#    -17    -7       3.9333447959E-004
#    -17    -6       2.9991280308E-005
#    -17    -5       3.6139222813E-005
#    -17    -4       5.4689624257E-005
#    -17    -3       5.6909586917E-005
#    -17    -2       2.4133465869E-004
#    -17    -1       3.5522045208E-006
#    -17     0       2.9470656194E-004
#    -17     1       4.3489950271E-005
#    -17     2       3.5254456120E-004
#    -17     3       5.1066486794E-004
#    -17     4       3.9543432902E-005
#    -17     5       8.7945258652E-005
#    -17     6       8.0815864025E-005
#    -17     7       4.7570161410E-005
#    -17     8       3.3885407115E-004
#    -17     9       6.0967226679E-005
#    -17    10       2.9430171002E-005
#    -17    11       1.9615751583E-005
#    -17    12       1.2503693055E-004
#    -17    13       5.0596137209E-005
#    -17    14       1.4077251370E-004
#    -17    15       2.5735742096E-004
#    -17    16       1.6200728134E-004
#    -17    17       1.7844719973E-004
#    -17    18       7.4219472042E-005
#    -17    19       1.7257296399E-004
#    -17    20       9.8048112738E-005
#    -17    21       4.7624457925E-005
#    -17    22       4.7759338337E-005
#    -17    23       8.3132843780E-005
#    -17    24       2.8793060509E-005
#    -17    25       1.0796849306E-005
#    -17    26       1.6398415292E-005
#    -17    27       1.6170731448E-005
#    -16   -11       4.0675737839E-005
#    -16   -10       4.6413145660E-005
#    -16    -9       3.7798587538E-006
#    -16    -8       1.0539310524E-004
#    -16    -7       1.2125103341E-005
#    -16    -6       7.4302621959E-005
#    -16    -5       5.9335343730E-005
#    -16    -4       8.6355241697E-005
#    -16    -3       2.0226089409E-004
#    -16    -2       6.1440336778E-005
#    -16    -1       3.7475044347E-004
#    -16     0       3.5156466035E-005
#    -16     1       4.1522844248E-004
#    -16     2       2.4841123865E-004
#    -16     3       1.0962321684E-004
#    -16     4       1.7063669370E-005
#    -16     5       1.7741989285E-004
#    -16     6       1.8120591009E-004
#    -16     7       1.3468009006E-004
#    -16     8       4.5945990974E-005
#    -16     9       1.2357402799E-004
#    -16    10       1.3212319953E-005
#    -16    11       3.9758579258E-005
#    -16    12       4.5497447125E-005
#    -16    13       1.6680853401E-004
#    -16    14       1.9151880995E-004
#    -16    15       2.4252582129E-005
#    -16    16       2.8759227834E-004
#    -16    17       5.1192090671E-005
#    -16    18       3.2595434330E-004
#    -16    19       1.9770733272E-005
#    -16    20       9.3540476701E-006
#    -16    21       5.7813376984E-005
#    -16    22       3.6923005122E-005
#    -16    23       2.4376839337E-005
#    -16    24       2.3708628056E-005
#    -16    25       7.5621572299E-006
#    -16    26       2.0087171445E-006
#    -16    27       2.6887911381E-005
#    -15   -13       2.5360934189E-005
#    -15   -12       1.5451144102E-005
#    -15   -11       7.2320891307E-005
#    -15   -10       5.1064213009E-004
#    -15    -9       5.3887488896E-006
#    -15    -8       1.6666516867E-005
#    -15    -7       5.6728402419E-005
#    -15    -6       1.7333086185E-005
#    -15    -5       8.3989026288E-003
#    -15    -4       4.2463755211E-005
#    -15    -3       4.8906854821E-005
#    -15    -2       2.6556303359E-005
#    -15    -1       1.4777031428E-004
#    -15     0       3.1895971667E-002
#    -15     1       3.6160015155E-005
#    -15     2       1.3764025106E-004
#    -15     3       3.0844943697E-005
#    -15     4       3.4908022056E-005
#    -15     5       1.0229170005E-002
#    -15     6       2.3656032858E-004
#    -15     7       5.2263129958E-005
#    -15     8       1.0030042790E-005
#    -15     9       1.4256642985E-004
#    -15    10       1.1976442334E-002
#    -15    11       1.3428687887E-005
#    -15    12       1.2130936634E-005
#    -15    13       1.3696623285E-004
#    -15    14       1.3225710889E-004
#    -15    15       2.0693866382E-002
#    -15    16       1.3221111450E-004
#    -15    17       6.4745269948E-005
#    -15    18       6.0255954389E-006
#    -15    19       4.3864103559E-005
#    -15    20       7.0747686065E-003
#    -15    21       8.6880848080E-005
#    -15    22       7.6303721193E-006
#    -15    23       1.1614415526E-005
#    -15    24       5.3974447819E-006
#    -15    25       3.7445067263E-004
#    -15    26       8.3581366974E-007
#    -15    27       1.2334742309E-005
#    -15    28       1.3576966855E-006
#    -14   -14       6.9288043800E-006
#    -14   -13       9.6876703268E-005
#    -14   -12       6.4847640382E-005
#    -14   -11       2.0730398329E-005
#    -14   -10       1.4857910694E-006
#    -14    -9       1.0958950963E-004
#    -14    -8       9.5662330108E-005
#    -14    -7       4.3736878763E-005
#    -14    -6       7.9882226741E-005
#    -14    -5       4.0302684727E-005
#    -14    -4       1.5791797283E-004
#    -14    -3       8.5454487218E-005
#    -14    -2       1.4733014768E-004
#    -14    -1       3.9108162919E-004
#    -14     0       1.8004338680E-004
#    -14     1       2.2603393300E-004
#    -14     2       6.3326946470E-005
#    -14     3       1.4601089948E-004
#    -14     4       2.7152424083E-004
#    -14     5       7.1351126018E-005
#    -14     6       2.4198420395E-004
#    -14     7       3.7215117807E-005
#    -14     8       1.8011303831E-005
#    -14     9       1.5004465091E-005
#    -14    10       1.9292818359E-004
#    -14    11       8.9204410202E-005
#    -14    12       8.4043932348E-005
#    -14    13       4.7258564388E-005
