 Diffraction intensities for potential:_6x6_07D10002.in                        
#    -54    14       2.5469388625E-005
#    -54    15       3.7928768796E-006
#    -54    16       2.1393987655E-005
#    -54    17       5.2194810837E-006
#    -54    18       3.6805514910E-004
#    -54    19       4.2976245785E-006
#    -54    20       2.1303346067E-005
#    -53     9       9.5454524169E-005
#    -53    10       7.6205661304E-006
#    -53    11       5.8834258009E-008
#    -53    12       1.0255870653E-006
#    -53    13       7.3465920753E-006
#    -53    14       2.3413854562E-005
#    -53    15       7.3708806452E-005
#    -53    16       1.1028336695E-005
#    -53    17       5.9921410580E-006
#    -53    18       7.8361957775E-006
#    -53    19       8.2193240791E-006
#    -53    20       3.9230927480E-005
#    -53    21       1.4214666367E-004
#    -53    22       3.3316053246E-006
#    -53    23       5.9185140234E-006
#    -53    24       4.8294723039E-006
#    -52     6       4.6383666758E-006
#    -52     7       4.1993017286E-006
#    -52     8       2.6495323641E-006
#    -52     9       1.0021296905E-004
#    -52    10       4.3026540235E-005
#    -52    11       5.5701045033E-006
#    -52    12       4.8062245863E-006
#    -52    13       4.4522887219E-006
#    -52    14       9.1164481581E-006
#    -52    15       1.0299962887E-004
#    -52    16       5.7604444292E-005
#    -52    17       8.7136115993E-006
#    -52    18       1.2953933053E-005
#    -52    19       6.8821580824E-006
#    -52    20       8.4624252830E-006
#    -52    21       1.7891151027E-004
#    -52    22       4.8085023609E-005
#    -52    23       2.5101762189E-006
#    -52    24       5.9884469063E-006
#    -52    25       7.5795070033E-006
#    -52    26       3.1853211901E-006
#    -51     3       1.4972979829E-006
#    -51     4       1.9962884821E-005
#    -51     5       4.6632931520E-006
#    -51     6       1.2326479219E-004
#    -51     7       6.5170828386E-006
#    -51     8       3.1943960474E-005
#    -51     9       5.9819636164E-006
#    -51    10       5.1374242341E-005
#    -51    11       3.8340523535E-006
#    -51    12       3.4454875905E-004
#    -51    13       3.8301054479E-006
#    -51    14       6.7483890419E-005
#    -51    15       7.4669549148E-006
#    -51    16       4.6759462679E-005
#    -51    17       1.2290943334E-005
#    -51    18       6.2348527322E-004
#    -51    19       1.7848046658E-005
#    -51    20       9.9754845610E-005
#    -51    21       1.0422462909E-005
#    -51    22       1.0599501624E-004
#    -51    23       6.4732601580E-006
#    -51    24       1.9239422315E-004
#    -51    25       1.2671149569E-005
#    -51    26       6.0701919286E-005
#    -51    27       1.0258758023E-005
#    -50     1       3.9293221440E-006
#    -50     2       2.2142532055E-005
#    -50     3       7.7069439599E-005
#    -50     4       1.0820889570E-006
#    -50     5       1.6213482383E-006
#    -50     6       1.7017120959E-006
#    -50     7       5.0307677223E-006
#    -50     8       6.1966445593E-005
#    -50     9       1.2821412471E-004
#    -50    10       1.0720556057E-005
#    -50    11       5.9700051905E-006
#    -50    12       1.1855726778E-005
#    -50    13       1.3997468618E-005
#    -50    14       9.1814816845E-005
#    -50    15       2.4035022192E-004
#    -50    16       1.5605505467E-005
#    -50    17       2.0780610038E-005
#    -50    18       8.8320247289E-006
#    -50    19       7.8203597569E-006
#    -50    20       8.6854861495E-005
#    -50    21       2.9078775229E-004
#    -50    22       9.6904914324E-006
#    -50    23       1.8263843664E-005
#    -50    24       1.3658760507E-005
#    -50    25       1.7048181691E-005
#    -50    26       7.9431683162E-005
#    -50    27       1.7970969335E-004
#    -50    28       1.7570519583E-005
#    -49    -1       3.9166472564E-006
#    -49     0       1.1783989081E-006
#    -49     1       6.0336574446E-007
#    -49     2       2.3120358221E-006
#    -49     3       9.5933847915E-005
#    -49     4       4.6006297200E-005
#    -49     5       8.5229249753E-008
#    -49     6       7.1265198394E-006
#    -49     7       8.8318338140E-006
#    -49     8       1.0003941589E-005
#    -49     9       1.4031898954E-004
#    -49    10       3.3601135111E-005
#    -49    11       1.6682969812E-005
#    -49    12       1.7324535995E-005
#    -49    13       1.6339622780E-005
#    -49    14       6.9477119859E-006
#    -49    15       4.0852964784E-004
#    -49    16       1.3013172914E-004
#    -49    17       1.5991076958E-005
#    -49    18       1.2544621405E-005
#    -49    19       1.1907724391E-005
#    -49    20       1.6642154599E-005
#    -49    21       3.0153236831E-004
#    -49    22       2.2327682787E-004
#    -49    23       2.4606273158E-005
#    -49    24       2.4005859085E-005
#    -49    25       2.7706273086E-005
#    -49    26       1.3894035402E-006
#    -49    27       3.0065251524E-004
#    -49    28       5.9934122271E-005
#    -49    29       8.5389992952E-006
#    -48    -3       1.5331610342E-006
#    -48    -2       2.2198594608E-005
#    -48    -1       6.0648487358E-007
#    -48     0       2.9811304120E-004
#    -48     1       1.6800414883E-006
#    -48     2       1.8204768703E-005
#    -48     3       2.5081968506E-006
#    -48     4       2.0091935755E-005
#    -48     5       4.6494653258E-006
#    -48     6       2.5331750566E-004
#    -48     7       1.9877003240E-005
#    -48     8       4.2345211817E-005
#    -48     9       1.4325764463E-005
#    -48    10       5.3398989285E-005
#    -48    11       1.3069027514E-005
#    -48    12       8.7948660716E-004
#    -48    13       6.4541794071E-006
#    -48    14       1.0663558644E-004
#    -48    15       1.7287827961E-005
#    -48    16       1.1790138632E-004
#    -48    17       2.4327952443E-005
#    -48    18       9.1005566645E-004
#    -48    19       6.2294178886E-006
#    -48    20       1.2501249466E-004
#    -48    21       2.2933401157E-005
#    -48    22       2.1770676462E-004
#    -48    23       1.9174527630E-005
#    -48    24       8.6302262858E-004
#    -48    25       3.2313338530E-005
#    -48    26       9.6893005540E-005
#    -48    27       1.1093664772E-005
#    -48    28       7.9519452949E-005
#    -48    29       2.1402542558E-006
#    -48    30       1.4108595085E-004
#    -47    -4       1.9739854219E-005
#    -47    -3       7.6541792960E-005
#    -47    -2       2.3776862446E-006
#    -47    -1       1.5931941260E-006
#    -47     0       8.4706817176E-006
#    -47     1       3.9422106268E-006
#    -47     2       2.2869274554E-005
#    -47     3       1.0719641319E-004
#    -47     4       4.4676066785E-006
#    -47     5       5.6110327689E-006
#    -47     6       5.0150734841E-006
#    -47     7       1.1441532605E-005
#    -47     8       6.2737700737E-005
#    -47     9       1.9373552768E-004
#    -47    10       1.3813508048E-005
#    -47    11       9.1606360509E-006
#    -47    12       4.7499741553E-006
#    -47    13       2.6002070148E-005
#    -47    14       1.2996051437E-004
#    -47    15       3.5896030633E-004
#    -47    16       2.3967470970E-005
#    -47    17       2.9478289682E-005
#    -47    18       4.3624052521E-005
#    -47    19       2.4306216701E-005
#    -47    20       1.5648726133E-004
#    -47    21       4.7724570775E-004
#    -47    22       1.7161640015E-005
#    -47    23       1.3304122028E-005
#    -47    24       1.1170148796E-005
#    -47    25       2.4778005715E-005
#    -47    26       7.4896306972E-005
#    -47    27       2.6073465105E-004
#    -47    28       1.6533238620E-005
#    -47    29       1.7509323513E-005
#    -47    30       3.2279468614E-005
#    -47    31       6.5147318969E-006
#    -46    -6       4.6087643814E-006
#    -46    -5       4.6393977142E-006
#    -46    -4       1.1437857491E-006
#    -46    -3       9.6102834011E-005
#    -46    -2       1.8047086361E-005
#    -46    -1       4.0326712786E-006
#    -46     0       3.8907050940E-006
#    -46     1       3.3242195415E-006
#    -46     2       2.5739432419E-006
#    -46     3       1.5777931797E-004
#    -46     4       3.8633927904E-005
#    -46     5       5.0757286863E-006
#    -46     6       1.0257913777E-005
#    -46     7       3.2944885181E-006
#    -46     8       1.8462571119E-005
#    -46     9       1.3932824637E-004
#    -46    10       9.3493760569E-005
#    -46    11       1.8285022929E-005
#    -46    12       1.9043786585E-005
#    -46    13       9.2885623113E-006
#    -46    14       1.6375588500E-005
#    -46    15       3.5923274144E-004
#    -46    16       1.2673326640E-004
#    -46    17       3.8153935960E-005
#    -46    18       2.5557390782E-005
#    -46    19       2.6535513609E-005
#    -46    20       1.8782507198E-005
#    -46    21       5.1337119859E-004
#    -46    22       1.2746498607E-004
#    -46    23       9.5633845552E-006
#    -46    24       2.0462172789E-005
#    -46    25       1.8259520256E-005
#    -46    26       1.2425429274E-005
#    -46    27       3.9681584782E-004
#    -46    28       1.4450340457E-004
#    -46    29       7.8302947294E-006
#    -46    30       2.0156947294E-005
#    -46    31       2.1084327025E-006
#    -45    -7       4.2113789311E-006
#    -45    -6       1.2249712966E-004
#    -45    -5       1.5234242043E-006
#    -45    -4       4.5959297277E-005
#    -45    -3       2.5695607933E-006
#    -45    -2       2.2665510285E-005
#    -45    -1       3.4232726259E-006
