 Diffraction intensities for potential:gv5x5_08D10009.in                       
#    -28    13       2.9662984929E-005
#    -28    14       1.7683426797E-005
#    -28    15       2.7082346922E-005
#    -27     7       2.2351606212E-005
#    -27     8       4.0145091329E-005
#    -27     9       1.8443971759E-006
#    -27    10       2.8007936495E-005
#    -27    11       3.2899786927E-005
#    -27    12       2.8782151322E-005
#    -27    13       2.9955790448E-005
#    -27    14       2.4608359238E-005
#    -27    15       1.3325770176E-005
#    -27    16       4.7874421150E-006
#    -27    17       1.0168008059E-005
#    -27    18       5.3423102547E-006
#    -27    19       6.3011569918E-006
#    -27    20       9.4646584181E-006
#    -26     4       4.8107918712E-006
#    -26     5       1.1767209753E-006
#    -26     6       2.6909133954E-005
#    -26     7       6.8829869485E-007
#    -26     8       4.2577328985E-005
#    -26     9       6.7182062467E-005
#    -26    10       3.1239928448E-005
#    -26    11       9.8293115090E-005
#    -26    12       4.9157767001E-005
#    -26    13       5.5582179551E-005
#    -26    14       5.5473555486E-005
#    -26    15       1.3520011392E-006
#    -26    16       1.6380729488E-006
#    -26    17       2.1736112290E-007
#    -26    18       1.1841256031E-006
#    -26    19       1.2827264565E-006
#    -26    20       8.0662638985E-007
#    -26    21       5.5991700669E-007
#    -26    22       6.8576571641E-006
#    -25     2       4.6954568026E-005
#    -25     3       6.1936905773E-005
#    -25     4       1.3793714319E-004
#    -25     5       3.2811794182E-004
#    -25     6       1.5658490887E-004
#    -25     7       8.1381121646E-005
#    -25     8       4.5007462823E-005
#    -25     9       1.0029072758E-004
#    -25    10       6.5215164105E-004
#    -25    11       1.1538026986E-005
#    -25    12       8.5783561068E-005
#    -25    13       2.4189171554E-005
#    -25    14       3.5957467757E-005
#    -25    15       1.7443923747E-004
#    -25    16       1.6766652045E-005
#    -25    17       7.3967059849E-007
#    -25    18       1.9022686966E-005
#    -25    19       4.3560745213E-005
#    -25    20       3.0483679624E-004
#    -25    21       1.6104166484E-006
#    -25    22       2.9982296862E-006
#    -25    23       1.0223910643E-006
#    -24     0       3.1866895927E-005
#    -24     1       7.1963467485E-005
#    -24     2       4.0102046060E-005
#    -24     3       4.9117010025E-005
#    -24     4       2.3626472357E-005
#    -24     5       2.8646725306E-005
#    -24     6       5.1830566923E-005
#    -24     7       7.6548561136E-005
#    -24     8       6.7060736487E-005
#    -24     9       1.0890320879E-004
#    -24    10       1.0471268524E-004
#    -24    11       1.0860743961E-004
#    -24    12       1.8248733909E-004
#    -24    13       7.8891124388E-005
#    -24    14       3.0136996452E-006
#    -24    15       3.6300985289E-005
#    -24    16       3.8258202119E-005
#    -24    17       1.8609312139E-005
#    -24    18       1.9168549635E-005
#    -24    19       7.3012020364E-006
#    -24    20       2.5027260547E-005
#    -24    21       2.6485123931E-006
#    -24    22       3.0645604687E-005
#    -24    23       2.1734973710E-006
#    -24    24       1.8463205179E-005
#    -23    -2       4.0188590829E-005
#    -23    -1       4.8194116093E-005
#    -23     0       4.7074753143E-005
#    -23     1       2.4948851003E-005
#    -23     2       5.5142112286E-005
#    -23     3       1.0204635910E-004
#    -23     4       7.2523338449E-005
#    -23     5       1.8874910879E-004
#    -23     6       1.1651210339E-004
#    -23     7       1.7236928704E-004
#    -23     8       1.1887279718E-004
#    -23     9       1.9933156756E-005
#    -23    10       2.3016768291E-004
#    -23    11       3.9912355713E-006
#    -23    12       6.0356450836E-005
#    -23    13       4.0152531781E-005
#    -23    14       7.9419015804E-005
#    -23    15       1.5865438122E-005
#    -23    16       2.5184216392E-005
#    -23    17       5.1112606962E-005
#    -23    18       1.9521859129E-005
#    -23    19       7.3864372663E-006
#    -23    20       5.5392186795E-006
#    -23    21       3.8310161622E-005
#    -23    22       2.9913664311E-005
#    -23    23       3.2935526782E-006
#    -23    24       2.1891347803E-005
#    -23    25       2.1114885369E-005
#    -22    -4       8.5158247939E-005
#    -22    -3       4.0997574174E-005
#    -22    -2       6.2951906804E-005
#    -22    -1       2.7282740259E-005
#    -22     0       3.6581663895E-004
#    -22     1       6.7170052235E-005
#    -22     2       1.2463218797E-004
#    -22     3       1.4049978463E-004
#    -22     4       2.3440688027E-005
#    -22     5       4.5643309950E-005
#    -22     6       1.4686662293E-005
#    -22     7       5.9966747763E-005
#    -22     8       7.3221375997E-005
#    -22     9       1.8592338067E-004
#    -22    10       4.7017412310E-005
#    -22    11       1.0798244850E-004
#    -22    12       6.7621552867E-005
#    -22    13       1.4212636327E-004
#    -22    14       1.0197294531E-006
#    -22    15       1.2123771278E-006
#    -22    16       4.9537666468E-005
#    -22    17       7.0400501029E-006
#    -22    18       1.2632162362E-004
#    -22    19       5.5429481364E-006
#    -22    20       8.3047995423E-006
#    -22    21       1.1200340593E-005
#    -22    22       1.5206777738E-005
#    -22    23       7.2687571373E-005
#    -22    24       1.9044041418E-005
#    -22    25       6.1766125743E-006
#    -22    26       7.3593080198E-006
#    -21    -5       2.8229773560E-005
#    -21    -4       8.2294119034E-006
#    -21    -3       1.5315812576E-004
#    -21    -2       2.1396060676E-005
#    -21    -1       5.4955928664E-005
#    -21     0       2.5696705805E-005
#    -21     1       1.6471574129E-005
#    -21     2       8.2153726007E-005
#    -21     3       3.5856377950E-005
#    -21     4       1.3822163826E-004
#    -21     5       4.3770802251E-005
#    -21     6       3.2112682870E-004
#    -21     7       7.5679723250E-005
#    -21     8       1.7486349986E-004
#    -21     9       2.4563477464E-004
#    -21    10       1.1698815563E-004
#    -21    11       6.3313809361E-005
#    -21    12       1.1362765084E-005
#    -21    13       4.1519077622E-005
#    -21    14       2.8385680510E-005
#    -21    15       4.6644784951E-005
#    -21    16       2.9605316496E-005
#    -21    17       3.5012312481E-005
#    -21    18       1.3547208917E-004
#    -21    19       2.9301914467E-006
#    -21    20       2.9579966725E-005
#    -21    21       9.4522490290E-007
#    -21    22       2.3203462366E-005
#    -21    23       1.2861959422E-005
#    -21    24       2.9845755035E-005
#    -21    25       2.3357607024E-005
#    -21    26       3.7765051370E-006
#    -20    -7       1.9334773309E-005
#    -20    -6       1.0793327803E-004
#    -20    -5       7.9444877089E-004
#    -20    -4       1.1301746997E-004
#    -20    -3       1.0058412595E-004
#    -20    -2       6.0141557807E-005
#    -20    -1       2.0100951386E-004
#    -20     0       6.3776453323E-003
#    -20     1       2.3512493270E-004
#    -20     2       1.5810070232E-004
#    -20     3       1.9688923154E-004
#    -20     4       4.1897513183E-004
#    -20     5       9.9140870479E-003
#    -20     6       1.1210188788E-004
#    -20     7       1.6732566074E-004
#    -20     8       4.4215864644E-005
#    -20     9       9.4774603988E-005
#    -20    10       4.7731632050E-003
#    -20    11       1.9383714191E-004
#    -20    12       2.4911856568E-005
#    -20    13       3.5398655231E-005
#    -20    14       1.8793285486E-004
#    -20    15       6.2445944174E-003
#    -20    16       6.0617159311E-006
#    -20    17       7.6265031572E-005
#    -20    18       6.3113101615E-006
#    -20    19       2.3105584926E-004
#    -20    20       1.9185599369E-003
#    -20    21       1.0410172547E-004
#    -20    22       2.5786876879E-005
#    -20    23       3.2772002655E-005
#    -20    24       4.8605295204E-005
#    -20    25       3.9792398556E-004
#    -20    26       1.9849824640E-005
#    -20    27       2.8226796130E-005
#    -19    -8       2.3053442113E-005
#    -19    -7       5.0835722209E-005
#    -19    -6       6.5267360386E-005
#    -19    -5       2.0453744157E-005
#    -19    -4       4.1979554105E-005
#    -19    -3       1.2042949068E-004
#    -19    -2       9.3579236914E-005
#    -19    -1       7.0069407425E-005
#    -19     0       6.1074026171E-005
#    -19     1       4.1348163804E-005
#    -19     2       2.8578728300E-006
#    -19     3       4.5783693636E-005
#    -19     4       7.0022450172E-005
#    -19     5       1.5882533677E-004
#    -19     6       6.1129522491E-005
#    -19     7       2.2865616663E-004
#    -19     8       1.3475712133E-004
#    -19     9       1.6312663426E-004
#    -19    10       1.2111736927E-004
#    -19    11       1.9423281076E-004
#    -19    12       1.3705203330E-004
#    -19    13       2.6830494926E-005
#    -19    14       9.9230529030E-005
#    -19    15       5.8261843782E-005
#    -19    16       4.8704095245E-004
#    -19    17       2.4809372282E-004
#    -19    18       2.8273107788E-004
#    -19    19       5.9771532787E-006
#    -19    20       1.5488306510E-005
#    -19    21       2.4300520867E-005
#    -19    22       4.6379464288E-005
#    -19    23       1.0871238948E-004
#    -19    24       5.5430750181E-005
#    -19    25       4.5882612464E-005
#    -19    26       1.1728790128E-005
#    -19    27       4.8696658373E-005
#    -18    -9       1.4360472776E-005
#    -18    -8       2.2695187691E-005
#    -18    -7       2.9317526805E-005
#    -18    -6       6.8296401710E-005
#    -18    -5       1.2758971629E-004
#    -18    -4       6.1667742164E-005
#    -18    -3       6.6716240747E-005
#    -18    -2       2.0177107642E-004
#    -18    -1       2.3686992151E-004
#    -18     0       3.1695883575E-004
#    -18     1       5.8120706602E-006
#    -18     2       2.4885544166E-005
#    -18     3       1.2443498086E-004
#    -18     4       2.7383724063E-005
#    -18     5       1.4904996104E-004
#    -18     6       1.9702862006E-004
#    -18     7       5.1101257165E-006
#    -18     8       9.2636713822E-005
#    -18     9       1.9830298326E-005
#    -18    10       2.8392757181E-006
#    -18    11       5.0694050986E-005
#    -18    12       1.5031920942E-004
#    -18    13       3.6014444599E-004
#    -18    14       4.0774182175E-005
#    -18    15       1.0353353962E-004
#    -18    16       4.5730984963E-006
#    -18    17       1.3455635038E-004
#    -18    18       6.8240144501E-005
#    -18    19       2.3541908371E-004
#    -18    20       8.9454435414E-005
#    -18    21       2.3135065754E-005
#    -18    22       1.2411877794E-004
#    -18    23       6.1125677331E-005
#    -18    24       8.1065572496E-005
#    -18    25       7.1261049981E-005
#    -18    26       4.1556290270E-005
#    -18    27       2.4360781705E-005
#    -17   -10       6.0892457054E-005
#    -17    -9       9.8926173677E-008
#    -17    -8       4.0319374624E-005
#    -17    -7       6.5116217059E-005
#    -17    -6       4.3699286286E-005
#    -17    -5       2.0942527763E-004
#    -17    -4       4.0150669787E-005
#    -17    -3       1.1366119898E-004
#    -17    -2       1.1161006200E-004
#    -17    -1       6.1546526593E-005
#    -17     0       3.2087921147E-004
#    -17     1       1.3727629250E-004
#    -17     2       1.1894120974E-004
#    -17     3       9.4478919883E-005
#    -17     4       3.1824387979E-005
#    -17     5       1.0022851261E-004
#    -17     6       2.0285545694E-004
#    -17     7       8.0011415512E-005
#    -17     8       1.5580437204E-004
#    -17     9       3.9647279592E-005
#    -17    10       1.1134242929E-005
#    -17    11       1.2640363415E-004
#    -17    12       1.2985332154E-004
#    -17    13       1.5713032579E-004
#    -17    14       2.4478017701E-004
#    -17    15       2.4824764447E-005
#    -17    16       2.9527786368E-005
#    -17    17       7.6501205622E-005
#    -17    18       1.6499014231E-005
#    -17    19       2.7387133079E-004
#    -17    20       2.9267364615E-006
#    -17    21       4.1267213364E-005
#    -17    22       6.0484946552E-005
#    -17    23       2.6371254140E-004
#    -17    24       1.7918701353E-004
#    -17    25       5.6879233880E-005
#    -17    26       9.9182389063E-006
#    -17    27       1.7989317967E-005
#    -16   -11       1.2714647711E-005
#    -16   -10       4.8702556151E-005
#    -16    -9       9.8080065563E-006
#    -16    -8       1.3272371839E-004
#    -16    -7       4.1903735252E-006
#    -16    -6       3.4601281304E-005
#    -16    -5       1.1725209601E-004
#    -16    -4       1.4180247447E-005
#    -16    -3       1.9264511354E-004
#    -16    -2       4.3585659962E-005
#    -16    -1       1.5826407098E-005
#    -16     0       1.4922272925E-004
#    -16     1       1.1599927362E-004
#    -16     2       1.6222013520E-005
#    -16     3       6.2784990952E-005
#    -16     4       1.2113491299E-004
#    -16     5       1.6547495003E-004
#    -16     6       6.0682133964E-005
#    -16     7       1.8494401512E-004
#    -16     8       6.1098022680E-005
#    -16     9       1.3136878555E-004
#    -16    10       7.7535493589E-005
#    -16    11       4.1155468073E-005
#    -16    12       1.0468791697E-004
#    -16    13       3.6572562273E-004
#    -16    14       5.2742392573E-004
#    -16    15       1.2772694454E-005
#    -16    16       1.1188863972E-004
#    -16    17       1.0820761759E-004
#    -16    18       1.8097967267E-004
#    -16    19       1.3899901188E-005
#    -16    20       1.7485641224E-004
#    -16    21       1.8619567084E-004
#    -16    22       1.7035980553E-005
#    -16    23       3.6630336125E-006
#    -16    24       4.8312002115E-005
#    -16    25       1.2777023366E-004
#    -16    26       5.7429799262E-005
#    -16    27       3.6254871873E-005
#    -15   -13       3.0045667412E-005
#    -15   -12       1.0509990942E-005
#    -15   -11       1.7976324743E-005
#    -15   -10       7.1558918645E-004
#    -15    -9       2.5311925558E-005
#    -15    -8       1.2799060218E-004
#    -15    -7       1.1732933838E-004
#    -15    -6       3.9727328391E-005
#    -15    -5       9.5743343415E-003
#    -15    -4       1.7992795461E-004
#    -15    -3       3.1683476206E-004
#    -15    -2       4.3213535399E-005
#    -15    -1       6.4505199250E-005
#    -15     0       3.5540090487E-002
#    -15     1       8.7799201289E-006
#    -15     2       8.1140592255E-005
#    -15     3       3.9385721204E-005
#    -15     4       9.9441261704E-005
#    -15     5       1.3258737778E-002
#    -15     6       6.8844898394E-005
#    -15     7       9.9553559231E-007
#    -15     8       1.1247273834E-004
#    -15     9       2.2292402561E-005
#    -15    10       1.1163783976E-002
#    -15    11       2.4097044657E-004
#    -15    12       9.4138125974E-005
#    -15    13       8.6194162277E-006
#    -15    14       8.6702005465E-004
#    -15    15       2.1740068238E-002
#    -15    16       1.7514923059E-004
#    -15    17       7.6900232491E-005
#    -15    18       1.8993219689E-005
#    -15    19       1.2634177948E-004
#    -15    20       8.3998085859E-003
#    -15    21       4.9734124203E-005
#    -15    22       2.6752428761E-004
#    -15    23       1.0323578574E-004
#    -15    24       5.5128616372E-005
#    -15    25       2.1484322658E-004
#    -15    26       1.0805505651E-004
#    -15    27       1.2285390359E-007
#    -15    28       1.2147392365E-005
#    -14   -14       4.1085786871E-005
#    -14   -13       2.1224383279E-005
#    -14   -12       7.9471461090E-006
#    -14   -11       1.2044402407E-005
#    -14   -10       4.9854803553E-005
#    -14    -9       1.9298785891E-005
#    -14    -8       2.5223470574E-005
#    -14    -7       3.5327812727E-005
#    -14    -6       3.9227177535E-005
#    -14    -5       4.1917045610E-005
#    -14    -4       5.9900037001E-005
#    -14    -3       1.9760095551E-004
#    -14    -2       2.3751583494E-004
#    -14    -1       7.1553561213E-005
#    -14     0       3.2019393384E-005
#    -14     1       1.2483539155E-004
#    -14     2       3.8606345880E-004
#    -14     3       2.5644292818E-006
#    -14     4       6.0528964671E-006
#    -14     5       1.6335931594E-005
#    -14     6       6.2142468823E-005
#    -14     7       1.4275155537E-004
#    -14     8       1.6535570785E-005
#    -14     9       4.9212401061E-005
#    -14    10       6.4603126347E-005
#    -14    11       5.4087715501E-004
#    -14    12       7.3483001059E-004
#    -14    13       4.8169392119E-004
#    -14    14       6.5554690706E-005
#    -14    15       1.7730750791E-004
#    -14    16       3.7525308259E-004
#    -14    17       1.2454169188E-004
#    -14    18       1.2954122320E-004
#    -14    19       2.4382830816E-004
#    -14    20       8.9859499331E-005
#    -14    21       1.3670313358E-005
#    -14    22       1.8117674628E-004
#    -14    23       1.0857683313E-004
#    -14    24       1.6429053006E-004
#    -14    25       1.7712067717E-004
#    -14    26       5.1195694358E-005
#    -14    27       7.4079965736E-005
#    -14    28       6.3994970766E-005
#    -13   -15       2.5542130428E-005
#    -13   -14       1.3300670492E-005
#    -13   -13       1.2371967533E-007
#    -13   -12       3.6908391258E-005
#    -13   -11       6.3694137681E-005
#    -13   -10       1.1063449530E-005
#    -13    -9       3.0826011050E-005
#    -13    -8       1.3837488342E-005
#    -13    -7       2.8215497881E-004
#    -13    -6       8.8064422799E-006
#    -13    -5       2.9753534689E-004
#    -13    -4       2.5125021405E-004
#    -13    -3       1.4413317328E-004
#    -13    -2       1.9405517214E-004
#    -13    -1       3.5532661845E-004
#    -13     0       1.2548164333E-004
#    -13     1       3.5367011388E-004
#    -13     2       1.1989318365E-004
#    -13     3       1.1296931565E-004
#    -13     4       3.3093444865E-005
#    -13     5       5.4382684378E-005
#    -13     6       5.7097532717E-005
#    -13     7       2.4179820860E-005
#    -13     8       2.8787782784E-004
#    -13     9       3.5986481568E-004
#    -13    10       1.2078147312E-004
#    -13    11       4.9681558666E-005
#    -13    12       1.5339135663E-004
#    -13    13       1.9112435530E-004
#    -13    14       1.1865975584E-004
#    -13    15       1.8959837577E-004
#    -13    16       2.5890718671E-004
#    -13    17       8.8547195085E-006
#    -13    18       4.8696387758E-005
#    -13    19       1.4110067359E-004
#    -13    20       9.5765156246E-005
#    -13    21       2.2053843355E-004
#    -13    22       2.2883845424E-004
#    -13    23       3.3080486445E-004
#    -13    24       3.5095772534E-004
#    -13    25       7.3349628754E-005
#    -13    26       6.3309183731E-005
#    -13    27       1.7590349945E-004
#    -13    28       2.5147849112E-005
#    -12   -15       5.1899424293E-006
#    -12   -14       2.6852186714E-005
#    -12   -13       3.0218972466E-005
#    -12   -12       1.0103321745E-005
#    -12   -11       3.4370251684E-005
#    -12   -10       8.9186321729E-005
#    -12    -9       6.3339995249E-005
#    -12    -8       3.9371033340E-007
#    -12    -7       1.8208000292E-004
#    -12    -6       1.0758425098E-004
#    -12    -5       3.4582782829E-004
#    -12    -4       3.1463126702E-005
#    -12    -3       9.3628840513E-005
#    -12    -2       4.3991930018E-004
#    -12    -1       1.3691874843E-004
#    -12     0       6.3287240768E-005
#    -12     1       2.4628725931E-004
#    -12     2       2.2836328279E-004
#    -12     3       1.8114463978E-004
#    -12     4       2.1795073965E-004
#    -12     5       1.1082775617E-005
#    -12     6       1.3031320000E-004
#    -12     7       3.8573495673E-005
#    -12     8       2.3671176371E-004
#    -12     9       4.3588376149E-004
#    -12    10       1.7624567713E-004
#    -12    11       2.3528963998E-004
#    -12    12       2.4590082311E-004
#    -12    13       9.8705871184E-005
#    -12    14       1.5277586752E-004
#    -12    15       3.9547076499E-005
#    -12    16       1.8209199279E-004
#    -12    17       1.3824833365E-004
#    -12    18       1.1096471323E-005
#    -12    19       3.1838732503E-005
#    -12    20       3.3891844511E-004
#    -12    21       2.3127142099E-004
#    -12    22       9.0541174764E-006
#    -12    23       2.1513184087E-004
#    -12    24       3.4253500224E-004
#    -12    25       6.9746591506E-005
#    -12    26       5.2890657858E-005
#    -12    27       2.6537830891E-005
#    -11   -16       2.7789690507E-006
#    -11   -15       2.5319436454E-005
#    -11   -14       4.7107033099E-005
#    -11   -13       2.0252745800E-005
#    -11   -12       1.8422161324E-005
#    -11   -11       6.3500552088E-005
#    -11   -10       1.8557093501E-005
#    -11    -9       8.7403907935E-005
#    -11    -8       4.8968599495E-005
#    -11    -7       6.1478778426E-005
#    -11    -6       1.3020893909E-004
#    -11    -5       3.8301319172E-005
#    -11    -4       2.1569508747E-004
#    -11    -3       1.1924541451E-004
#    -11    -2       6.5525168436E-005
#    -11    -1       4.7089007902E-008
#    -11     0       3.6554608170E-004
#    -11     1       5.8005183985E-005
#    -11     2       9.2423567473E-006
#    -11     3       1.0855744470E-004
#    -11     4       4.2620355098E-005
#    -11     5       3.4183792959E-004
#    -11     6       2.4781970126E-005
#    -11     7       1.0804489856E-004
#    -11     8       3.1329457485E-004
#    -11     9       6.4734579967E-004
#    -11    10       2.7095321478E-004
#    -11    11       3.8689744708E-004
#    -11    12       3.4927753127E-004
#    -11    13       4.4509436956E-004
#    -11    14       2.1160021077E-004
#    -11    15       5.6695309443E-005
#    -11    16       6.0351945565E-006
#    -11    17       2.7487997303E-004
#    -11    18       7.8027259243E-005
#    -11    19       7.2472743351E-005
#    -11    20       1.0912311442E-005
#    -11    21       8.0229015649E-005
#    -11    22       3.8021769119E-005
#    -11    23       3.3758062988E-005
#    -11    24       2.1025507105E-005
#    -11    25       5.8070750940E-006
#    -11    26       5.4328025619E-005
#    -11    27       6.8203654458E-005
#    -10   -17       1.9550827768E-005
#    -10   -16       4.3854177209E-006
#    -10   -15       3.8584373393E-004
#    -10   -14       7.5417444603E-005
#    -10   -13       2.8155377390E-005
#    -10   -12       4.0821036463E-005
#    -10   -11       4.4458533898E-005
#    -10   -10       4.7970779191E-003
#    -10    -9       1.7001919217E-004
#    -10    -8       2.9647289135E-005
#    -10    -7       1.9869594969E-004
#    -10    -6       1.0770692284E-004
#    -10    -5       1.3701440760E-002
#    -10    -4       1.8617485372E-004
#    -10    -3       6.3809971187E-005
#    -10    -2       3.0112564924E-004
#    -10    -1       6.4472332788E-005
#    -10     0       1.4671487307E-002
#    -10     1       1.3673591347E-005
#    -10     2       1.0851257925E-004
#    -10     3       9.1915631219E-005
#    -10     4       2.3364073185E-005
#    -10     5       2.6139275807E-003
#    -10     6       1.7480008644E-004
#    -10     7       2.3500926612E-004
#    -10     8       2.5517036724E-004
#    -10     9       1.0874801032E-004
