 Diffraction intensities for potential:_6x6_03D10017.in                        
#    -54    14       2.6537510755E-006
#    -54    15       1.1035631937E-005
#    -54    16       6.7741693570E-007
#    -54    17       1.9442185234E-006
#    -54    18       7.3688809138E-005
#    -54    19       3.7226522580E-005
#    -54    20       1.2710120022E-006
#    -53     9       3.3659093312E-005
#    -53    10       2.2450510858E-006
#    -53    11       4.2900676124E-006
#    -53    12       3.4617378230E-006
#    -53    13       5.0830731628E-006
#    -53    14       3.6669445519E-005
#    -53    15       5.3754471056E-005
#    -53    16       9.2639695884E-006
#    -53    17       7.0327348533E-006
#    -53    18       2.8364425480E-006
#    -53    19       8.0183680140E-006
#    -53    20       4.9270761228E-005
#    -53    21       5.4212973690E-005
#    -53    22       6.2713885244E-006
#    -53    23       5.6136942824E-006
#    -53    24       5.8442117724E-006
#    -52     6       2.0737021974E-006
#    -52     7       1.6605002408E-006
#    -52     8       6.0638043902E-006
#    -52     9       3.7575810197E-006
#    -52    10       1.2885701421E-005
#    -52    11       3.1749093374E-005
#    -52    12       2.6674708980E-005
#    -52    13       8.3182508213E-006
#    -52    14       1.4427244081E-005
#    -52    15       3.6306683538E-006
#    -52    16       1.7487394721E-005
#    -52    17       7.1716693094E-005
#    -52    18       2.2610014262E-005
#    -52    19       1.2298937002E-005
#    -52    20       2.1091961804E-005
#    -52    21       8.4291049166E-006
#    -52    22       3.0329361973E-005
#    -52    23       1.7393168610E-005
#    -52    24       2.2393688974E-005
#    -52    25       1.0120767708E-006
#    -52    26       1.7247680617E-005
#    -51     3       5.4321023351E-006
#    -51     4       1.1945113526E-005
#    -51     5       1.3121723093E-005
#    -51     6       3.6582860055E-006
#    -51     7       1.8672081600E-005
#    -51     8       2.9138876655E-005
#    -51     9       1.0903091865E-005
#    -51    10       2.4997045082E-005
#    -51    11       2.3109256432E-005
#    -51    12       4.2473237800E-006
#    -51    13       2.9215169466E-005
#    -51    14       3.5746563224E-005
#    -51    15       5.5812083015E-006
#    -51    16       3.8151267064E-005
#    -51    17       4.4095737846E-005
#    -51    18       9.6846168512E-006
#    -51    19       3.7386024477E-005
#    -51    20       4.6711337776E-005
#    -51    21       1.1384851842E-005
#    -51    22       4.7744690880E-005
#    -51    23       3.2532689104E-005
#    -51    24       7.0608347613E-006
#    -51    25       4.7015426851E-005
#    -51    26       1.7362319987E-005
#    -51    27       8.3436085095E-006
#    -50     1       9.1216503195E-006
#    -50     2       9.1119170295E-006
#    -50     3       6.5241636992E-006
#    -50     4       6.1554679930E-006
#    -50     5       5.2162135909E-006
#    -50     6       2.6158527564E-005
#    -50     7       4.6099387542E-005
#    -50     8       2.1240776123E-005
#    -50     9       6.0751997281E-006
#    -50    10       1.7478981745E-005
#    -50    11       9.6805872846E-006
#    -50    12       3.0864756755E-005
#    -50    13       6.0602646990E-005
#    -50    14       2.9117186591E-005
#    -50    15       1.4717355756E-005
#    -50    16       3.6754141555E-005
#    -50    17       1.5134363194E-005
#    -50    18       3.5087886713E-005
#    -50    19       9.7527895861E-005
#    -50    20       3.8525181932E-005
#    -50    21       1.8368552728E-005
#    -50    22       5.6741954740E-005
#    -50    23       9.5543483044E-006
#    -50    24       3.2977358473E-005
#    -50    25       2.8242515108E-005
#    -50    26       3.2667640829E-005
#    -50    27       7.8250401628E-006
#    -50    28       2.9631320298E-005
#    -49    -1       2.8510872213E-007
#    -49     0       2.2182094387E-006
#    -49     1       4.0592381224E-006
#    -49     2       8.0061123714E-006
#    -49     3       4.1284661837E-005
#    -49     4       4.4441361342E-005
#    -49     5       1.6128102317E-006
#    -49     6       9.4451113832E-006
#    -49     7       4.3696589756E-006
#    -49     8       1.0055486867E-005
#    -49     9       5.6656998787E-005
#    -49    10       4.3386117255E-005
#    -49    11       1.1744083025E-005
#    -49    12       1.4318185130E-005
#    -49    13       1.1310094255E-005
#    -49    14       1.8970595289E-005
#    -49    15       1.1316481415E-004
#    -49    16       1.4877747566E-004
#    -49    17       9.4266799382E-006
#    -49    18       1.4032218051E-005
#    -49    19       1.2652850062E-005
#    -49    20       2.3693230900E-005
#    -49    21       8.2000644497E-005
#    -49    22       1.4002728374E-004
#    -49    23       7.0134527062E-006
#    -49    24       1.7374534727E-005
#    -49    25       1.3187546981E-005
#    -49    26       2.7245303896E-005
#    -49    27       1.4997873918E-004
#    -49    28       8.4264203086E-005
#    -49    29       2.2555405128E-006
#    -48    -3       4.0986308396E-006
#    -48    -2       2.0997658275E-008
#    -48    -1       5.5107160807E-006
#    -48     0       4.7789167981E-005
#    -48     1       1.5537577767E-005
#    -48     2       5.1385668077E-007
#    -48     3       2.4996532327E-006
#    -48     4       8.2128108487E-007
#    -48     5       2.0851301779E-005
#    -48     6       5.3885972044E-005
#    -48     7       2.6030714442E-005
#    -48     8       1.3638306653E-006
#    -48     9       1.5254081340E-005
#    -48    10       1.3054030813E-007
#    -48    11       3.1663922759E-005
#    -48    12       1.7633209137E-004
#    -48    13       3.0721891619E-005
#    -48    14       2.6820590463E-007
#    -48    15       1.7676972122E-005
#    -48    16       6.2918595763E-007
#    -48    17       5.3973247600E-005
#    -48    18       1.1870364942E-004
#    -48    19       8.6506763039E-005
#    -48    20       6.5013264013E-007
#    -48    21       1.2217800097E-005
#    -48    22       2.5719451672E-006
#    -48    23       9.6818848904E-005
#    -48    24       1.3650372097E-004
#    -48    25       1.5370775369E-004
#    -48    26       1.3839327291E-006
#    -48    27       1.6105927763E-005
#    -48    28       1.7998945091E-006
#    -48    29       2.3499410264E-005
#    -48    30       4.0263221260E-005
#    -47    -4       2.0954044673E-005
#    -47    -3       3.4485963107E-005
#    -47    -2       3.1849159788E-006
#    -47    -1       7.3942723032E-006
#    -47     0       2.4443823209E-006
#    -47     1       5.5037457377E-006
#    -47     2       2.0945438373E-005
#    -47     3       4.9559798498E-005
#    -47     4       4.8758335731E-006
#    -47     5       6.2439031535E-006
#    -47     6       1.0501653299E-005
#    -47     7       6.8275659242E-006
#    -47     8       4.7977917610E-005
#    -47     9       8.3532018692E-005
#    -47    10       1.2157140630E-005
#    -47    11       1.5227176228E-005
#    -47    12       1.3559213823E-005
#    -47    13       1.3676171662E-005
#    -47    14       1.2929871362E-004
#    -47    15       1.3848620188E-004
#    -47    16       1.9662764221E-005
#    -47    17       1.8341961440E-005
#    -47    18       1.2868919985E-005
#    -47    19       2.5721471620E-005
#    -47    20       1.4111240766E-004
#    -47    21       1.5584200878E-004
#    -47    22       2.3938280987E-005
#    -47    23       2.7900978432E-005
#    -47    24       2.4887627630E-005
#    -47    25       1.4402679658E-005
#    -47    26       8.5717680794E-005
#    -47    27       6.5872178461E-005
#    -47    28       1.9172636931E-005
#    -47    29       7.8145895959E-006
#    -47    30       7.1831263700E-006
#    -47    31       5.5453321991E-006
#    -46    -6       1.3260543304E-006
#    -46    -5       6.7467899801E-006
#    -46    -4       5.5264234320E-006
#    -46    -3       4.2033588502E-006
#    -46    -2       1.1931145360E-005
#    -46    -1       4.9366813092E-005
#    -46     0       1.3784341194E-005
#    -46     1       4.8184988121E-006
#    -46     2       7.6621364147E-006
#    -46     3       5.8038515175E-006
#    -46     4       1.8409456600E-005
#    -46     5       4.0923903358E-005
#    -46     6       2.2967155229E-005
#    -46     7       9.7711690086E-006
#    -46     8       2.8980810665E-005
#    -46     9       1.2130357862E-005
#    -46    10       2.8425766692E-005
#    -46    11       9.4426990268E-005
#    -46    12       5.3256307329E-005
#    -46    13       2.0040339007E-005
#    -46    14       4.2966875612E-005
#    -46    15       1.3196544841E-005
#    -46    16       5.4449646280E-005
#    -46    17       1.2510546921E-004
#    -46    18       5.9204805607E-005
#    -46    19       2.0958201163E-005
#    -46    20       5.4848270940E-005
#    -46    21       2.5061206079E-005
#    -46    22       6.1341300908E-005
#    -46    23       9.9495122547E-005
#    -46    24       4.9341223843E-005
#    -46    25       1.9787658553E-005
#    -46    26       7.5320274779E-005
#    -46    27       2.0370589221E-005
#    -46    28       5.4292302132E-005
#    -46    29       8.6312923504E-005
#    -46    30       3.9825890768E-005
#    -46    31       1.4717704655E-005
#    -45    -7       9.2274760474E-006
#    -45    -6       2.9429766679E-006
#    -45    -5       1.6370307185E-005
#    -45    -4       2.8773835861E-005
#    -45    -3       5.6498927721E-006
#    -45    -2       1.4495457925E-005
#    -45    -1       2.0340112164E-005
#    -45     0       6.5994972357E-006
#    -45     1       2.5509819065E-005
#    -45     2       3.4073654197E-005
#    -45     3       1.0017625293E-005
#    -45     4       3.3768531651E-005
#    -45     5       3.4518615157E-005
#    -45     6       1.2774080269E-005
#    -45     7       3.2348905563E-005
#    -45     8       3.3104148094E-005
#    -45     9       1.3204613154E-005
#    -45    10       4.3090351458E-005
#    -45    11       5.6125440186E-005
#    -45    12       8.3178429485E-006
#    -45    13       4.7538741883E-005
#    -45    14       7.4655017425E-005
#    -45    15       1.7058651095E-005
#    -45    16       8.0093974837E-005
#    -45    17       6.4787129467E-005
#    -45    18       1.7397800862E-005
#    -45    19       9.4606296149E-005
#    -45    20       6.5626660813E-005
#    -45    21       3.0197381780E-005
#    -45    22       8.0656125175E-005
#    -45    23       6.1334951029E-005
#    -45    24       2.2332946559E-005
#    -45    25       1.0138072056E-004
#    -45    26       8.2200864682E-005
#    -45    27       1.6109966824E-005
#    -45    28       7.2402533641E-005
#    -45    29       6.2211517256E-005
#    -45    30       1.4187482224E-005
#    -45    31       2.2194284038E-005
#    -45    32       3.2487412328E-005
#    -44    -9       4.4175076339E-006
#    -44    -8       1.5601823928E-006
#    -44    -7       3.6936550933E-006
#    -44    -6       2.7551726581E-005
#    -44    -5       2.8604413402E-005
#    -44    -4       6.6398163030E-006
#    -44    -3       9.0342859325E-006
#    -44    -2       1.2191724302E-005
#    -44    -1       3.2278807250E-006
#    -44     0       1.7259475687E-005
#    -44     1       4.4774116832E-005
#    -44     2       2.3112261492E-005
#    -44     3       1.8188397382E-005
#    -44     4       2.7953578512E-005
#    -44     5       9.6564385409E-006
#    -44     6       3.6808465585E-005
#    -44     7       6.5820636709E-005
