 Diffraction intensities for potential:_6x6_07D10013.in                        
#    -54    14       4.0991651669E-007
#    -54    15       4.9086650179E-007
#    -54    16       1.1904771150E-006
#    -54    17       4.6659575534E-007
#    -54    18       4.5748066244E-005
#    -54    19       3.7887281272E-006
#    -54    20       2.3133443597E-006
#    -53     9       2.5506486904E-006
#    -53    10       1.7349761572E-006
#    -53    11       9.4747616055E-008
#    -53    12       1.7218490441E-007
#    -53    13       1.1171016311E-006
#    -53    14       1.6903520826E-005
#    -53    15       2.8376392434E-006
#    -53    16       3.9614767312E-006
#    -53    17       1.1141968214E-006
#    -53    18       6.8942425952E-007
#    -53    19       3.3642919797E-006
#    -53    20       1.5794522165E-005
#    -53    21       2.9508491105E-006
#    -53    22       1.0533579850E-006
#    -53    23       8.9910121508E-007
#    -53    24       2.1754859697E-007
#    -52     6       1.9155122096E-006
#    -52     7       8.4594845196E-007
#    -52     8       2.9573483819E-006
#    -52     9       3.3218932415E-006
#    -52    10       3.0345322927E-006
#    -52    11       1.5999784639E-006
#    -52    12       4.4017075979E-006
#    -52    13       1.1305419202E-006
#    -52    14       3.7280262061E-006
#    -52    15       4.8290817396E-006
#    -52    16       4.1689340915E-006
#    -52    17       6.7422413554E-007
#    -52    18       6.3893294961E-006
#    -52    19       1.7272913366E-006
#    -52    20       3.6289203875E-006
#    -52    21       2.5252657631E-006
#    -52    22       2.3074374277E-006
#    -52    23       4.5589599289E-007
#    -52    24       2.2074399560E-006
#    -52    25       6.0044180534E-007
#    -52    26       7.1529817249E-007
#    -51     3       1.6552007569E-007
#    -51     4       3.0286058037E-006
#    -51     5       7.4394222759E-007
#    -51     6       1.6257893769E-006
#    -51     7       1.5626210804E-007
#    -51     8       7.6140684515E-006
#    -51     9       2.9772774770E-007
#    -51    10       1.3982541082E-005
#    -51    11       1.0953782844E-006
#    -51    12       8.4797711056E-006
#    -51    13       1.2824916155E-006
#    -51    14       1.9835561015E-005
#    -51    15       7.0277449929E-007
#    -51    16       3.1392281166E-005
#    -51    17       9.5318008288E-007
#    -51    18       8.9470296796E-006
#    -51    19       1.5181992124E-006
#    -51    20       1.2358019067E-005
#    -51    21       5.2848041020E-007
#    -51    22       1.1019923299E-005
#    -51    23       3.2192374012E-007
#    -51    24       2.0804836469E-006
#    -51    25       7.9318735933E-007
#    -51    26       1.7301210000E-006
#    -51    27       5.7580802656E-007
#    -50     1       1.0706790746E-007
#    -50     2       3.6734259125E-007
#    -50     3       4.2875835255E-007
#    -50     4       2.8078443044E-006
#    -50     5       4.0089453874E-006
#    -50     6       1.4356000621E-006
#    -50     7       6.9394305746E-007
#    -50     8       5.1017167785E-006
#    -50     9       1.2899479028E-006
#    -50    10       1.0375632824E-005
#    -50    11       9.3964550984E-006
#    -50    12       6.7463167967E-006
#    -50    13       3.4710833778E-006
#    -50    14       1.7618411069E-005
#    -50    15       3.7597546828E-006
#    -50    16       2.1276229551E-005
#    -50    17       1.1247995231E-005
#    -50    18       9.2964616640E-006
#    -50    19       5.2081503978E-006
#    -50    20       1.2544492797E-005
#    -50    21       7.8317192923E-007
#    -50    22       7.1452416711E-006
#    -50    23       2.0612254032E-006
#    -50    24       1.3867787174E-006
#    -50    25       1.0497282532E-006
#    -50    26       1.8611874531E-006
#    -50    27       1.0646651274E-008
#    -50    28       1.6627260510E-006
#    -49    -1       5.8786565260E-007
#    -49     0       5.4141772224E-008
#    -49     1       3.4760489495E-007
#    -49     2       4.5503619660E-007
#    -49     3       5.4553074994E-008
#    -49     4       1.0710042648E-005
#    -49     5       3.7378154757E-006
#    -49     6       5.8008123151E-007
