 Diffraction intensities for potential:gv5x5_25D10008.in                       
#    -45    11       7.4148103835E-006
#    -45    12       8.2058444236E-006
#    -45    13       2.1604476359E-005
#    -45    14       1.1781269092E-005
#    -45    15       7.2035673154E-006
#    -45    16       1.0367888646E-005
#    -44     7       2.7033616019E-005
#    -44     8       1.2687228955E-005
#    -44     9       1.1354576287E-005
#    -44    10       1.7935257205E-005
#    -44    11       7.6937575503E-006
#    -44    12       1.9872855001E-005
#    -44    13       2.0946701305E-005
#    -44    14       6.7829101503E-007
#    -44    15       1.2341243667E-005
#    -44    16       4.9496540944E-006
#    -44    17       4.2887198061E-007
#    -44    18       1.6980022778E-005
#    -44    19       3.0661541635E-006
#    -44    20       2.3444622559E-006
#    -43     4       1.7444592533E-005
#    -43     5       7.7610839965E-006
#    -43     6       5.5906786528E-006
#    -43     7       2.2819902325E-005
#    -43     8       7.8045449062E-006
#    -43     9       2.4271608682E-005
#    -43    10       1.7780996792E-005
#    -43    11       5.1735472648E-006
#    -43    12       4.8274024718E-005
#    -43    13       1.8359167726E-005
#    -43    14       2.5630012994E-006
#    -43    15       2.8513965516E-005
#    -43    16       3.2474349800E-007
#    -43    17       3.8708191172E-006
#    -43    18       1.4704734800E-005
#    -43    19       6.4782025533E-006
#    -43    20       5.2359095681E-006
#    -43    21       1.5567128132E-005
#    -43    22       1.7491122307E-006
#    -42     2       1.2358638502E-005
#    -42     3       2.8145689951E-005
#    -42     4       1.4630661226E-005
#    -42     5       9.7367570092E-006
#    -42     6       5.6173727357E-006
#    -42     7       1.6579593319E-005
#    -42     8       7.0959712675E-006
#    -42     9       7.1284485291E-005
#    -42    10       2.0920053814E-005
#    -42    11       3.3554742239E-005
#    -42    12       9.1062254201E-005
#    -42    13       2.4149064949E-005
#    -42    14       2.5343006570E-005
#    -42    15       2.1193409536E-005
#    -42    16       1.1454363406E-006
#    -42    17       1.3566737501E-005
#    -42    18       2.1806883483E-005
#    -42    19       6.3346011391E-006
#    -42    20       1.1076804056E-005
#    -42    21       1.0077947434E-005
#    -42    22       4.1571533909E-006
#    -42    23       6.7684880142E-007
#    -41     0       4.3698714040E-006
#    -41     1       1.4194025405E-005
#    -41     2       8.9443789567E-006
#    -41     3       4.6299894040E-005
#    -41     4       5.5571690926E-005
#    -41     5       6.7821450189E-007
#    -41     6       2.6266782475E-005
#    -41     7       2.9331730180E-006
#    -41     8       3.6046898293E-005
#    -41     9       9.6203476190E-005
#    -41    10       7.6095133961E-006
#    -41    11       9.7876366025E-005
#    -41    12       9.6496150941E-005
#    -41    13       4.2186366714E-006
#    -41    14       2.6355587588E-005
#    -41    15       3.1951001432E-005
