 Diffraction intensities for potential:ga5x5_02D10008.in                       
#    -28    13       3.0047958206E-005
#    -28    14       1.2887545446E-004
#    -28    15       1.5275150751E-006
#    -27     7       6.0316111096E-007
#    -27     8       1.6691583644E-006
#    -27     9       8.5900102815E-008
#    -27    10       2.9025307875E-006
#    -27    11       7.7230790358E-006
#    -27    12       7.8393691100E-006
#    -27    13       7.7015190317E-006
#    -27    14       1.0480089751E-005
#    -27    15       1.1337033143E-005
#    -27    16       5.5222334234E-006
#    -27    17       5.2312780084E-006
#    -27    18       6.2390085630E-006
#    -27    19       2.1910482075E-006
#    -27    20       1.6131583963E-006
#    -26     4       4.7558040374E-005
#    -26     5       3.2306965779E-005
#    -26     6       6.6979499173E-005
#    -26     7       5.6510237434E-005
#    -26     8       3.8246909737E-005
#    -26     9       6.0248786733E-005
#    -26    10       8.8208188778E-005
#    -26    11       8.0864690166E-005
#    -26    12       9.6069819746E-005
#    -26    13       2.9746248987E-005
#    -26    14       4.6727624332E-005
#    -26    15       3.3848916893E-005
#    -26    16       1.8704979060E-005
#    -26    17       9.4075084225E-006
#    -26    18       3.0682510835E-005
#    -26    19       4.9711019011E-006
#    -26    20       1.2973222321E-006
#    -26    21       2.2712758267E-006
#    -26    22       1.8639167381E-006
#    -25     2       2.2266429857E-005
#    -25     3       2.0059531959E-005
#    -25     4       4.8101822402E-005
#    -25     5       8.1185361730E-004
#    -25     6       5.5733252866E-005
#    -25     7       3.2998921759E-005
#    -25     8       5.4677204180E-005
#    -25     9       5.7479515763E-005
#    -25    10       1.3704009635E-003
#    -25    11       6.8281609042E-005
#    -25    12       5.2133739036E-005
#    -25    13       5.0877450715E-005
#    -25    14       3.5287471915E-005
#    -25    15       5.2763579267E-004
#    -25    16       4.8216782525E-006
#    -25    17       2.3942156002E-006
#    -25    18       2.0794146253E-006
#    -25    19       6.4892391928E-006
#    -25    20       2.2696625511E-004
#    -25    21       7.8701607917E-006
#    -25    22       9.5459239543E-006
#    -25    23       1.1116031027E-006
#    -24     0       3.7631112130E-006
#    -24     1       2.0313939263E-006
#    -24     2       8.6855882601E-006
#    -24     3       1.3309033432E-005
#    -24     4       1.9519423833E-005
#    -24     5       1.8450126151E-005
#    -24     6       3.7042956907E-006
#    -24     7       2.4293924112E-005
#    -24     8       1.0406680326E-005
#    -24     9       1.8646818130E-005
#    -24    10       2.1666941216E-005
#    -24    11       4.2957444340E-006
#    -24    12       9.5626953311E-006
#    -24    13       2.2192126561E-006
#    -24    14       2.0198629700E-007
#    -24    15       7.4824602120E-007
#    -24    16       1.1561670550E-005
#    -24    17       4.6899304327E-006
#    -24    18       8.3170333082E-007
#    -24    19       1.3576021317E-006
#    -24    20       9.0379070014E-007
#    -24    21       1.2754106834E-005
#    -24    22       3.1875146750E-006
#    -24    23       5.6983857131E-007
#    -24    24       2.3056328789E-007
#    -23    -2       3.5915178430E-005
#    -23    -1       3.0999986550E-005
#    -23     0       9.6593732510E-005
#    -23     1       1.2092030114E-004
#    -23     2       1.4223005350E-004
#    -23     3       1.7215729041E-004
#    -23     4       1.4615677741E-004
#    -23     5       2.1715619030E-004
#    -23     6       2.1963257566E-004
#    -23     7       2.2967943016E-004
#    -23     8       2.3556557337E-004
#    -23     9       2.2885757613E-004
#    -23    10       1.9055283496E-004
#    -23    11       1.3040205367E-004
#    -23    12       1.3532177921E-004
#    -23    13       1.0443654611E-004
#    -23    14       1.4098823956E-005
#    -23    15       2.7876834239E-005
#    -23    16       3.2357563058E-006
#    -23    17       2.8976507779E-006
#    -23    18       4.7037472319E-005
#    -23    19       3.2641958703E-005
#    -23    20       7.2838251054E-006
#    -23    21       9.1523014146E-006
#    -23    22       2.7156253197E-006
#    -23    23       1.0947850468E-006
#    -23    24       7.7789045052E-007
#    -23    25       9.5405079025E-007
#    -22    -4       5.3541301799E-006
#    -22    -3       2.1926195432E-006
#    -22    -2       7.7961941506E-006
#    -22    -1       1.1644478862E-005
#    -22     0       2.5616887391E-005
#    -22     1       3.4009284987E-005
#    -22     2       4.4334948505E-005
#    -22     3       5.4566117058E-005
#    -22     4       5.6319656146E-005
#    -22     5       5.5842235816E-005
#    -22     6       6.4566336821E-005
#    -22     7       7.1869213126E-005
#    -22     8       7.2370442751E-005
#    -22     9       8.6873878573E-005
#    -22    10       7.3708820977E-005
#    -22    11       7.4632674198E-005
#    -22    12       5.9165739324E-005
#    -22    13       3.6832846960E-005
#    -22    14       1.8815964719E-005
#    -22    15       5.6821779334E-006
#    -22    16       6.2555737309E-007
#    -22    17       5.7116957151E-007
#    -22    18       1.9596582810E-006
#    -22    19       4.3507740392E-006
#    -22    20       3.0786278397E-006
#    -22    21       2.2281422950E-006
#    -22    22       1.6999994372E-006
#    -22    23       4.2515322794E-007
#    -22    24       5.4507517631E-008
#    -22    25       2.4453085473E-007
#    -22    26       1.5065238764E-007
#    -21    -5       2.4220819822E-006
#    -21    -4       1.1632357389E-005
#    -21    -3       6.1494599685E-005
#    -21    -2       2.5929473943E-005
#    -21    -1       2.8743500818E-005
#    -21     0       7.9421309235E-005
#    -21     1       7.0542129262E-005
#    -21     2       6.9130156990E-005
#    -21     3       1.2583073381E-004
#    -21     4       1.1427622358E-004
#    -21     5       6.8522201512E-005
#    -21     6       7.5119996167E-005
#    -21     7       6.1140418546E-005
#    -21     8       4.9842613950E-005
#    -21     9       2.7403114201E-005
#    -21    10       2.7790459220E-005
#    -21    11       1.2485402732E-005
#    -21    12       4.3678671918E-006
#    -21    13       5.0264574876E-006
#    -21    14       3.5591131781E-007
#    -21    15       2.7210892556E-006
#    -21    16       6.1426648559E-006
#    -21    17       1.0992264803E-005
#    -21    18       1.7541159954E-005
#    -21    19       1.8693267556E-005
#    -21    20       1.2538233965E-005
#    -21    21       9.2224167337E-006
#    -21    22       2.5512262908E-006
#    -21    23       2.6953806594E-006
#    -21    24       9.8142532524E-007
#    -21    25       3.0107034625E-007
#    -21    26       1.8404354891E-007
#    -20    -7       4.8245367258E-007
#    -20    -6       7.3702029919E-006
#    -20    -5       6.0629376203E-004
#    -20    -4       4.3005438068E-005
#    -20    -3       4.9396838434E-005
#    -20    -2       7.6990115209E-005
#    -20    -1       8.1038586051E-005
#    -20     0       6.6705625372E-003
#    -20     1       7.3894642952E-005
#    -20     2       1.1575480350E-004
#    -20     3       1.3293250793E-004
#    -20     4       1.0426717768E-004
#    -20     5       1.1891323059E-002
#    -20     6       9.7393418831E-005
#    -20     7       8.5405355577E-005
#    -20     8       7.1947015192E-005
#    -20     9       7.1766471005E-005
#    -20    10       7.2739678997E-003
#    -20    11       4.8886363208E-005
#    -20    12       4.0899385857E-005
