 Diffraction intensities for potential:gv5x5_15D10008.in                       
#    -28    13       1.8985961608E-005
#    -28    14       1.0558632670E-004
#    -28    15       4.9440943983E-005
#    -27     7       2.0719266417E-006
#    -27     8       6.1045123022E-005
#    -27     9       5.0535785409E-005
#    -27    10       3.7083625338E-005
#    -27    11       1.8704324809E-005
#    -27    12       2.2759968170E-005
#    -27    13       1.0232602910E-004
#    -27    14       3.4723645544E-006
#    -27    15       2.0451943786E-005
#    -27    16       7.3338925023E-005
#    -27    17       1.2410874730E-004
#    -27    18       2.2202349949E-005
#    -27    19       9.2725834275E-005
#    -27    20       7.0707048956E-005
#    -26     4       1.5203139383E-005
#    -26     5       2.5082113721E-005
#    -26     6       1.7073142783E-004
#    -26     7       2.1224590130E-005
#    -26     8       1.5944651585E-005
#    -26     9       1.9479730387E-005
#    -26    10       2.0635711106E-005
#    -26    11       4.5109311299E-005
#    -26    12       1.1049546387E-004
#    -26    13       5.4460234980E-005
#    -26    14       4.4256775947E-005
#    -26    15       1.0197500994E-004
#    -26    16       1.9571376509E-005
#    -26    17       4.5172935711E-005
#    -26    18       5.6155885077E-005
#    -26    19       2.2317455608E-004
#    -26    20       4.0203405928E-005
#    -26    21       1.9158521109E-005
#    -26    22       7.5617162066E-005
#    -25     2       1.1529494503E-004
#    -25     3       1.5757114684E-004
#    -25     4       1.9381773964E-005
#    -25     5       5.4071798415E-004
#    -25     6       2.6217393163E-005
#    -25     7       7.9165870537E-006
#    -25     8       4.7645034039E-006
#    -25     9       4.7606453089E-005
#    -25    10       7.5357229419E-004
#    -25    11       5.8400297258E-005
#    -25    12       4.4940131886E-004
#    -25    13       2.0283479011E-006
#    -25    14       2.1491337434E-005
#    -25    15       3.2398223863E-004
#    -25    16       1.7620167114E-005
#    -25    17       1.0852278128E-004
#    -25    18       2.2381323074E-005
#    -25    19       2.0627744763E-004
#    -25    20       3.4836224895E-004
#    -25    21       3.2276478748E-005
#    -25    22       1.6483818475E-004
#    -25    23       1.4353175945E-004
#    -24     0       5.0337202546E-005
#    -24     1       1.3866868037E-004
#    -24     2       1.0360014691E-005
#    -24     3       5.6178026240E-005
#    -24     4       8.7073668153E-005
#    -24     5       4.5507461673E-005
#    -24     6       8.9245834721E-005
#    -24     7       1.4220666853E-004
#    -24     8       2.4081101570E-004
#    -24     9       6.8981143744E-006
#    -24    10       3.9484000650E-005
#    -24    11       1.2529433319E-006
#    -24    12       1.1838110066E-005
#    -24    13       5.9109679019E-006
#    -24    14       9.1020171162E-005
#    -24    15       2.1569589069E-004
#    -24    16       1.9450122460E-004
#    -24    17       4.5214694991E-005
#    -24    18       5.9019054453E-004
#    -24    19       6.8700001691E-005
#    -24    20       3.6646284670E-004
#    -24    21       3.5790587357E-004
#    -24    22       6.5139300491E-005
#    -24    23       1.6349623408E-004
#    -24    24       1.1068387672E-005
#    -23    -2       1.1010300485E-004
#    -23    -1       7.5219275404E-006
#    -23     0       9.9085200653E-005
#    -23     1       2.3517838537E-004
#    -23     2       1.2870734962E-004
#    -23     3       1.5421450029E-004
#    -23     4       1.3179954354E-004
#    -23     5       9.3748091606E-006
#    -23     6       2.0379530192E-004
#    -23     7       1.1316033567E-004
#    -23     8       1.3348871199E-005
#    -23     9       2.9342045941E-005
#    -23    10       2.7241600874E-004
#    -23    11       2.3523890576E-005
#    -23    12       2.8542675296E-004
#    -23    13       4.2093992802E-005
#    -23    14       7.4763728315E-005
#    -23    15       4.2949782767E-004
#    -23    16       2.2365934898E-004
#    -23    17       1.1439645359E-004
#    -23    18       2.2645490265E-004
#    -23    19       3.0801124224E-004
#    -23    20       1.7734620830E-004
#    -23    21       7.4567070475E-004
#    -23    22       6.1827642267E-005
#    -23    23       1.7932306122E-004
#    -23    24       3.1621200946E-004
#    -23    25       5.7666441513E-005
#    -22    -4       1.3059391487E-005
#    -22    -3       2.0859830258E-004
#    -22    -2       8.5566097019E-005
#    -22    -1       2.2087600907E-004
#    -22     0       4.5972632281E-005
#    -22     1       3.4019797641E-005
#    -22     2       1.7840510558E-004
#    -22     3       1.1717462995E-004
#    -22     4       3.2811648330E-004
#    -22     5       2.8280969426E-004
#    -22     6       4.0599819939E-005
#    -22     7       9.0668630248E-007
#    -22     8       2.3519112807E-004
#    -22     9       1.7649169946E-004
#    -22    10       9.3284908615E-006
#    -22    11       4.1442716476E-005
#    -22    12       1.3216316220E-004
#    -22    13       3.2070461595E-004
#    -22    14       2.8184281284E-004
#    -22    15       3.2101026905E-005
#    -22    16       1.1986749848E-004
#    -22    17       1.9665312602E-005
#    -22    18       4.9521085072E-004
#    -22    19       1.2306139966E-004
#    -22    20       2.7711386274E-005
#    -22    21       1.6070939396E-005
#    -22    22       1.3182722470E-004
#    -22    23       2.0756862970E-004
#    -22    24       1.5671273623E-004
#    -22    25       4.2461864381E-005
#    -22    26       1.3660525033E-005
#    -21    -5       7.5834750275E-005
#    -21    -4       8.7786892842E-005
#    -21    -3       6.8530868671E-005
#    -21    -2       7.0320679562E-005
#    -21    -1       1.7780721152E-004
#    -21     0       4.1409797003E-004
#    -21     1       4.3659558662E-004
#    -21     2       1.8821527526E-004
#    -21     3       1.5192079560E-004
#    -21     4       2.5393004092E-004
