 Diffraction intensities for potential:_6x6_04D10021.in                        
#    -54    14       2.7897288939E-006
#    -54    15       2.4349796299E-007
#    -54    16       6.3150465084E-006
#    -54    17       1.1239717225E-006
#    -54    18       4.6852634223E-005
#    -54    19       1.2762276252E-006
#    -54    20       9.3116340159E-006
#    -53     9       1.1333838311E-006
#    -53    10       3.0235194627E-008
#    -53    11       4.0248622380E-007
#    -53    12       5.0277304628E-006
#    -53    13       3.0695593870E-006
#    -53    14       1.3383334300E-005
#    -53    15       9.5319614861E-007
#    -53    16       2.4161592893E-007
#    -53    17       1.3035451689E-006
#    -53    18       1.4981707144E-005
#    -53    19       7.0863144876E-006
#    -53    20       1.6603469090E-005
#    -53    21       2.1305589510E-006
#    -53    22       4.5571347051E-007
#    -53    23       6.8090334561E-007
#    -53    24       4.3963276788E-006
#    -52     6       9.2481630801E-007
#    -52     7       1.9901621972E-006
#    -52     8       1.9416328998E-006
#    -52     9       5.1930585515E-006
#    -52    10       4.5301179217E-007
#    -52    11       2.4784955551E-007
#    -52    12       1.1674304255E-006
#    -52    13       9.2234028562E-006
#    -52    14       7.4898523553E-006
#    -52    15       2.2093404061E-005
#    -52    16       2.9850700261E-006
#    -52    17       9.8414067741E-008
#    -52    18       1.5122453587E-006
#    -52    19       1.4933755777E-005
#    -52    20       6.8400030294E-006
#    -52    21       2.0588918289E-005
#    -52    22       3.3466011125E-006
#    -52    23       8.9872323075E-007
#    -52    24       6.2922945033E-008
#    -52    25       2.5428535766E-006
#    -52    26       1.5181482475E-006
#    -51     3       9.8604603709E-007
#    -51     4       5.2526682211E-007
#    -51     5       5.1167598816E-007
#    -51     6       8.2432301600E-009
#    -51     7       1.3801423828E-006
#    -51     8       6.1011716715E-009
#    -51     9       1.1491413349E-005
#    -51    10       3.1970102802E-008
#    -51    11       7.9029944723E-006
#    -51    12       6.3114460164E-008
#    -51    13       7.2286515031E-006
#    -51    14       1.6470350350E-007
#    -51    15       4.3190893839E-005
#    -51    16       6.0962085520E-008
#    -51    17       1.7065382426E-005
#    -51    18       5.4238844926E-008
#    -51    19       6.0758567848E-006
#    -51    20       8.3590028546E-008
#    -51    21       3.4747736956E-005
#    -51    22       3.5538307832E-008
#    -51    23       7.2134069447E-006
#    -51    24       4.4366897785E-008
#    -51    25       7.8090526405E-007
#    -51    26       1.7053468309E-007
#    -51    27       3.9091186155E-006
#    -50     1       2.3748531798E-008
#    -50     2       1.8256810022E-008
#    -50     3       1.8779914012E-007
#    -50     4       5.4559256495E-007
#    -50     5       3.6414391339E-006
#    -50     6       7.6771187377E-007
#    -50     7       5.8577624193E-007
#    -50     8       2.4250988429E-007
#    -50     9       4.4824334411E-006
#    -50    10       4.9383526970E-006
#    -50    11       1.8902472273E-005
#    -50    12       1.1053439863E-006
#    -50    13       2.5411296770E-007
#    -50    14       2.0152148609E-006
#    -50    15       1.8886671357E-005
#    -50    16       9.3939693328E-006
#    -50    17       2.0087925634E-005
#    -50    18       7.1150440071E-006
#    -50    19       8.3816150487E-007
#    -50    20       1.4618928226E-006
#    -50    21       1.3422525949E-005
#    -50    22       3.7721070715E-006
#    -50    23       3.0912212271E-006
#    -50    24       2.0747926723E-006
#    -50    25       9.7960038119E-007
#    -50    26       2.1001276953E-007
#    -50    27       2.4317686065E-006
#    -50    28       1.4427324001E-006
#    -49    -1       5.5642020763E-007
#    -49     0       1.0747091776E-006
#    -49     1       2.0219161890E-008
#    -49     2       1.0581836134E-007
#    -49     3       4.4552984674E-008
#    -49     4       2.5800400034E-006
#    -49     5       1.2690221016E-006
#    -49     6       6.4723359219E-006
#    -49     7       1.0565417534E-007
#    -49     8       4.9575478582E-008
#    -49     9       5.9581615494E-007
#    -49    10       1.9328352383E-005
#    -49    11       1.0510699689E-005
#    -49    12       3.3401625804E-005
#    -49    13       2.5738244742E-006
#    -49    14       1.2268232773E-007
#    -49    15       2.2640370998E-006
#    -49    16       2.6331843638E-005
#    -49    17       2.0755410314E-005
#    -49    18       5.5176223658E-005
#    -49    19       3.5521533253E-006
#    -49    20       1.6789884268E-007
#    -49    21       2.2009829027E-006
#    -49    22       1.0046011921E-005
#    -49    23       8.0315385035E-006
#    -49    24       1.0866947771E-005
#    -49    25       1.2182751359E-006
#    -49    26       4.6294581274E-007
#    -49    27       4.3263255533E-007
#    -49    28       7.0527220176E-006
#    -49    29       9.5243836682E-007
#    -48    -3       2.7795844370E-008
#    -48    -2       2.4776094474E-007
#    -48    -1       1.5312355632E-007
#    -48     0       4.4553528996E-006
#    -48     1       9.2528459315E-008
#    -48     2       6.5905131479E-007
#    -48     3       3.1453664346E-008
#    -48     4       2.4609232700E-006
#    -48     5       2.7620376518E-008
#    -48     6       1.3961546998E-005
#    -48     7       2.5795099362E-007
#    -48     8       7.0630267032E-006
#    -48     9       4.3797389897E-008
#    -48    10       4.9098638180E-006
#    -48    11       4.3768441923E-007
#    -48    12       5.9403416509E-005
#    -48    13       5.1507455414E-007
#    -48    14       2.0386793627E-005
#    -48    15       1.1498057117E-008
#    -48    16       9.4798484173E-006
#    -48    17       2.0833541230E-007
#    -48    18       6.8212539616E-005
#    -48    19       5.3032777252E-007
#    -48    20       2.5172843416E-005
#    -48    21       1.8936435374E-008
#    -48    22       6.9186167392E-006
#    -48    23       2.2666072665E-008
#    -48    24       2.4989988548E-005
#    -48    25       5.3750074144E-007
#    -48    26       8.1376166840E-006
#    -48    27       2.3666716740E-008
#    -48    28       1.5440518122E-006
#    -48    29       8.7979940526E-008
#    -48    30       3.3689413792E-006
#    -47    -4       3.2287438733E-007
#    -47    -3       4.6875355393E-008
#    -47    -2       3.6226805077E-008
#    -47    -1       4.3394056886E-008
#    -47     0       6.8245371000E-007
#    -47     1       3.0090320571E-007
#    -47     2       7.7740782729E-008
#    -47     3       1.7653832958E-007
#    -47     4       4.5791508903E-008
#    -47     5       1.2171680614E-007
#    -47     6       3.0722948527E-006
#    -47     7       5.0664847045E-006
#    -47     8       7.2997526446E-006
#    -47     9       2.0275761108E-006
#    -47    10       1.1238146027E-007
#    -47    11       3.5467243873E-006
#    -47    12       3.3842689291E-005
#    -47    13       2.1787477040E-005
#    -47    14       4.4601825914E-005
#    -47    15       5.3284740063E-006
#    -47    16       4.9712646726E-007
#    -47    17       5.5490671669E-006
#    -47    18       5.0975925720E-005
#    -47    19       1.8690403697E-005
#    -47    20       5.3076213133E-005
#    -47    21       6.0443492125E-006
#    -47    22       1.3941435765E-007
#    -47    23       1.9567366671E-006
#    -47    24       1.1644534851E-005
#    -47    25       3.2240930977E-006
#    -47    26       8.6005003381E-006
#    -47    27       6.4222990935E-007
#    -47    28       1.1059330035E-006
#    -47    29       7.3751910190E-007
#    -47    30       8.1874198393E-006
#    -47    31       5.4968175828E-007
#    -46    -6       3.0202259471E-008
#    -46    -5       3.4532693373E-007
#    -46    -4       8.4905264458E-008
#    -46    -3       5.6119292816E-007
#    -46    -2       7.8697851948E-008
#    -46    -1       6.2174063693E-008
#    -46     0       1.8168252615E-007
#    -46     1       7.4727215151E-007
#    -46     2       3.2682005672E-008
#    -46     3       1.9857763037E-008
#    -46     4       1.0981287415E-007
#    -46     5       3.0219347364E-008
#    -46     6       4.2662398939E-007
#    -46     7       8.3136365215E-006
#    -46     8       4.9610988237E-006
#    -46     9       1.8790393747E-005
#    -46    10       3.3168010829E-006
#    -46    11       2.5184283222E-007
#    -46    12       4.3736773941E-006
#    -46    13       5.2000615946E-005
#    -46    14       2.6105606481E-005
#    -46    15       6.3673653765E-005
#    -46    16       1.0733234365E-005
#    -46    17       2.2239448963E-007
#    -46    18       3.1368463587E-006
#    -46    19       4.3704141757E-005
#    -46    20       1.8024130088E-005
#    -46    21       4.0315607748E-005
#    -46    22       3.8331503341E-006
#    -46    23       2.5654552050E-007
#    -46    24       1.0982812998E-006
#    -46    25       9.2143393223E-006
#    -46    26       2.3047971982E-006
#    -46    27       3.2817776468E-006
#    -46    28       8.0314510593E-008
#    -46    29       5.5863362760E-008
#    -46    30       7.5487772852E-008
#    -46    31       1.8874892280E-006
#    -45    -7       5.2376112465E-007
#    -45    -6       6.6719382980E-009
#    -45    -5       1.0210612072E-007
#    -45    -4       2.7397720468E-008
#    -45    -3       5.7235728180E-007
#    -45    -2       3.8289572822E-008
#    -45    -1       1.1419004182E-006
#    -45     0       1.5832628543E-008
#    -45     1       3.7306053775E-007
#    -45     2       4.1454326799E-009
#    -45     3       8.5479012309E-007
#    -45     4       5.7481293691E-008
#    -45     5       2.9028766855E-006
#    -45     6       1.6220409288E-008
#    -45     7       5.1248395698E-006
#    -45     8       2.5616562117E-008
#    -45     9       4.3394409794E-005
#    -45    10       2.5013868532E-009
#    -45    11       2.0586895695E-005
#    -45    12       2.2900162677E-008
#    -45    13       2.5461554618E-005
#    -45    14       8.2989534709E-008
#    -45    15       1.2212177216E-004
#    -45    16       2.3179288636E-007
#    -45    17       3.4580490745E-005
#    -45    18       1.6762531044E-007
#    -45    19       1.7132819484E-005
#    -45    20       3.0185875009E-008
#    -45    21       7.2592321704E-005
#    -45    22       1.9315036698E-008
#    -45    23       1.0687912233E-005
#    -45    24       1.3627642347E-007
#    -45    25       3.7287443146E-006
#    -45    26       2.7569677335E-008
#    -45    27       8.6430826544E-006
#    -45    28       1.9134337224E-008
#    -45    29       1.9236101335E-006
#    -45    30       2.7174230868E-008
#    -45    31       6.2951083186E-007
#    -45    32       4.4128123434E-007
#    -44    -9       1.2150934944E-006
#    -44    -8       7.3926967906E-007
#    -44    -7       1.3136479716E-006
#    -44    -6       5.4972757624E-007
#    -44    -5       4.3378845651E-008
#    -44    -4       8.1780850707E-009
#    -44    -3       5.0125787824E-007
#    -44    -2       7.4820066323E-007
#    -44    -1       2.8409251440E-006
#    -44     0       1.7274000071E-006
#    -44     1       1.1638458632E-007
#    -44     2       1.0194798324E-007
#    -44     3       1.5157134591E-006
#    -44     4       2.0184959763E-006
#    -44     5       6.6251713885E-006
#    -44     6       2.2098469604E-006
#    -44     7       3.4871788939E-008
#    -44     8       2.4199561232E-006
#    -44     9       2.4953582664E-005
#    -44    10       1.4616005232E-005
#    -44    11       4.3462979477E-005
#    -44    12       8.0915267522E-006
#    -44    13       3.0093072041E-007
#    -44    14       7.3611117724E-006
#    -44    15       6.9635499113E-005
#    -44    16       2.3421065247E-005
#    -44    17       6.6272258859E-005
#    -44    18       6.1875851482E-006
#    -44    19       1.3678351822E-006
#    -44    20       3.7639011881E-006
#    -44    21       3.9595126163E-005
#    -44    22       8.9396417527E-006
#    -44    23       2.2628993668E-005
#    -44    24       2.2378803340E-006
#    -44    25       8.1610223049E-007
#    -44    26       8.0583250902E-007
#    -44    27       4.5078762307E-006
#    -44    28       1.9582307824E-006
#    -44    29       1.9440011179E-006
#    -44    30       1.2168039145E-006
#    -44    31       7.2585053604E-007
#    -44    32       4.5682890888E-007
#    -43   -10       5.2576729615E-008
#    -43    -9       1.7903794619E-007
#    -43    -8       1.9303337977E-006
#    -43    -7       7.3018096756E-007
#    -43    -6       3.2220348180E-006
#    -43    -5       3.2634662628E-007
#    -43    -4       1.7169115562E-010
#    -43    -3       2.2983070055E-007
#    -43    -2       2.3227481942E-006
#    -43    -1       1.8356666272E-006
#    -43     0       4.9340353487E-006
#    -43     1       5.5316299748E-007
#    -43     2       1.4019009546E-007
#    -43     3       3.2277150444E-007
#    -43     4       3.3787808812E-006
#    -43     5       3.5793239007E-006
#    -43     6       8.8052027664E-006
#    -43     7       2.8789279158E-006
#    -43     8       1.0879413419E-007
#    -43     9       1.8209357512E-006
#    -43    10       2.6202121881E-005
#    -43    11       1.9636013933E-005
#    -43    12       6.5086557209E-005
#    -43    13       7.9346057373E-006
#    -43    14       2.8682381198E-007
#    -43    15       6.6541290877E-006
#    -43    16       5.4080332265E-005
#    -43    17       2.7975876390E-005
#    -43    18       6.4486319368E-005
#    -43    19       1.0401841771E-005
#    -43    20       1.8208817077E-006
#    -43    21       3.6259603302E-006
#    -43    22       2.5237847464E-005
#    -43    23       7.7322834595E-006
#    -43    24       1.3084548819E-005
#    -43    25       2.2801175061E-006
#    -43    26       1.9171079923E-007
#    -43    27       1.2078312798E-007
#    -43    28       2.7500611912E-006
#    -43    29       1.5789972136E-006
#    -43    30       1.4594213603E-007
#    -43    31       6.1423615033E-008
#    -43    32       7.1106938590E-007
#    -42   -11       4.7127707041E-008
#    -42   -10       6.0322207877E-007
#    -42    -9       1.6472845543E-008
#    -42    -8       7.5002958881E-007
#    -42    -7       4.5126389052E-008
#    -42    -6       8.8327106573E-006
#    -42    -5       4.0430165999E-008
#    -42    -4       7.9578589141E-008
#    -42    -3       1.1386504034E-008
#    -42    -2       9.5563667002E-007
#    -42    -1       3.8431207912E-009
#    -42     0       5.6790042154E-005
#    -42     1       1.3571590285E-007
#    -42     2       4.1323152696E-007
#    -42     3       8.6880972992E-008
#    -42     4       1.2302370984E-006
#    -42     5       1.0915417285E-008
#    -42     6       1.3250656850E-004
#    -42     7       1.9745098654E-007
#    -42     8       4.8907411070E-006
#    -42     9       5.0616315698E-008
#    -42    10       6.9628605262E-006
#    -42    11       3.0368622945E-007
#    -42    12       4.4378789056E-004
#    -42    13       5.7626885668E-007
#    -42    14       2.7177196995E-005
#    -42    15       5.6570342011E-008
#    -42    16       2.4800527589E-005
#    -42    17       1.3906657185E-008
#    -42    18       3.3709943621E-004
#    -42    19       8.2984600496E-007
#    -42    20       3.0474902656E-005
#    -42    21       1.4983352291E-007
#    -42    22       1.1826520652E-005
#    -42    23       9.0195409911E-008
#    -42    24       6.3337338345E-005
#    -42    25       2.7512248178E-007
#    -42    26       4.9062077047E-006
#    -42    27       2.5031911228E-007
#    -42    28       1.0406326809E-006
#    -42    29       2.7491862089E-007
#    -42    30       1.7539854056E-005
#    -42    31       3.5308293398E-008
#    -42    32       2.3972461825E-007
#    -42    33       6.8430600897E-007
#    -41   -12       1.7461884991E-006
#    -41   -11       4.0838864399E-007
#    -41   -10       2.7784240192E-006
#    -41    -9       2.7874719165E-007
#    -41    -8       2.1854812442E-008
#    -41    -7       5.6044190818E-007
#    -41    -6       1.6190674764E-006
#    -41    -5       7.1429724367E-007
#    -41    -4       7.1005045056E-007
#    -41    -3       2.2564674693E-007
#    -41    -2       9.8714417149E-008
#    -41    -1       4.8845880869E-007
#    -41     0       4.7196909367E-006
#    -41     1       2.8167392051E-006
#    -41     2       4.7888949197E-006
#    -41     3       2.5391195285E-007
#    -41     4       1.3530734413E-007
#    -41     5       3.7189358352E-008
#    -41     6       3.3441720072E-006
#    -41     7       2.5148065126E-006
#    -41     8       1.4347613255E-005
#    -41     9       2.4750464973E-006
#    -41    10       1.6394199508E-007
#    -41    11       4.4653529230E-006
#    -41    12       4.6423211923E-005
#    -41    13       3.5823248918E-005
#    -41    14       7.9530331248E-005
#    -41    15       1.0527038965E-005
#    -41    16       1.0867228393E-006
#    -41    17       7.6112272535E-006
#    -41    18       6.9589223161E-005
#    -41    19       3.3445581800E-005
#    -41    20       6.7252273948E-005
#    -41    21       6.5001375627E-006
#    -41    22       4.9974904323E-007
#    -41    23       2.2061837574E-006
#    -41    24       1.1236317881E-005
#    -41    25       3.5149058394E-006
#    -41    26       9.4850093691E-006
#    -41    27       4.0490303678E-007
#    -41    28       1.9702731157E-006
#    -41    29       6.6744033261E-007
#    -41    30       3.9281621306E-006
#    -41    31       8.3611377786E-009
#    -41    32       2.0874442029E-007
#    -41    33       8.0619286335E-007
#    -40   -14       2.7788738140E-007
#    -40   -13       1.3412471817E-008
#    -40   -12       3.3247138218E-007
#    -40   -11       3.1978089150E-006
#    -40   -10       1.3479580395E-006
#    -40    -9       2.9032880517E-006
#    -40    -8       7.1578514412E-007
#    -40    -7       3.5336364065E-008
#    -40    -6       4.7247009187E-007
#    -40    -5       2.4011749250E-006
#    -40    -4       5.7782259058E-007
#    -40    -3       2.9362398767E-006
#    -40    -2       6.8667734798E-007
#    -40    -1       9.4146591193E-009
#    -40     0       1.1056666491E-006
#    -40     1       8.8022525819E-006
#    -40     2       3.3074411267E-006
#    -40     3       3.6308136772E-006
#    -40     4       4.5928407231E-008
#    -40     5       6.5011992146E-008
#    -40     6       1.4848717059E-006
#    -40     7       1.5301208277E-005
#    -40     8       1.1319740552E-005
#    -40     9       2.8808266537E-005
#    -40    10       5.1788894397E-006
#    -40    11       2.3451673644E-007
#    -40    12       8.2519916219E-006
#    -40    13       9.8629430822E-005
#    -40    14       4.4427663514E-005
#    -40    15       1.0720966210E-004
#    -40    16       1.6409275452E-005
#    -40    17       8.2651173074E-007
#    -40    18       7.2522203437E-006
#    -40    19       7.5738790010E-005
#    -40    20       3.0022834310E-005
#    -40    21       5.6099043552E-005
#    -40    22       3.4086950779E-006
#    -40    23       5.2572792649E-007
#    -40    24       1.8675164498E-006
#    -40    25       5.2596688873E-006
#    -40    26       9.9980762670E-007
#    -40    27       3.8759950481E-006
#    -40    28       5.4450451980E-007
#    -40    29       2.0342399551E-007
#    -40    30       1.7928880148E-006
#    -40    31       9.7513166963E-007
#    -40    32       1.6026475604E-006
#    -40    33       3.2539093547E-007
#    -39   -15       8.6402693604E-006
#    -39   -14       5.8254499588E-009
#    -39   -13       1.9525304132E-006
#    -39   -12       1.2491677086E-008
#    -39   -11       1.6575229206E-006
#    -39   -10       2.9759303073E-009
#    -39    -9       5.7515786358E-006
#    -39    -8       1.0273119257E-009
#    -39    -7       1.9059076993E-006
#    -39    -6       8.3274307184E-008
#    -39    -5       2.0020984954E-006
#    -39    -4       2.1124919086E-009
#    -39    -3       9.1014118352E-006
#    -39    -2       4.2013544645E-009
#    -39    -1       7.4342426657E-006
#    -39     0       2.6233326277E-008
#    -39     1       4.5591354621E-006
#    -39     2       1.9371438281E-008
#    -39     3       4.4394309783E-006
#    -39     4       1.2248264975E-007
#    -39     5       2.4931000067E-006
#    -39     6       7.0143760828E-008
#    -39     7       1.1930937698E-005
#    -39     8       7.5946414321E-009
#    -39     9       7.7023494568E-005
#    -39    10       1.2674450873E-008
#    -39    11       3.8783963146E-005
#    -39    12       5.6508090895E-008
#    -39    13       5.2139604418E-005
#    -39    14       1.9432739292E-007
#    -39    15       2.0558519155E-004
#    -39    16       8.0393637721E-007
#    -39    17       6.4253693367E-005
#    -39    18       6.5407111611E-008
#    -39    19       3.0217369697E-005
#    -39    20       2.8688904971E-007
#    -39    21       1.0508254769E-004
#    -39    22       2.6465648469E-007
#    -39    23       9.5187117094E-006
#    -39    24       8.5710908015E-008
#    -39    25       8.7466643921E-007
#    -39    26       3.3854018441E-007
#    -39    27       1.2368675933E-005
#    -39    28       8.5219709529E-007
#    -39    29       1.1556753512E-006
#    -39    30       8.5466419935E-008
#    -39    31       2.3705826004E-006
#    -39    32       1.4948809211E-007
#    -39    33       3.7364840895E-006
#    -38   -16       1.9447065353E-007
#    -38   -15       2.8382912125E-006
#    -38   -14       1.9113416666E-006
#    -38   -13       5.9293531268E-006
#    -38   -12       9.2037382317E-007
#    -38   -11       1.7949610134E-008
#    -38   -10       7.1280596725E-007
#    -38    -9       7.5026511257E-006
#    -38    -8       3.1387737804E-006
#    -38    -7       8.0252598836E-006
#    -38    -6       3.9314249777E-007
#    -38    -5       5.2405540012E-008
#    -38    -4       3.4104477785E-007
#    -38    -3       7.7805281564E-006
#    -38    -2       6.1645036869E-006
#    -38    -1       2.2006105994E-005
#    -38     0       3.0235623796E-006
#    -38     1       4.2358345786E-007
#    -38     2       1.7437940082E-007
#    -38     3       7.3643647445E-007
#    -38     4       2.5209402218E-006
#    -38     5       1.3202209993E-005
#    -38     6       2.8042692526E-006
#    -38     7       1.2777434507E-007
#    -38     8       4.7458025377E-006
#    -38     9       5.2970944580E-005
#    -38    10       3.4888465408E-005
#    -38    11       1.0115014268E-004
#    -38    12       1.3970893332E-005
#    -38    13       2.1480488277E-007
#    -38    14       1.2282134555E-005
#    -38    15       1.0055791750E-004
#    -38    16       4.0805751572E-005
#    -38    17       1.2686584734E-004
#    -38    18       8.8029763675E-006
#    -38    19       1.4658929762E-006
#    -38    20       5.0129787954E-006
#    -38    21       4.7902829340E-005
#    -38    22       1.4479581903E-005
#    -38    23       1.6669824152E-005
#    -38    24       7.8956369799E-007
#    -38    25       9.7107601573E-007
